,file,risk measure,OHR,copula
100,1.csv,VaR q=0.05,0.9902343750000002,Gaussian
101,1.csv,VaR q=0.05,0.97314453125,t_Copula
102,1.csv,VaR q=0.05,0.97314453125,t_Copula_Capped
103,1.csv,VaR q=0.05,0.97109375,Clayton
104,1.csv,VaR q=0.05,0.91904296875,Frank
105,1.csv,VaR q=0.05,1.09296875,Gumbel
106,1.csv,VaR q=0.05,0.91484375,Plackett
107,1.csv,VaR q=0.05,1.02490234375,Gauss Mix Indep
108,1.csv,VaR q=0.05,0.96953125,rotGumbel
109,1.csv,VaR q=0.05,1.0196306222341052,NIG
110,1.csv,Variance,1.0474609375,Gaussian
111,1.csv,Variance,1.0250976562499998,t_Copula
112,1.csv,Variance,1.0250976562499998,t_Copula_Capped
113,1.csv,Variance,1.0166015625,Clayton
114,1.csv,Variance,1.0349609375,Frank
115,1.csv,Variance,1.0006835937499998,Gumbel
116,1.csv,Variance,0.98876953125,Plackett
117,1.csv,Variance,0.99130859375,Gauss Mix Indep
118,1.csv,Variance,1.0466796875,rotGumbel
119,1.csv,Variance,1.026732038378199,NIG
120,10.csv,ERM k=10,1.1009765625,Gaussian
121,10.csv,ERM k=10,1.09130859375,t_Copula
122,10.csv,ERM k=10,1.09130859375,t_Copula_Capped
123,10.csv,ERM k=10,1.00009765625,Clayton
124,10.csv,ERM k=10,1.0959960937500002,Frank
125,10.csv,ERM k=10,1.2337890625000008,Gumbel
126,10.csv,ERM k=10,1.0583007812499998,Plackett
127,10.csv,ERM k=10,1.0775390625000003,Gauss Mix Indep
128,10.csv,ERM k=10,1.0129882812499995,rotGumbel
129,10.csv,ERM k=10,1.1926819221129836,NIG
130,10.csv,ES q=0.01,1.3444335937500007,Gaussian
131,10.csv,ES q=0.01,1.3057617187500008,t_Copula
132,10.csv,ES q=0.01,1.3057617187500008,t_Copula_Capped
133,10.csv,ES q=0.01,0.9420898437499998,Clayton
134,10.csv,ES q=0.01,1.339746093750001,Frank
135,10.csv,ES q=0.01,1.6777343750000018,Gumbel
136,10.csv,ES q=0.01,1.2247070312500004,Plackett
137,10.csv,ES q=0.01,1.1877929687500006,Gauss Mix Indep
138,10.csv,ES q=0.01,1.0431640625000005,rotGumbel
139,10.csv,ES q=0.01,1.0535832189384395,NIG
140,10.csv,ES q=0.05,1.2015625000000003,Gaussian
141,10.csv,ES q=0.05,1.1846679687500004,t_Copula
142,10.csv,ES q=0.05,1.1846679687500004,t_Copula_Capped
143,10.csv,ES q=0.05,0.97724609375,Clayton
144,10.csv,ES q=0.05,1.1341796875,Frank
145,10.csv,ES q=0.05,1.405078125000001,Gumbel
146,10.csv,ES q=0.05,1.0905273437500005,Plackett
147,10.csv,ES q=0.05,1.1629882812500003,Gauss Mix Indep
148,10.csv,ES q=0.05,1.03076171875,rotGumbel
149,10.csv,ES q=0.05,1.077555820910164,NIG
150,10.csv,VaR q=0.01,1.2694335937500003,Gaussian
151,10.csv,VaR q=0.01,1.2562500000000003,t_Copula
152,10.csv,VaR q=0.01,1.2562500000000003,t_Copula_Capped
153,10.csv,VaR q=0.01,1.0271484375,Clayton
154,10.csv,VaR q=0.01,1.1636718750000004,Frank
155,10.csv,VaR q=0.01,1.5286132812500015,Gumbel
156,10.csv,VaR q=0.01,1.1026367187500004,Plackett
157,10.csv,VaR q=0.01,1.2531250000000007,Gauss Mix Indep
158,10.csv,VaR q=0.01,1.047265625,rotGumbel
159,10.csv,VaR q=0.01,1.053688564926741,NIG
160,10.csv,VaR q=0.05,1.01796875,Gaussian
161,10.csv,VaR q=0.05,1.009375,t_Copula
162,10.csv,VaR q=0.05,1.009375,t_Copula_Capped
163,10.csv,VaR q=0.05,1.0296875,Clayton
164,10.csv,VaR q=0.05,1.06533203125,Frank
165,10.csv,VaR q=0.05,1.2078125000000006,Gumbel
166,10.csv,VaR q=0.05,0.9814453125,Plackett
167,10.csv,VaR q=0.05,1.0509765625000005,Gauss Mix Indep
168,10.csv,VaR q=0.05,0.986328125,rotGumbel
169,10.csv,VaR q=0.05,1.0875846634381268,NIG
170,10.csv,Variance,1.1269531250000004,Gaussian
171,10.csv,Variance,1.117578125,t_Copula
172,10.csv,Variance,1.117578125,t_Copula_Capped
173,10.csv,Variance,1.1468750000000003,Clayton
174,10.csv,Variance,1.1027343750000005,Frank
175,10.csv,Variance,1.107421875,Gumbel
176,10.csv,Variance,1.0677734375,Plackett
177,10.csv,Variance,1.0900390625000005,Gauss Mix Indep
178,10.csv,Variance,1.12265625,rotGumbel
179,10.csv,Variance,1.0986509258198682,NIG
180,100.csv,ERM k=10,1.2749023437500009,Gaussian
181,100.csv,ERM k=10,1.1787109375000004,t_Copula
182,100.csv,ERM k=10,1.2313476562500003,t_Copula_Capped
183,100.csv,ERM k=10,1.1704101562500004,Clayton
184,100.csv,ERM k=10,1.3069335937500006,Frank
185,100.csv,ERM k=10,1.449121093750001,Gumbel
186,100.csv,ERM k=10,1.2496093750000008,Plackett
187,100.csv,ERM k=10,1.2051757812500008,Gauss Mix Indep
188,100.csv,ERM k=10,1.1154296875,rotGumbel
189,100.csv,ERM k=10,1.3052411035513602,NIG
190,100.csv,ES q=0.01,1.2150390625000007,Gaussian
191,100.csv,ES q=0.01,0.6984374999999997,t_Copula
192,100.csv,ES q=0.01,1.0183593749999995,t_Copula_Capped
193,100.csv,ES q=0.01,0.8672851562499999,Clayton
194,100.csv,ES q=0.01,1.0474609375,Frank
195,100.csv,ES q=0.01,1.561132812500002,Gumbel
196,100.csv,ES q=0.01,0.9390625,Plackett
197,100.csv,ES q=0.01,0.5484374999999996,Gauss Mix Indep
198,100.csv,ES q=0.01,0.9046875,rotGumbel
199,100.csv,ES q=0.01,0.6457635675194141,NIG
200,100.csv,ES q=0.05,1.2685546875000009,Gaussian
201,100.csv,ES q=0.05,1.0465820312499998,t_Copula
202,100.csv,ES q=0.05,1.1713867187500004,t_Copula_Capped
203,100.csv,ES q=0.05,1.0782226562500004,Clayton
204,100.csv,ES q=0.05,1.2416015625000008,Frank
205,100.csv,ES q=0.05,1.473144531250001,Gumbel
206,100.csv,ES q=0.05,1.1468750000000003,Plackett
207,100.csv,ES q=0.05,0.94921875,Gauss Mix Indep
208,100.csv,ES q=0.05,1.0329101562499998,rotGumbel
209,100.csv,ES q=0.05,0.9263260386278652,NIG
210,100.csv,VaR q=0.01,1.2825195312500006,Gaussian
211,100.csv,VaR q=0.01,0.95380859375,t_Copula
212,100.csv,VaR q=0.01,1.1355468750000002,t_Copula_Capped
213,100.csv,VaR q=0.01,1.0110351562499995,Clayton
214,100.csv,VaR q=0.01,1.277246093750001,Frank
215,100.csv,VaR q=0.01,1.5353515625000014,Gumbel
216,100.csv,VaR q=0.01,1.0882812500000003,Plackett
217,100.csv,VaR q=0.01,0.6870117187499997,Gauss Mix Indep
218,100.csv,VaR q=0.01,1.01328125,rotGumbel
219,100.csv,VaR q=0.01,0.7556558088409651,NIG
220,100.csv,VaR q=0.05,1.2903320312500006,Gaussian
221,100.csv,VaR q=0.05,1.2663085937500007,t_Copula
222,100.csv,VaR q=0.05,1.2882812500000007,t_Copula_Capped
223,100.csv,VaR q=0.05,1.3131835937500007,Clayton
224,100.csv,VaR q=0.05,1.4240234375000012,Frank
225,100.csv,VaR q=0.05,1.4281250000000012,Gumbel
226,100.csv,VaR q=0.05,1.3232421875000009,Plackett
227,100.csv,VaR q=0.05,1.3656250000000014,Gauss Mix Indep
228,100.csv,VaR q=0.05,1.1875000000000004,rotGumbel
229,100.csv,VaR q=0.05,1.1770945529861363,NIG
230,100.csv,Variance,1.3315429687500009,Gaussian
231,100.csv,Variance,1.2436523437500009,t_Copula
232,100.csv,Variance,1.2986328125000008,t_Copula_Capped
233,100.csv,Variance,1.3515625000000009,Clayton
234,100.csv,Variance,1.326074218750001,Frank
235,100.csv,Variance,1.342382812500001,Gumbel
236,100.csv,Variance,1.2919921875000009,Plackett
237,100.csv,Variance,1.2135742187500007,Gauss Mix Indep
238,100.csv,Variance,1.3041992187500009,rotGumbel
239,100.csv,Variance,1.2123708942429805,NIG
240,101.csv,ERM k=10,1.2367187500000008,Gaussian
241,101.csv,ERM k=10,1.1745117187500007,t_Copula
242,101.csv,ERM k=10,1.1914062500000004,t_Copula_Capped
243,101.csv,ERM k=10,1.1419921875000003,Clayton
244,101.csv,ERM k=10,1.2672851562500007,Frank
245,101.csv,ERM k=10,1.412988281250001,Gumbel
246,101.csv,ERM k=10,1.2058593750000006,Plackett
247,101.csv,ERM k=10,1.1849609375000003,Gauss Mix Indep
248,101.csv,ERM k=10,1.0826171875,rotGumbel
249,101.csv,ERM k=10,1.2544054615707891,NIG
250,101.csv,ES q=0.01,1.1451171875,Gaussian
251,101.csv,ES q=0.01,0.8424804687499998,t_Copula
252,101.csv,ES q=0.01,0.95419921875,t_Copula_Capped
253,101.csv,ES q=0.01,0.8369140625,Clayton
254,101.csv,ES q=0.01,0.9912109375,Frank
255,101.csv,ES q=0.01,1.5107421875000016,Gumbel
256,101.csv,ES q=0.01,0.8829101562499999,Plackett
257,101.csv,ES q=0.01,0.5904296874999997,Gauss Mix Indep
258,101.csv,ES q=0.01,0.8620117187499998,rotGumbel
259,101.csv,ES q=0.01,0.7097635920614285,NIG
260,101.csv,ES q=0.05,1.2256835937500004,Gaussian
261,101.csv,ES q=0.05,1.08251953125,t_Copula
262,101.csv,ES q=0.05,1.121875,t_Copula_Capped
263,101.csv,ES q=0.05,1.0486328125,Clayton
264,101.csv,ES q=0.05,1.1938476562500004,Frank
265,101.csv,ES q=0.05,1.4564453125000012,Gumbel
266,101.csv,ES q=0.05,1.09072265625,Plackett
267,101.csv,ES q=0.05,1.00634765625,Gauss Mix Indep
268,101.csv,ES q=0.05,0.99609375,rotGumbel
269,101.csv,ES q=0.05,0.9607569164101346,NIG
270,101.csv,VaR q=0.01,1.2484375000000003,Gaussian
271,101.csv,VaR q=0.01,1.0398437500000002,t_Copula
272,101.csv,VaR q=0.01,1.10390625,t_Copula_Capped
273,101.csv,VaR q=0.01,0.99912109375,Clayton
274,101.csv,VaR q=0.01,1.1630859375000004,Frank
275,101.csv,VaR q=0.01,1.5011718750000012,Gumbel
276,101.csv,VaR q=0.01,1.0539062499999998,Plackett
277,101.csv,VaR q=0.01,0.7484374999999998,Gauss Mix Indep
278,101.csv,VaR q=0.01,0.974609375,rotGumbel
279,101.csv,VaR q=0.01,0.8524893353818256,NIG
280,101.csv,VaR q=0.05,1.2645507812500003,Gaussian
281,101.csv,VaR q=0.05,1.2250000000000003,t_Copula
282,101.csv,VaR q=0.05,1.2437500000000008,t_Copula_Capped
283,101.csv,VaR q=0.05,1.2877929687500007,Clayton
284,101.csv,VaR q=0.05,1.3929687500000014,Frank
285,101.csv,VaR q=0.05,1.413281250000001,Gumbel
286,101.csv,VaR q=0.05,1.3001953125000008,Plackett
287,101.csv,VaR q=0.05,1.2947265625000004,Gauss Mix Indep
288,101.csv,VaR q=0.05,1.1616210937500004,rotGumbel
289,101.csv,VaR q=0.05,1.16944937649911,NIG
290,101.csv,Variance,1.2916015625000008,Gaussian
291,101.csv,Variance,1.2412109375000009,t_Copula
292,101.csv,Variance,1.2574218750000004,t_Copula_Capped
293,101.csv,Variance,1.3193359375000009,Clayton
294,101.csv,Variance,1.2867187500000008,Frank
295,101.csv,Variance,1.3000976562500006,Gumbel
296,101.csv,Variance,1.2496093750000008,Plackett
297,101.csv,Variance,1.2003906250000007,Gauss Mix Indep
298,101.csv,Variance,1.2663085937500007,rotGumbel
299,101.csv,Variance,1.2002799507596686,NIG
300,102.csv,ERM k=10,1.2657226562500008,Gaussian
301,102.csv,ERM k=10,1.1815429687500003,t_Copula
302,102.csv,ERM k=10,1.2282226562500007,t_Copula_Capped
303,102.csv,ERM k=10,1.1998046875000006,Clayton
304,102.csv,ERM k=10,1.2928710937500003,Frank
305,102.csv,ERM k=10,1.4308593750000012,Gumbel
306,102.csv,ERM k=10,1.2406250000000008,Plackett
307,102.csv,ERM k=10,1.1852539062500005,Gauss Mix Indep
308,102.csv,ERM k=10,1.1227539062499998,rotGumbel
309,102.csv,ERM k=10,1.2339334599458367,NIG
310,102.csv,ES q=0.01,1.1873046875000004,Gaussian
311,102.csv,ES q=0.01,0.7103515624999996,t_Copula
312,102.csv,ES q=0.01,1.0173828125,t_Copula_Capped
313,102.csv,ES q=0.01,0.885546875,Clayton
314,102.csv,ES q=0.01,1.0216796874999998,Frank
315,102.csv,ES q=0.01,1.531738281250001,Gumbel
316,102.csv,ES q=0.01,0.9181640625,Plackett
317,102.csv,ES q=0.01,0.4963867187499995,Gauss Mix Indep
318,102.csv,ES q=0.01,0.9068359375,rotGumbel
319,102.csv,ES q=0.01,0.5579110938510599,NIG
320,102.csv,ES q=0.05,1.2545898437500007,Gaussian
321,102.csv,ES q=0.05,1.0518554687500004,t_Copula
322,102.csv,ES q=0.05,1.1678710937500003,t_Copula_Capped
323,102.csv,ES q=0.05,1.10986328125,Clayton
324,102.csv,ES q=0.05,1.2162109375000003,Frank
325,102.csv,ES q=0.05,1.4551757812500012,Gumbel
326,102.csv,ES q=0.05,1.134375,Plackett
327,102.csv,ES q=0.05,0.8749999999999999,Gauss Mix Indep
328,102.csv,ES q=0.05,1.0408203125000002,rotGumbel
329,102.csv,ES q=0.05,0.8610615240876565,NIG
330,102.csv,VaR q=0.01,1.2756835937500006,Gaussian
331,102.csv,VaR q=0.01,0.98828125,t_Copula
332,102.csv,VaR q=0.01,1.13828125,t_Copula_Capped
333,102.csv,VaR q=0.01,1.0517578125000002,Clayton
334,102.csv,VaR q=0.01,1.2180664062500004,Frank
335,102.csv,VaR q=0.01,1.5064453125000017,Gumbel
336,102.csv,VaR q=0.01,1.06875,Plackett
337,102.csv,VaR q=0.01,0.6132812499999996,Gauss Mix Indep
338,102.csv,VaR q=0.01,1.0109374999999998,rotGumbel
339,102.csv,VaR q=0.01,0.7148049590894717,NIG
340,102.csv,VaR q=0.05,1.2985351562500007,Gaussian
341,102.csv,VaR q=0.05,1.2483398437500006,t_Copula
342,102.csv,VaR q=0.05,1.2732421875000008,t_Copula_Capped
343,102.csv,VaR q=0.05,1.378222656250001,Clayton
344,102.csv,VaR q=0.05,1.434960937500001,Frank
345,102.csv,VaR q=0.05,1.4157226562500012,Gumbel
346,102.csv,VaR q=0.05,1.3226562500000008,Plackett
347,102.csv,VaR q=0.05,1.3232421875000009,Gauss Mix Indep
348,102.csv,VaR q=0.05,1.2031250000000009,rotGumbel
349,102.csv,VaR q=0.05,1.1821502280777902,NIG
350,102.csv,Variance,1.3056640625000009,Gaussian
351,102.csv,Variance,1.2250000000000003,t_Copula
352,102.csv,Variance,1.2754882812500008,t_Copula_Capped
353,102.csv,Variance,1.3472656250000008,Clayton
354,102.csv,Variance,1.2950195312500004,Frank
355,102.csv,Variance,1.3072265625000008,Gumbel
356,102.csv,Variance,1.2673828125000008,Plackett
357,102.csv,Variance,1.1700195312500004,Gauss Mix Indep
358,102.csv,Variance,1.2920898437500008,rotGumbel
359,102.csv,Variance,1.1704344865129217,NIG
360,103.csv,ERM k=10,1.3217773437500009,Gaussian
361,103.csv,ERM k=10,1.2201171875000003,t_Copula
362,103.csv,ERM k=10,1.2724609375000009,t_Copula_Capped
363,103.csv,ERM k=10,1.2266601562500004,Clayton
364,103.csv,ERM k=10,1.363183593750001,Frank
365,103.csv,ERM k=10,1.5250976562500016,Gumbel
366,103.csv,ERM k=10,1.3103515625000008,Plackett
367,103.csv,ERM k=10,1.2255859375000004,Gauss Mix Indep
368,103.csv,ERM k=10,1.1693359375000003,rotGumbel
369,103.csv,ERM k=10,1.2965797727915342,NIG
370,103.csv,ES q=0.01,1.2953125000000003,Gaussian
371,103.csv,ES q=0.01,0.7436523437499998,t_Copula
372,103.csv,ES q=0.01,1.0806640625000004,t_Copula_Capped
373,103.csv,ES q=0.01,0.9791015625,Clayton
374,103.csv,ES q=0.01,1.1987304687500009,Frank
375,103.csv,ES q=0.01,1.643457031250002,Gumbel
376,103.csv,ES q=0.01,1.0558593749999998,Plackett
377,103.csv,ES q=0.01,0.5555664062499995,Gauss Mix Indep
378,103.csv,ES q=0.01,0.97333984375,rotGumbel
379,103.csv,ES q=0.01,0.5868756623144199,NIG
380,103.csv,ES q=0.05,1.315039062500001,Gaussian
381,103.csv,ES q=0.05,1.0889648437500004,t_Copula
382,103.csv,ES q=0.05,1.2174804687500007,t_Copula_Capped
383,103.csv,ES q=0.05,1.13759765625,Clayton
384,103.csv,ES q=0.05,1.2976562500000006,Frank
385,103.csv,ES q=0.05,1.5778320312500016,Gumbel
386,103.csv,ES q=0.05,1.2196289062500003,Plackett
387,103.csv,ES q=0.05,0.92060546875,Gauss Mix Indep
388,103.csv,ES q=0.05,1.0892578125000003,rotGumbel
389,103.csv,ES q=0.05,0.8815701542376227,NIG
390,103.csv,VaR q=0.01,1.3134765625000009,Gaussian
391,103.csv,VaR q=0.01,1.0401367187500004,t_Copula
392,103.csv,VaR q=0.01,1.1982421875000009,t_Copula_Capped
393,103.csv,VaR q=0.01,1.0885742187500005,Clayton
394,103.csv,VaR q=0.01,1.2746093750000007,Frank
395,103.csv,VaR q=0.01,1.6193359375000018,Gumbel
396,103.csv,VaR q=0.01,1.1821289062500002,Plackett
397,103.csv,VaR q=0.01,0.6629882812499996,Gauss Mix Indep
398,103.csv,VaR q=0.01,1.0602539062500005,rotGumbel
399,103.csv,VaR q=0.01,0.747731828187,NIG
400,103.csv,VaR q=0.05,1.3242187500000009,Gaussian
401,103.csv,VaR q=0.05,1.2666015625000009,t_Copula
402,103.csv,VaR q=0.05,1.3000000000000007,t_Copula_Capped
403,103.csv,VaR q=0.05,1.394042968750001,Clayton
404,103.csv,VaR q=0.05,1.4366210937500012,Frank
405,103.csv,VaR q=0.05,1.5090820312500015,Gumbel
406,103.csv,VaR q=0.05,1.350976562500001,Plackett
407,103.csv,VaR q=0.05,1.3559570312500009,Gauss Mix Indep
408,103.csv,VaR q=0.05,1.2175781250000006,rotGumbel
409,103.csv,VaR q=0.05,1.1946755523708887,NIG
410,103.csv,Variance,1.350781250000001,Gaussian
411,103.csv,Variance,1.2637695312500004,t_Copula
412,103.csv,Variance,1.317285156250001,t_Copula_Capped
413,103.csv,Variance,1.4112304687500012,Clayton
414,103.csv,Variance,1.3532226562500012,Frank
415,103.csv,Variance,1.3450195312500006,Gumbel
416,103.csv,Variance,1.319140625000001,Plackett
417,103.csv,Variance,1.2117187500000006,Gauss Mix Indep
418,103.csv,Variance,1.345996093750001,rotGumbel
419,103.csv,Variance,1.2074518742077285,NIG
420,104.csv,ERM k=10,1.3647460937500009,Gaussian
421,104.csv,ERM k=10,1.2608398437500008,t_Copula
422,104.csv,ERM k=10,1.3154296875000009,t_Copula_Capped
423,104.csv,ERM k=10,1.2478515625000006,Clayton
424,104.csv,ERM k=10,1.4067382812500009,Frank
425,104.csv,ERM k=10,1.5803710937500015,Gumbel
426,104.csv,ERM k=10,1.3506835937500008,Plackett
427,104.csv,ERM k=10,1.2631835937500004,Gauss Mix Indep
428,104.csv,ERM k=10,1.1997070312500004,rotGumbel
429,104.csv,ERM k=10,1.2354514832497592,NIG
430,104.csv,ES q=0.01,1.342089843750001,Gaussian
431,104.csv,ES q=0.01,0.7586914062499998,t_Copula
432,104.csv,ES q=0.01,1.13125,t_Copula_Capped
433,104.csv,ES q=0.01,0.9822265625,Clayton
434,104.csv,ES q=0.01,1.2181640625000003,Frank
435,104.csv,ES q=0.01,1.7140625000000016,Gumbel
436,104.csv,ES q=0.01,1.0784179687500002,Plackett
437,104.csv,ES q=0.01,0.5252929687499995,Gauss Mix Indep
438,104.csv,ES q=0.01,1.0027343750000002,rotGumbel
439,104.csv,ES q=0.01,0.5999991065453754,NIG
440,104.csv,ES q=0.05,1.356250000000001,Gaussian
441,104.csv,ES q=0.05,1.12939453125,t_Copula
442,104.csv,ES q=0.05,1.2615234375000006,t_Copula_Capped
443,104.csv,ES q=0.05,1.1503906250000004,Clayton
444,104.csv,ES q=0.05,1.3409179687500008,Frank
445,104.csv,ES q=0.05,1.637109375000002,Gumbel
446,104.csv,ES q=0.05,1.2540039062500008,Plackett
447,104.csv,ES q=0.05,0.9275390625,Gauss Mix Indep
448,104.csv,ES q=0.05,1.11923828125,rotGumbel
449,104.csv,ES q=0.05,0.9220433977110918,NIG
450,104.csv,VaR q=0.01,1.3708984375000008,Gaussian
451,104.csv,VaR q=0.01,1.03720703125,t_Copula
452,104.csv,VaR q=0.01,1.2094726562500009,t_Copula_Capped
453,104.csv,VaR q=0.01,1.1049804687500004,Clayton
454,104.csv,VaR q=0.01,1.3280273437500003,Frank
455,104.csv,VaR q=0.01,1.6845703125000018,Gumbel
456,104.csv,VaR q=0.01,1.1755859375000004,Plackett
457,104.csv,VaR q=0.01,0.6409179687499998,Gauss Mix Indep
458,104.csv,VaR q=0.01,1.0923828125,rotGumbel
459,104.csv,VaR q=0.01,0.8369977579607301,NIG
460,104.csv,VaR q=0.05,1.3816406250000006,Gaussian
461,104.csv,VaR q=0.05,1.3281250000000009,t_Copula
462,104.csv,VaR q=0.05,1.3301757812500008,t_Copula_Capped
463,104.csv,VaR q=0.05,1.4091796875000009,Clayton
464,104.csv,VaR q=0.05,1.5130859375000012,Frank
465,104.csv,VaR q=0.05,1.5646484375000016,Gumbel
466,104.csv,VaR q=0.05,1.386230468750001,Plackett
467,104.csv,VaR q=0.05,1.4015625000000012,Gauss Mix Indep
468,104.csv,VaR q=0.05,1.2466796875000006,rotGumbel
469,104.csv,VaR q=0.05,1.1886339972520057,NIG
470,104.csv,Variance,1.3608398437500009,Gaussian
471,104.csv,Variance,1.2766601562500006,t_Copula
472,104.csv,Variance,1.328515625000001,t_Copula_Capped
473,104.csv,Variance,1.417480468750001,Clayton
474,104.csv,Variance,1.3633789062500008,Frank
475,104.csv,Variance,1.354785156250001,Gumbel
476,104.csv,Variance,1.3301757812500008,Plackett
