,date,open,high,low,close,volume,tradesDone,volumeNotional
41,2018-06-02T17:00:00+00:00,7626.989724,7665.975322,7622.515043,7632.616053,1153.238841,6039,8802229.29
42,2018-06-02T18:00:00+00:00,7633.640616,7667.175098,7630.638766,7652.807955,1189.087063,4721,9099854.933
43,2018-06-02T19:00:00+00:00,7652.497776,7681.088155,7646.776255,7661.854,1355.300496,4761,10384114.52
44,2018-06-02T20:00:00+00:00,7660.869402,7666.466264,7610.179254,7617.12797,1075.500445,6661,8192224.523
45,2018-06-02T21:00:00+00:00,7618.86703,7649.744367,7618.632558,7632.084156,690.9084714,3995,5273071.598
46,2018-06-02T22:00:00+00:00,7631.84223,7640.325482,7612.965685,7629.837906,428.6538834,3490,3270559.648
47,2018-06-02T23:00:00+00:00,7629.143798,7647.544538,7625.130255,7639.638102,213.4527626,2801,1630701.858
48,2018-06-03T00:00:00+00:00,7646.4709,7659.884142,7632.899424,7649.534842,367.7049595,3218,2812771.899
49,2018-06-03T01:00:00+00:00,7651.025154,7667.414733,7631.893537,7643.427455,788.3140522,5091,6025421.269
50,2018-06-03T02:00:00+00:00,7644.494489,7648.170374,7592.400673,7638.710054,1012.578811,4839,7734795.948
51,2018-06-03T03:00:00+00:00,7642.504616,7678.143935,7617.763995,7646.125264,1031.691706,3432,7888444.017
52,2018-06-03T04:00:00+00:00,7645.490089,7652.212443,7620.107695,7642.584851,446.9968186,3640,3416211.114
53,2018-06-03T05:00:00+00:00,7646.123131,7661.051057,7636.708227,7652.615771,481.5508839,3273,3685123.889
54,2018-06-03T06:00:00+00:00,7646.514292,7782.582024,7630.232525,7723.092993,4070.045081,8990,31433336.64
55,2018-06-03T07:00:00+00:00,7718.749314,7733.032699,7691.460067,7712.781537,743.4805835,4512,5734303.317
56,2018-06-03T08:00:00+00:00,7715.495929,7768.15358,7704.546475,7739.971198,2125.904086,7336,16454436.39
57,2018-06-03T09:00:00+00:00,7738.132931,7748.299822,7724.010158,7742.584756,755.0950742,5190,5846387.611
58,2018-06-03T10:00:00+00:00,7743.563616,7753.47417,7685.792328,7700.356673,1127.154087,5962,8679488.498
59,2018-06-03T11:00:00+00:00,7698.069461,7732.002704,7697.625564,7708.830523,611.1655299,4436,4711371.491
60,2018-06-03T12:00:00+00:00,7708.901425,7722.483109,7693.885901,7715.086032,793.0162852,4720,6118188.865
61,2018-06-03T13:00:00+00:00,7715.058526,7742.363523,7710.211495,7716.702137,1138.896728,7152,8788526.812
62,2018-06-03T14:00:00+00:00,7717.186476,7725.202968,7683.262388,7702.12559,1003.644279,6659,7730194.285
63,2018-06-03T15:00:00+00:00,7704.833685,7726.453344,7695.20557,7720.072221,585.5004718,4857,4520105.928
64,2018-06-03T16:00:00+00:00,7721.29538,7729.717938,7700,7706.619079,518.5574353,5931,3996324.624
65,2018-06-03T17:00:00+00:00,7701.87431,7708.498673,7665.705516,7698.258717,1367.601856,6052,10528152.91
66,2018-06-03T18:00:00+00:00,7698.244805,7702.393457,7670.693705,7685.58759,608.430108,3944,4676142.888
67,2018-06-03T19:00:00+00:00,7685.180085,7723.930934,7634.826515,7709.415911,1688.964563,6465,13020930.27
68,2018-06-03T20:00:00+00:00,7709.229233,7738.158028,7687.467734,7725.030919,748.1535699,4243,5779509.46
69,2018-06-03T21:00:00+00:00,7725.89292,7726.681245,7671.344465,7690.288886,463.1778351,3640,3561971.357
70,2018-06-03T22:00:00+00:00,7694.08542,7713.848302,7685.198731,7710.891924,769.8910883,3334,5936546.975
71,2018-06-03T23:00:00+00:00,7710.386815,7715.532213,7691.187875,7706.387988,698.2084062,3826,5380664.875
72,2018-06-04T00:00:00+00:00,7712.536594,7714.445091,7708.773456,7711.142712,8.77144899,101,67637.89495
0,2018-06-04T00:00:00+00:00,7712.536594,7760.903256,7708.649305,7713.356538,1582.017841,5730,12202667.66
1,2018-06-04T01:00:00+00:00,7710.355484,7723.058229,7660.404086,7705.815834,977.0992878,4896,7529347.163
2,2018-06-04T02:00:00+00:00,7706.064151,7707.339261,7669.641884,7686.169347,678.9569735,4519,5218578.278
3,2018-06-04T03:00:00+00:00,7683.25276,7712.1323,7668.639513,7699.104033,502.4370123,2690,3868314.828
4,2018-06-04T04:00:00+00:00,7701.793102,7712.590495,7674.947423,7699.3471,468.7667153,2894,3609197.65
5,2018-06-04T05:00:00+00:00,7698.080486,7701.078919,7609.437154,7663.58224,2063.626628,6432,15814772.38
6,2018-06-04T06:00:00+00:00,7663.001646,7665.792065,7554.92689,7579.061977,3150.214547,11807,23875671.3
7,2018-06-04T07:00:00+00:00,7610.287278,7637.519614,7581.991672,7605.967632,1064.809645,7517,8098907.696
8,2018-06-04T08:00:00+00:00,7606.452715,7618.866483,7575.028227,7604.226755,1055.821724,6351,8028707.802
9,2018-06-04T09:00:00+00:00,7604.800643,7617.673314,7569.510407,7611.983868,1126.45465,6477,8574554.624
10,2018-06-04T10:00:00+00:00,7615.034276,7621.963019,7587.265856,7595.035484,638.176383,3931,4846972.274
11,2018-06-04T11:00:00+00:00,7597.479179,7597.612067,7484.285134,7505.645255,4578.813105,11797,34366946.86
12,2018-06-04T12:00:00+00:00,7513.24985,7539.078325,7503.7515,7526.332379,1341.741259,6599,10098390.68
13,2018-06-04T13:00:00+00:00,7531.023033,7532.239438,7495.227625,7497.710757,1224.039313,8119,9177492.721
14,2018-06-04T14:00:00+00:00,7499.853685,7506.370577,7451.042805,7485.236911,2724.179117,10123,20391126.08
15,2018-06-04T15:00:00+00:00,7483.450848,7515.916513,7480.684754,7502.186999,1122.428127,6127,8420665.704
16,2018-06-04T16:00:00+00:00,7503.356274,7510.536726,7478.272637,7485.796256,647.3672177,4770,4846059.094
17,2018-06-04T17:00:00+00:00,7485.524192,7489.959338,7450.933079,7480.787914,1209.781591,5400,9050119.508
18,2018-06-04T18:00:00+00:00,7477.29681,7502.346999,7463.037433,7500.712247,808.8024008,4433,6066594.073
19,2018-06-04T19:00:00+00:00,7498.570502,7539.770995,7488.576971,7494.364033,1193.371554,5476,8943560.853
20,2018-06-04T20:00:00+00:00,7499.75136,7526.778701,7485.703983,7525.851344,1027.296454,4862,7731280.399
21,2018-06-04T21:00:00+00:00,7522.545071,7555.360041,7519.884257,7532.648798,1016.728293,4764,7658657.157
22,2018-06-04T22:00:00+00:00,7531.530664,7536.228907,7499.039765,7503.407897,649.7869773,4037,4875616.737
23,2018-06-04T23:00:00+00:00,7502.918673,7506.285299,7460.711098,7487.925773,1451.681421,5416,10870082.73
24,2018-06-05T00:00:00+00:00,7488.427739,7509.93525,7482.375798,7493.55855,574.8581443,3167,4307733.163
25,2018-06-05T01:00:00+00:00,7494.756646,7616.672081,7470.328245,7486.604991,740.3698655,4069,5542856.731
26,2018-06-05T02:00:00+00:00,7484.939104,7492.179645,7391.478243,7406.535678,3141.580235,10188,23268226.09
27,2018-06-05T03:00:00+00:00,7406.453167,7429.080207,7387.268641,7403.581186,1055.357537,5468,7813425.203
28,2018-06-05T04:00:00+00:00,7411.630051,7429.781934,7370.084029,7381.005008,1329.093991,6382,9810049.403
29,2018-06-05T05:00:00+00:00,7383.78055,7435.141651,7373.157338,7428.476677,827.8337202,5312,6149543.483
30,2018-06-05T06:00:00+00:00,7429.723834,7452.046881,7410.377241,7427.111631,1212.055795,6139,9002073.691
31,2018-06-05T07:00:00+00:00,7429.419661,7432.62311,7393.287486,7408.457178,1300.282423,6230,9633086.647
32,2018-06-05T08:00:00+00:00,7410.210666,7472.184365,7410.126848,7452.893867,1611.992316,6938,12014007.65
33,2018-06-05T09:00:00+00:00,7457.066803,7459.968546,7420.706995,7443.039779,867.5134518,4613,6456937.131
34,2018-06-05T10:00:00+00:00,7423.777254,7444.880497,7408.355484,7414.452977,468.8448071,3482,3476227.776
35,2018-06-05T11:00:00+00:00,7421.825835,7461.406219,7401.220361,7420.746409,824.3613689,3129,6117376.668
36,2018-06-05T12:00:00+00:00,7419.289821,7436.885993,7400.466749,7411.692118,688.2312032,3423,5100957.784
37,2018-06-05T13:00:00+00:00,7411.08288,7460.528926,7348.843263,7381.770823,871.2118826,3746,6431086.456
38,2018-06-05T14:00:00+00:00,7381.007739,7420.814516,7369.256916,7407.723535,692.5886019,4346,5130504.886
39,2018-06-05T15:00:00+00:00,7404.559233,7581.361367,7386.066251,7579.517186,3574.325528,9039,27091661.77
40,2018-06-05T16:00:00+00:00,7577.113706,7598.784186,7540.670053,7567.282058,2719.725683,9304,20580931.36
41,2018-06-05T17:00:00+00:00,7566.34407,7677.224179,7559.950723,7616.571521,3916.949597,8921,29833726.75
42,2018-06-05T18:00:00+00:00,7617.050997,7645.871432,7613.491422,7619.192255,1348.723751,6517,10276185.56
43,2018-06-05T19:00:00+00:00,7618.720394,7636.741286,7607.571941,7607.60406,911.3702613,4028,6933344.1
44,2018-06-05T20:00:00+00:00,7620.895741,7645.941097,7609.570804,7627.326995,891.8645458,4077,6802542.526
45,2018-06-05T21:00:00+00:00,7630.201099,7631.909727,7556.765948,7589.99246,3247.48208,6160,24648364.5
46,2018-06-05T22:00:00+00:00,7595.69202,7627.166072,7572.90451,7626.881327,550.6441926,4235,4199697.91
47,2018-06-05T23:00:00+00:00,7625.149466,7630.455794,7598.569554,7616.815147,474.3737992,3746,3613217.539
48,2018-06-06T00:00:00+00:00,7618.377085,7636.796025,7603.319138,7608.674132,788.8102741,4487,6001800.328
49,2018-06-06T01:00:00+00:00,7607.335156,7638.78757,7594.604845,7637.601937,1375.026361,5772,10501904
50,2018-06-06T02:00:00+00:00,7638.67171,7639.914473,7598.387451,7615.140263,658.2034315,4548,5012311.453
51,2018-06-06T03:00:00+00:00,7617.948207,7633.787195,7609.401715,7609.412174,489.8564509,4058,3727519.641
52,2018-06-06T04:00:00+00:00,7608.508059,7621.183579,7586.377648,7596.23675,595.7558424,4712,4525502.424
53,2018-06-06T05:00:00+00:00,7592.246793,7609.728743,7567.940556,7609.585781,875.5837675,3776,6662829.787
54,2018-06-06T06:00:00+00:00,7607.545033,7657.194271,7607.327366,7636.518731,1139.33479,4156,8700551.466
55,2018-06-06T07:00:00+00:00,7632.266569,7692.172444,7601.340853,7625.086583,1924.952823,5807,14677931.94
56,2018-06-06T08:00:00+00:00,7624.116691,7630.10079,7573.747793,7623.048316,1691.22509,5395,12892290.57
57,2018-06-06T09:00:00+00:00,7622.141394,7631.936129,7578.164756,7601.761558,794.6417463,4225,6040677.08
58,2018-06-06T10:00:00+00:00,7594.579305,7623.268967,7590.813091,7619.962805,463.2688659,3539,3530091.527
59,2018-06-06T11:00:00+00:00,7618.434723,7643.427176,7603.668386,7616.94442,510.9414547,3094,3891812.663
60,2018-06-06T12:00:00+00:00,7613.709537,7673.641393,7603.165682,7653.482092,1487.975223,5056,11388191.72
61,2018-06-06T13:00:00+00:00,7657.094504,7665.367531,7630.775245,7630.897604,946.6713633,4765,7223952.238
62,2018-06-06T14:00:00+00:00,7631.126495,7654.411682,7376.419557,7626.061923,670.8660286,4553,5116065.876
63,2018-06-06T15:00:00+00:00,7625.483576,7683.243596,7623.919537,7654.961046,1241.209958,4540,9501413.881
64,2018-06-06T16:00:00+00:00,7652.717863,7665.558734,7500.086869,7515.548072,3652.234007,10693,27448540.24
65,2018-06-06T17:00:00+00:00,7519.82837,7537.106338,7510.663003,7524.649348,868.3512749,4880,6534038.854
66,2018-06-06T18:00:00+00:00,7525.08546,7525.086609,7474.323848,7512.743943,2227.031995,6736,16731121.13
67,2018-06-06T19:00:00+00:00,7515.99089,7539.806174,7514.41413,7529.099697,626.3104414,4476,4715553.754
68,2018-06-06T20:00:00+00:00,7532.153431,7646.579878,7503.401582,7617.224424,2538.880338,6469,19339221.32
69,2018-06-06T21:00:00+00:00,7619.4502,7697.387899,7528.846495,7663.653474,2980.373578,8022,22840550.33
70,2018-06-06T22:00:00+00:00,7663.573087,7682.445893,7638.312776,7659.62042,698.5612635,4723,5350714.118
71,2018-06-06T23:00:00+00:00,7657.711187,7661.013332,7637.506721,7657.73936,552.9008364,3805,4233970.497
72,2018-06-07T00:00:00+00:00,7654.482557,7654.578569,7654.108865,7654.220475,7.21136979,66,55197.4143
0,2018-06-07T00:00:00+00:00,7654.482557,7736.283748,7633.673123,7725.374862,1922.550265,7389,14852421.49
1,2018-06-07T01:00:00+00:00,7727.369022,7752.584913,7702.868842,7719.811801,2251.236705,8012,17379123.68
2,2018-06-07T02:00:00+00:00,7719.648323,7752.105927,7709.139344,7711.165604,1161.145573,5929,8953785.805
3,2018-06-07T03:00:00+00:00,7710.588978,7746.354024,7697.962191,7729.290694,1235.296051,4660,9547962.274
4,2018-06-07T04:00:00+00:00,7727.315816,7734.810071,7698.364254,7707.271788,768.9898121,4505,5926813.484
5,2018-06-07T05:00:00+00:00,7708.157857,7716.48499,7700.207242,7708.128307,690.8304097,4615,5325009.437
6,2018-06-07T06:00:00+00:00,7709.732322,7731.258874,7670.673211,7724.150106,1011.040851,5578,7809431.295
7,2018-06-07T07:00:00+00:00,7711.734384,7807.858345,7698.361926,7702.821692,539.4140128,4179,4155009.959
8,2018-06-07T08:00:00+00:00,7718.587565,7729.856151,7676.289829,7687.779327,1427.654282,5592,10975491.07
9,2018-06-07T09:00:00+00:00,7689.355072,7710.080087,7670.277258,7697.41741,851.2879522,3714,6552718.704
10,2018-06-07T10:00:00+00:00,7698.493501,7714.177932,7678.307061,7688.472623,631.6632043,3394,4856525.253
11,2018-06-07T11:00:00+00:00,7695.378378,7713.291551,7678.923515,7693.559474,692.1862059,4191,5325375.742
12,2018-06-07T12:00:00+00:00,7696.717145,7725.765754,7684.978657,7702.035551,844.8493362,4212,6507059.623
13,2018-06-07T13:00:00+00:00,7701.834906,7742.744899,7692.141007,7699.547895,566.2163917,3639,4359610.227
14,2018-06-07T14:00:00+00:00,7698.646611,7710.53878,7645.406764,7683.938798,1590.591898,6499,12222010.8
15,2018-06-07T15:00:00+00:00,7684.661,7704.894987,7657.703524,7685.26418,1028.477704,4576,7904122.859
16,2018-06-07T16:00:00+00:00,7690.71756,7717.239863,7676.59093,7717.164546,1012.899783,4519,7816714.292
17,2018-06-07T17:00:00+00:00,7718.75462,7747.399803,7654.608097,7693.582805,1678.237649,5336,12911660.32
18,2018-06-07T18:00:00+00:00,7692.198795,7705.298786,7683.00809,7694.163558,506.9507444,3568,3900561.943
19,2018-06-07T19:00:00+00:00,7692.956584,7700.126569,7682.947462,7693.108057,587.7792985,3846,4521849.657
20,2018-06-07T20:00:00+00:00,7683.903049,7698.023139,7624.008341,7660.461369,1039.260197,5407,7961212.592
21,2018-06-07T21:00:00+00:00,7661.49529,7670.44143,7646.178731,7659.241261,475.415845,3195,3641324.656
22,2018-06-07T22:00:00+00:00,7653.019203,7674.815111,7645.443113,7656.62546,399.3020747,2842,3057306.431
23,2018-06-07T23:00:00+00:00,7656.125,7690.029004,7646.166477,7685.366882,437.0154654,3586,3358624.185
24,2018-06-08T00:00:00+00:00,7686.799122,7696.766893,7672.256916,7696.68435,417.0811966,3492,3210142.318
25,2018-06-08T01:00:00+00:00,7691.424637,7716.033349,7664.299182,7678.111068,248.7168094,3759,1909675.287
26,2018-06-08T02:00:00+00:00,7679.612394,7682.076818,7646.416069,7663.678139,1213.155165,4074,9297230.72
27,2018-06-08T03:00:00+00:00,7659.612803,7667.116999,7634.000594,7636.910509,770.600533,4808,5885007.309
28,2018-06-08T04:00:00+00:00,7636.311347,7651.053348,7601.702817,7634.699833,1618.659638,6560,12357980.47
29,2018-06-08T05:00:00+00:00,7634.479107,7641.274837,7623.650324,7635.964782,525.4126253,3380,4012032.303
30,2018-06-08T06:00:00+00:00,7632.297948,7649.840821,7619.904182,7647.234324,363.7847727,3387,2781947.4
31,2018-06-08T07:00:00+00:00,7648.611242,7665.103097,7625.74116,7631.664357,834.5342349,7620,6368885.175
32,2018-06-08T08:00:00+00:00,7631.501753,7652.398779,7602.017219,7633.490563,1058.871214,4499,8082883.417
33,2018-06-08T09:00:00+00:00,7632.76807,7645.481732,7622.273207,7626.726687,416.2199291,2993,3174395.641
34,2018-06-08T10:00:00+00:00,7625.65307,7632.25452,7558.493498,7570.507201,1040.323793,5685,7875778.769
35,2018-06-08T11:00:00+00:00,7567.759629,7589.566266,7546.554332,7563.110488,1474.411983,6200,11151140.73
36,2018-06-08T12:00:00+00:00,7561.94916,7580.128133,7542.245558,7553.128839,926.165318,4778,6995445.973
37,2018-06-08T13:00:00+00:00,7555.586084,7592.79818,7553.626373,7584.596132,946.9652192,5299,7182348.739
38,2018-06-08T14:00:00+00:00,7582.954846,7598.561483,7565.520042,7588.483692,671.7523517,4973,5097581.766
39,2018-06-08T15:00:00+00:00,7587.880464,7649.670397,7550.58815,7636.442318,3449.959304,7819,26345415.22
40,2018-06-08T16:00:00+00:00,7636.338439,7662.562518,7619.93372,7651.766654,1364.626068,5333,10441800.25
41,2018-06-08T17:00:00+00:00,7654.591072,7657.34292,7640.431086,7651.08748,411.359236,3422,3147345.5
42,2018-06-08T18:00:00+00:00,7654.353963,7654.892232,7632.519613,7644.906245,413.4283486,2890,3160620.964
43,2018-06-08T19:00:00+00:00,7644.442082,7654.043867,7618.210132,7632.087841,271.933403,2762,2075419.618
44,2018-06-08T20:00:00+00:00,7649.811567,7655.055817,7631.504518,7646.861912,594.8505404,3394,4548739.941
45,2018-06-08T21:00:00+00:00,7648.095628,7659.17099,7624.464419,7654.820598,274.0006494,3091,2097425.815
46,2018-06-08T22:00:00+00:00,7653.059315,7666.45741,7620.339629,7638.996934,1056.458163,3288,8070280.667
47,2018-06-08T23:00:00+00:00,7640.943018,7643.489702,7602.548007,7618.795562,469.2513262,3323,3575129.922
48,2018-06-09T00:00:00+00:00,7619.968575,7639.655166,7610.353364,7632.972906,358.5544188,2788,2736836.164
49,2018-06-09T01:00:00+00:00,7632.554838,7659.649889,7625.275428,7651.866765,383.2066487,3693,2932246.219
50,2018-06-09T02:00:00+00:00,7664.387902,7684.133164,7640.880796,7677.117847,799.84996,4321,6140542.403
51,2018-06-09T03:00:00+00:00,7678.563344,7679.540432,7654.508445,7661.961939,193.1002957,2633,1479527.116
52,2018-06-09T04:00:00+00:00,7662.474239,7679.353718,7649.299914,7658.283202,269.8104992,2757,2066285.214
53,2018-06-09T05:00:00+00:00,7657.881241,7672.315459,7648.508239,7659.463421,129.0333347,2100,988326.1072
54,2018-06-09T06:00:00+00:00,7661.630722,7684.572673,7660.27718,7669.146607,375.9334138,2104,2883088.465
55,2018-06-09T07:00:00+00:00,7672.257485,7680.023292,7646.12304,7655.007249,254.2188496,1926,1946047.136
56,2018-06-09T08:00:00+00:00,7655.339742,7656.907625,7627.52895,7628.568905,369.261239,2666,2816934.806
57,2018-06-09T09:00:00+00:00,7629.775652,7650.377527,7614.82449,7624.369028,331.5893943,2962,2528159.908
58,2018-06-09T10:00:00+00:00,7638.136327,7661.378739,7626.831306,7644.005515,214.3893157,2743,1638793.112
59,2018-06-09T11:00:00+00:00,7650.405513,7658.859436,7629.039899,7637.999426,202.986077,2479,1550407.539
60,2018-06-09T12:00:00+00:00,7636.148598,7648.948571,7596.262093,7608.335119,863.6514351,4124,6570949.544
61,2018-06-09T13:00:00+00:00,7607.977861,7616.923149,7571.905958,7593.054797,1137.672777,5450,8638411.737
62,2018-06-09T14:00:00+00:00,7594.939702,7606.733585,7560.260758,7597.752252,288.4392121,3162,2191489.673
63,2018-06-09T15:00:00+00:00,7594.20111,7638.077099,7594.176854,7620.015648,357.4456247,2829,2723741.253
64,2018-06-09T16:00:00+00:00,7619.928939,7619.937956,7575.690074,7580.943511,368.7338221,3477,2795350.276
65,2018-06-09T17:00:00+00:00,7585.140647,7610.709707,7575.105735,7597.873031,316.8510854,2964,2407394.317
66,2018-06-09T18:00:00+00:00,7593.503778,7619.388997,7587.080792,7606.544454,275.8996705,2377,2098643.108
67,2018-06-09T19:00:00+00:00,7617.50692,7626.033432,7594.635863,7613.050374,303.5214969,2037,2310724.446
68,2018-06-09T20:00:00+00:00,7616.554094,7637.18949,7603.825856,7630.154775,218.3432433,2214,1665992.74
69,2018-06-09T21:00:00+00:00,7633.630087,7633.823766,7609.768003,7615.630833,382.7483579,2383,2914870.196
70,2018-06-09T22:00:00+00:00,7614.41624,7620.062698,7576.819015,7604.260053,427.8958005,2566,3253830.943
71,2018-06-09T23:00:00+00:00,7605.668257,7616.008313,7456.875318,7497.821044,3421.985918,8478,25657438.03
72,2018-06-10T00:00:00+00:00,7497.925109,7498.051062,7471.837929,7474.928005,95.28699242,251,712263.4082
0,2018-06-10T00:00:00+00:00,7497.925109,7498.051062,7270.168237,7273.36091,8285.219448,20122,60261391.26
1,2018-06-10T01:00:00+00:00,7271.279928,7383.976746,7270.285176,7322.701741,3518.843144,8778,25767438.82
2,2018-06-10T02:00:00+00:00,7326.120874,7332.547701,7283.912437,7322.274064,1025.330407,5425,7507750.249
3,2018-06-10T03:00:00+00:00,7323.93645,7327.436601,7267.381028,7277.967926,1207.130652,6763,8785458.171
4,2018-06-10T04:00:00+00:00,7279.2226,7321.484937,7277.579573,7283.977145,1005.878695,6060,7326797.428
5,2018-06-10T05:00:00+00:00,7284.236437,7316.788615,7279.900123,7304.118332,1027.686671,6059,7506345.05
6,2018-06-10T06:00:00+00:00,7303.148647,7332.442174,7286.61072,7316.563641,618.1362563,5046,4522633.258
7,2018-06-10T07:00:00+00:00,7307.310009,7321.144143,7176.27084,7194.507105,4024.625746,11785,28955198.52
8,2018-06-10T08:00:00+00:00,7196.524981,7259.890377,7152.426743,7213.616041,3278.250068,9990,23648037.28
9,2018-06-10T09:00:00+00:00,7213.99579,7251.073611,7206.078434,7235.474773,1094.620325,4853,7920097.744
10,2018-06-10T10:00:00+00:00,7233.377275,7248.375099,7197.429867,7248.374651,667.0489446,4797,4835020.661
11,2018-06-10T11:00:00+00:00,7242.346623,7262.305709,7217.30204,7229.879239,956.812143,4784,6917636.248
12,2018-06-10T12:00:00+00:00,7240.560121,7259.238249,7220.475657,7234.648427,539.5841487,4476,3903701.613
13,2018-06-10T13:00:00+00:00,7239.167924,7279.967453,7180.229104,7269.253987,1592.190184,8120,11574034.84
14,2018-06-10T14:00:00+00:00,7270.728742,7274.009901,7228.654604,7230.451733,514.7819407,3661,3722105.976
15,2018-06-10T15:00:00+00:00,7234.057181,7255.166738,7211.696438,7232.250834,595.8964313,4306,4309672.463
16,2018-06-10T16:00:00+00:00,7236.509881,7240.8048,7189.34906,7204.214601,991.4098481,6244,7142329.303
17,2018-06-10T17:00:00+00:00,7194.647685,7205.385813,6696.193196,6741.499419,19983.35248,46922,134717759.1
18,2018-06-10T18:00:00+00:00,6741.008547,6791.899369,6630.686873,6742.13957,9876.197658,26660,66586703.03
19,2018-06-10T19:00:00+00:00,6745.917269,6845.408238,6707.816168,6838.982087,6569.802903,16426,44930764.37
20,2018-06-10T20:00:00+00:00,6834.748407,6835.550969,6621.469982,6707.800418,7206.114476,15711,48337177.69
