"Date","unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2021-02-18",-0.014227642276422703,-0.00826065058522063,-0.005799741937834613,-0.007255064754054685,-0.008058678201538272,-0.0028535946628807096,-0.006163296470923618,-0.0060074172672409665
"2021-02-17",-0.007560137457044647,0.003488884395222769,-0.01111965975767304,-0.010505004409266827,-0.010165598403917397,-0.012363964567273067,-0.010966112561332952,-0.011031948116978052
"2021-02-16",0.011772853185595622,0.0033261727350140102,0.008379336896481515,0.008965326464980494,0.00928890353810996,0.007193062929534921,0.00852572308763866,0.008462957915344238
"2021-02-12",-0.001368925393566034,-0.00547419940445093,0.004216107714699602,0.003251688845792411,0.0027191472244950665,0.006168471816242915,0.00397518601150082,0.004078484636126367
"2021-02-11",-0.05620287868403018,-0.06980858859406147,0.015019093650795123,0.0027205427435799123,-0.004070583447425946,0.039916210522285334,0.011946789772294908,0.013264083983930086
"2021-02-10",-0.04066811909949164,-0.12038984707249345,0.08215920817181765,0.060949487523506596,0.04923771021857548,0.12509604664787422,0.0768608028961617,0.07913256990767426
"2021-02-09",0.08402725208175621,0.08869418690588837,-0.006462686954318064,0.009163040406812484,0.01779139728692558,-0.03809532101398361,-0.002559220347709501,-0.004232887461883994
"2021-02-08",0.0041899441340782495,-0.039646871186918675,0.04463952805643989,0.03765472756950372,0.03379779662831828,0.05877951864226305,0.04289465341320242,0.04364279336239507
"2021-02-05",0.008344923504867818,0.030074029907809052,-0.022338002038091664,-0.017039699991661772,-0.01411403516603904,-0.033063854723145214,-0.02101443196471331,-0.021581931556324596
"2021-02-04",0.028275862068965596,-0.006500651546599512,0.03490812944372301,0.03376287503325459,0.033130477990629514,0.03722657599243728,0.03462203317159318,0.03474470103849403
"2021-02-03",-0.024144869215291687,-0.012959183978752398,-0.010923306347379258,-0.013206394819564982,-0.01446709146885461,-0.006301434961978103,-0.011493645212581671,-0.011249104270177113
"2021-02-02",0.0034364261168384758,0.0013669574315164912,0.0020417925003863857,0.002282616672570459,0.002415597163970218,0.0015542694087977704,0.0021019528431632795,0.0020761582361048525
"2021-02-01",0.00136986301369868,-0.008059929794793863,0.009592978656438822,0.008173017891062728,0.007388930983857289,0.012467539195742727,0.009238257925541782,0.009390349510240648
"2021-01-29",0.002735978112175186,0.018638970328815674,-0.016280367237936577,-0.012996640549519878,-0.011183402348852844,-0.02292792496667473,-0.015460058705909496,-0.01581177771669995
"2021-01-28",-0.012278308321964526,-0.01242008314111398,0.0003932387711377272,-0.0017948734348126605,-0.003003125221774927,0.004822840740546952,-0.00015337405078352795,0.00008099401136074658
"2021-01-27",-0.035220994475138045,-0.013692010415484845,-0.02125176795645789,-0.023663962365603752,-0.024995949910586623,-0.01636853524275428,-0.021854358805967422,-0.021595989364195045
"2021-01-26",0.06156048675733716,0.025921710438036705,0.035113950867249555,0.039680716674220906,0.04220243513633004,0.025869016006331513,0.03625477570155822,0.0357656307438472
"2021-01-25",0.03236682400539448,0.16130354027765703,-0.1322025579938566,-0.10378485407558036,-0.08809290672148695,-0.18973119701893482,-0.12510352473173703,-0.128147336735438
"2021-01-22",0.08621815806662303,-0.03206215147148117,0.11892945779473507,0.11328089778215811,0.11016182431307353,0.13036437072470086,0.11751838969691553,0.11812340531743681
"2021-01-21",-0.01864101022248943,-0.05021151860205775,0.03258711887722343,0.023741088179669356,0.018856406137872206,0.05049497337059994,0.03037728987976951,0.03132478565563346
"2021-01-20",-0.027573529411764608,-0.013155468039959373,-0.014151708405726215,-0.016469377286535636,-0.01774916886176181,-0.009459832636762644,-0.01473068581089454,-0.014482440970977173
"2021-01-19",0.030875866414618702,0.034797460110751466,-0.004626122541808275,0.00150433136412087,0.004889501405486052,-0.017036578742925412,-0.0030946724177857154,-0.0037513035531042682
"2021-01-15",0.009779951100244544,0.012742797577197429,-0.003220844285964475,-0.0009758777587822731,0.00026376836665964465,-0.0077655418215942795,-0.0026600286727592737,-0.00290048638471907
"2021-01-14",0.0690072639225181,0.1040930767240309,-0.03719333947023484,-0.01885470766343078,-0.008728314423285921,-0.07431796194013618,-0.03261216156956215,-0.03457640709008425
"2021-01-13",0.013590033975084959,0.007347991519419894,0.006093270908352766,0.007387805715421858,0.00810263377116438,0.003472621969387246,0.006416658951270859,0.006278001704496328
"2021-01-12",-0.011173184357541888,-0.025146623035032345,0.014482571276338896,0.010052356745870572,0.007606040415058968,0.023451072505710102,0.013375858348349867,0.013850377338539444
"2021-01-11",0.01638418079096038,0.029530317510712445,-0.013744024049518133,-0.008541510712317901,-0.005668739371217035,-0.02427596261357845,-0.01244438297599515,-0.013001622666813262
"2021-01-08",-0.022234574763757564,0.0033663391931366693,-0.025669070743577604,-0.025076004836193433,-0.024748520285613917,-0.026869670010925217,-0.025520916810548577,-0.025584439927443303
"2021-01-07",-0.006253553155201708,-0.00907093338673226,0.0030010354238294568,0.0014029607702735758,0.0005205213091675764,0.006236168710598067,0.002601820020869061,0.002772989332340936
"2021-01-06",-0.035469107551487467,-0.052825215637670286,0.018425636956316382,0.009119137329424154,0.00398018934769917,0.037265662144916556,0.016100778107930647,0.017097594576925945
"2021-01-05",0.013641755634638209,0.0007317330284770662,0.012895207529880937,0.013024120835284592,0.013095305361925158,0.012634236163812318,0.012927411392853916,0.012913603526196193
"2021-01-04",0.06202457577530729,0.045747296463931164,0.015351053952745719,0.023410598856321907,0.02786099198760983,-0.0009646431492309482,0.017364410750063786,0.01650115523890694
