"","LL","mean LL"
0,424.44974686947023,1.4101320494002334
1,435.00208709312227,1.4451896581166854
2,474.2406366640856,1.5755502879205503
3,480.3149137540024,1.5957306104784135
4,406.6320179126707,1.3509369365869457
5,449.317598894536,1.4927494979884917
6,454.1262381064403,1.508725043542991
7,449.4522947178591,1.4931969924181365
8,459.1404269146377,1.52538347812172
9,457.7476451028418,1.52075629602273
10,474.83994996931875,1.5775413620243148
11,467.42440779249665,1.5529050092773975
12,465.07292352113825,1.5450927691732168
13,460.8404016678097,1.5310312347767765
14,462.50949775486947,1.5365764045012276
15,482.24434991251326,1.602140697383765
16,480.1430161432832,1.5951595220707084
17,493.7529869548514,1.6403753719430278
18,407.62517382702754,1.3542364578971016
19,480.32273409755055,1.5957565916862144
20,487.63682214917606,1.620055887538791
21,523.2603940441328,1.7384066247313383
22,484.69416938617735,1.610279632512217
23,519.8116895935378,1.7269491348622519
24,492.5154445371269,1.636263935339292
25,502.2245806012721,1.66852020133313
26,491.298195087128,1.6322199172329834
27,509.6464295028893,1.6931775066541173
28,525.7609087172607,1.7467139824493711
29,509.3017762019455,1.6920324790762309
30,521.7222711669796,1.7332965819500983
31,519.6048079393571,1.7262618203965352
32,522.4620488799505,1.7357543152157826
33,523.5880066513905,1.7394950387089387
34,532.2011759660445,1.768110219156294
35,547.1056073579197,1.8176266025180057
36,551.885085986469,1.8335052690580365
37,556.5037644049283,1.8488497156309913
38,560.833751745597,1.863235055633213
39,524.6375435580372,1.7429818722858381
40,550.8115920429593,1.8299388439965427
41,510.5167484510778,1.6960689317311555
42,517.7071846758785,1.7199574241723536
43,519.5772181049829,1.726170159817219
44,538.1789205280196,1.7879698356412612
45,534.4043929526484,1.775429876919098
46,534.9359448387601,1.7771958300291033
47,531.4821000451982,1.7657212626086318
48,528.3218944145277,1.7552222405798263
49,522.1227009836264,1.734626913566865
50,516.8626965494783,1.7171518157789978
51,508.47632551747,1.6892901179982394
52,512.2848452158256,1.701943007361547
53,513.3370455962206,1.7054386896884406
54,506.04005689918506,1.681196202322874
55,498.5494152331113,1.6563103496116653
56,499.09653055003605,1.6581280084718806
57,493.6116012462745,1.6399056519809785
58,486.35217097188155,1.6157879434281779
59,464.49789981990375,1.5431823914282516
60,466.59201242007737,1.5501395761464365
61,465.6484780335916,1.5470049104106032
62,458.7030555563563,1.5239304171307517
63,461.3548800740791,1.532740465362389
64,450.97419322963634,1.498253133653277
65,456.681855854833,1.5172154679562557
66,449.6125642474935,1.4937294493272208
67,442.61759181039247,1.4704903382405066
68,432.8828442447839,1.43814898420194
69,433.44264156572285,1.4400087759658566
70,428.23569280772506,1.4227099428828076
71,422.4058605670421,1.4033417294586117
72,421.4530194036231,1.4001761441980833
73,403.1697002520651,1.3394342201065288
74,407.44348033956885,1.3536328250484015
75,401.67036651191756,1.3344530448900915
76,400.94459542406037,1.332041845262659
77,405.76168049851077,1.3480454501611654
78,391.8635227192275,1.301872168502417
79,382.91489816674414,1.2721425188263926
80,384.6758055200528,1.2779927093689463
81,382.78373668874406,1.2717067664077877
82,383.1278351586921,1.2728499506933293
83,385.61433412514833,1.2811107446018217
84,394.09753046440915,1.3092941211442164
85,399.5726567352935,1.3274839094195798
86,391.73472967820794,1.3014442846452092
87,395.11548345346495,1.3126760247623421
