,Date,PX_LAST,contract_name,CRIX Price,log return future,log return CRIX
190,2020-08-19 20:00:00+00:00,11845.0,BTCU0 Curncy,1034.2020173893952,-0.0287101058824313,-0.0340529018379193
191,2020-08-18 20:00:00+00:00,12190.0,BTCU0 Curncy,1070.0260922878738,-0.0350630316682434,-0.0260827430140036
192,2020-08-17 20:00:00+00:00,12625.0,BTCU0 Curncy,1098.302467546911,0.0474445352807485,0.0403777314848735
193,2020-08-14 20:00:00+00:00,12040.0,BTCU0 Curncy,1054.838890691277,0.0282183389378009,0.0244736189623012
194,2020-08-13 20:00:00+00:00,11705.0,BTCU0 Curncy,1029.3365063247977,-0.0055378203293112,0.012150835948709
195,2020-08-12 20:00:00+00:00,11770.0,BTCU0 Curncy,1016.9048875335712,0.0188684843043827,0.0307477994412911
196,2020-08-11 20:00:00+00:00,11550.0,BTCU0 Curncy,986.1131155258204,-0.0477589173006864,-0.057157136447084
197,2020-08-10 20:00:00+00:00,12115.0,BTCU0 Curncy,1044.118435629989,0.035710578784512,0.0261767220170991
198,2020-08-07 20:00:00+00:00,11690.0,BTCU0 Curncy,1017.141462366847,-0.0361232051571913,-0.0287401853716971
199,2020-08-06 20:00:00+00:00,12120.0,BTCU0 Curncy,1046.7984285418006,0.0158007445313436,0.0109009366589471
200,2020-08-05 20:00:00+00:00,11930.0,BTCU0 Curncy,1035.449315543313,0.0384498452184044,0.0376164144030034
201,2020-08-04 20:00:00+00:00,11480.0,BTCU0 Curncy,997.2229026976852,-0.018555009144722,-0.0143119764548018
202,2020-08-03 20:00:00+00:00,11695.0,BTCU0 Curncy,1011.5977543010292,-0.000427441767568,0.0268807329244907
203,2020-07-31 20:00:00+00:00,11700.0,BTCU0 Curncy,984.7674893844955,0.0286105340412658,0.0186299561700059
204,2020-07-30 20:00:00+00:00,11370.0,BTCQ0 Curncy,966.5911521130166,-0.0048256290178236,0.0030981096222577
205,2020-07-29 20:00:00+00:00,11425.0,BTCQ0 Curncy,963.601180784886,0.0185517688080968,0.0197603660464707
206,2020-07-28 20:00:00+00:00,11215.0,BTCQ0 Curncy,944.7469653289425,0.0134651944691587,0.0076706486788359
207,2020-07-27 20:00:00+00:00,11065.0,BTCQ0 Curncy,937.527866250834,0.1326925476003381,0.1230663728230033
208,2020-07-24 20:00:00+00:00,9690.0,BTCQ0 Curncy,828.9668020709788,-0.0030911925696728,0.0084657990585076
209,2020-07-23 20:00:00+00:00,9720.0,BTCQ0 Curncy,821.978557970729,0.0250013022054171,0.0341634574300165
