,Date,PX_LAST,contract_name,CRIX Price,log return future,log return CRIX
60,2021-03-04 21:00:00+00:00,48855.0,BTCJ1 Curncy,4320.587179300568,-0.0531133543997916,-0.0606313527605497
61,2021-03-03 21:00:00+00:00,51520.0,BTCJ1 Curncy,4590.65477734362,0.0615409479591307,0.0722626790363247
62,2021-03-02 21:00:00+00:00,48445.0,BTCJ1 Curncy,4270.624151534895,-0.0186099440328838,-0.03413654946587
63,2021-03-01 21:00:00+00:00,49355.0,BTCJ1 Curncy,4418.92536900296,0.050914798291937,0.0483474964400658
64,2021-02-26 21:00:00+00:00,46905.0,BTCJ1 Curncy,4210.363731124596,-0.0521297422502328,-0.0489773989621891
65,2021-02-25 21:00:00+00:00,49415.0,BTCH1 Curncy,4421.709738086459,-0.0080621216686723,-0.0148392810266649
66,2021-02-24 21:00:00+00:00,49815.0,BTCH1 Curncy,4487.81398824886,0.0332683741935688,0.0196271049753039
67,2021-02-23 21:00:00+00:00,48185.0,BTCH1 Curncy,4400.589969519862,-0.1259014453192968,-0.1398519690096242
68,2021-02-22 21:00:00+00:00,54650.0,BTCH1 Curncy,5061.134081306649,-0.0349714274618358,-0.0172992366738026
69,2021-02-19 21:00:00+00:00,56595.0,BTCH1 Curncy,5149.449530086688,0.0624263145681362,0.0569817592230981
70,2021-02-18 21:00:00+00:00,53170.0,BTCH1 Curncy,4864.228213114528,-0.0066545069594993,0.002234475425234
71,2021-02-17 21:00:00+00:00,53525.0,BTCH1 Curncy,4853.371348924959,0.0758556271095416,0.071287336759618
72,2021-02-16 21:00:00+00:00,49615.0,BTCH1 Curncy,4519.431674429377,0.0186141772776606,0.0003696982553783
73,2021-02-12 21:00:00+00:00,48700.0,BTCH1 Curncy,4517.761157236712,0.0104237488526126,0.0279736422569949
74,2021-02-11 21:00:00+00:00,48195.0,BTCH1 Curncy,4393.13418485934,0.0560056759601402,0.0380597463346556
75,2021-02-10 21:00:00+00:00,45570.0,BTCH1 Curncy,4229.074451589876,0.1696308651151574,0.1488255418219118
76,2021-02-05 21:00:00+00:00,38460.0,BTCH1 Curncy,3644.27565033376,0.017574222799236,0.0265783671216946
77,2021-02-03 21:00:00+00:00,37790.0,BTCH1 Curncy,3548.6926015527765,0.0337738121182165,0.0497585879190586
78,2021-02-02 21:00:00+00:00,36535.0,BTCH1 Curncy,3376.435835125038,0.0641462802053941,0.0688538647376731
79,2021-02-01 21:00:00+00:00,34265.0,BTCH1 Curncy,3151.7782007762057,0.04400083418123,0.0623071664176972
80,2021-01-28 21:00:00+00:00,32790.0,BTCG1 Curncy,2961.3926137904004,0.0358594882577093,0.0645693313706865
81,2021-01-27 21:00:00+00:00,31635.0,BTCG1 Curncy,2776.220038124241,-0.0208031276297632,-0.0370475981769724
82,2021-01-26 21:00:00+00:00,32300.0,BTCG1 Curncy,2881.0012850180624,-0.0461329438282408,-0.0196671380109958
83,2021-01-25 21:00:00+00:00,33825.0,BTCG1 Curncy,2938.223185989035,-0.0035413936967586,0.0022415459430483
84,2021-01-22 21:00:00+00:00,33945.0,BTCG1 Curncy,2931.6443998070567,0.0499839829834265,0.0602395555804558
