,file,risk measure,OHR,copula
1084,14.csv,ERM k=10,0.9595703125,Frank
1085,14.csv,ERM k=10,1.07470703125,Gumbel
1086,14.csv,ERM k=10,0.90810546875,Plackett
1087,14.csv,ERM k=10,0.96298828125,Gauss Mix Indep
1088,14.csv,ERM k=10,0.8771484374999998,rotGumbel
1089,14.csv,ERM k=10,1.0671266550182128,NIG
1090,14.csv,ES q=0.01,1.1868164062500006,Gaussian
1091,14.csv,ES q=0.01,1.2197265625000004,t_Copula
1092,14.csv,ES q=0.01,1.2197265625000004,t_Copula_Capped
1093,14.csv,ES q=0.01,0.8424804687499998,Clayton
1094,14.csv,ES q=0.01,1.1448242187500002,Frank
1095,14.csv,ES q=0.01,1.4851562500000013,Gumbel
1096,14.csv,ES q=0.01,1.06162109375,Plackett
1097,14.csv,ES q=0.01,1.1853515625000004,Gauss Mix Indep
1098,14.csv,ES q=0.01,0.9054687499999998,rotGumbel
1099,14.csv,ES q=0.01,1.159013460339019,NIG
1100,14.csv,ES q=0.05,1.0250976562499998,Gaussian
1101,14.csv,ES q=0.05,1.09326171875,t_Copula
1102,14.csv,ES q=0.05,1.09326171875,t_Copula_Capped
1103,14.csv,ES q=0.05,0.7971679687499997,Clayton
1104,14.csv,ES q=0.05,0.969921875,Frank
1105,14.csv,ES q=0.05,1.1961914062500003,Gumbel
1106,14.csv,ES q=0.05,0.90615234375,Plackett
1107,14.csv,ES q=0.05,1.0224609374999998,Gauss Mix Indep
1108,14.csv,ES q=0.05,0.8899414062500001,rotGumbel
1109,14.csv,ES q=0.05,1.010324073681026,NIG
1110,14.csv,VaR q=0.01,1.0110351562499995,Gaussian
1111,14.csv,VaR q=0.01,1.06875,t_Copula
1112,14.csv,VaR q=0.01,1.06875,t_Copula_Capped
1113,14.csv,VaR q=0.01,0.7340820312499998,Clayton
1114,14.csv,VaR q=0.01,0.95390625,Frank
1115,14.csv,VaR q=0.01,1.348242187500001,Gumbel
1116,14.csv,VaR q=0.01,0.88603515625,Plackett
1117,14.csv,VaR q=0.01,1.0089843749999998,Gauss Mix Indep
1118,14.csv,VaR q=0.01,0.92470703125,rotGumbel
1119,14.csv,VaR q=0.01,0.9781236802701364,NIG
1120,14.csv,VaR q=0.05,0.8553710937499996,Gaussian
1121,14.csv,VaR q=0.05,1.0210937499999997,t_Copula
1122,14.csv,VaR q=0.05,1.0210937499999997,t_Copula_Capped
1123,14.csv,VaR q=0.05,0.839453125,Clayton
1124,14.csv,VaR q=0.05,0.93154296875,Frank
1125,14.csv,VaR q=0.05,1.0359375000000002,Gumbel
1126,14.csv,VaR q=0.05,0.8728515625,Plackett
1127,14.csv,VaR q=0.05,0.8521484374999999,Gauss Mix Indep
1128,14.csv,VaR q=0.05,0.8010742187499998,rotGumbel
1129,14.csv,VaR q=0.05,0.8516496321328895,NIG
1130,14.csv,Variance,1.03701171875,Gaussian
1131,14.csv,Variance,1.1194335937499995,t_Copula
1132,14.csv,Variance,1.1194335937499995,t_Copula_Capped
1133,14.csv,Variance,0.9927734375,Clayton
1134,14.csv,Variance,1.00087890625,Frank
1135,14.csv,Variance,1.0183593749999995,Gumbel
1136,14.csv,Variance,0.96416015625,Plackett
1137,14.csv,Variance,1.03359375,Gauss Mix Indep
1138,14.csv,Variance,1.0231445312499998,rotGumbel
1139,14.csv,Variance,1.029058637454928,NIG
1140,15.csv,ERM k=10,0.9921875,Gaussian
1141,15.csv,ERM k=10,1.06142578125,t_Copula
1142,15.csv,ERM k=10,1.06142578125,t_Copula_Capped
1143,15.csv,ERM k=10,0.8474609374999997,Clayton
1144,15.csv,ERM k=10,1.00341796875,Frank
1145,15.csv,ERM k=10,1.10703125,Gumbel
1146,15.csv,ERM k=10,0.94580078125,Plackett
1147,15.csv,ERM k=10,0.9890625,Gauss Mix Indep
1148,15.csv,ERM k=10,0.8916992187499999,rotGumbel
1149,15.csv,ERM k=10,1.084811809741696,NIG
1150,15.csv,ES q=0.01,1.1767578125000009,Gaussian
1151,15.csv,ES q=0.01,1.2003906250000007,t_Copula
1152,15.csv,ES q=0.01,1.2003906250000007,t_Copula_Capped
1153,15.csv,ES q=0.01,0.7977539062499998,Clayton
1154,15.csv,ES q=0.01,1.1334960937500005,Frank
1155,15.csv,ES q=0.01,1.479003906250001,Gumbel
1156,15.csv,ES q=0.01,1.0291015625,Plackett
1157,15.csv,ES q=0.01,1.1744140625000006,Gauss Mix Indep
1158,15.csv,ES q=0.01,0.9015625,rotGumbel
1159,15.csv,ES q=0.01,1.2243417884737928,NIG
1160,15.csv,ES q=0.05,1.0401367187500004,Gaussian
1161,15.csv,ES q=0.05,1.09609375,t_Copula
1162,15.csv,ES q=0.05,1.09609375,t_Copula_Capped
1163,15.csv,ES q=0.05,0.8096679687499997,Clayton
1164,15.csv,ES q=0.05,1.0099609374999998,Frank
1165,15.csv,ES q=0.05,1.2254882812500003,Gumbel
1166,15.csv,ES q=0.05,0.93349609375,Plackett
1167,15.csv,ES q=0.05,1.0378906250000002,Gauss Mix Indep
1168,15.csv,ES q=0.05,0.89189453125,rotGumbel
1169,15.csv,ES q=0.05,1.036240171611126,NIG
1170,15.csv,VaR q=0.01,1.031640625,Gaussian
1171,15.csv,VaR q=0.01,1.08984375,t_Copula
1172,15.csv,VaR q=0.01,1.08984375,t_Copula_Capped
1173,15.csv,VaR q=0.01,0.7362304687499998,Clayton
1174,15.csv,VaR q=0.01,0.9953125,Frank
1175,15.csv,VaR q=0.01,1.3187500000000003,Gumbel
1176,15.csv,VaR q=0.01,0.8761718749999999,Plackett
1177,15.csv,VaR q=0.01,1.0322265624999998,Gauss Mix Indep
1178,15.csv,VaR q=0.01,0.9279296874999998,rotGumbel
1179,15.csv,VaR q=0.01,0.9356379194659322,NIG
1180,15.csv,VaR q=0.05,0.91376953125,Gaussian
1181,15.csv,VaR q=0.05,1.0324218749999998,t_Copula
1182,15.csv,VaR q=0.05,1.0324218749999998,t_Copula_Capped
1183,15.csv,VaR q=0.05,0.8964843749999999,Clayton
1184,15.csv,VaR q=0.05,1.0013671875,Frank
1185,15.csv,VaR q=0.05,1.06875,Gumbel
1186,15.csv,VaR q=0.05,0.93564453125,Plackett
1187,15.csv,VaR q=0.05,0.9123046875,Gauss Mix Indep
1188,15.csv,VaR q=0.05,0.8644531249999999,rotGumbel
1189,15.csv,VaR q=0.05,0.9774415195429722,NIG
1190,15.csv,Variance,1.0608398437500002,Gaussian
1191,15.csv,Variance,1.12451171875,t_Copula
1192,15.csv,Variance,1.12451171875,t_Copula_Capped
1193,15.csv,Variance,1.02890625,Clayton
1194,15.csv,Variance,1.0310546875,Frank
1195,15.csv,Variance,1.0456054687500005,Gumbel
1196,15.csv,Variance,0.99375,Plackett
1197,15.csv,Variance,1.05771484375,Gauss Mix Indep
1198,15.csv,Variance,1.04541015625,rotGumbel
1199,15.csv,Variance,1.0604911880517052,NIG
1200,16.csv,ERM k=10,1.04638671875,Gaussian
1201,16.csv,ERM k=10,1.0446289062500005,t_Copula
1202,16.csv,ERM k=10,1.06884765625,t_Copula_Capped
1203,16.csv,ERM k=10,0.9228515625,Clayton
1204,16.csv,ERM k=10,1.048828125,Frank
1205,16.csv,ERM k=10,1.1864257812500003,Gumbel
1206,16.csv,ERM k=10,1.00439453125,Plackett
1207,16.csv,ERM k=10,1.03525390625,Gauss Mix Indep
1208,16.csv,ERM k=10,0.9455078124999998,rotGumbel
1209,16.csv,ERM k=10,1.1214214505557083,NIG
1210,16.csv,ES q=0.01,1.2342773437500003,Gaussian
1211,16.csv,ES q=0.01,1.2249023437500006,t_Copula
1212,16.csv,ES q=0.01,1.2399414062500007,t_Copula_Capped
1213,16.csv,ES q=0.01,0.8803710937499999,Clayton
1214,16.csv,ES q=0.01,1.1823242187500005,Frank
1215,16.csv,ES q=0.01,1.5583984375000015,Gumbel
1216,16.csv,ES q=0.01,1.1139648437500005,Plackett
1217,16.csv,ES q=0.01,1.1697265625000006,Gauss Mix Indep
1218,16.csv,ES q=0.01,0.9330078125,rotGumbel
1219,16.csv,ES q=0.01,1.0307447996816252,NIG
1220,16.csv,ES q=0.05,1.08359375,Gaussian
1221,16.csv,ES q=0.05,1.08193359375,t_Copula
1222,16.csv,ES q=0.05,1.1029296875,t_Copula_Capped
1223,16.csv,ES q=0.05,0.8734374999999999,Clayton
1224,16.csv,ES q=0.05,1.0461914062500002,Frank
1225,16.csv,ES q=0.05,1.3078125000000007,Gumbel
1226,16.csv,ES q=0.05,0.9869140625,Plackett
1227,16.csv,ES q=0.05,1.0651367187500005,Gauss Mix Indep
1228,16.csv,ES q=0.05,0.9456054687499998,rotGumbel
1229,16.csv,ES q=0.05,1.021043367976791,NIG
1230,16.csv,VaR q=0.01,1.0496093750000002,Gaussian
1231,16.csv,VaR q=0.01,1.07578125,t_Copula
1232,16.csv,VaR q=0.01,1.06640625,t_Copula_Capped
1233,16.csv,VaR q=0.01,0.953515625,Clayton
1234,16.csv,VaR q=0.01,1.011328125,Frank
1235,16.csv,VaR q=0.01,1.4000976562500012,Gumbel
1236,16.csv,VaR q=0.01,0.93603515625,Plackett
1237,16.csv,VaR q=0.01,1.05390625,Gauss Mix Indep
1238,16.csv,VaR q=0.01,0.9524414062500002,rotGumbel
1239,16.csv,VaR q=0.01,0.9115141760610814,NIG
1240,16.csv,VaR q=0.05,0.9876953125,Gaussian
1241,16.csv,VaR q=0.05,1.0015625,t_Copula
1242,16.csv,VaR q=0.05,1.03037109375,t_Copula_Capped
1243,16.csv,VaR q=0.05,0.97041015625,Clayton
1244,16.csv,VaR q=0.05,1.0248046875,Frank
1245,16.csv,VaR q=0.05,1.1250000000000002,Gumbel
1246,16.csv,VaR q=0.05,0.9851562500000002,Plackett
1247,16.csv,VaR q=0.05,1.031640625,Gauss Mix Indep
1248,16.csv,VaR q=0.05,0.9201171875,rotGumbel
1249,16.csv,VaR q=0.05,1.0232283191897231,NIG
1250,16.csv,Variance,1.09677734375,Gaussian
1251,16.csv,Variance,1.0943359375,t_Copula
1252,16.csv,Variance,1.119140625,t_Copula_Capped
1253,16.csv,Variance,1.0921875,Clayton
1254,16.csv,Variance,1.054296875,Frank
1255,16.csv,Variance,1.08486328125,Gumbel
1256,16.csv,Variance,1.0255859374999998,Plackett
1257,16.csv,Variance,1.0749023437500005,Gauss Mix Indep
1258,16.csv,Variance,1.0847656250000002,rotGumbel
1259,16.csv,Variance,1.076933097400509,NIG
1260,17.csv,ERM k=10,1.0393554687500002,Gaussian
1261,17.csv,ERM k=10,1.0375,t_Copula
1262,17.csv,ERM k=10,1.0777343750000004,t_Copula_Capped
1263,17.csv,ERM k=10,0.9123046874999998,Clayton
1264,17.csv,ERM k=10,1.0426757812500005,Frank
1265,17.csv,ERM k=10,1.1656250000000006,Gumbel
1266,17.csv,ERM k=10,0.9923828125,Plackett
1267,17.csv,ERM k=10,1.03662109375,Gauss Mix Indep
1268,17.csv,ERM k=10,0.9427734375,rotGumbel
1269,17.csv,ERM k=10,1.1014652411752748,NIG
1270,17.csv,ES q=0.01,1.2600585937500006,Gaussian
1271,17.csv,ES q=0.01,1.2575195312500005,t_Copula
1272,17.csv,ES q=0.01,1.277636718750001,t_Copula_Capped
1273,17.csv,ES q=0.01,0.8760742187499999,Clayton
1274,17.csv,ES q=0.01,1.1873046875000004,Frank
1275,17.csv,ES q=0.01,1.5809570312500014,Gumbel
1276,17.csv,ES q=0.01,1.117578125,Plackett
1277,17.csv,ES q=0.01,1.2583984375000006,Gauss Mix Indep
1278,17.csv,ES q=0.01,0.93408203125,rotGumbel
1279,17.csv,ES q=0.01,1.2228900451952358,NIG
1280,17.csv,ES q=0.05,1.0859375,Gaussian
1281,17.csv,ES q=0.05,1.08349609375,t_Copula
1282,17.csv,ES q=0.05,1.1199218749999995,t_Copula_Capped
1283,17.csv,ES q=0.05,0.87041015625,Clayton
1284,17.csv,ES q=0.05,1.0534179687500005,Frank
1285,17.csv,ES q=0.05,1.3015625000000006,Gumbel
1286,17.csv,ES q=0.05,0.98212890625,Plackett
1287,17.csv,ES q=0.05,1.08349609375,Gauss Mix Indep
1288,17.csv,ES q=0.05,0.94775390625,rotGumbel
1289,17.csv,ES q=0.05,1.032577888377538,NIG
1290,17.csv,VaR q=0.01,1.0853515625,Gaussian
1291,17.csv,VaR q=0.01,1.0812500000000005,t_Copula
1292,17.csv,VaR q=0.01,1.1123046875,t_Copula_Capped
1293,17.csv,VaR q=0.01,0.94677734375,Clayton
1294,17.csv,VaR q=0.01,1.00009765625,Frank
1295,17.csv,VaR q=0.01,1.424609375000001,Gumbel
1296,17.csv,VaR q=0.01,0.95068359375,Plackett
1297,17.csv,VaR q=0.01,1.0799804687500003,Gauss Mix Indep
1298,17.csv,VaR q=0.01,0.95,rotGumbel
1299,17.csv,VaR q=0.01,0.947902287052047,NIG
1300,17.csv,VaR q=0.05,0.9689453125,Gaussian
1301,17.csv,VaR q=0.05,0.9608398437499998,t_Copula
1302,17.csv,VaR q=0.05,1.0328125,t_Copula_Capped
1303,17.csv,VaR q=0.05,0.96865234375,Clayton
1304,17.csv,VaR q=0.05,1.0535156250000002,Frank
1305,17.csv,VaR q=0.05,1.12109375,Gumbel
1306,17.csv,VaR q=0.05,0.99384765625,Plackett
1307,17.csv,VaR q=0.05,0.95576171875,Gauss Mix Indep
1308,17.csv,VaR q=0.05,0.9101562499999998,rotGumbel
1309,17.csv,VaR q=0.05,0.8759255801700289,NIG
1310,17.csv,Variance,1.0939453125,Gaussian
1311,17.csv,Variance,1.0921875,t_Copula
1312,17.csv,Variance,1.1321289062500002,t_Copula_Capped
1313,17.csv,Variance,1.084375,Clayton
1314,17.csv,Variance,1.0505859375,Frank
1315,17.csv,Variance,1.0755859375,Gumbel
1316,17.csv,Variance,1.0182617187499998,Plackett
1317,17.csv,Variance,1.0910156250000005,Gauss Mix Indep
1318,17.csv,Variance,1.08447265625,rotGumbel
1319,17.csv,Variance,1.0646560860413756,NIG
1320,18.csv,ERM k=10,1.0419921875000002,Gaussian
1321,18.csv,ERM k=10,1.03916015625,t_Copula
1322,18.csv,ERM k=10,1.03916015625,t_Copula_Capped
1323,18.csv,ERM k=10,0.9283203125,Clayton
1324,18.csv,ERM k=10,1.035546875,Frank
1325,18.csv,ERM k=10,1.1851562500000004,Gumbel
1326,18.csv,ERM k=10,0.9994140625,Plackett
1327,18.csv,ERM k=10,1.0279296875,Gauss Mix Indep
1328,18.csv,ERM k=10,0.944921875,rotGumbel
1329,18.csv,ERM k=10,1.1831444228043106,NIG
1330,18.csv,ES q=0.01,1.2141601562500006,Gaussian
1331,18.csv,ES q=0.01,1.1992187500000009,t_Copula
1332,18.csv,ES q=0.01,1.1992187500000009,t_Copula_Capped
1333,18.csv,ES q=0.01,0.8373046874999999,Clayton
1334,18.csv,ES q=0.01,1.1472656250000002,Frank
1335,18.csv,ES q=0.01,1.531250000000001,Gumbel
1336,18.csv,ES q=0.01,1.0889648437500004,Plackett
1337,18.csv,ES q=0.01,1.0986328125000002,Gauss Mix Indep
1338,18.csv,ES q=0.01,0.9287109374999998,rotGumbel
1339,18.csv,ES q=0.01,0.961677724626449,NIG
1340,18.csv,ES q=0.05,1.07802734375,Gaussian
1341,18.csv,ES q=0.05,1.0713867187500004,t_Copula
1342,18.csv,ES q=0.05,1.0713867187500004,t_Copula_Capped
1343,18.csv,ES q=0.05,0.8804687499999999,Clayton
1344,18.csv,ES q=0.05,1.0283203125,Frank
1345,18.csv,ES q=0.05,1.3003906250000008,Gumbel
1346,18.csv,ES q=0.05,0.97578125,Plackett
1347,18.csv,ES q=0.05,1.053125,Gauss Mix Indep
1348,18.csv,ES q=0.05,0.9408203125,rotGumbel
1349,18.csv,ES q=0.05,1.0230046021245278,NIG
1350,18.csv,VaR q=0.01,1.0392578125,Gaussian
1351,18.csv,VaR q=0.01,1.04287109375,t_Copula
1352,18.csv,VaR q=0.01,1.04287109375,t_Copula_Capped
1353,18.csv,VaR q=0.01,0.95029296875,Clayton
1354,18.csv,VaR q=0.01,0.9662109375,Frank
1355,18.csv,VaR q=0.01,1.393457031250001,Gumbel
1356,18.csv,VaR q=0.01,0.9119140625,Plackett
1357,18.csv,VaR q=0.01,1.0166015624999998,Gauss Mix Indep
1358,18.csv,VaR q=0.01,0.9576171875,rotGumbel
1359,18.csv,VaR q=0.01,0.9633992028918794,NIG
1360,18.csv,VaR q=0.05,1.0144531250000002,Gaussian
1361,18.csv,VaR q=0.05,1.0011718749999998,t_Copula
1362,18.csv,VaR q=0.05,1.0011718749999998,t_Copula_Capped
1363,18.csv,VaR q=0.05,0.99931640625,Clayton
1364,18.csv,VaR q=0.05,1.04453125,Frank
1365,18.csv,VaR q=0.05,1.13291015625,Gumbel
1366,18.csv,VaR q=0.05,1.0126953125,Plackett
1367,18.csv,VaR q=0.05,1.0541015625,Gauss Mix Indep
1368,18.csv,VaR q=0.05,0.93349609375,rotGumbel
1369,18.csv,VaR q=0.05,1.0322641345518593,NIG
1370,18.csv,Variance,1.1057617187500002,Gaussian
1371,18.csv,Variance,1.1015625,t_Copula
1372,18.csv,Variance,1.1015625,t_Copula_Capped
1373,18.csv,Variance,1.0911132812500002,Clayton
1374,18.csv,Variance,1.055078125,Frank
1375,18.csv,Variance,1.0989257812500002,Gumbel
1376,18.csv,Variance,1.0298828125,Plackett
1377,18.csv,Variance,1.07578125,Gauss Mix Indep
1378,18.csv,Variance,1.0880859375,rotGumbel
1379,18.csv,Variance,1.0672536259930931,NIG
1380,19.csv,ERM k=10,1.0470703125,Gaussian
1381,19.csv,ERM k=10,1.01572265625,t_Copula
1382,19.csv,ERM k=10,1.02490234375,t_Copula_Capped
1383,19.csv,ERM k=10,0.93046875,Clayton
1384,19.csv,ERM k=10,1.03408203125,Frank
1385,19.csv,ERM k=10,1.1980468750000006,Gumbel
1386,19.csv,ERM k=10,1.0094726562499998,Plackett
1387,19.csv,ERM k=10,1.0138671875,Gauss Mix Indep
1388,19.csv,ERM k=10,0.949609375,rotGumbel
1389,19.csv,ERM k=10,1.278884436663512,NIG
1390,19.csv,ES q=0.01,1.2152343750000003,Gaussian
1391,19.csv,ES q=0.01,0.98505859375,t_Copula
1392,19.csv,ES q=0.01,1.0852539062500002,t_Copula_Capped
1393,19.csv,ES q=0.01,0.8768554687499999,Clayton
1394,19.csv,ES q=0.01,1.1697265625000006,Frank
1395,19.csv,ES q=0.01,1.5581054687500018,Gumbel
1396,19.csv,ES q=0.01,1.10947265625,Plackett
1397,19.csv,ES q=0.01,0.8531249999999999,Gauss Mix Indep
1398,19.csv,ES q=0.01,0.9416992187499998,rotGumbel
1399,19.csv,ES q=0.01,0.8651878323102813,NIG
1400,19.csv,ES q=0.05,1.0759765625000002,Gaussian
1401,19.csv,ES q=0.05,1.0237304687500002,t_Copula
1402,19.csv,ES q=0.05,1.0384765625,t_Copula_Capped
1403,19.csv,ES q=0.05,0.88876953125,Clayton
1404,19.csv,ES q=0.05,1.0189453125,Frank
1405,19.csv,ES q=0.05,1.2975585937500007,Gumbel
1406,19.csv,ES q=0.05,0.98955078125,Plackett
1407,19.csv,ES q=0.05,1.0072265625,Gauss Mix Indep
1408,19.csv,ES q=0.05,0.94921875,rotGumbel
1409,19.csv,ES q=0.05,0.9324092295671076,NIG
1410,19.csv,VaR q=0.01,1.04921875,Gaussian
1411,19.csv,VaR q=0.01,0.97841796875,t_Copula
1412,19.csv,VaR q=0.01,0.9914062499999998,t_Copula_Capped
1413,19.csv,VaR q=0.01,0.9505859375,Clayton
1414,19.csv,VaR q=0.01,0.9876953125,Frank
1415,19.csv,VaR q=0.01,1.359667968750001,Gumbel
1416,19.csv,VaR q=0.01,0.9337890625,Plackett
1417,19.csv,VaR q=0.01,0.89140625,Gauss Mix Indep
1418,19.csv,VaR q=0.01,0.963671875,rotGumbel
1419,19.csv,VaR q=0.01,0.8814657418030004,NIG
1420,19.csv,VaR q=0.05,0.968359375,Gaussian
1421,19.csv,VaR q=0.05,1.0645507812500004,t_Copula
1422,19.csv,VaR q=0.05,1.055078125,t_Copula_Capped
1423,19.csv,VaR q=0.05,1.0037109375,Clayton
1424,19.csv,VaR q=0.05,1.0072265625,Frank
1425,19.csv,VaR q=0.05,1.13193359375,Gumbel
1426,19.csv,VaR q=0.05,1.00400390625,Plackett
1427,19.csv,VaR q=0.05,1.078515625,Gauss Mix Indep
1428,19.csv,VaR q=0.05,0.91728515625,rotGumbel
1429,19.csv,VaR q=0.05,1.0411394683605557,NIG
1430,19.csv,Variance,1.1110351562499998,Gaussian
1431,19.csv,Variance,1.07041015625,t_Copula
1432,19.csv,Variance,1.0870117187500004,t_Copula_Capped
1433,19.csv,Variance,1.08798828125,Clayton
1434,19.csv,Variance,1.0568359374999998,Frank
1435,19.csv,Variance,1.11484375,Gumbel
1436,19.csv,Variance,1.0400390625000002,Plackett
1437,19.csv,Variance,1.0373046875,Gauss Mix Indep
1438,19.csv,Variance,1.0898437500000002,rotGumbel
1439,19.csv,Variance,1.0560460188083385,NIG
1440,2.csv,ERM k=10,0.97587890625,Gaussian
1441,2.csv,ERM k=10,0.9254882812499998,t_Copula
1442,2.csv,ERM k=10,0.9263671875,t_Copula_Capped
1443,2.csv,ERM k=10,0.8042968749999998,Clayton
1444,2.csv,ERM k=10,0.97861328125,Frank
1445,2.csv,ERM k=10,1.06650390625,Gumbel
1446,2.csv,ERM k=10,0.9263671875,Plackett
1447,2.csv,ERM k=10,0.92109375,Gauss Mix Indep
1448,2.csv,ERM k=10,0.8808593749999999,rotGumbel
1449,2.csv,ERM k=10,1.130197975955969,NIG
1450,2.csv,ES q=0.01,1.2166015625000006,Gaussian
1451,2.csv,ES q=0.01,1.0134765625,t_Copula
1452,2.csv,ES q=0.01,1.0193359374999995,t_Copula_Capped
1453,2.csv,ES q=0.01,0.8339843749999999,Clayton
1454,2.csv,ES q=0.01,1.1522460937500003,Frank
1455,2.csv,ES q=0.01,1.4966796875000012,Gumbel
1456,2.csv,ES q=0.01,1.084375,Plackett
1457,2.csv,ES q=0.01,0.8333007812499998,Gauss Mix Indep
1458,2.csv,ES q=0.01,0.903515625,rotGumbel
1459,2.csv,ES q=0.01,0.8045790160200044,NIG
1460,2.csv,ES q=0.05,1.0387695312499998,Gaussian
1461,2.csv,ES q=0.05,0.96455078125,t_Copula
1462,2.csv,ES q=0.05,0.96826171875,t_Copula_Capped
1463,2.csv,ES q=0.05,0.7876953124999999,Clayton
1464,2.csv,ES q=0.05,1.00234375,Frank
1465,2.csv,ES q=0.05,1.2103515625000003,Gumbel
1466,2.csv,ES q=0.05,0.9319335937499998,Plackett
1467,2.csv,ES q=0.05,0.94482421875,Gauss Mix Indep
1468,2.csv,ES q=0.05,0.89580078125,rotGumbel
1469,2.csv,ES q=0.05,0.8521111713296361,NIG
1470,2.csv,VaR q=0.01,1.0195312499999998,Gaussian
1471,2.csv,VaR q=0.01,0.90087890625,t_Copula
1472,2.csv,VaR q=0.01,0.9177734375,t_Copula_Capped
1473,2.csv,VaR q=0.01,0.6999999999999997,Clayton
1474,2.csv,VaR q=0.01,0.9953125000000002,Frank
1475,2.csv,VaR q=0.01,1.3078125000000007,Gumbel
1476,2.csv,VaR q=0.01,0.8720703124999999,Plackett
1477,2.csv,VaR q=0.01,0.8451171874999999,Gauss Mix Indep
1478,2.csv,VaR q=0.01,0.91728515625,rotGumbel
1479,2.csv,VaR q=0.01,0.8137179349312155,NIG
1480,2.csv,VaR q=0.05,0.88759765625,Gaussian
1481,2.csv,VaR q=0.05,0.9094726562499998,t_Copula
1482,2.csv,VaR q=0.05,0.8742187499999998,t_Copula_Capped
1483,2.csv,VaR q=0.05,0.8140624999999998,Clayton
1484,2.csv,VaR q=0.05,0.96328125,Frank
1485,2.csv,VaR q=0.05,1.0121093749999996,Gumbel
1486,2.csv,VaR q=0.05,0.89453125,Plackett
1487,2.csv,VaR q=0.05,1.0064453125000004,Gauss Mix Indep
1488,2.csv,VaR q=0.05,0.8374023437499999,rotGumbel
1489,2.csv,VaR q=0.05,0.8936021311816618,NIG
1490,2.csv,Variance,1.0212890625,Gaussian
1491,2.csv,Variance,0.97841796875,t_Copula
1492,2.csv,Variance,0.98046875,t_Copula_Capped
1493,2.csv,Variance,0.9591796874999998,Clayton
1494,2.csv,Variance,0.998046875,Frank
1495,2.csv,Variance,0.99326171875,Gumbel
1496,2.csv,Variance,0.96083984375,Plackett
1497,2.csv,Variance,0.9553710937499998,Gauss Mix Indep
1498,2.csv,Variance,1.00771484375,rotGumbel
1499,2.csv,Variance,0.9725338865721336,NIG
1500,20.csv,ERM k=10,1.0046875000000002,Gaussian
1501,20.csv,ERM k=10,1.03759765625,t_Copula
1502,20.csv,ERM k=10,1.03759765625,t_Copula_Capped
1503,20.csv,ERM k=10,0.8828124999999999,Clayton
1504,20.csv,ERM k=10,0.979296875,Frank
1505,20.csv,ERM k=10,1.1360351562500002,Gumbel
1506,20.csv,ERM k=10,0.9556640625,Plackett
1507,20.csv,ERM k=10,0.98203125,Gauss Mix Indep
1508,20.csv,ERM k=10,0.91748046875,rotGumbel
1509,20.csv,ERM k=10,1.096118503683987,NIG
1510,20.csv,ES q=0.01,1.1649414062500003,Gaussian
1511,20.csv,ES q=0.01,1.1774414062500007,t_Copula
1512,20.csv,ES q=0.01,1.1774414062500007,t_Copula_Capped
1513,20.csv,ES q=0.01,0.858203125,Clayton
1514,20.csv,ES q=0.01,1.1260742187500004,Frank
1515,20.csv,ES q=0.01,1.4817382812500015,Gumbel
1516,20.csv,ES q=0.01,1.0654296875,Plackett
1517,20.csv,ES q=0.01,0.9143554687499998,Gauss Mix Indep
1518,20.csv,ES q=0.01,0.9128906249999998,rotGumbel
1519,20.csv,ES q=0.01,0.864297240688309,NIG
1520,20.csv,ES q=0.05,1.0380859375,Gaussian
1521,20.csv,ES q=0.05,1.0622070312499998,t_Copula
1522,20.csv,ES q=0.05,1.0622070312499998,t_Copula_Capped
1523,20.csv,ES q=0.05,0.83974609375,Clayton
1524,20.csv,ES q=0.05,0.9552734374999998,Frank
1525,20.csv,ES q=0.05,1.2319335937500004,Gumbel
1526,20.csv,ES q=0.05,0.9318359375,Plackett
1527,20.csv,ES q=0.05,0.99892578125,Gauss Mix Indep
1528,20.csv,ES q=0.05,0.91787109375,rotGumbel
1529,20.csv,ES q=0.05,0.942630424446487,NIG
1530,20.csv,VaR q=0.01,1.0091796875,Gaussian
1531,20.csv,VaR q=0.01,1.011328125,t_Copula
1532,20.csv,VaR q=0.01,1.011328125,t_Copula_Capped
1533,20.csv,VaR q=0.01,0.7579101562499998,Clayton
1534,20.csv,VaR q=0.01,0.928125,Frank
1535,20.csv,VaR q=0.01,1.2755859375000007,Gumbel
1536,20.csv,VaR q=0.01,0.92353515625,Plackett
1537,20.csv,VaR q=0.01,0.9280273437499998,Gauss Mix Indep
1538,20.csv,VaR q=0.01,0.93203125,rotGumbel
1539,20.csv,VaR q=0.01,0.8967175597557876,NIG
1540,20.csv,VaR q=0.05,0.921484375,Gaussian
1541,20.csv,VaR q=0.05,0.97333984375,t_Copula
1542,20.csv,VaR q=0.05,0.97333984375,t_Copula_Capped
1543,20.csv,VaR q=0.05,0.9671875,Clayton
1544,20.csv,VaR q=0.05,0.97763671875,Frank
1545,20.csv,VaR q=0.05,1.09375,Gumbel
1546,20.csv,VaR q=0.05,0.94736328125,Plackett
1547,20.csv,VaR q=0.05,1.0432617187500002,Gauss Mix Indep
1548,20.csv,VaR q=0.05,0.8968749999999999,rotGumbel
1549,20.csv,VaR q=0.05,1.052786126117709,NIG
1550,20.csv,Variance,1.0436523437500005,Gaussian
1551,20.csv,Variance,1.0730468750000002,t_Copula
1552,20.csv,Variance,1.0730468750000002,t_Copula_Capped
1553,20.csv,Variance,1.0261718749999995,Clayton
