"Date","unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-02-12",0.006969697109810212,0.009180392344961394,-0.0015057975061514668,-0.0015716883381858482,-0.001733497064212897,-0.0012639418101710875,-0.0012667405089255416,-0.0018116221859486167
"2020-02-11",-0.02785367509623723,-0.035884248792389536,0.0049993061491076215,0.005249461594913318,0.005863435362186751,0.0040804194660899445,0.004091058714284263,0.0061597061491916755
"2020-02-10",-0.04853751131898104,-0.028828351899977612,-0.02142003949127584,-0.021212961971715072,-0.020704679521409967,-0.022180613049679516,-0.022171807505065443,-0.020459390477919955
"2020-02-07",-0.08785103016103064,-0.09030878010413505,-0.004540337320442552,-0.0039217440145601825,-0.002404453010756601,-0.006814551956697577,-0.006788202515732566,-0.0016727796797192927
"2020-02-06",0.01842533561685942,0.024097551579060524,-0.003887088325271642,-0.004061768120844356,-0.0044908115667532025,-0.003246079956824834,-0.003253496095941939,-0.0046980050534561535
"2020-02-05",0.008071778421279156,-0.014992784586141167,0.021582688292028113,0.021686569116277015,0.021941595406395082,0.02120123714196483,0.021205652567323447,0.022064690151505237
"2020-02-04",0.009723696410511525,0.02976410190645386,-0.01823406693742166,-0.018453569242020677,-0.01899274620490968,-0.017428661285023194,-0.01743797865971319,-0.01925314659189001
"2020-02-03",-0.06330808119357643,-0.06044135415350075,-0.007325445707767998,-0.006904073415956338,-0.005870175991720561,-0.008873876599643359,-0.008855942649514925,-0.005371427809738119
"2020-01-31",-0.016400395538107442,-0.023641763057040424,0.00524998768594869,0.005415770936406666,0.005822723494652593,0.004641142315120146,0.004648190697189167,0.006019127090736932
"2020-01-30",0.10842396709860207,0.1186686968603214,-0.001587480833956541,-0.002488107908753501,-0.004702981525600121,0.0017118886580251645,0.0016737667416429176,-0.00577400554022403
"2020-01-29",-0.007296248078671154,-0.01139613473086947,0.0031672395789863637,0.0032478131727966836,0.0034456284303739358,0.0028713888603613884,0.0028748132870547367,0.003541112905331291
"2020-01-28",0.07555007947206724,0.05436878942696413,0.026631482048010642,0.026243306631904297,0.025289529472858684,0.0280552286319028,0.02803876298156306,0.024828752503346457
"2020-01-27",0.06124797593376181,0.04898398140039061,0.01675862594194055,0.016406390540872548,0.015540974574314918,0.018050660355110847,0.018035716985493614,0.015122912968229717
"2020-01-24",-0.03451899068745116,-0.027506645789833473,-0.008968092039040282,-0.008772823991265628,-0.008293518723442656,-0.009685270877827579,-0.009676967913911818,-0.008062208640487744
"2020-01-23",0.09827924595688205,0.07543511236178431,0.030595255297001543,0.030053019875394712,0.028720350274880655,0.0325833474918946,0.03256036158631154,0.028076346501303463
"2020-01-22",-0.06601866509257974,-0.07809468839754326,0.005325366089053402,0.005858266144918578,0.007165561294009016,0.0033665894410031473,0.0033892806244530923,0.00779606777101297
"2020-01-21",-0.07116186550462854,-0.05755012523200723,-0.017302260796864817,-0.016896438444801872,-0.015900668303202106,-0.018793495571954685,-0.018776224556444992,-0.015420299006700378
"2020-01-17",0.11052965422394011,0.08123544297351656,0.03814915344189224,0.03756790243351196,0.036139246539466055,0.04028010144348688,0.04025546560780545,0.035448808853916956
"2020-01-16",-0.07444869667995847,-0.05616449197212445,-0.021648409595461784,-0.02125035856101107,-0.02027364387266288,-0.023111061305238753,-0.02309412156921635,-0.01980246046115555
"2020-01-15",0.07171421429127736,0.048331553750937735,0.02831217789482645,0.027968740721031664,0.027124954175345505,0.029571965394876384,0.029557394753397106,0.02671734776092386
"2020-01-14",-0.03874658799929414,-0.018519047767237527,-0.02132296360012291,-0.02118926238016618,-0.020861044250111788,-0.02181394967013279,-0.021808266033546124,-0.020702630248454097
"2020-01-13",0.019143993858840382,-0.004013383313458564,0.022758398494187523,0.022786327146888496,0.022854900681117847,0.022655862470643145,0.022657049196002504,0.02288800396829786
"2020-01-10",0.020607935869282796,0.062357861043374915,-0.039230185122712945,-0.0397076528249084,-0.04088100924414833,-0.037479297701538065,-0.03749954346777725,-0.0414479589608089
"2020-01-09",-0.005750778577164061,0.0012586534071961062,-0.00691873645935227,-0.006927783086492847,-0.006949996790577005,-0.00688552593973332,-0.006885910283893572,-0.006960720988034592
"2020-01-08",-0.004752146741276401,0.0012570711900511137,-0.0059174696477030005,-0.005926495853180132,-0.0059486594117395914,-0.005884334095223716,-0.00588471757180606,-0.005959359399846835
"2020-01-07",-0.10875086753208663,-0.10173782812333615,-0.01400341613719779,-0.013303883770904842,-0.011588304314026684,-0.01657568476378172,-0.016545877626141067,-0.010761133135063817
"2020-01-06",-0.0006404128480906554,0.0069300346646696325,-0.007073389197603663,-0.007123349419263322,-0.007246033820770112,-0.006890000806399353,-0.006892122996204274,-0.007305267064883952
"2020-01-03",0.00869432866230567,0.006882339622941738,0.002365466047479128,0.0023163169823074803,0.002195624659625708,0.0025458772779486973,0.002543789537090107,0.0021373532969648982
"2020-01-02",-0.030502570811603846,-0.03205849451541596,-0.0009690610781550059,-0.0007438069746443861,-0.00019092651631116503,-0.0017964304309526326,-0.001786851241399961,0.00007587599893500394
"2019-12-31",0.010523117797314836,0.004240289038885442,0.006640847833007308,0.006610735842222307,0.006536794119155963,0.006751384682642403,0.006750105492505845,0.006501095613073112
"2019-12-30",0.005936907836261491,0.012614042516096664,-0.005759481870927053,-0.005850560780584065,-0.006074233837179021,-0.005425191698759636,-0.005429059851412475,-0.006182233490726465
"2019-12-27",-0.006404911023345715,-0.008391657636248401,0.0013152700729124648,0.0013748010656056016,0.0015209601999656992,0.0010966944778050265,0.0010992243601727163,0.0015915132139409428
"2019-12-26",-0.0044892079088537104,0.,-0.0044892079088537104,-0.0044892079088537104,-0.0044892079088537104,-0.0044892079088537104,-0.0044892079088537104,-0.0044892079088537104
"2019-12-24",-0.017690292019081764,-0.015570024377385574,-0.0033034906723103156,-0.0031929241041526693,-0.0029214875203396238,-0.0037094982650698943,-0.0037047985335879195,-0.002790473534918706
"2019-12-23",0.009876821735294871,0.0042704691234522855,0.0059642738275963334,0.005933926529172808,0.005859406964385611,0.006075674396999746,0.0060743852119975435,0.005823429465265554
"2019-12-20",-0.006995003811004103,-0.00427046912345232,-0.003048379692987344,-0.003017889067816296,-0.0029430254251978406,-0.0031603222991307524,-0.003159026698399453,-0.002906885810514915
"2019-12-19",-0.05204423621876792,-0.036314810991626055,-0.018010488145947662,-0.017751495122524715,-0.01711584037916058,-0.018961857226547054,-0.018950841706925885,-0.016809112445355247
"2019-12-18",-0.004085935047538485,-0.0029629651306569606,-0.0013521737323672846,-0.0013310404764472774,-0.0012791511469819649,-0.0014297602044415368,-0.001428862249796441,-0.001254101707128048
"2019-12-17",0.026124810157188847,0.01179954693115503,0.015411961311949371,0.015328582572298894,0.015123822442118816,0.015717994777537433,0.01571445354063907,0.01502495620698018
"2019-12-16",-0.002206980422490679,-0.004408530284765857,0.0018472763437532651,0.0018785968142194785,0.001955497866031887,0.0017322868390786898,0.00173361770599185,0.0019926209619199058
"2019-12-13",0.005450120538188949,0.005873732012093916,0.0000364121315656908,-5.610571893230017e-6,-0.0001088018577570235,0.00019066722836638263,0.00018888214641620587,-0.00015862291251994204
"2019-12-12",-0.0026697618419945107,-0.010301783527825945,0.006755319782588547,0.006827935098307501,0.007006214534250402,0.00648869528543886,0.006491781378523382,0.0070922704081626976
"2019-12-11",0.0009140642698606675,0.0029542118974313827,-0.0018135002590680253,-0.0018346437135018676,-0.0018865618758597284,-0.0017358840093990842,-0.001736782239778245,-0.001911627163696236
"2019-12-10",-0.021881434661022537,-0.019360247284541422,-0.0039827647155228066,-0.0038454509763392306,-0.003508366711046156,-0.004487021163333022,-0.004481183871057748,-0.0033456745513593114
"2019-12-09",-0.0033374261523907507,0.0015026298845350965,-0.004728744220710563,-0.004739522137408652,-0.004765987046883768,-0.004689178229861491,-0.004689636124225604,-0.004778763655789901
"2019-12-06",0.08273090722720314,0.07934946674455991,0.010098244506756041,0.00951489346820026,0.008081070704476934,0.01223688104470399,0.012212156415966163,0.007388133328943086
"2019-12-05",-0.005855641681547656,-0.002777779563902275,-0.0032877503999220047,-0.0032678977386870283,-0.003219152596784922,-0.0033606352097763316,-0.0033597916722401303,-0.0031956209505089343
"2019-12-04",0.01180871667705891,0.,0.01180871667705891,0.01180871667705891,0.01180871667705891,0.01180871667705891,0.01180871667705891,0.01180871667705891
"2019-12-03",-0.018517973346983144,-0.011188927917805852,-0.00812734862068891,-0.008047333172158565,-0.007850888020919176,-0.00842114955424827,-0.008417748856947732,-0.007756064793403765
"2019-12-02",-0.0027664424192477104,0.,-0.0027664424192477104,-0.0027664424192477104,-0.0027664424192477104,-0.0027664424192477104,-0.0027664424192477104,-0.0027664424192477104
"2019-11-29",0.001393979737386729,0.,0.001393979737386729,0.001393979737386729,0.001393979737386729,0.001393979737386729,0.001393979737386729,0.001393979737386729
"2019-11-27",0.11991099876084833,0.10155581861416244,0.028485923667952235,0.027744555135609802,0.02592184174376486,0.031202870980333818,0.03117146951350867,0.025040707193363855
"2019-11-26",0.0015480169690539887,0.001269841440475937,0.0003782387771747854,0.0003691780421872458,0.00034692969619224307,0.0004115010861528078,0.0004111161426462274,0.0003361887742472472
"2019-11-25",-0.01720658295911484,-0.010204170174241736,-0.007733868316858462,-0.007660887762448965,-0.007481711734125128,-0.008001834103843747,-0.007998732483703329,-0.007395223130592842
"2019-11-22",0.013263583183165084,0.007662872745569097,0.0062439193514038345,0.006189386620169285,0.006055472715635889,0.006444089861754513,0.0064417734867083,0.005990817217926255
"2019-11-21",-0.029313685491994274,-0.028389003262686025,-0.003100314733309018,-0.0029000504241421614,-0.0024084855663818773,-0.0038358523872568783,-0.003827336801343287,-0.0021712612283893923
"2019-11-20",-0.017469591606969002,-0.011850039917495843,-0.006483458304240207,-0.0063988823365615215,-0.006191242334776686,-0.006794007872592444,-0.0067904132828542725,-0.0060910162329221714
"2019-11-19",-0.01766279383426885,-0.017368506081644253,-0.0016421366457730951,-0.0015191144944487786,-0.0012171064404996022,-0.002093895092639306,-0.002088665654957935,-0.0010713398618802607
"2019-11-18",0.022604357129186885,0.02133414247499114,0.002986631354323201,0.0028332569940553677,0.002456557211710753,0.0035494848759598714,0.003542972696959576,0.0022746485667945507
"2019-11-15",0.018366864118426775,0.007884403524148835,0.011179631042204298,0.011123791817724734,0.010986669299048388,0.011384596605238962,0.011382224747418011,0.010920464480253585
"2019-11-14",-0.03979931324241405,-0.033269868218318566,-0.00890336086514398,-0.008667876187091864,-0.008089895255184089,-0.009768328301965319,-0.00975831361990298,-0.007810985238780156
"2019-11-13",0.04829764995189615,0.03588424879238953,0.015691342990700807,0.015434740515409667,0.014804391705157374,0.016632796389634656,0.016621905872099135,0.014499938465397212
"2019-11-12",-0.0010132665201813586,0.0026075634070807695,-0.0034246226475169537,-0.003443311947677576,-0.00348920369203507,-0.0033560150457660216,-0.0033568090252067764,-0.003511359419239388
"2019-11-11",0.005515265254008015,0.006489315439749868,-0.0004689734233258662,-0.0005154381093176617,-0.0006295380386664733,-0.00029841466108249874,-0.00030038839758219586,-0.000684626263974472
"2019-11-08",0.006019268054884932,0.0064474755909697265,0.0000768572263984638,0.00003071828662201476,-0.00008258166781032421,0.000246220394955773,0.0002442604929222636,-0.00013728362731889768
"2019-11-07",-0.021631278994378108,-0.014239722811135275,-0.008405269346500224,-0.008303564458669654,-0.008053879130266776,-0.008778728543480403,-0.00877440564474188,-0.00793336185525485
"2019-11-06",0.005831259990861236,0.,0.005831259990861236,0.005831259990861236,0.005831259990861236,0.005831259990861236,0.005831259990861236,0.005831259990861236
"2019-11-05",-0.0010218395555087307,0.,-0.0010218395555087307,-0.0010218395555087307,-0.0010218395555087307,-0.0010218395555087307,-0.0010218395555087307,-0.0010218395555087307
"2019-11-04",-0.002114408779741853,0.0013029317804160619,-0.0033191146962327934,-0.0033284461346775,-0.0033513591951001816,-0.00328485864603993,-0.003285255089883296,-0.0033624210293087065
"2019-11-01",0.019480139833560107,0.015504186535965254,0.005258786212052348,0.005147904301185239,0.0048755893956557985,0.0056657412298030466,0.005661032423695252,0.0047440984746795764
"2019-10-31",0.009009499216852733,0.01526747213078838,-0.005139942866160703,-0.00525026008565315,-0.0055211879011409564,-0.004735059825689799,-0.004739744662103997,-0.005652008912449866
"2019-10-30",0.00868180248948541,0.007547205635382904,0.0017370089581588682,0.0016830598996196568,0.0015505794310071495,0.0019350372808737881,0.001932745692817035,0.0014866160840999521
"2019-10-29",0.003184170502405954,0.005000010416705839,-0.0014308383897043747,-0.0014666469401573101,-0.001554577758187245,-0.001299392025718766,-0.0013009131759535134,-0.001597030534093082
"2019-10-28",-0.014397595508373032,-0.01254721605208864,-0.0028083282292634916,-0.002719136134221741,-0.0025001649582642913,-0.003135831018601299,-0.003132040164741543,-0.0023944702806909524
"2019-10-25",0.005942385422091383,0.005037794029957081,0.001305170843073605,0.0012691895924379143,0.0011808346686497777,0.0014372511032465969,0.0014357226177890365,0.001138177122146493
"2019-10-24",-0.018162470978541033,-0.022872661665991455,0.002835447174035717,0.0029962869842344573,0.0033911081189542773,0.0022447636013918186,0.002251601669526042,0.0035816585562906617
"2019-10-23",-0.001034248517993581,0.0038486256612944563,-0.004597618615044932,-0.0046252526841174015,-0.0046931094375588745,-0.00449617727773867,-0.004497351215134633,-0.004725870018412929
"2019-10-22",0.030767047428023,0.025285797228673162,0.007618135255986309,0.007436830048974733,0.006991508360214881,0.008283446073637337,0.00827574886004641,0.006776451195054863
"2019-10-21",-0.004074786266650946,0.,-0.004074786266650946,-0.004074786266650946,-0.004074786266650946,-0.004074786266650946,-0.004074786266650946,-0.004074786266650946
"2019-10-18",0.017421361020681408,0.01732716617250353,0.0014667592358818525,0.0013422544603160658,0.001036475960116354,0.0019236978951548596,0.0019184108675742685,0.0008888230278767252
"2019-10-17",0.006559406818664066,0.012195273093818206,-0.004737015329422135,-0.004824961960558783,-0.0050409415479520485,-0.004414219310117448,-0.004417954482356659,-0.005145225845333337
"2019-10-16",0.14112666707656654,0.14528028511360544,0.007453165415038184,0.0063454202203659365,0.0036202126877093984,0.011509337990758355,0.011462489257497793,0.0023019122769129107
"2019-10-15",0.08239300325093733,0.0747067745668238,0.01430050364552206,0.01375488192578496,0.012413881855381536,0.01630099582117159,0.016277866691304963,0.011765848431972196
"2019-10-14",-0.08369081902125305,-0.0611719505618161,-0.02593731092982826,-0.02550299346148521,-0.024437356999085304,-0.027533360217303533,-0.027514874315050245,-0.023923310114753953
"2019-10-11",0.0506193301713907,0.036552292508641254,0.017462817847311456,0.01720181264927074,0.016560643587792925,0.018420414635648998,0.01840933746344233,0.016250961771421296
"2019-10-10",0.03476174246235751,0.03814643435137667,-0.0004582185489345198,-0.000735757154005331,-0.001417560637218746,0.0005599980433520909,0.0005482199935261281,-0.0017468786237926912
"2019-10-09",-0.0017699644383767498,0.0019175461292718545,-0.0035433883442965493,-0.003557128909408845,-0.0035908687019332274,-0.003492946749035222,-0.0034935305028486706,-0.0036071575337212314
"2019-10-08",0.03208956549558249,0.03667547855840657,-0.0018156070465547667,-0.0020826069187611074,-0.0027385089194079965,-0.0008360302206004712,-0.000847361527753658,-0.0030553101417319715
"2019-10-07",-0.07489628491980455,-0.06386161886256325,-0.015267310238850428,-0.0148193081606252,-0.013720121256268862,-0.016913701038505802,-0.016894631591815906,-0.013189903327594113
"2019-10-04",0.00020194484191179732,-0.0029571238897438154,0.0029186739642926103,0.0029396757335335842,0.002991242230204367,0.002841570242630065,0.002842462609903074,0.0030161358293179998
"2019-10-03",-0.016454606008511355,-0.009920716286747767,-0.0072494141920976685,-0.007178485166592999,-0.0070043452710515245,-0.007509846045528549,-0.007506831639535907,-0.006920287304404409
"2019-10-02",0.03494650817586617,0.03622520417348281,0.0015694659609532585,0.0013066954053644678,0.0006611877068767516,0.0025335356629402734,0.0025223836498164845,0.00034940934481956745
"2019-10-01",0.010735356409271018,0.005752652489449841,0.00546188275244551,0.005420951484927196,0.005320440527416679,0.005612131837014223,0.0056103931102851326,0.0052719136394614365
"2019-09-30",0.015561650871269771,0.012351700976538139,0.004221730815972833,0.004133443599495179,0.003916627474044024,0.004545776649258872,0.0045420270173528255,0.0038119391949285116
"2019-09-27",0.002542065496727444,0.018709619656728238,-0.014969445312680484,-0.015106207280229557,-0.015442096044274047,-0.014467536517544318,-0.014473343744878294,-0.015604292105212596
"2019-09-26",0.026117972675367786,0.03729399903100546,-0.008590144308042913,-0.008863578549037375,-0.009535294453550424,-0.007586975946884569,-0.007598580015104306,-0.00985973761008557
"2019-09-25",-0.041698328165459646,-0.029907077167930677,-0.013784061453299247,-0.013570984514321956,-0.013047981598266102,-0.01456668121030966,-0.014557620326973764,-0.01279559144530325
"2019-09-24",0.009222006666815363,0.01006873494826658,-0.00006057461924864716,-0.0001327693639748708,-0.00031006059796793057,0.00020441601260700004,0.0002013496367284801,-0.0003956620273954012
"2019-09-23",-0.04948554783822793,-0.07761699393104866,0.020329808921445865,0.020851687557922566,0.0221319696270614,0.018411593082029987,0.018433813948699383,0.022749460093668485
"2019-09-20",0.020519093125993433,0.011741817876683195,0.00979900076992958,0.009715565348517245,0.00951066600013363,0.010105242239820919,0.010101698596385086,0.009411732534764584
"2019-09-19",-0.001776424847979966,0.017358198609757732,-0.018072434334345522,-0.01819962528924435,-0.01851200238320776,-0.017605640191961935,-0.017611041226511172,-0.01866284235245967
"2019-09-18",0.014007999107811009,0.01140696779337638,0.003528606592315937,0.00344705446845201,0.003246780743272247,0.0038279369209136714,0.0038244732372483955,0.003150081042397566
"2019-09-17",0.017437767209620966,0.01779906473814393,0.0010414269904253062,0.0009134464624169966,0.0005991297721544012,0.0015111180210425602,0.0015056834758719166,0.00044735299658445134
"2019-09-16",0.05331662827793667,0.052453252759114485,0.0051244559776055295,0.004742185962626378,0.003802928424335684,0.006526562094326154,0.006510346542923935,0.003349170880760013
"2019-09-13",0.0051842572470768246,0.01138864696400859,-0.005371336253861843,-0.005453484544441068,-0.005655222529190791,-0.00506981816433875,-0.0050733071597815005,-0.005752629335514351
"2019-09-12",-0.001607917054210206,0.017271586508660716,-0.017818487633113566,-0.01794500627209403,-0.018255731817699836,-0.017354160178990535,-0.01735953267930953,-0.018405774107136886
"2019-09-11",0.017668303652141375,0.009373737149198515,0.009105198398407545,0.009038623513938937,0.008875134760771498,0.009349564553787082,0.009346736808079414,0.008796198383435356
"2019-09-10",0.00419348498624526,0.026779843015721345,-0.02102836089469427,-0.02122610888298326,-0.02171183112074609,-0.02030274011042339,-0.020311134820926884,-0.021946405765946947
"2019-09-09",0.042331734335206914,0.049144000346975185,-0.003182111434146935,-0.0035426455877548666,-0.004428463677671741,-0.0018596619757700434,-0.0018749568888678915,-0.0048563875339398275
"2019-09-06",0.19455487856465234,0.22251442263664856,-0.014992882815332113,-0.016799125489926493,-0.0212481173335753,-0.008389789112394215,-0.008465958890371198,-0.0234030443881789
"2019-09-05",0.004907562336265247,-0.02034399470271765,0.02320590762987951,0.023346259390889773,0.02369079972805134,0.022690491013387586,0.022696457529120882,0.02385708960725611
"2019-09-04",0.07205441278054796,0.05558720940301679,0.021800258246464355,0.021401214259798657,0.02042071375087541,0.0232638313786842,0.023246905466800454,0.01994701713856822
"2019-09-03",-0.021886777453208824,-0.04155636698137305,0.01573605847847459,0.016021849965507033,0.016723244567222996,0.014686183799251917,0.014698340467446318,0.01706167802973192
"2019-08-30",-0.0987812073405851,-0.09284330736827416,-0.012432221992145474,-0.011792035378267838,-0.01022183862119066,-0.014785941843826964,-0.014758670169853515,-0.009464682567069987
"2019-08-29",0.08322295173127207,0.08712719145498599,0.0028905057398552524,0.002242772361935527,0.0006505264335127227,0.005264819497634155,0.005237373416729095,-0.00011906409766355286
"2019-08-28",0.023708131891158883,0.02515855963615493,0.0005134990544985552,0.00033183155558413614,-0.00011438027363880366,0.0011801387612377008,0.0011724261783289842,-0.0003298674525026724
"2019-08-27",-0.011263863503265812,-0.010615148068460142,-0.0014715944303402887,-0.0013961640615399924,-0.0012109742282913455,-0.0017485568894601762,-0.0017453511214005034,-0.001121583148402156
"2019-08-26",-0.027203890994629047,-0.0183723888047921,-0.010112529782128534,-0.009981356310189628,-0.009659342048417601,-0.01059423045106931,-0.010588654327532674,-0.009503921620022615
"2019-08-23",0.03712792593914319,0.03456203257237882,0.005405360351250622,0.005155824432635887,0.004542842240000215,0.006320902232317838,0.006310311317688566,0.004246780745562549
"2019-08-22",0.08833246279788043,0.08066018222233098,0.014832190978025567,0.014241610322434548,0.012789999675247231,0.01699729569031996,0.016972265392164235,0.012088456518232074
"2019-08-21",0.004042710940928409,-0.0022818036141142514,0.0061323432059791246,0.006148502284036376,0.0061881786563833235,0.006073019110476151,0.006073705697517865,0.006207332496137188
"2019-08-20",-0.010193703877031439,-0.0086034370655564,-0.0022503716583547636,-0.0021891268051879085,-0.002038760284900265,-0.0024752408099922786,-0.0024726380753596934,-0.001966176534561148
"2019-08-19",-0.02257563158749917,-0.014505621328102037,-0.009093442633707986,-0.008989781138256839,-0.008735293201531885,-0.009474088211760583,-0.00946968211292308,-0.008612458256979493
"2019-08-16",-0.002550057565291718,0.012198815230187001,-0.013953796253571436,-0.014042583192167621,-0.014260626725634476,-0.013627916640641873,-0.013631687488347243,-0.01436590774667348
"2019-08-15",-0.11730756667616016,-0.125971783903748,-0.0016203820494629006,-0.0007750514649945358,0.0012975719242040182,-0.004729830384449884,-0.00469378890199785,0.0022966285738785096
"2019-08-14",0.025995007525005217,0.027133447514400263,0.0009894876119802482,0.0007934571555413823,0.00031195506731933407,0.0017088089310384,0.001700487073174525,0.00007941922843050501
"2019-08-13",-0.023249061666641552,-0.029100016486440863,0.0034425117105105285,0.003646380477401678,0.004146789651715226,0.0026937291724058563,0.002702398155893764,0.004388280586371096
"2019-08-12",0.04602445480050615,0.05053841636296135,-0.0006683847791582853,-0.0010384797833880412,-0.0019478035360155216,0.0006891038720561725,0.0006734039817088466,-0.002387090242704453
"2019-08-09",-0.009124371920706257,0.,-0.009124371920706257,-0.009124371920706257,-0.009124371920706257,-0.009124371920706257,-0.009124371920706257,-0.009124371920706257
"2019-08-08",-0.009483320626976625,-0.011292466298172007,0.000908593890669327,0.0009886192196275714,0.0011850886248552517,0.0006147566713477786,0.000618157788711207,0.0012799235579613747
"2019-08-07",0.03419439677211557,0.034721404778709955,0.0022254479279912704,0.001973942516885752,0.0013561201845379515,0.003148211593182767,0.003137537175629635,0.0010577199017789678
"2019-08-06",0.010889604851847503,0.010306244605149414,0.001401789416743279,0.0013279908315432492,0.0011467604864873185,0.0016726659266586637,0.0016695314506425623,0.0010592568826519762
"2019-08-05",0.009240632329048967,0.01970801320333995,-0.009098936344633385,-0.009242225263523645,-0.009594148255270095,-0.008573082014618648,-0.008579166226596886,-0.009764089044623734
"2019-08-02",0.09425256651398391,0.10435468768792858,-0.0025257818624730794,-0.0033127145743988918,-0.005247603689182851,0.00035784169005661544,0.00032451658523704953,-0.006183044007806542
"2019-08-01",-0.02458203757541864,-0.026999480208502125,0.0002648236783749626,0.0004547783293147705,0.0009210456031269738,-0.0004328314981734583,-0.00042475464265960945,0.0011460657964490447
"2019-07-31",0.009365293443513662,0.010345858684790776,-0.00017395350206343585,-0.00024815406036416977,-0.00043037167454279676,0.00009839818796721376,0.0000952466440470172,-0.0005183520267836357
"2019-07-30",0.0285323310423298,0.046569260950442254,-0.015098754938757753,-0.01544404471386864,-0.01629238561022901,-0.013832177247943929,-0.013846826375292288,-0.01670219347084073
"2019-07-29",0.04564939228582206,0.03754880479838023,0.01138318041593769,0.011113288011358751,0.010450277007439595,0.012373362764432514,0.012361908837357483,0.010130040442074764
"2019-07-26",0.08636423676735026,0.10171843315257678,-0.008499531424198976,-0.009270139996527526,-0.011164838223193077,-0.005675618393136257,-0.005708254405404651,-0.012080820555844082
"2019-07-25",0.03127964757426471,0.04572224933809515,-0.01140199185978363,-0.011739605098776702,-0.012569074538522037,-0.010163550742294624,-0.010177874643624614,-0.01296976055980046
"2019-07-24",0.1742918956276472,0.1953434079992754,-0.00842670051181132,-0.009979819306435413,-0.013803657869789985,-0.002745614000168134,-0.002811177833183838,-0.015654923557283065
"2019-07-23",-0.232719454700195,-0.24286664836897334,-0.008966259961148814,-0.007415464396254301,-0.0036177664019638785,-0.014680120797982575,-0.014613806321928352,-0.0017895161844387376
"2019-07-22",0.10896841781676837,0.12839202570846378,-0.011179737990781001,-0.012168488514801927,-0.014600451377824045,-0.007558279026820109,-0.00760011580617908,-0.01577664058038952
"2019-07-19",-0.16784171671198683,-0.18732812345624422,0.002902228230693059,0.004116557164572685,0.007092015763366063,-0.0015684008283935312,-0.0015165470667246202,0.008525303400630865
"2019-07-18",0.040967717304766595,0.0566802880837686,-0.011992789199112931,-0.012413902009451359,-0.013448667841326672,-0.010448353771598388,-0.010466214125120004,-0.013948601085992876
"2019-07-17",0.034089759623812395,0.03549618442073372,0.0013792301269705501,0.0011217938542930428,0.0004893958935408765,0.0023237408222058858,0.0023128149550724034,0.00018395246691135079
"2019-07-16",-0.013888959206911581,-0.006560268443631718,-0.007797758025284499,-0.007750749717133113,-0.007635333495226524,-0.007970349945951322,-0.00796835234263458,-0.007579619235986285
"2019-07-15",0.08141149219657286,0.09774050829790784,-0.009847897302705126,-0.010587859529324522,-0.012407110979416252,-0.007136094895736982,-0.007167436979317392,-0.013286569701307992
"2019-07-12",0.014937865321249993,0.02514867310877288,-0.008454072720994622,-0.008637303863710385,-0.009087357532180611,-0.0077816975842626415,-0.007789476500276597,-0.00930470065332466
"2019-07-11",-0.04531259990724443,-0.04038553564957441,-0.007858201988309957,-0.007573666003111492,-0.006875351162758896,-0.008903461427375981,-0.008891358227402536,-0.006538402962466577
"2019-07-10",-0.0487410346456952,-0.04885077206665953,-0.0036446252753939016,-0.0033033412239636185,-0.0024658360180434317,-0.004898518371938825,-0.004883997877321264,-0.0020617678971336143
"2019-07-09",0.006605482495219859,0.002542374250776743,0.004272421885854145,0.004254340131496049,0.004209940267918561,0.004338799307774049,0.004338031136826801,0.00418850481823071
"2019-07-08",-0.08185679973220711,-0.07011193038456466,-0.016333335686681685,-0.015842491548593206,-0.014638279375391573,-0.018137350220835267,-0.018116453457018542,-0.014057445305789456
"2019-07-05",-0.1091184917261808,-0.11840737940626685,-0.00047551931869408706,0.0003211068868729926,0.002274478533997454,-0.0034054801770581566,-0.003371522140072637,0.003216135996151721
"2019-07-03",0.013091914984070174,0.011684156292504777,0.0023451099055377725,0.0022614654487388467,0.002056052680459836,0.002652118469314713,0.002648565950873095,0.001956871278012445
"2019-07-02",0.06942872130124945,0.07724158539382472,-0.0021060111043643393,-0.0026802223656358965,-0.004091558089182153,-8.372583744120197e-7,-0.00002517542961096309,-0.00477361655536747
