"Date","unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10","unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-08-07",-0.033281666256314346,-0.05472875660105614,0.015835254951078848,0.014531171297694212,0.016845385321938133,0.015637504561016424,0.015728362848342337,0.015856633371626128,-0.033281666256314346,-0.05472875660105614,0.015835254951078848,0.014531171297694212,0.016845385321938133,0.015637504561016424,0.015728362848342337,0.015856633371626128
"2020-08-06",0.009266472699435369,0.022854240731335684,-0.011244315613159861,-0.010699741908233529,-0.011666137048533143,-0.011161736813642298,-0.011199678424231418,-0.01125324305094555,0.009266472699435369,0.022854240731335684,-0.011244315613159861,-0.010699741908233529,-0.011666137048533143,-0.011161736813642298,-0.011199678424231418,-0.01125324305094555
"2020-08-05",-0.005469867053153998,0.001489572989076482,-0.006806700624405249,-0.006771206893024906,-0.006834193719613801,-0.006801318378253374,-0.006803791302160911,-0.006807282488854094,-0.005469867053153998,0.001489572989076482,-0.006806700624405249,-0.006771206893024906,-0.006834193719613801,-0.006801318378253374,-0.006803791302160911,-0.006807282488854094
"2020-08-04",-0.03254826763517693,-0.049082796232027714,0.011501624686340084,0.010332073682373877,0.012407547390232088,0.011324274739017426,0.011405759849949404,0.011520797653618242,-0.03254826763517693,-0.049082796232027714,0.011501624686340084,0.010332073682373877,0.012407547390232088,0.011324274739017426,0.011405759849949404,0.011520797653618242
"2020-08-03",0.007768370360580423,0.020333680917622443,-0.010480313978574851,-0.009995800487959672,-0.010855613362698913,-0.010406842670571792,-0.010440599758032687,-0.010488256822683284,0.007768370360580423,0.020333680917622443,-0.010480313978574851,-0.009995800487959672,-0.010855613362698913,-0.010406842670571792,-0.010440599758032687,-0.010488256822683284
"2020-07-31",0.04793842146596483,0.039345937659683194,0.012626979367089008,0.013564519287886156,0.01190077016614366,0.012769147305898398,0.012703826901580562,0.01261160986019072,0.04793842146596483,0.039345937659683194,0.012626979367089008,0.013564519287886156,0.01190077016614366,0.012769147305898398,0.012703826901580562,0.01261160986019072
"2020-07-30",0.03417224995201362,0.034414945919370776,0.0032861803232033804,0.004106223956438337,0.002650982590902462,0.0034105312020135115,0.003353397014452142,0.0032727369849535615,0.03417224995201362,0.034414945919370776,0.0032861803232033804,0.004106223956438337,0.002650982590902462,0.0034105312020135115,0.003353397014452142,0.0032727369849535615
"2020-07-29",0.002297490354300047,0.017585551330798532,-0.013484855029492815,-0.013065824314188568,-0.013809432099953778,-0.013421313486598252,-0.013450508249549853,-0.013491724385481407,0.002297490354300047,0.017585551330798532,-0.013484855029492815,-0.013065824314188568,-0.013809432099953778,-0.013421313486598252,-0.013450508249549853,-0.013491724385481407
"2020-07-28",0.12264434922710565,0.1275105091078934,0.008208648182033373,0.011246984531869897,0.0058551827307256055,0.008669379513770892,0.008457692145134699,0.008158839389413197,0.12264434922710565,0.1275105091078934,0.008208648182033373,0.011246984531869897,0.0058551827307256055,0.008669379513770892,0.008457692145134699,0.008158839389413197
"2020-07-27",-0.022761141060924528,-0.008285004142502106,-0.015325673476003221,-0.015523089590336214,-0.015172756895638684,-0.015355609526127467,-0.015341855124719084,-0.015322437146260026,-0.022761141060924528,-0.008285004142502106,-0.015325673476003221,-0.015523089590336214,-0.015172756895638684,-0.015355609526127467,-0.015341855124719084,-0.015322437146260026
"2020-07-24",0.04666670700240538,0.005847953216374213,0.04141839742638209,0.04155774318661598,0.04131046157111884,0.04143952772608961,0.04142981921000777,0.04141611306965687,0.04666670700240538,0.005847953216374213,0.04141839742638209,0.04155774318661598,0.04131046157111884,0.04143952772608961,0.04142981921000777,0.04141611306965687
"2020-07-23",-0.018440219171183547,-0.017857142857142905,-0.0024141310015406425,-0.002839633233683525,-0.0020845411577906647,-0.0024786538810049885,-0.0024490082336835473,-0.0024071555551120616,-0.018440219171183547,-0.017857142857142905,-0.0024141310015406425,-0.002839633233683525,-0.0020845411577906647,-0.0024786538810049885,-0.0024490082336835473,-0.0024071555551120616
"2020-07-22",0.015474701277001124,0.022410147991543283,-0.004637531149003005,-0.004103539341392071,-0.005051155950800079,-0.004556556981455517,-0.004593761328707036,-0.0046462851130621985,0.015474701277001124,0.022410147991543283,-0.004637531149003005,-0.004103539341392071,-0.005051155950800079,-0.004556556981455517,-0.004593761328707036,-0.0046462851130621985
"2020-07-21",-0.04400763920948336,-0.033085194375516935,-0.014314969647862164,-0.01510332779509127,-0.013704315181360949,-0.014434515760351818,-0.014379589168126872,-0.014302045743809222,-0.04400763920948336,-0.033085194375516935,-0.014314969647862164,-0.01510332779509127,-0.013704315181360949,-0.014434515760351818,-0.014379589168126872,-0.014302045743809222
"2020-07-20",-0.04343372954822711,-0.05132591958939259,0.002629278364518761,0.0014062779368028133,0.003576602466315193,0.002443823381627408,0.0025290324278207654,0.002649327551858427,-0.04343372954822711,-0.05132591958939259,0.002629278364518761,0.0014062779368028133,0.003576602466315193,0.002443823381627408,0.0025290324278207654,0.002649327551858427
"2020-07-17",-0.06389284158538688,-0.0748422001803426,0.003275109553026012,0.0014917602518538242,0.004656474380573372,0.003004683634405647,0.003128933380798782,0.003304344787471436,-0.06389284158538688,-0.0748422001803426,0.003275109553026012,0.0014917602518538242,0.004656474380573372,0.003004683634405647,0.003128933380798782,0.003304344787471436
"2020-07-16",0.01321547720043581,-0.0019493177387914784,0.014964913725777018,0.014918465139032389,0.015000892344197991,0.014957870292541142,0.014961106464568386,0.014965675178018722,0.01321547720043581,-0.0019493177387914784,0.014964913725777018,0.014918465139032389,0.015000892344197991,0.014957870292541142,0.014961106464568386,0.014965675178018722
"2020-07-15",0.009698439441689244,0.03759765625,-0.02404398838423849,-0.023148106731406437,-0.02473792950057152,-0.023908137477866465,-0.02397055546187521,-0.02405867496871117,0.009698439441689244,0.03759765625,-0.02404398838423849,-0.023148106731406437,-0.02473792950057152,-0.023908137477866465,-0.02397055546187521,-0.02405867496871117
"2020-07-14",0.026393319825069206,0.019294117647058906,0.009077602913304395,0.00953734556036323,0.008721490780951524,0.00914731798683388,0.009115286736833816,0.00907006614859851,0.026393319825069206,0.019294117647058906,0.009077602913304395,0.00953734556036323,0.008721490780951524,0.00914731798683388,0.009115286736833816,0.00907006614859851
"2020-07-13",0.00823795948777617,0.0013850415512466352,0.006994938798717931,0.007027941741931221,0.006969375043524018,0.006999943343385495,0.0069976439579977345,0.006994397766861948,0.00823795948777617,0.0013850415512466352,0.006994938798717931,0.007027941741931221,0.006969375043524018,0.006999943343385495,0.0069976439579977345,0.006994397766861948
"2020-07-10",-0.06580455078363256,-0.058552328261871844,-0.013256123368925343,-0.014651315565790246,-0.012175421216435667,-0.013467689398777738,-0.013370483385061749,-0.013233251365697973,-0.06580455078363256,-0.058552328261871844,-0.013256123368925343,-0.014651315565790246,-0.012175421216435667,-0.013467689398777738,-0.013370483385061749,-0.013233251365697973
"2020-07-09",0.0021081300009742066,0.006366307541625815,-0.0036053823337466318,-0.0034536851618562903,-0.0037228854709895343,-0.0035823790740747707,-0.0035929481393294216,-0.003607869172630118,0.0021081300009742066,0.006366307541625815,-0.0036053823337466318,-0.0034536851618562903,-0.0037228854709895343,-0.0035823790740747707,-0.0035929481393294216,-0.003607869172630118
"2020-07-08",0.03699997942674793,0.02676399026763998,0.012980343629910851,0.01361807933550696,0.012486359825166327,0.013077049454120138,0.013032617048402417,0.012969888946212538,0.03699997942674793,0.02676399026763998,0.012980343629910851,0.01361807933550696,0.012486359825166327,0.013077049454120138,0.013032617048402417,0.012969888946212538
"2020-07-07",-0.02781171588863629,-0.00758293838862556,-0.021006324893375616,-0.021187012097167113,-0.02086636636257,-0.021033724182475177,-0.021021135319915896,-0.021003362808067583,-0.02781171588863629,-0.00758293838862556,-0.021006324893375616,-0.021187012097167113,-0.02086636636257,-0.021033724182475177,-0.021021135319915896,-0.021003362808067583
"2020-07-06",0.004357735460037482,-0.01623686723973261,0.018929689555070905,0.018542795452874183,0.019229373921116788,0.018871021187114922,0.018897976923743398,0.01893603208133643,0.004357735460037482,-0.01623686723973261,0.018929689555070905,0.018542795452874183,0.019229373921116788,0.018871021187114922,0.018897976923743398,0.01893603208133643
"2020-07-02",-0.03681799759676041,-0.053883495145631066,0.011540334472414315,0.010256391814647325,0.012534863826176523,0.011345638249720125,0.011435093270958041,0.01156138271270557,-0.03681799759676041,-0.053883495145631066,0.011540334472414315,0.010256391814647325,0.012534863826176523,0.011345638249720125,0.011435093270958041,0.01156138271270557
"2020-07-01",-0.0349662973235102,-0.017957927142124186,-0.018849759194982774,-0.019277662927666195,-0.018518309172535274,-0.018914646236414256,-0.0188848332714322,-0.0188427443796928,-0.0349662973235102,-0.017957927142124186,-0.018849759194982774,-0.019277662927666195,-0.018518309172535274,-0.018914646236414256,-0.0188848332714322,-0.0188427443796928
"2020-06-30",0.010494867698012778,0.008359456635318674,0.0029925819090891315,0.0031917720867274957,0.0028382911567379487,0.0030227869770096394,0.0030089089728299045,0.0029893164963409324,0.010494867698012778,0.008359456635318674,0.0029925819090891315,0.0031917720867274957,0.0028382911567379487,0.0030227869770096394,0.0030089089728299045,0.0029893164963409324
"2020-06-29",0.10808315215596598,0.11917098445595853,0.001131848723323614,0.003971469837313113,-0.0010676938608733533,0.0015624470070023655,0.0013646045523389994,0.0010852975575204038,0.10808315215596598,0.11917098445595853,0.001131848723323614,0.003971469837313113,-0.0010676938608733533,0.0015624470070023655,0.0013646045523389994,0.0010852975575204038
"2020-06-26",-0.002121410143843483,0.003240740740740655,-0.005029848367223089,-0.004952627591760073,-0.005089662820348062,-0.00501813865946843,-0.0050235187954638105,-0.005031114281574878,-0.002121410143843483,0.003240740740740655,-0.005029848367223089,-0.004952627591760073,-0.005089662820348062,-0.00501813865946843,-0.0050235187954638105,-0.005031114281574878
"2020-06-25",-0.006851624689992786,-0.019381633594831582,0.010542634366306203,0.010080806378304441,0.010900361783242163,0.010472603073043651,0.010504779613191406,0.010550205316929184,-0.006851624689992786,-0.019381633594831582,0.010542634366306203,0.010080806378304441,0.010900361783242163,0.010472603073043651,0.010504779613191406,0.010550205316929184
"2020-06-24",-0.01264038373348686,-0.015529411764705903,0.0012966567076896363,0.0009266199429837085,0.0015832835459249628,0.0012405445753367328,0.0012663258253367005,0.0013027228841602234,-0.01264038373348686,-0.015529411764705903,0.0012966567076896363,0.0009266199429837085,0.0015832835459249628,0.0012405445753367328,0.0012663258253367005,0.0013027228841602234
"2020-06-23",-0.014189181071709633,-0.008604206500956058,-0.006467241838918003,-0.006672263946948642,-0.006308433730648377,-0.006498331256938994,-0.00648404692974025,-0.006463880820753554,-0.014189181071709633,-0.008604206500956058,-0.006467241838918003,-0.006672263946948642,-0.006308433730648377,-0.006498331256938994,-0.00648404692974025,-0.006463880820753554
"2020-06-22",-0.016538006821139484,-0.029893924783027992,0.01029062294019134,0.009578306763720734,0.010842376044096769,0.010182607782283859,0.010232236368349468,0.010302300254559693,-0.016538006821139484,-0.029893924783027992,0.01029062294019134,0.009578306763720734,0.010842376044096769,0.010182607782283859,0.010232236368349468,0.010302300254559693
"2020-06-19",0.006111578315921351,0.006461232604373812,0.0003128744453945176,0.00046683350354559394,0.00019361927330197037,0.0003362206960156877,0.0003254940403248918,0.0003103505264083761,0.006111578315921351,0.006461232604373812,0.0003128744453945176,0.00046683350354559394,0.00019361927330197037,0.0003362206960156877,0.0003254940403248918,0.0003103505264083761
"2020-06-18",0.02479515022112455,0.028148148148148255,-0.00046671320480151657,0.0002040043877911124,-0.0009862444548014437,-0.00036500602887556965,-0.0004117363529496654,-0.0004777085751718202,0.02479515022112455,0.028148148148148255,-0.00046671320480151657,0.0002040043877911124,-0.0009862444548014437,-0.00036500602887556965,-0.0004117363529496654,-0.0004777085751718202
"2020-06-17",-0.01136093207523492,-0.01392891450528333,0.0011397245950339752,0.0008078246790877985,0.0013968110053366178,0.001089395509419222,0.0011125196838909224,0.0011451655772626301,-0.01136093207523492,-0.01392891450528333,0.0011397245950339752,0.0008078246790877985,0.0013968110053366178,0.001089395509419222,0.0011125196838909224,0.0011451655772626301
"2020-06-16",-0.0008227120415834621,-0.012664393570384846,0.010543086484963049,0.01024131773191872,0.010776833592853974,0.010497326469132595,0.010518351341270882,0.010548033513701482,-0.0008227120415834621,-0.012664393570384846,0.010543086484963049,0.01024131773191872,0.010776833592853974,0.010497326469132595,0.010518351341270882,0.010548033513701482
"2020-06-15",-0.007461184518735786,0.016773556980759663,-0.022514796691898042,-0.022115114279465886,-0.022824386757265502,-0.022454189112963596,-0.02248203583842001,-0.022521348862593604,-0.007461184518735786,0.016773556980759663,-0.022514796691898042,-0.022115114279465886,-0.022824386757265502,-0.022454189112963596,-0.02248203583842001,-0.022521348862593604
"2020-06-12",-0.0027289848119198545,-0.009704027171276053,0.005980000510738992,0.005748771738298464,0.006159108043490069,0.005944937131311612,0.005961047332670111,0.005983791146352835,-0.0027289848119198545,-0.009704027171276053,0.005980000510738992,0.005748771738298464,0.006159108043490069,0.005944937131311612,0.005961047332670111,0.005983791146352835
"2020-06-11",0.0054188911813084495,-0.004899559039686419,0.009816054030401977,0.009699306725159507,0.009906485344708726,0.00979835054559064,0.009806484579152674,0.009817967920651927,0.0054188911813084495,-0.004899559039686419,0.009816054030401977,0.009699306725159507,0.009906485344708726,0.00979835054559064,0.009806484579152674,0.009817967920651927
"2020-06-10",-0.01067257144136402,0.002461841457410241,-0.012881977983707826,-0.01282331691773042,-0.012927416268419756,-0.012873082658129253,-0.01287716969961128,-0.012882939640527113,-0.01067257144136402,0.002461841457410241,-0.012881977983707826,-0.01282331691773042,-0.012927416268419756,-0.012873082658129253,-0.01287716969961128,-0.012882939640527113
"2020-06-09",-0.03589183868624435,-0.036836935166994156,-0.0028321283166470312,-0.003709883412423065,-0.0021522278531156402,-0.002965230523793383,-0.002904075455645083,-0.0028177388888473986,-0.03589183868624435,-0.036836935166994156,-0.0028321283166470312,-0.003709883412423065,-0.0021522278531156402,-0.002965230523793383,-0.002904075455645083,-0.0028177388888473986
"2020-06-08",-0.02991475603015914,-0.14533401325854156,0.100516843759489,0.09705380672481279,0.10319927818388974,0.09999171109439464,0.10023298826484339,0.10057361485841809,-0.02991475603015914,-0.14533401325854156,0.100516843759489,0.09705380672481279,0.10319927818388974,0.09999171109439464,0.10023298826484339,0.10057361485841809
"2020-06-05",-0.0894101843726004,-0.0035799522673031214,-0.08619731705458133,-0.0862826206047006,-0.08613124176371012,-0.08621025242898461,-0.08620430914885335,-0.08619591863572684,-0.0894101843726004,-0.0035799522673031214,-0.08619731705458133,-0.0862826206047006,-0.08613124176371012,-0.08621025242898461,-0.08620430914885335,-0.08619591863572684
"2020-06-04",-0.06166703755135394,-0.024550898203592797,-0.03963356543309049,-0.04021856730434792,-0.0391804287377312,-0.03972227473324019,-0.03968151640614437,-0.039623975238479714,-0.06166703755135394,-0.024550898203592797,-0.03963356543309049,-0.04021856730434792,-0.0391804287377312,-0.03972227473324019,-0.03968151640614437,-0.039623975238479714
"2020-06-03",0.0130642967559913,-0.017311233885819566,0.028600452948440713,0.0281879587035051,0.028919966933247276,0.028537902591626696,0.028566641944757443,0.0286072151491773,0.0130642967559913,-0.017311233885819566,0.028600452948440713,0.0281879587035051,0.028919966933247276,0.028537902591626696,0.028566641944757443,0.0286072151491773
"2020-06-02",0.005395931079621441,0.05009995002498746,-0.03956681703850695,-0.03837302916681784,-0.04049151338174162,-0.039385791828455696,-0.039468965573614345,-0.03958638733148545,0.005395931079621441,0.05009995002498746,-0.03956681703850695,-0.03837302916681784,-0.04049151338174162,-0.039385791828455696,-0.039468965573614345,-0.03958638733148545
"2020-06-01",0.016020621097348142,-0.0005948839976204212,0.016554506247556278,0.01654033127730048,0.01656548604009056,0.01655235676436173,0.016553344364748424,0.016554738624117937,0.016020621097348142,-0.0005948839976204212,0.016554506247556278,0.01654033127730048,0.01656548604009056,0.01655235676436173,0.016553344364748424,0.016554738624117937
"2020-05-29",-0.015001306839990347,-0.005357142857142838,-0.010193480389097509,-0.01032113105874033,-0.01009460343597246,-0.010212837252936757,-0.010203943558740325,-0.010191387755168924,-0.015001306839990347,-0.005357142857142838,-0.010193480389097509,-0.01032113105874033,-0.01009460343597246,-0.010212837252936757,-0.010203943558740325,-0.010191387755168924
"2020-05-28",-0.009902449015805836,-0.013165769000598404,0.0019133143743796932,0.0015995987849122262,0.0021563153842539817,0.0018657427481079125,0.0018875999818003253,0.0019184572528955224,-0.009902449015805836,-0.013165769000598404,0.0019133143743796932,0.0015995987849122262,0.0021563153842539817,0.0018657427481079125,0.0018875999818003253,0.0019184572528955224
"2020-05-27",-0.00036563109341702926,0.00545785324439052,-0.005263841182865159,-0.005133790773526159,-0.0053645769507547625,-0.005244120424071963,-0.005253181313247257,-0.0052659731567887835,-0.00036563109341702926,0.00545785324439052,-0.005263841182865159,-0.005133790773526159,-0.0053645769507547625,-0.005244120424071963,-0.005253181313247257,-0.0052659731567887835
"2020-05-26",0.0025054492748037838,0.004825090470446325,-0.0018248809423252466,-0.0017099080834591662,-0.0019139377879223707,-0.0018074465333989265,-0.0018154569375001817,-0.0018267657432903261,0.0025054492748037838,0.004825090470446325,-0.0018248809423252466,-0.0017099080834591662,-0.0019139377879223707,-0.0018074465333989265,-0.0018154569375001817,-0.0018267657432903261
"2020-05-22",-0.004349257668547324,-0.007202881152461038,0.0021150468032414826,0.001943415650780489,0.0022479906057624177,0.0020890207678272432,0.0021009786759905724,0.0021178604286916647,-0.004349257668547324,-0.007202881152461038,0.0021150468032414826,0.001943415650780489,0.0022479906057624177,0.0020890207678272432,0.0021009786759905724,0.0021178604286916647
"2020-05-21",0.04485732032345968,0.056831922611850105,-0.006147110223698737,-0.004792912067713262,-0.007196058795343241,-0.005941760503323956,-0.006036110374847525,-0.006169310193469002,0.04485732032345968,0.056831922611850105,-0.006147110223698737,-0.004792912067713262,-0.007196058795343241,-0.005941760503323956,-0.006036110374847525,-0.006169310193469002
"2020-05-20",0.002358505415119838,-0.004004576659038861,0.005952456537831496,0.005857034984627862,0.00602636913437038,0.005937986876075163,0.005944635099044304,0.005954020825588935,0.002358505415119838,-0.004004576659038861,0.005952456537831496,0.005857034984627862,0.00602636913437038,0.005937986876075163,0.005944635099044304,0.005954020825588935
"2020-05-19",-0.02516750086497399,-0.02757036186099937,-0.00042417806198724595,-0.0010811280907063736,0.00008468896845503782,-0.0005237975335553591,-0.00047802642499705783,-0.0004134083893853058,-0.02516750086497399,-0.02757036186099937,-0.00042417806198724595,-0.0010811280907063736,0.00008468896845503782,-0.0005237975335553591,-0.00047802642499705783,-0.0004134083893853058
"2020-05-18",-0.001845070498728063,0.0005906674542233148,-0.0023751714659460132,-0.002361096968013343,-0.002386073433606972,-0.0023730372183087267,-0.002374017818574492,-0.0023754021954203175,-0.001845070498728063,0.0005906674542233148,-0.0023751714659460132,-0.002361096968013343,-0.002386073433606972,-0.0023730372183087267,-0.002374017818574492,-0.0023754021954203175
"2020-05-15",-0.01740765546009393,-0.02184179456906732,0.0021945019705436053,0.0016740529593275433,0.0025976366554609776,0.0021155814237608928,0.00215184221552589,0.002203033921547193,-0.01740765546009393,-0.02184179456906732,0.0021945019705436053,0.0016740529593275433,0.0025976366554609776,0.0021155814237608928,0.00215184221552589,0.002203033921547193
"2020-05-14",-0.022738081841377378,-0.02957151478575737,0.0038011975415435106,0.003096563790789153,0.004346999914054073,0.0036943473416340966,0.003743440676727605,0.0038127489145066695,-0.022738081841377378,-0.02957151478575737,0.0038011975415435106,0.003096563790789153,0.004346999914054073,0.0036943473416340966,0.003743440676727605,0.0038127489145066695
"2020-05-13",0.010468434241970304,0.014303482587064709,-0.0023683826501317284,-0.0020275574791117634,-0.0026323824752250147,-0.002316700144690209,-0.002340446160703835,-0.002373969948017307,0.010468434241970304,0.014303482587064709,-0.0023683826501317284,-0.0020275574791117634,-0.0026323824752250147,-0.002316700144690209,-0.002340446160703835,-0.002373969948017307
"2020-05-12",-0.014827201268244106,-0.013488657265481319,-0.0027216582731490746,-0.0030430676845530913,-0.002472697704479554,-0.0027703965855341295,-0.00274800330687075,-0.0027163892664047173,-0.014827201268244106,-0.013488657265481319,-0.0027216582731490746,-0.0030430676845530913,-0.002472697704479554,-0.0027703965855341295,-0.00274800330687075,-0.0027163892664047173
"2020-05-11",0.034651998747158075,0.03293971410814178,0.005089892042683175,0.005874783667916272,0.004481922710023123,0.005208912494050533,0.005154227421800606,0.005077024966859689,0.034651998747158075,0.03293971410814178,0.005089892042683175,0.005874783667916272,0.004481922710023123,0.005208912494050533,0.005154227421800606,0.005077024966859689
"2020-05-08",-0.013763427919503357,-0.0030084235860409203,-0.011063485267577944,-0.011135170360839108,-0.01100795869943716,-0.011074355548113424,-0.011069361094894425,-0.01106231010211467,-0.013763427919503357,-0.0030084235860409203,-0.011063485267577944,-0.011135170360839108,-0.01100795869943716,-0.011074355548113424,-0.011069361094894425,-0.01106231010211467
"2020-05-07",-0.08240098766755066,-0.09052504526252259,-0.0011582956790172627,-0.003315337773163285,0.0005125279103008751,-0.0014853881277197,-0.0013351024080455742,-0.0011229343332115338,-0.08240098766755066,-0.09052504526252259,-0.0011582956790172627,-0.003315337773163285,0.0005125279103008751,-0.0014853881277197,-0.0013351024080455742,-0.0011229343332115338
"2020-05-06",0.0014953180474419625,-0.0006635700066357497,0.0020908462076941747,0.0020750345786297864,0.0021030937400432492,0.0020884485426311272,0.00208955017252499,0.0020911054147280117,0.0014953180474419625,-0.0006635700066357497,0.0020908462076941747,0.0020750345786297864,0.0021030937400432492,0.0020884485426311272,0.00208955017252499,0.0020911054147280117
