coin,weight
0xbtc,5.542099106169493e-06
1337,8.515386722734037e-06
1st,2.948074370814399e-05
1wo,9.65479699231258e-06
2give,8.059112139721134e-06
42,4.459401160869441e-06
aac,1.2491385157924984e-05
abl,2.396670260407177e-05
abt,9.892710852670623e-05
abyss,1.1766947197548037e-05
ac3,1.5852203905857853e-05
act,9.964729382709639e-05
ada,0.011467817640238246
adb,1.0316738947249799e-05
adh,7.333433794580737e-06
adi,1.8974990807542798e-06
ads,8.45219469975035e-06
adt,4.6347976091620896e-05
adx,7.625848060873597e-05
adz,2.470731194102911e-06
ae,0.0012871358414048568
aeon,4.4220868258513996e-05
agi,0.0001407486793785251
aid,1.173092341385741e-05
aidoc,2.1245005752654244e-05
aion,0.00048187732959018996
air,1.2063508307078684e-05
ait,7.85467994888633e-06
aix,2.4117048011455064e-06
aka,3.633283691595765e-06
ali,9.173901352409054e-06
alis,6.038078849614556e-05
alx,8.431392899805158e-06
amb,0.00021262339328918648
amlt,6.792469419116394e-06
amm,2.3762035440665145e-06
amp,2.23346485353343e-05
anc,2.1065188819158004e-05
aoa,0.00043087528329171983
aog,6.189099541172334e-05
aph,9.537651083088753e-06
apis,8.600878042950763e-05
apl,0.00011363282027062279
appc,5.2456164713242646e-05
apr,1.674273165316986e-06
arct,3.5985421628182243e-06
ardr,0.0005395146983168779
arg,2.6256488260713166e-06
ark,0.0004883854654290237
arn,0.00010907923654691998
aro,1.0957469694432698e-05
ary,5.884632303919799e-06
ast,7.238986976521199e-05
at,3.753232007712203e-05
atb,4.18855062233157e-06
atl,6.472559877321737e-06
atmi,2.12858918879515e-05
atmos,6.792533485942299e-06
atn,4.406853540449943e-05
au,1.2839131869603535e-05
aur,1.4941809110457624e-05
auto,7.964469306691446e-05
aux,2.4639063233065065e-06
ava,8.525439721266359e-06
avinoc,1.8455844554207387e-05
axpr,2.1430788000191167e-05
b2b,3.701801212308044e-05
b2c,4.383022023912177e-06
b2x,1.0885097923986369e-05
banca,2.1432140879562537e-05
bash,6.716751671485906e-06
bat,0.001143795199498176
baw,2.333637636700395e-05
bax,8.55145232994843e-05
bay,9.007538556408887e-05
bbn,3.717649332557096e-05
bbo,3.10903669389801e-06
bbp,2.7197369061934588e-06
bbt,2.555623309738793e-06
bbtc,5.282238148802528e-06
bca,2.4847869823504332e-05
bcd,0.0013285326774009273
bch,0.038978068624707034
bcn,0.0020755817868814102
bco,6.22110531642527e-06
bcpt,4.063400343496174e-05
bcv,9.827597084857384e-06
bcy,5.287208729426429e-06
bdg,9.585249927895791e-06
beat,5.33350829780673e-06
berry,8.819025169829869e-06
bether,5.8738695784108035e-06
betr,6.116503000754239e-06
bez,1.2313508786468e-05
bf,9.041354800905463e-05
bhpc,7.47084448504497e-05
bis,3.995477900029552e-05
bitg,4.5023630373789415e-05
bix,0.00018312515218677362
bkbt,1.9131979836889076e-05
bkc,3.320492686906489e-06
bkx,2.7404680147960285e-05
blk,2.396849560538283e-05
block,0.00010437698332610409
blu,7.089316055754047e-06
blue,6.210554069632496e-06
bmc,3.720407768461689e-05
bmx,1.7489013411418953e-05
bnb,0.0068394942574806295
bnk,0.0002752845631285487
bnt,0.000336820713585967
bnty,7.951480068254495e-06
bob,2.745834887110878e-05
bos,0.00010430953109896076
bot,1.666667157412859e-05
bouts,2.19955506031834e-06
boxx,2.074047713350707e-05
bpl,5.263640319345373e-06
bq,7.91680387772228e-06
brd,0.00011347016891192871
brdg,2.1422741916893843e-06
bro,2.011224254831472e-06
btc,0.5353255921013328
btcp,0.0002378373445641772
btcz,7.918250955679885e-06
btdx,1.898836544574232e-06
btg,0.0021776527073103014
btk,3.2078948475843967e-06
btm,0.00041300156398959106
btn,3.967361388330808e-05
bto,9.474930986836022e-05
btr,3.876050413447928e-06
btrn,1.7523382448399045e-06
btw,1.972310604723186e-06
btx,6.357694152577106e-05
btxc,2.2639646085906447e-06
bun,2.5541717723739567e-06
bunny,3.649478186226973e-06
burst,8.473515695712608e-05
bwk,4.331521550002482e-05
bwx,4.6291617864036784e-05
bz,7.69486347354252e-05
bznt,6.20832630067936e-05
c20,0.00011888425268643938
c2c,7.207214691144822e-06
cag,2.007380056571037e-05
cai,9.750031582043607e-06
can,1.0541723588991152e-05
cann,1.0332070071703984e-05
capp,1.9912772161275693e-05
carbon,3.3763577906407342e-06
card,2.1152021025865382e-05
cas,2.7717803366848047e-05
cat,6.260800390366384e-06
cbx,6.563656250024731e-06
ccl,1.626202304251942e-05
cdm,3.830971325449825e-06
cdn,1.8764158714766648e-06
cdt,5.5513511606550156e-05
ceek,3.0990305743195775e-05
cennz,0.00016744399917601154
cfi,2.075291483944892e-05
cfl,1.276572133781351e-05
cfun,2.519241545076452e-06
chat,5.069717012909374e-05
che,3.106782738491174e-05
chp,1.4661550195408438e-05
chsb,2.8418826934134017e-05
chx,1.2427348380070766e-05
cic,6.600274499496117e-06
cl,1.7617449219372854e-06
clam,0.00013454985267795196
cln,4.6698595631232744e-05
clo,1.6817003780323143e-05
cloak,6.713481862402795e-05
cmct,2.1069928963373793e-05
cmpco,2.524973647180823e-06
cms,1.064233869561101e-05
cnn,8.809248915811517e-05
cob,4.6041764304463084e-05
cofi,1.1705569422378016e-05
colx,2.8880761731975698e-05
comp,2.12112544178075e-06
coni,3.722787184411725e-05
cosm,7.770691295250306e-05
cov,5.722534191836443e-05
cps,8.02713108266522e-06
cpx,4.29154305115956e-05
cpy,7.4139186937810866e-06
crave,2.7269284769544406e-06
crbt,9.39292085048991e-06
crea,2.0361908920931326e-06
cred,3.963068529528236e-06
credo,6.251024427228794e-05
crpt,0.00012584376389000837
crw,3.768038812506853e-05
cs,0.00010639331256883401
csno,2.0409834668189305e-05
cst,5.770538131755495e-06
ctxc,0.00022605784222383185
cure,9.306486648247884e-06
cv,2.862129748494644e-05
cv2,3.4162737163723436e-06
cvn,1.9278080797478843e-05
cxo,1.2672355393902585e-05
cyfm,5.223169522982701e-06
cymt,2.625209720195959e-06
czr,1.5418144734978035e-05
d,5.614543294476716e-06
dacc,2.125523610164766e-05
dag,2.3604118958206844e-05
dan,2.4156638213220393e-06
dash,0.006609392524016918
dat,2.1105913495977292e-05
data,0.00012286926429597682
datx,2.379699077323415e-05
dav,1.0467282844251587e-05
dax,3.930269536032817e-05
dbc,5.66742106409158e-05
dbet,3.0180380970406415e-05
dbix,1.6675538398057767e-05
dcc,4.6983260425839504e-05
dcn,0.000364714900449816
dcr,0.0016794841780227165
dct,3.443579385197808e-05
ddd,0.0001461139270207606
deb,1.2051243837924074e-05
dent,0.00019672451539648532
dero,3.176002989270854e-05
dev,2.139053635398193e-05
dgb,0.0012789897819214225
dgd,0.0003913664448807938
dgpt,1.7733623405987568e-06
dgtx,0.0003561300733504199
dgx,1.2401151604641547e-05
dim,2.6515870201798853e-05
dime,2.0786566106247438e-05
dit,3.7607537665186767e-06
dlt,3.487668950224584e-05
dmd,2.797265348785234e-05
dmt,7.24918812732791e-05
dna,1.3843325066391237e-05
dnt,7.053019243785587e-05
dock,5.01725562984103e-05
doge,0.0027242897342268607
dope,5.8693016396698756e-06
dov,1.8805119071644977e-05
dow,6.720423595314071e-06
dp,2.367355653634436e-06
dpn,6.158368078896402e-05
dpy,4.925174738113475e-05
drgn,0.00026675900025904705
drop,0.00039047050268117546
drt,1.7256539398080925e-05
dta,0.00010597033835479114
dtb,8.192729972466947e-05
dtx,5.810269630672884e-06
dvc,3.834010795815444e-06
dws,9.240423519441015e-06
dx,2.0839031690095184e-05
dxt,1.7246773307586488e-05
dyn,4.890562424435824e-05
eac,1.3177379432933885e-05
earth,1.6559103112197465e-06
ebc,2.5658964428561335e-05
ebtc,3.6890225632041345e-06
eca,6.393577009927947e-05
ecc,3.501204185791649e-05
ecob,1.98415834233079e-05
ecom,1.0086244531900538e-05
edg,8.757846976423739e-05
edge,2.7269683651926647e-05
edn,1.7328180616746715e-05
edo,0.0001868600244893592
edr,0.00013429790646079398
efl,3.3715794740792576e-06
efx,1.0685746648099007e-05
egem,1.8914273714002477e-06
egt,2.391798609334033e-05
eko,1.3563737307547992e-05
ekt,3.680293126740484e-05
ela,0.0002911154318405036
elec,3.194571813398271e-05
elf,0.00048015802150764626
elix,6.533617976923423e-06
emc,0.0002030850159500574
emc2,7.841583313433423e-05
endov2,8.8318423939582e-06
eng,0.00022176133542418418
engt,3.6792169935601666e-06
enj,0.00021118619297660793
eos,0.024419021225000653
eosdac,0.00010133393262057247
eql,1.7714552441213188e-06
eqt,3.3459421501873593e-06
erc,4.963403859935276e-06
erg,5.297310176266342e-06
ero,1.8265225741437687e-05
esp,3.362362063989889e-06
ess,1.5591285443383482e-05
estx,3.732972138518435e-06
etbs,4.818821944529134e-06
etc,0.0050625680649026075
eth,0.10298736874346047
etk,1.3804223799645645e-05
etn,0.0007765430546175104
etp,0.000852192103135043
eve,7.793359997417879e-06
evi,2.07684501063781e-06
evn,2.201241958038625e-05
evo,9.526656731215675e-06
evr,4.590553633725526e-05
evx,4.789667657480645e-05
excc,1.883736133797105e-06
excl,5.61132780097492e-06
exmr,4.220968430111188e-06
exp,1.7945457798213833e-05
exrn,1.3781569096144718e-05
exy,1.6723793230574892e-05
face,9.294959607035341e-06
fair,5.678447518265317e-05
fcn,4.659062925706895e-06
fdx,5.128095493691717e-06
fdz,1.6345863104153042e-05
fgc,2.483697643901681e-06
fid,4.792090152608485e-06
fjc,1.9384131905325505e-06
flash,2.7054460439855597e-05
flixx,1.1517976898888662e-05
flo,2.2968188388816165e-05
flot,4.6429747122645775e-06
flp,8.908817704003135e-06
fnd,1.9982594111020482e-06
fnkos,2.0341422395179767e-05
food,8.384072327520241e-06
for,2.463271259122508e-06
fork,1.3130728716247361e-05
fota,3.710015696865199e-05
frc,4.161602761950191e-06
frec,5.619188389039957e-05
free,1.9156585228973915e-05
fsbt,2.735357065484666e-06
fsn,0.00012447682629276402
ftc,3.9219134546070484e-05
fti,4.375754379524193e-05
ftt,8.914594193793582e-06
ftx,4.766380064992842e-06
ftxt,3.922801019722884e-06
fuel,4.960996567984533e-05
fun,0.0004129123268496238
