coin,weight
1337,2.30108990049878e-05
1st,0.0009713860042550876
2give,1.9883044495469533e-05
aby,4.357525915998567e-05
acoin,6.956192213682587e-07
adz,1.9417082826155853e-05
aeon,8.685374334622105e-05
agrs,0.00017649573297973505
amp,0.00025424532242252656
ams,5.255602752604305e-07
anc,3.130034049983519e-05
ant,0.0007651567415013806
arc,1.867905631453268e-05
ardr,0.0015039154162699543
arg,5.894641563606487e-07
ark,0.0005759619024062827
atx,6.440144686343974e-07
aur,5.382999929010566e-05
b@,0.00011026489476530098
bash,0.00011078285925825841
bat,0.001268012275011209
bay,0.00028764372632421125
bbr,3.6717895799159386e-05
bcap,0.00015262750854592248
bcn,0.003349008583508475
bcy,0.00010892626089277126
bela,8.044572031325057e-05
bitb,5.727205648951791e-05
bitusd,5.2101551497427934e-05
bitz,7.392809882988717e-06
blc,1.5766068801892268e-06
blk,0.00025090216870769067
block,0.0003180008407244238
blu,7.657567137644979e-06
bnt,0.0010397000142087325
bost,3.8252480962995504e-05
brit,7.616064048555451e-06
brk,2.3376585423649063e-05
bsty,2.071881671155996e-06
bta,3.146619122473769e-05
btc,0.4852530059224404
btx,6.151751849871421e-06
bucks,2.5851787515441076e-06
bun,5.279112343760226e-06
burst,0.0002160157135505252
byc,7.124159028437977e-06
c2,1.9818446623215645e-06
cach,9.903229115501655e-07
cage,8.506457673143586e-06
cann,2.2024916504759256e-05
cap,1.7438819467132836e-06
cbx,8.454983118650415e-06
ccrb,2.1819376797484187e-05
cdn,8.462961378335314e-06
cesc,3.3368274176305217e-07
chc,0.00021266340677923487
clam,0.0001159596133863415
cloak,0.00030953796065985004
cnt,7.032799663431249e-06
coval,6.09248800879538e-05
cps,7.605261712429665e-06
crave,2.5146487277456357e-05
crb,7.046756055755819e-05
crea,2.4321322482364132e-05
creva,4.224193666559193e-07
crw,0.0001745353962829273
crypt,7.435027354523614e-06
csc,2.5420820498044685e-06
cure,4.3944636318357155e-05
dar,4.0548901254489894e-05
dash,0.015629464332346257
dbix,0.0002166209227690659
dcr,0.001745474830157538
