coin,weight
1st,0.0008989939559270545
2give,8.564712821142873e-06
aby,9.358394689049395e-06
acoin,2.981669452980312e-07
adz,2.5790126851628884e-05
aeon,0.00010452881595833372
agrs,0.0002664414568450512
amp,0.000275692939368907
anc,1.660399387692311e-06
arc,0.00012945382738746442
ardr,0.0010162337151141136
arg,1.2315743079854024e-06
ark,0.00048288404010773895
atx,2.2041743123523424e-06
aur,5.34923388247578e-05
bash,1.5911318379789906e-05
bay,0.00022895077175120052
bbr,8.092847386426908e-05
bcn,0.0010366838723576699
bcy,0.0004126994485781528
bela,0.00014753777954323784
bitb,1.3028667107583512e-05
bitusd,7.645638804852694e-06
bitz,3.297380057345853e-06
blk,0.00024970392805092944
block,0.00013552219271333014
bost,2.984462688588183e-05
brit,3.2652155414704934e-06
brk,1.9197021207513467e-05
bsty,8.025979120502359e-07
bta,2.5754888681878975e-05
btc,0.6725093838688839
bucks,5.114898620273793e-06
bun,4.920002497903e-07
burst,0.00011658842390596734
byc,4.611203316363722e-06
c2,8.106973139453043e-06
cage,3.636588372473463e-05
cann,1.3330462681943868e-05
cbx,4.418463596772131e-06
ccn,4.404485759838357e-06
ccrb,4.042907888397424e-05
cdn,7.064431223639588e-06
cesc,5.680164890026725e-07
chc,1.2589413233306723e-05
clam,0.0001245423719711691
cloak,6.200553188065727e-05
cnt,4.704730156276206e-05
coval,1.6299841601226352e-05
cps,7.536134680817643e-06
crb,0.00047536901140092893
creva,1.4013164714615414e-06
crw,0.0002485877606235026
csc,1.019210420520902e-05
cure,7.256371805466007e-05
dar,6.717681204183516e-05
dash,0.017800990876147355
dcr,0.002071392955859854
dem,4.975157449450379e-06
dgb,0.0002316310567832349
dgc,1.5649583838273837e-05
dgd,0.0013591338250620092
dmd,3.877484622321499e-05
doge,0.0018122988358553098
dope,7.23631447367061e-06
eac,6.105988028139812e-05
efl,1.3149968477256223e-05
emc,0.0006088838086292542
emc2,5.993373201723699e-05
enrg,6.564330115617252e-05
etc,0.010420118793305181
eth,0.15852986020775398
excl,1.883552783005348e-05
exp,0.0001593527740771784
fair,7.621066985196742e-05
fcn,1.612240138974218e-05
fldc,4.203529650394365e-05
flo,6.534286427055367e-05
frc,5.861308408080727e-06
ftc,7.731272184372987e-05
gam,4.52824943367436e-05
game,0.0013122694987054775
gb,4.05626460788406e-06
gbt,3.7497100680946817e-07
gbyte,0.0006040585404519571
gcn,1.2145463651412012e-05
gcr,8.117837683684501e-05
geo,9.719947148775157e-06
gnt,0.0027711384550315617
golos,9.592070308577266e-05
grc,0.0001660057776417129
grs,4.990955485732535e-05
hbn,8.205263945469263e-07
heat,9.505502827714453e-05
hkg,2.9056036654927097e-05
hodl,2.8480876166950404e-06
htc,4.63757923424332e-06
huc,2.5796083517611353e-05
icoo,1.5387410647413477e-05
ifc,2.4232070504640847e-05
incnt,0.00010472854177503207
infx,3.5011147031299894e-06
insn,1.9416776010723343e-05
ioc,0.000258202666194388
ion,0.00018011676861702075
j,2.321330784618733e-05
jobs,1.5666701984401439e-07
kmd,0.0005766995459743267
kore,6.563073920860058e-06
kurt,2.9711106988864957e-06
lbc,0.00014522655870009054
lc4,0.001407322221521744
ldoge,2.084082633698271e-06
lkk,0.0003131738996624495
lmc,9.777935447865747e-05
log,1.3715680992654425e-05
lsk,0.0012695289818182235
ltc,0.020288985333455432
maid,0.003269427195521501
marks,5.420161396523858e-05
mec,3.7166177987190974e-05
mint,1.8353304621604117e-05
mln,0.0006409455291481416
moin,5.648432931440874e-06
mojo,5.9523185502063215e-06
mona,0.0001746078014478749
mscn,2.1142491717211695e-05
mtlmc3,1.2649025354191946e-07
mue,0.0001317623461782826
music,2.0894832049363057e-05
mxt,2.5298873173778616e-06
mzc,8.816881295175866e-06
nav,0.000254962673321835
neo,0.0003424572505826665
neos,8.627276054373911e-05
net,1.803091316022119e-05
nlg,0.00041904222976359937
nmc,0.00043341356553035985
nobl,1.5150706995318313e-05
note,5.19449284457362e-05
nsr,2.1511710604566907e-05
nvc,0.00016425565945470553
nxc,0.00022259905092177087
nxs,0.0005059080902478149
nxt,0.0006599199121379487
obits,3.758803879388781e-05
ok,3.704530691092828e-05
omni,0.00011738475910444982
orb,7.4116459309868305e-06
pak,2.819845361318562e-06
pasc,8.824262764711167e-05
pepecash,0.00010456721412457566
pip,3.970487989207115e-06
pivx,0.002414516331246988
pkb,5.9823148951602e-06
pnd,1.0175488721810283e-05
pot,0.0002953301246175301
ppc,0.0007207520948404031
psb,9.881898864871768e-06
qcn,2.062339658659956e-06
qrk,2.8842669009846564e-05
qtl,8.626645703353077e-06
qwark,1.685939916999693e-05
rads,0.00015838027055950688
rby,0.0002689998637643034
rdd,6.802629953040513e-05
rep,0.004465674050541103
ric,3.293434736726056e-05
rise,2.2104355656374628e-05
rns,8.319500310909785e-06
rvr,1.9509244481763622e-05
sbd,3.930974797284999e-05
sc,0.0006792473061990212
seq,2.706849464183595e-05
sh,1.1966160038398768e-07
shift,7.25004821991969e-05
sib,0.00010767971210247761
slg,3.769245692655673e-06
slr,0.00013839106781270597
sls,6.608067538535973e-05
smc,6.384406855465394e-06
sngls,0.00130323255646351
snrg,1.121529432116992e-05
start,1.142563155739754e-05
steem,0.001649612178828787
strat,0.0018515115912219055
stv,1.6130782308296047e-06
swing,5.470247343496189e-06
swt,0.00012911912702505857
sxc,2.889927659164651e-06
sys,0.0005233504607407397
tag,1.3442552557187132e-05
tes,8.495066763449474e-06
