coin,weight
$$$,2.922807341431029e-07
1337,1.2017670547767506e-05
1st,6.645871583046374e-05
1wo,1.1226105274862331e-05
2give,1.2077104274425459e-05
300,0.0007832826946343828
42,3.6070870155177524e-06
611,4.57541027414302e-07
808,3.5021764256059246e-06
8bit,1.063729219612141e-06
abt,0.0002508086554499919
aby,1.9087348635060202e-05
acat,6.300461301089352e-05
acc,2.2205219383692656e-06
acoin,2.931003599396481e-07
act,0.00035362489601979224
ada,0.01843983203624699
adb,2.148188146036772e-05
adl,1.0258062738365622e-05
ads,1.2886509042913485e-05
adt,8.276238827405542e-05
adx,0.00018223990552692967
adz,4.201346941626892e-06
ae,0.0014937714090667944
aeon,8.707116999881261e-05
agi,0.0002878534275797323
agrs,0.00016391645841536064
aht,6.218817854212563e-06
ai,1.0677126507713377e-08
aib,5.867333639503033e-07
aid,1.936813689241953e-05
aion,0.0011191060409079332
air,2.6910128289401056e-05
ait,4.259069305490261e-05
aix,1.176826467721896e-05
alis,3.799071126117441e-05
altom,1.0053808845617722e-07
amb,0.0001864709297817814
amm,7.4424359231163985e-06
ammo,7.375979020656854e-07
amp,8.169056882479093e-05
ams,3.487394364192521e-07
anc,1.7852027175399215e-06
ant,0.00026311339022886825
appc,0.00015942694257037757
arb,1.276448804606766e-07
arco,1.5287396373811866e-06
arct,2.0672679277388456e-06
ardr,0.0009876748233733005
arg,5.1632522299780135e-06
ari,1.3358932659205616e-06
ark,0.0008643231260688709
arn,5.313354264599251e-05
ary,3.154097781862323e-05
asafe,2.939886483868419e-07
ast,0.0001828591101283759
astro,1.6209705306168707e-05
atb,2.1505255479656763e-05
atl,1.842835008865618e-05
atn,2.5105744791122772e-05
ats,2.530151319268734e-06
atx,1.5089115560446746e-07
au,6.885596493942891e-06
aur,2.9409824327135735e-05
auto,0.00027138102753173336
axpr,4.056219221268382e-05
b@,6.00570583885009e-07
b2b,2.4381460266425636e-05
bas,2.5380623553160515e-07
bash,1.0818932576978078e-05
bat,0.0009379934785960874
bax,6.35430638065322e-05
bay,0.0001753266754094522
bbn,0.0003132938173942488
bbp,5.6833855619742295e-06
bbt,6.303458986610083e-06
bca,0.0004135982494401251
bcap,9.550801131487042e-05
bcd,0.0022400109386271887
bcf,9.502202492714738e-07
bch,0.049051429637535886
bcn,0.0020968919693080024
bcpt,0.00010418595024627023
bcy,2.3588023974258365e-05
bdg,4.0355337475211874e-05
bdl,1.6317992278320452e-06
bern,7.03062357428412e-07
bet,8.830038785768918e-06
bez,1.1220877022187989e-05
bis,4.262591357911856e-05
bitb,6.884121565799442e-05
bitbtc,1.4635642194811602e-06
bitg,0.00017858615769097562
bitgold,8.794847030992567e-07
bitusd,4.2550555972337115e-05
bitz,8.373541847371235e-07
bix,0.0001809319263899045
bku,3.8354275144698504e-07
bkx,7.417360565821651e-05
blc,8.028183410591872e-07
blk,6.219371812088297e-05
block,0.0002624102458641793
blu,5.832425788770706e-06
blue,2.2141202436420634e-05
bmc,4.049187733510929e-05
bnb,0.0045833536732268285
bnt,0.00047904202223494766
bnty,2.5960446627105757e-05
boat,1.1375035619128654e-07
boli,7.983668256293627e-07
bost,5.046806562781478e-07
bot,5.2985036449490116e-05
bpl,1.1567962259483747e-05
bq,2.900731416128435e-05
brat,4.0587423494732416e-07
brd,0.0001355607893605783
bria,6.561710304743912e-07
brit,2.6477418716055888e-06
brk,1.139114374748629e-05
bro,2.0899498406760056e-06
bsty,4.507293787286571e-07
bta,2.1716300132782952e-06
btc,0.4187682478253649
btcp,0.0019291172318157705
btcred,1.0584979153108715e-06
btcs,1.715660953100255e-06
btcz,1.6987978356497618e-05
btdx,1.1972630863473616e-05
btg,0.0029247869012346264
