coin,weight
bbo,1.3784246776544474e-06
bbp,3.319375517857156e-06
bbr,1.831666332842279e-05
bc,6.032744496642269e-06
bcd,0.0004310813736594046
bcdn,6.9985625785510294e-06
bch,0.02055137098748965
bcn,0.0003595714204999147
bcpt,1.4638380849861245e-05
bcv,0.00012798391088963477
bdg,1.034635048605921e-06
beam,0.00016951770876193556
beet,7.546585224131511e-06
bether,1.3161598775702736e-06
bez,2.355908459691232e-06
bgbp,3.4521086007313835e-06
bgg,6.99552232587331e-06
bir,1.8532025348370462e-06
bird,1.1218013243231366e-06
bis,4.35932591556761e-06
bitbtc,1.3712494874629267e-06
bitg,6.3164131231181345e-06
bix,8.769667500986203e-05
bkbt,9.943134321974573e-06
bkx,6.1419147743807574e-06
blk,1.632080025307226e-05
bloc,9.32391249997498e-06
block,2.6321452737765098e-05
blue,3.371937056772185e-06
bmx,1.584404589102837e-05
bnana,2.1375135237066457e-05
bnb,0.01257242771033015
bnk,6.40380237161426e-05
bnt,9.993032990371898e-05
bnty,2.4733333946074165e-06
boa,7.1549819447500475e-06
bob,1.4238756612368661e-06
bolt,1.0241432216461136e-05
bomb,5.824672771077176e-06
bos,1.1311158968383664e-05
box,6.178567368537769e-06
boxx,2.285581589978108e-06
bqqq,1.774861445412318e-05
brd,5.543335861378452e-05
bro,6.714507649534126e-07
bsv,0.008415474436001087
btb,1.7347160061181843e-06
btc,0.7050486881207714
btcp,3.922809396156137e-06
btcz,2.3826720953175677e-06
btg,0.0006953898595051816
bti,1.37906892363191e-06
btm,0.000454445757306822
btmx,0.00020653130242512176
bto,1.6022627278150948e-05
btr,3.021609990978681e-06
btt,0.0004510115008143022
btwty,6.889810731265654e-07
btx,1.8427376553859296e-05
burst,4.560912934933613e-05
buzz,1.230043690199227e-06
bxy,2.0763934953105957e-05
bytz,5.7486986884102985e-06
bz,0.00012815996476303474
bze,1.6939492968930566e-06
bznt,1.5863944956952334e-05
c20,6.602362422396135e-05
c3w,1.1234933288277762e-05
cag,1.2397492398353662e-05
cai,5.302250843342066e-06
can,3.6225957739227527e-06
capp,3.833017323982701e-06
car,2.3838182335775625e-06
card,4.713178555554921e-06
cato,7.133181106530439e-07
catt,1.7286061498582756e-06
cbix,6.727932484135169e-07
cbx,6.83685042461903e-07
ccx,4.3039491032621486e-06
cdai,0.00014744958631358751
cdc,4.869475226375733e-06
cdn,1.901380731098447e-06
cdt,3.324421778020716e-05
cdzc,1.1581389142019006e-06
cel,7.077726844047484e-05
celr,7.044218906633874e-05
chat,9.595170052830928e-06
chc,1.3938665379899483e-06
chl,2.056176628027395e-06
chp,8.885358118340201e-06
chr,1.7463364894169834e-05
chx,2.0068202805566694e-05
chz,7.842155824748452e-05
cic,4.568862330152749e-06
clam,4.916885953893176e-05
cln,6.964592745470307e-06
clo,8.109983281898691e-06
cloak,6.405801327488885e-06
cmct,3.5340674644314704e-06
cnn,2.6736111593858706e-05
cnns,3.606201128683305e-05
cno,8.632168682958181e-07
cnus,1.1181624071986513e-05
cob,1.9599601671236553e-06
cocos,7.497967966361859e-05
cofi,3.3355702550050484e-06
colx,1.5192380306760426e-05
coni,2.0180376613097065e-05
cos,0.00010465798305823883
coti,8.530681127935723e-06
cov,6.5560202119180975e-06
cova,5.329713734079103e-06
coval,4.971216174492623e-06
cp,1.9000559621114216e-06
cpa,7.940182496764837e-07
cpx,9.899884676812398e-06
cpy,1.4555251528716808e-06
cre,3.163639040798875e-05
crea,3.5906701491801082e-06
credit,1.9887231351597867e-06
credo,2.760198587654965e-06
crpt,0.00012159167299954719
crw,4.610903613637968e-06
crypt,6.224819313368944e-07
cs,7.020290935672877e-05
cspn,9.003066600612719e-07
cure,3.984538717148023e-06
cv,7.004241260576008e-06
cvn,6.1230039173515926e-06
cvnt,6.039794606634017e-05
cxo,5.801497895603084e-06
cyl,8.396961231692783e-07
czr,1.3162390636730476e-05
dacc,4.355714715748252e-06
dag,4.766000207514988e-05
dagt,4.176249835493161e-06
daps,7.227229991651757e-05
dash,0.0030414084833338757
dat,6.2683104562073626e-06
data,3.3260031080748045e-05
datx,2.860918014197666e-06
dav,1.2868848568344795e-06
dax,6.856356209939136e-06
dbc,2.423157753475151e-05
dcn,3.495163428836246e-05
dcr,0.0009187361510076753
dct,8.101200380828879e-06
ddd,2.2246422439007776e-05
deb,1.9135127836521343e-06
dec2,2.278444733847749e-05
deep,1.5563788690736048e-06
dent,0.00012763299438924887
dero,1.869673179743185e-05
dev,5.669243152599458e-07
dgb,0.0003924673444496456
dgd,0.00011320504310787703
dgtx,0.00013096180854465492
dgx,2.023409571671553e-05
dim,2.613683953771699e-06
dime,4.860605631212891e-06
dit,6.0257410782522844e-06
divi,7.077662474742044e-05
dlt,1.2958022181105477e-05
dmd,9.090869271329801e-06
dmt,1.581655349426041e-05
dnt,1.9636473353646833e-05
dock,1.9678769075879008e-05
doge,0.0011903360799092654
dope,1.091679216854085e-06
dov,7.528868053635548e-07
dp,1.0310448322341033e-06
dpn,9.75803522315029e-06
dpy,1.1919239912603776e-05
drep,2.3481752224553565e-05
drgn,4.483881920620582e-05
drop,2.2069784477061868e-05
drt,4.784211589907999e-06
dta,2.124192731333064e-05
dtx,2.5184196169649685e-05
duo,4.98690210820215e-06
dusk,4.560123191445924e-05
dx,6.062104278218439e-05
dxt,2.5635774346433994e-06
eac,5.768123420545767e-06
ebc,5.598758092628397e-06
ebtc,1.5860135404664944e-06
eca,1.8462681110079243e-05
ecom,9.450226679371279e-06
edg,9.78063347537481e-06
edge,1.7439338190425974e-05
edn,6.601262317908669e-06
edo,4.440116065636341e-05
edr,1.3738814551435602e-05
edrc,8.242109796995215e-07
edu,7.552781346945953e-06
efl,4.711794430788796e-06
efx,5.568830117141308e-06
egem,9.133950128137283e-07
egt,9.43733436431775e-05
eko,5.9250895626742826e-06
ela,0.00013341417420040133
elec,2.45419357260734e-06
elf,0.00014960925537110237
emc,1.768290976641834e-05
emc2,4.8777973373346454e-05
emd,6.908010441845865e-07
eng,0.00010269536804681895
enj,0.0002450239591218424
enq,2.5614324253538058e-05
entrp,6.4115851624447684e-06
eos,0.014490508514564383
eosdac,1.564776207917509e-05
equad,1.541637745869472e-06
erc20,2.943995266078292e-05
erg,2.3596198367034293e-06
ero,9.703229865943366e-07
esbc,3.0257534436348627e-06
esp,3.0246459275394906e-06
ess,2.354633317608327e-06
estx,6.136308354517835e-07
etc,0.002738127145342127
etgp,7.732774064976017e-07
eth,0.08018164186100536
ethplo,1.3710549593137155e-06
etn,0.00015141899737660834
etp,0.00021629534712387733
etz,2.4933405582917535e-05
euno,1.3283746717277906e-06
eve,8.462738767450123e-07
evx,3.4010440855709836e-05
excl,1.7360371046483174e-06
exo,6.671710014525323e-07
exp,3.857892766734567e-06
exrn,5.556110422381223e-06
exrt,3.0791950470972275e-06
exy,1.4426678104129915e-06
face,1.6036959878597615e-06
fcn,1.6800486443581089e-06
fdz,6.087976854588649e-06
fet,6.807372157818986e-05
flixx,6.584554726676962e-06
flo,2.68932173440943e-05
flot,1.3176780315751618e-06
flp,2.278201251960384e-06
fls,8.437908882643834e-07
fmf,7.958003608903672e-07
fnkos,4.466012494415214e-06
foam,3.4996094108334056e-05
food,2.9005879975901624e-06
fota,5.527417949581133e-06
frc,3.826725221211663e-06
frec,3.974631073774173e-06
frm,1.7276266029358676e-06
fsbt,7.393712039578373e-07
fsn,7.805826491908826e-05
ftc,1.0918698817090267e-05
fti,1.6667291538353156e-05
ftm,0.00012730563705044788
ftt,2.1407414002119966e-06
ftx,4.255893409983006e-06
fuel,1.5516197458713282e-05
fun,7.20494445364996e-05
fundz,8.878056916553492e-07
fxt,5.347998168045466e-06
fyp,1.7356651140834472e-06
gali,6.068265792492144e-07
gam,1.5124872510518642e-06
game,1.1030200236970425e-05
gard,1.1708575445818189e-05
gas,7.366710938587411e-05
gat,5.329735992218487e-06
gbyte,6.41717958201981e-05
gem,1.1391586707332515e-06
gen,1.258499724963651e-05
gene,1.3542865089789558e-05
get,1.8536571765012035e-05
gio,1.5937598154809905e-06
glt,1.3023141946560408e-06
gmat,4.6380954717275085e-05
gno,6.62284259513432e-05
gnt,0.00022010883145452806
gnx,1.815845979975014e-05
go,3.0278627087097846e-05
golos,3.0226508714336886e-06
grc,5.962178358494165e-06
grft,6.301499325692873e-06
grin,0.0001523032196330503
grs,6.191807409543817e-05
gse,1.0062506306969528e-05
gtm,8.266247850009946e-07
gto,4.4415966396777246e-05
gun,1.6592742574566355e-06
gup,6.916576034311613e-07
gvt,1.9801659210178637e-05
hac,2.2387031569011967e-06
hbn,9.706015356662645e-07
hbz,9.494334762776386e-07
heat,1.306046718969234e-06
hgt,1.1578022790863146e-06
hit,1.9084621608283864e-05
hlc,8.232019660347911e-06
hmq,4.446475588922851e-06
hndc,1.4398191626323525e-05
hnst,2.0040113118021333e-06
hold,2.93421188805675e-06
horse,9.485940081387317e-07
horus,2.741315990347891e-06
hot,0.0005641975133265488
hotc,1.1554523966815434e-06
hpb,4.283438277772993e-05
hqt,8.367689759157245e-07
hqx,2.061255473255601e-06
ht,0.003783341117527861
htb,3.5946956352613156e-06
hunt,2.043437285214059e-06
hush,1.4077152100754647e-06
huzu,1.459176769879424e-06
hvn,4.381539937343371e-06
hxro,9.218795617124343e-06
hyc,4.124927137134213e-05
hydro,2.855734735766616e-05
hyn,5.3550829133752426e-05
icx,0.00039452033456947514
idex,3.122801900108591e-05
idh,8.66468347563527e-06
idxm,1.1275312124503627e-06
ifc,5.371680149792882e-06
ignis,8.790081503082368e-05
iht,9.654952509197871e-06
iic,8.397478712149444e-06
img,1.0730928867002766e-05
imgc,1.6426466963469207e-06
ind,1.0081313022640943e-06
ink,8.374075215521182e-06
ins,3.455355727592277e-05
insn,6.929779916731876e-07
instar,9.041421352054468e-06
insur,9.388419800146015e-06
int,7.37057735122161e-06
inx,2.5575780270979288e-06
inxt,4.062798142792106e-06
ioc,1.0363260552506e-05
ion,4.114445956782591e-06
ionc,1.7430531115388635e-05
iost,0.00031265433282804317
iotx,6.921916736374151e-05
iov,4.9453713841039975e-06
ipc,3.544272856327739e-05
ipl,3.0025347047703622e-06
ipsx,6.816773066669811e-07
iqf,3.466872890523218e-06
iqn,6.6203853358917944e-06
iris,3.8298111213576446e-05
itc,4.4568908485952974e-05
ixt,1.6051282404339814e-06
j8t,7.66441423045869e-07
jan,2.2932519689106273e-06
jct,1.1962229757067065e-05
jet,7.825227746159229e-07
jex,0.0001448086845419698
jnt,2.1251904996209235e-05
jse,6.685461667120951e-07
kan,6.283023275920939e-05
kb3,1.544704929755793e-06
kcs,0.000518946069791048
kek,9.416198375869605e-07
key,3.075125614627198e-05
kgc,8.23741166280479e-06
kick,1.85928378117176e-05
kin,1.4756711179930004e-05
kln,1.7260927777249624e-06
kmd,0.0003109318509671686
knc,0.00012865980799525113
know,8.447598689257124e-07
krb,2.057171588667156e-06
krl,3.2894658844161138e-06
kubo,3.1223673251911066e-06
la,1.8003330232784366e-05
labx,9.204018847598352e-07
lamb,0.0007820672427261047
latx,1.1558859872618616e-06
lba,3.73179859734058e-05
lbc,1.3031736061322678e-05
lc4,7.598405672821285e-06
lcc,3.202108936174122e-05
ldoge,7.807942818470999e-07
ledu,5.3344046909450296e-06
lend,1.9398850865923444e-05
leo,0.004286655637842585
let,1.1287845479958176e-05
lgo,1.992063150403773e-05
light,8.98168858806684e-06
link,0.0025513317414654325
lkn,8.016777208709607e-07
lnd,1.7984809302915325e-05
lnx,8.231703565180445e-06
lobs,1.6417036438704653e-06
loc,2.9507991977354954e-05
loki,3.6083753321934956e-05
loom,6.49054687994696e-05
lqd,5.09084163083885e-06
lrc,0.00013363970588111207
lsk,0.0005316781128438923
ltc,0.01698565016024021
lthn,1.1648016667433972e-06
ltnx,9.890544989530184e-05
lto,3.543011542369173e-05
lud,2.1622777936044205e-06
lun,1.0527045168887112e-05
lux,5.425841453971072e-06
lyl,9.441737345961347e-06
lym,1.7644658388857606e-05
mage,5.809201669976637e-07
maid,0.00034776123037793893
man,3.760891815220878e-05
mana,0.00017077860479527057
mao,1.7188340866003132e-06
mas,5.062478303451388e-06
matic,0.00011266246918209483
mbl,2.3687795329394213e-05
mbn,1.5791718941665086e-06
mcash,8.70990231274303e-06
mcm,4.482507998153667e-06
mco,0.00020184064013105426
mda,5.06328380300463e-05
mds,2.2368026571268674e-05
mdt,2.6682434827905453e-05
medx,5.228772726605329e-05
meme,9.599621899564928e-07
mer,1.2959268317231774e-06
mesg,2.8605219643072786e-06
met,2.5680511396016796e-05
metm,1.3349064004909647e-06
mfg,1.201913806402726e-06
mft,3.7205745741927765e-05
mgo,6.734877715481806e-06
mhc,3.101049352181375e-05
mib,1.957756633065074e-06
midas,1.5132335986300577e-06
mintd,6.892858632535716e-07
miota,0.002876518234475039
mith,3.620694619727157e-05
mitx,2.6845161612556316e-05
mkr,0.0014177619687563451
mln,1.1781132046932612e-05
mm,4.005362623409527e-06
mmo,6.003055007283502e-07
mnc,1.6342175911475327e-06
mntp,2.342117342146103e-06
mnx,1.616374266700854e-06
mof,0.00010450569262919823
mona,0.00032565062081098126
mot,1.3314768834865423e-06
mota,6.269985922104496e-07
mrc,2.4556834131850597e-06
mrx,1.9477885200803954e-05
mscn,8.91738173279181e-07
msp,1.6181128354784266e-05
msr,2.4176285051427097e-06
mth,2.2694372561138e-05
mtl,6.915109955255782e-05
mtn,6.951215488103164e-06
mtv,1.8188828015373158e-05
mue,3.988611022547378e-06
music,1.4707352825860086e-06
mvp,1.5162395071637814e-05
mwat,3.5057316627592594e-05
mxm,8.224588386653589e-05
myb,1.0409093215176279e-06
myst,3.320675024578928e-06
mzc,7.075534308272047e-07
n8v,1.1267104604088211e-05
nanj,3.1624450185630186e-06
nano,0.00047306441058558396
nas,0.00011191521114814727
nav,2.769254486497546e-05
navi,1.3526740291393832e-06
nbai,1.0819119760915768e-06
nbc,6.777827811781034e-06
nbr,5.954359155519081e-07
ncash,1.2499647082752087e-05
ncp,6.345763685118775e-07
nct,8.2344453446898e-06
nebl,2.8679144501432275e-05
neo,0.0024726060910804006
neu,1.1427302339487092e-05
nex,0.0001999233036406452
nexo,0.00019505229689121715
ngc,8.199065947203958e-06
ngot,1.2717066547094033e-06
nim,1.2582351239576484e-05
nio,9.922073157586408e-07
nkn,3.365438465612929e-05
nlc2,2.207285278535037e-06
nlg,1.6715845084081867e-05
nmc,3.702874760679469e-05
nmr,7.986980163950904e-05
noahp,8.725281508106716e-05
nor,1.1566702134371017e-06
nos,7.421984179734484e-06
note,3.192842964322427e-06
npx,2.775446461942121e-05
npxs,0.00032700603835197
npxsxem,4.128450862406982e-06
nrg,0.0002976216595211278
nrve,6.173082626538041e-07
ntr,2.5619843038824128e-06
ntrn,7.888623150699556e-07
nty,9.151260300569676e-06
nuls,0.0001197748035686185
nxs,5.09074485609344e-05
nxt,5.833713781604684e-05
oax,1.4949719791009897e-05
obits,1.6842579478107333e-06
ocn,3.941284361652487e-05
odin,1.5666017886163104e-06
ogo,1.9394073683814432e-05
ok,1.1543335370026476e-05
okb,0.00311990124112001
olt,1.4924603634772546e-05
omg,0.0005716061448539939
omni,3.7704961624271837e-06
one,8.26228396318567e-05
onion,1.6538489947997564e-05
onl,1.1766995929216414e-06
ont,0.0018823009109875674
onx,7.126983809846739e-07
oot,6.6903895341688e-06
open,2.282881349923082e-06
opq,6.255214240162271e-06
orme,3.364958681701196e-06
ors,9.347895223389888e-06
ost,3.0184828003991547e-05
otb,1.6170045149528962e-06
ovc,5.948697344750063e-06
owc,8.318205892835856e-06
own,1.995776633323313e-06
ozc,4.205807799251417e-06
pac,6.4645483384066016e-06
par,1.1802304911455638e-06
pareto,1.3625461671254142e-06
part,5.327991490523126e-05
pasc,1.3055408736341837e-05
payx,4.356602242637014e-06
pch,1.0952364118271578e-05
pcx,2.637738796116461e-06
peng,1.389707720477674e-06
pepecash,1.7810653621352955e-05
perl,6.648077902557553e-05
pgn,5.433497549348773e-06
phr,7.581244339176773e-06
pht,1.7956937966035374e-06
phx,2.198689081860083e-05
pi,2.0447524565596858e-05
pib,6.290595868327012e-06
ping,5.997715208507604e-07
pink,2.722424566779583e-06
pipl,5.74811185113861e-07
pirl,2.6439299385899934e-06
pivx,6.920827781266501e-05
pix,8.545378763470595e-07
play,1.9774687938936933e-06
plbt,1.716889648238401e-05
plr,2.5423870182420065e-05
pltc,1.905849704167615e-06
plu,3.5219078136686745e-06
plus1,1.287490281071772e-06
pma,3.0426238176376557e-05
pnd,7.217153191231039e-06
pnk,6.8177446041059295e-06
pnt,1.666071308339764e-05
poa,1.287189751901072e-05
poe,2.8299912179414873e-05
poll,1.0744767309286468e-06
poly,6.58752984437773e-05
portal,7.547819349292247e-06
pot,6.449516898309749e-06
powr,9.045262307633535e-05
ppc,3.186346896946041e-05
ppp,4.1669589486498105e-05
ppt,5.695550885812589e-05
ppy,1.4075812702906244e-05
pra,1.9411684409278665e-05
pre,2.3196129291596835e-06
prix,2.5435489645668446e-06
pro,3.1769228382507994e-05
prom,4.097844304389453e-06
pst,1.913969798598094e-05
ptc,8.107001002823973e-07
ptm,2.4727068555407078e-06
ptn,1.166716377807411e-05
ptoy,2.4721939408521057e-06
ptt,1.2663462991586083e-05
put,5.668044313517176e-07
pvt,2.106916046282128e-05
pwr,2.5786028112215994e-06
pylnt,1.3490785844087817e-06
qash,0.00012193038870113129
qbx,2.51209027248136e-06
qch,3.633056162453059e-06
qdao,8.544296361156736e-05
qkc,0.00013659091071557955
qlc,1.4724567858740614e-05
qnt,0.0002595206692322089
qntu,1.3183451639622945e-05
qrk,1.4736071978494992e-05
qrl,3.9277474272344694e-05
qtum,0.0007634432202716311
quan,1.2340392006445542e-06
qun,2.1211917233720103e-05
quo,1.554764654679904e-06
qwc,7.385567839613232e-06
rads,6.5078215966992864e-06
rating,3.992139832819481e-06
raven,2.614293226648236e-06
rby,9.112459216986592e-06
rcn,4.458675676243799e-05
rct,1.1138806094697296e-06
rdd,0.0001493435029407802
rdn,3.292559337024058e-05
read,1.7351508303470466e-06
real,2.2704109249008692e-06
rem,9.29598903066852e-06
ren,0.00015357655754287512
reosc,7.082780833532534e-07
rep,0.0004277637041444373
req,3.123749792823875e-05
rev,0.00012208194042009793
rex,6.372682917125864e-07
rfr,1.5679005789267086e-05
rif,0.0002534027570333243
rito,9.647371322885785e-07
rlc,5.770530353333167e-05
rmt,5.290497861259016e-06
rnt,2.7150215012575726e-05
rom,2.585167336451759e-06
rox,5.9272450009021784e-05
rpd,3.3355458805660184e-06
rsr,6.646106732145948e-05
rte,6.844432060093059e-06
ruff,3.816209692457325e-05
rune,5.279822732707711e-06
rvn,0.0005554987267662329
rvr,4.610171708102248e-06
rvt,1.3726105989546693e-06
s,1.0847355065486154e-06
sai,0.00032635062909926074
salt,3.433978790339845e-05
sbd,2.3123887860415443e-05
sc,0.00029798820756738934
scp,8.104067125211636e-07
sds,2.20072488242623e-06
seele,8.51606382496229e-05
senc,4.990523360849732e-06
send,6.450285815856902e-07
sent,1.6911570549866146e-05
seq,1.0568516605406812e-06
sero,8.11521010121419e-05
sfcp,7.347977574029237e-07
sfx,2.0104882440199487e-06
shard,3.0198658125942264e-06
shdw,6.696398746261354e-07
shift,1.0280648335539499e-05
shnd,4.3667152711076054e-06
sib,3.5332830919170617e-06
sinoc,5.844471608161472e-06
sins,6.800428146945167e-06
six,2.8603002563833887e-05
skb,4.2699248725031215e-06
skill,5.625834646128216e-06
skm,1.2562400172822382e-05
sky,3.390755099240811e-05
slr,5.56911146466502e-06
smart,2.955952703218394e-05
smly,1.4212332929686498e-06
smt,2.6952746624894528e-05
snc,1.3396150622103218e-05
snet,9.42040888581051e-06
sngls,1.7937224375954192e-05
snl,1.0139951152367863e-05
snm,1.879202737758121e-05
sntr,1.152011930324853e-06
snx,0.00015592021533116255
soc,2.9541713449890868e-05
solve,0.0001175208149660219
spank,1.6189957088494494e-05
spc,2.2254614817602134e-06
spd,4.1745592208897926e-06
sphtx,4.1593089389509725e-06
spnd,5.835378665426256e-06
srh,3.897654181893333e-06
srn,2.0048588507299142e-05
ss,1.8931369147260013e-06
ssc,7.056902273812472e-06
ssp,1.5701399922818695e-05
star,6.113060401905518e-07
start,1.6820768517377921e-06
steem,0.0002042376240234988
steep,6.962673048100917e-07
stmx,3.7134661497444434e-05
storj,8.392582041663578e-05
stpt,1.4839481498243466e-05
stq,3.0269378181653975e-06
strat,0.0001394662043125747
sub,1.1877131159686747e-05
svd,3.013692125414826e-06
swftc,2.081902531026455e-05
swm,1.5410455278572044e-05
swt,2.5423602913714676e-06
swth,7.3459120374497565e-06
sxp,0.00015834393112047022
sxut,6.9960325993389095e-06
syc,3.886772974636012e-06
synx,8.888805088574142e-07
sys,5.59695048550838e-05
taas,3.0073458362402112e-05
tac,1.1528725216559682e-05
tau,6.204357652850165e-06
tbx,8.431366854451105e-07
tcash,1.620494973539121e-05
tcc,1.2184266247165203e-06
tct,3.403889464463973e-05
tdp,6.290352018527228e-07
tdx,4.994811015966984e-06
team,8.781117141031864e-07
tel,6.633989206019419e-05
telos,1.94812316111916e-06
ten,7.3364503389448805e-06
tera,1.605727874285457e-05
tern,1.941070150509154e-05
tfd,9.178400676289201e-06
tfl,5.2184174585745665e-06
tgame,1.459823648813279e-06
thc,2.871344871077205e-06
theta,0.0004033162802312603
thpc,1.7482992733235717e-06
thrt,3.1329091864502634e-06
tie,1.0230321125324456e-06
time,4.947825090212835e-06
tips,3.0914961069047528e-06
tix,6.080719140348087e-07
tkn,5.552982128526314e-05
tkx,9.503608040120119e-05
tky,3.2394421988761956e-05
tlos,0.00011783009483355957
tnb,3.7992877827476654e-05
tns,9.565903889279614e-07
tnt,5.876335173500586e-05
toa,1.1973423576538817e-06
tok,5.693777517058718e-07
tol,5.374186353449655e-06
tomo,9.918298357352272e-05
topb,1.0856433673539813e-06
tos,6.719130856463996e-06
tpay,1.905550226028396e-05
trac,1.4341276620421598e-05
trc,2.701252096382026e-06
trio,3.404973436760199e-05
troll,1.105567298565201e-06
trst,6.905375012732268e-06
trtl,6.929752539518488e-06
trtt,2.8498585861204175e-06
true,2.6619615526960135e-05
trvc,6.854442893295224e-07
trx,0.00408860884549933
try,1.0052622950811108e-05
tsl,1.6778159497344877e-06
tt,6.281499324663315e-05
ttn,1.1087318720431378e-06
tube,9.22996766978108e-06
twdt,1.3001377497981486e-05
twins,1.911564219059454e-06
type,1.5882129777830115e-06
tzc,1.0366260488195302e-06
uat,1.236497225549282e-05
ubc,1.138416640068319e-06
ubex,8.828088695071101e-06
ubq,1.5996635581875928e-05
ubt,7.0946531763471704e-06
ucash,1.064782796517217e-05
uct,3.3216884566333316e-05
udoo,7.278050821977241e-05
ufo,1.6031468503936654e-06
ugas,9.137641921957355e-05
ugc,6.3285802784007725e-06
uip,6.876454151435871e-05
ukg,1.129323262660057e-05
unic,2.4120348858993594e-06
uos,7.983626725568982e-06
up,1.623583980769835e-06
upp,1.3784307856513196e-05
uqc,2.3316141666500035e-06
urac,8.694910441041642e-06
usdq,6.04255455280042e-07
use,2.3000266713070466e-05
ut,9.489689365751618e-06
utk,3.88931049022152e-05
utnp,2.5038803406683825e-05
vbk,1.9646097114017553e-05
vdx,2.7193441022511597e-06
vee,2.0480986197814283e-05
veil,1.611123150618919e-05
vet,0.0008637824092156667
vex,1.4167078189384483e-05
vgt,2.2330958149783274e-06
vgw,9.818548359952132e-06
vgx,3.977388765804947e-05
via,2.0421084666416347e-05
vib,1.3135356897428613e-05
vibe,1.244020109896463e-05
vid,1.4216882716063475e-05
vidt,1.4369948973295652e-05
vin,7.563898772893623e-06
vips,6.818902182015522e-06
vite,1.8351155853577132e-05
vls,1.6897415577177664e-06
vol,6.92323096003821e-05
vra,7.848814070332962e-06
vrc,6.374046998966574e-06
vrm,1.0095918252476872e-06
vrsc,1.5908708096784316e-05
vsf,3.7313494030885487e-06
vsys,0.0009058757216476119
vtc,5.514802171414207e-05
wabi,3.3494290355222065e-05
wan,0.00011206248727583113
waves,0.00040968661749446786
waxp,0.00014672672936991276
wct,7.058641549082961e-06
webd,4.3854907286785064e-06
wgr,3.7244272229468126e-05
wib,3.0283998947975276e-06
wicc,2.1178363771094125e-06
wings,1.2856070045058245e-05
wish,9.335223864990451e-07
wix,0.00018778517677878743
wlo,1.4612872399844871e-05
women,8.873864874600572e-07
wpr,1.5666352120898698e-05
wtc,0.00011168574124119292
wtl,4.6674475031887795e-06
wwb,1.5223119747589294e-05
wxt,4.7630739571504735e-05
x42,7.466957983623378e-07
x8x,3.427202134855337e-06
xas,2.9289776645799447e-05
xaur,1.1052966302413391e-05
xbc,3.0305305091650487e-06
xbi,1.2925541704095863e-06
xbp,1.240136939307097e-06
xcash,8.278310035446197e-06
xcp,1.8957537061243285e-05
xd,3.380908068044391e-05
xdag,4.8848400393777524e-06
xdb,1.157894027003884e-05
xdn,2.0323305433754655e-05
xel,3.858765072044903e-06
xem,0.0016340204771410048
xeq,2.4422212043702706e-06
xgox,1.0602181803372344e-06
xhv,6.34765296524731e-06
xlm,0.004975951987562364
xlq,1.1323455093369456e-05
xlr,2.3455672952626748e-06
xmg,1.2298315379676466e-06
xmr,0.0048791114282165
xmx,0.00023054811638421768
xmy,7.133237880904843e-06
xos,5.821508402785617e-06
xp,2.885081653746427e-06
xpc,7.874056308645575e-06
xpm,1.1983433644892674e-05
xpx,4.5556310549032584e-05
