coin,weight
2give,1.0881864100449254e-05
aby,6.612732871317363e-06
acoin,2.3386467654332852e-07
adz,6.106402462095867e-05
aeon,9.698337113861512e-05
agrs,0.00023780993381574382
amp,0.00023251137136498927
anc,1.6764623293373794e-06
arc,2.1267234351137554e-05
ardr,0.0008221717792643693
arg,2.115989839806919e-07
atx,1.1003973542892826e-05
aur,5.877662535669731e-05
bash,1.8821198961307737e-05
bay,7.243126240886445e-05
bbr,5.581513845891317e-05
bcn,0.0005463465309492352
bcy,0.0003135208986840117
bela,2.6278954734832972e-05
bitb,2.8420447850447947e-06
bitusd,6.47737158339247e-06
bitz,2.4148752415173616e-06
blk,0.00012966015023909935
block,1.7821638396549228e-05
bost,2.012064587992886e-05
brit,3.7750452325700164e-06
brk,2.7443856866478607e-05
bsty,1.8178367592130424e-06
bta,2.3406713996412366e-06
btc,0.8648737456623238
bucks,4.300816361070926e-06
bun,3.404252608825612e-07
burst,5.70640805493194e-05
byc,4.867467209676785e-06
c2,5.891235327566386e-06
cage,4.7367235373109774e-07
cann,1.1268800028971015e-05
cbx,4.411452500576075e-06
ccn,3.3275073953636297e-06
cdn,4.893632388389383e-06
cesc,6.416248178070842e-07
clam,0.00010588451659492071
cloak,5.3119882335194434e-05
coval,2.118204556442833e-05
cps,8.502828572733251e-06
crb,9.192720379575011e-05
creva,1.25018607463408e-06
crw,7.407036784848104e-06
csc,1.6183473113880376e-05
cure,6.307236600814736e-05
dash,0.005712166004330698
dcr,0.00022019093461061963
dgb,0.00012613101930823866
dgc,1.4197565368523627e-05
dgd,0.0010938904353926943
dmd,2.7366635364588685e-05
doge,0.001349661956161235
dope,5.452195055792048e-06
dvc,1.4215066243467485e-05
eac,5.3705159333623615e-05
efl,1.3085936407289514e-05
emc,0.00044945291411095564
emc2,1.2595486489402808e-05
enrg,3.2652642364906064e-05
etc,0.006987920381019579
eth,0.0525308952638006
excl,8.668875805540941e-07
exp,7.004525289730543e-05
fair,6.761160510435418e-05
fcn,9.897361797117807e-06
fldc,2.9896596957757934e-05
flo,2.493521562686205e-05
frc,2.878664390542705e-05
ftc,5.078590424284561e-05
gam,2.6565475935894137e-05
gb,1.5489561251894922e-05
gbt,3.1809662785983174e-07
gbyte,0.0001846861618293586
gcn,4.7584035217953855e-05
gcr,0.000141787484430057
geo,8.476123207326772e-06
gnt,0.0008604140997087273
grc,0.0001351013705984482
grs,7.6125144581716335e-06
hbn,1.065898966648259e-06
hkg,3.418185170526406e-05
hodl,2.2287569800794788e-06
htc,1.2634410284425916e-05
huc,1.4286970225861463e-05
hyper,2.0655324366166657e-06
icoo,1.8183781686307532e-05
ifc,2.1943576112449975e-05
infx,2.707876004534835e-06
insn,9.340479383051718e-07
ioc,0.00033131512400402265
ion,5.0062238710940455e-05
j,2.0836993209877537e-05
jobs,3.510154127823145e-07
lbc,4.9140597075486675e-05
lc4,0.00212778192427409
ldoge,2.710728709625367e-06
lkk,8.727186357302538e-05
lmc,0.0002631116846983814
log,9.366978791193008e-06
lsk,0.0009154064766780974
ltc,0.011675532010413674
maid,0.0029588455216222236
marks,1.9658451758675286e-05
mec,2.860533636903601e-05
mint,7.289080531476184e-05
moin,2.7162393670241422e-06
mojo,3.701798147823054e-06
mona,6.481408068369155e-05
mtlmc3,1.7424973390709248e-07
mue,5.3427109721817785e-06
mxt,1.7559840023446535e-06
mzc,1.1023338774726355e-05
nav,0.0001414064091691739
neo,0.0003801356584506958
neos,1.2604356533976814e-05
net,1.4016227625011738e-05
nlg,0.0004722113419873185
nmc,0.00019765284564863368
nobl,9.691519849513674e-06
note,3.026613969365037e-05
nsr,2.2455478097926792e-05
nvc,5.4103783698764826e-05
nxc,0.0001064062361008358
nxs,0.00021118904202492415
nxt,0.0003458101183052139
obits,2.4167988362785424e-05
ok,2.4909309330733152e-05
omni,8.166514461801582e-05
orb,1.0846138190174067e-05
pak,2.0821383799271664e-06
pasc,7.022385762492937e-05
pepecash,1.692003672401339e-05
pink,1.0355987793987738e-05
pivx,3.273572832907319e-05
pkb,1.2863213227534863e-06
pnd,1.745827397149648e-05
pot,0.00022336016655544988
ppc,0.0003717842462305997
psb,4.944481103935223e-06
qcn,1.1247659550302665e-06
qrk,2.5310392232658533e-05
qtl,3.7881023346986188e-06
qwark,9.872832899447505e-05
rads,6.622391175893153e-05
rby,0.00030493618676051136
rdd,3.742393997110033e-05
rep,0.0028209445971868943
ric,1.744803225327194e-05
rise,2.264975625415742e-05
rvr,1.689541348939288e-05
safex,2.4368823564729272e-05
sbd,6.955759812428012e-05
sc,0.00043065498085731024
seq,1.1801039805589718e-05
sh,7.496180614525263e-08
shift,7.107511452091095e-06
sib,0.00012956287534355372
slg,3.591825248718239e-06
slr,0.00014125973312018294
sls,2.8442168400978424e-05
smc,9.72535586455517e-07
sngls,0.0004027669139771597
snrg,9.418156928186639e-06
start,2.322678230888262e-05
steem,0.0021148153435796694
strat,0.00041613640086055157
stv,1.1202652479848377e-06
swing,6.995015367870065e-06
sxc,3.934405171146329e-06
sys,0.0002648322871752948
tag,9.192225830076718e-06
tes,4.620460845739777e-06
tips,6.436108068168944e-05
trc,4.19321845028183e-06
trig,1.0657697816163575e-05
trk,2.984289146706897e-06
troll,1.3445458071056422e-06
trump,7.277875753122586e-05
tx,1.6888992103419567e-06
uis,1.149825241422979e-06
unity,0.0001163521480408809
uno,1.4680295465683765e-05
vash,6.866393484552376e-05
via,4.620285931298822e-05
vrc,3.9292331690518424e-05
vrm,2.7985921270942283e-06
vrs,6.193036281291771e-05
vsl,0.00010612148703145822
vtc,6.446515627229839e-05
waves,0.0013629570762277836
wex,4.279010468675317e-06
xaur,0.00044754311474854965
xbc,8.852815227400921e-06
xcn,1.1637559062312343e-05
xcp,0.00032763402327009477
xdn,4.039552945194969e-05
xem,0.002063002336324101
xhi,4.352253330656647e-05
xlm,0.0009694303353429913
xmg,7.1779311044983625e-06
xmr,0.010374349213399497
xpm,5.2682825094242524e-05
xre,3.4593179484396354e-07
xrp,0.014090496391872338
xsd,5.250998699983283e-05
xst,4.435100087616444e-06
xvg,1.5000818897083729e-05
xvp,9.869146874946506e-06
xwc,5.63933213058819e-06
xzc,5.308399679523011e-05
ybct,0.0002568616771891215
yoc,0.00014228074710963116
zcc,1.975393983437433e-05
zcl,2.183185713563363e-05
zec,0.001177055516751835
zeit,1.2097058415873094e-05
zet,1.8583848195653245e-05
zne,1.7319243376115436e-07
zny,2.592457138677344e-07
