coin,weight
2give,1.2351415470388278e-05
aby,4.672865589922012e-06
acoin,2.0643306091464646e-07
adz,6.84697296801283e-05
aeon,5.564166674591332e-05
agrs,0.0003273314995391255
amp,0.0002355142030557613
anc,5.9317080801405295e-06
arc,1.6991666921684606e-05
ardr,0.000665277106431934
arg,3.902958526329128e-07
atx,8.802267146296783e-06
aur,6.711640670935907e-05
bash,2.5347281623840364e-05
bay,6.575606119872569e-05
bbr,4.389694845142632e-05
bcn,0.0005304319826737825
bcy,0.000389466136343408
bela,2.172615108594495e-05
bitb,3.011185465184659e-06
bitusd,7.128491961341413e-06
bitz,1.7059240529232429e-06
blc,1.022773686598938e-06
blk,0.00013298436680307053
block,3.910308556199223e-05
bost,2.4009194431281923e-05
brit,9.148653425599691e-06
brk,1.641780419162475e-05
bsty,1.0721298514552178e-06
bta,2.1496538228900033e-06
btc,0.8777962795020976
bucks,2.994188319190412e-06
bun,4.864582864363529e-07
burst,6.401402406418162e-05
byc,6.864465891639322e-06
c2,6.815919776145446e-06
cage,5.270165140279818e-07
cann,1.0096140149246525e-05
cbx,6.269862487834066e-06
ccn,3.0117185111023235e-06
cdn,5.029417740428408e-06
cesc,7.106581585814613e-07
clam,0.00010334122211557992
cloak,5.624916803535503e-05
coval,2.098132993420301e-05
cps,8.328873637886328e-06
crb,5.953256849030893e-06
creva,1.3810035321794023e-06
crw,1.053509471255263e-05
csc,2.778795946240936e-05
cure,6.351368117397217e-05
dash,0.004398447773617761
dcr,0.00011208869173510495
dgb,0.00011732775420110207
dgc,1.7466316675657534e-05
dgd,0.0012080696271096908
dmd,2.4865672300096202e-05
doge,0.0015534412331992375
dope,3.7884694582150208e-06
dvc,1.7847408274056956e-06
eac,6.37028499045382e-05
efl,1.4753264697986145e-05
emc,0.0005108652773700355
emc2,1.3098498138834966e-05
enrg,3.129312358642912e-05
etc,0.005879605633566789
eth,0.04481381288401269
excl,1.3744731363056045e-06
exp,6.277904988191415e-05
fair,7.537735869727215e-05
fcn,1.2909178468600314e-05
fldc,2.657464288949853e-05
flo,2.4994407318703765e-05
frc,2.9961251679758865e-05
ftc,6.064527439408092e-05
gam,2.9704156833306764e-05
gb,1.4553019004490894e-05
gbt,2.9676956538837804e-07
gcn,4.847050263689369e-05
gcr,0.000206037745905277
geo,8.710225252405424e-06
gnt,0.0005084105699135646
grc,0.00012248037213912248
grs,5.503549683504874e-06
hbn,1.1648605898560224e-06
hodl,3.425807082265055e-06
htc,2.4363262427563997e-05
huc,1.2494914907176596e-05
hyper,2.574915246010575e-06
icoo,1.5489110255003112e-05
ifc,2.4525316491185364e-05
