coin,weight
0xbtc,3.540669604911437e-06
1337,1.8747327924332196e-06
1sg,6.019538451799265e-07
1st,3.665906157235727e-05
1wo,1.994976798671266e-06
1x2,1.2825057686493407e-06
42,3.543822461010905e-06
a,1.8476465579969786e-06
aac,7.411256332485804e-06
abet,1.1111826419082117e-06
abl,1.0033704932586895e-05
ablx,6.929688826485446e-07
abt,7.8584050746738e-05
abx,1.008557136085314e-06
abyss,1.3403273950116847e-05
ac3,3.434116631868704e-06
acat,3.7296644037297902e-06
acm,2.02286060128585e-06
act,3.431065477001196e-05
ad,5.8208741308980425e-06
ada,0.005815132666485808
adb,1.6976891478200534e-06
adh,1.5274083992150225e-06
adi,1.1735822606801377e-06
adm,7.658087514522008e-06
ads,8.220563089429657e-06
adt,1.0640254635049347e-05
adx,3.015663776645473e-05
ae,0.000307271385787739
aem,1.3145043992602842e-06
aer,1.1398180813690573e-06
aergo,3.871471166351274e-05
agi,7.969877052863387e-05
aid,2.324520913907767e-06
aidoc,7.434389066264537e-06
aion,0.00010590673675055756
ait,4.995348777720911e-06
akro,3.4706074072136075e-05
algo,0.0005586455669942163
ali,2.934439172935983e-05
alv,4.417241580273453e-06
amb,1.3103537487341965e-05
amlt,1.1265731234301432e-05
amn,3.048894609025533e-06
amp,2.122123715565415e-06
ampl,1.6245740401374408e-05
ankr,4.6221572992008716e-05
anon,1.2724636674952332e-06
ant,8.678348128357732e-05
aoa,0.0002744617404959034
aph,8.155454486399965e-07
apis,1.5242554896371162e-05
apl,8.094572838590798e-05
appc,1.557079775281093e-05
ardr,0.00021857642854427627
ark,0.0001304850208474697
arm,9.854282234181816e-07
arn,1.585470217186188e-05
aro,7.893109737751814e-07
arq,1.7801414785564109e-06
arrr,2.2603828894997525e-05
ary,1.4280403111224678e-06
ast,1.9141296544879525e-05
at,6.897944852521958e-06
atl,2.618420794899486e-06
atn,5.861452103790594e-06
atom,0.002680565902077461
aur,1.8274695900269825e-06
auto,2.720779518913968e-05
aux,7.646032782020019e-07
ava,1.5692913180167614e-05
axe,2.8552507294283695e-05
axn,6.651995169190886e-07
axpr,9.395094923076974e-06
b2b,3.9627286353716284e-05
b2n,5.320646121386885e-06
baas,1.4213178578363893e-05
ban,3.3393768304773553e-06
banca,3.079664532537922e-06
bat,0.0009383210417559693
bax,1.0087669688635047e-05
bay,1.0717793447976371e-05
bbo,1.6678217750634024e-06
bbp,4.492640214120347e-06
bbr,2.2237304542150145e-05
bc,7.0067661510554825e-06
bcd,0.0004991771484815024
bcdn,8.003047162975136e-06
bch,0.020849639954117566
bcn,0.0004064039232856931
bcpt,1.4416203533863261e-05
bcv,7.124206943945391e-05
bdg,1.1868513957810224e-06
beam,0.00014398464014479267
beet,6.948619607236078e-06
bether,1.54001879568409e-06
betr,5.442063229187207e-07
bez,5.16196113732437e-06
bgbp,3.109681016085594e-06
bgg,1.4583010728233993e-05
bir,2.253232415059697e-06
bird,9.387234502774363e-07
bis,5.516413857439181e-06
bitbtc,1.2507181582900973e-06
bitg,7.256788306556069e-06
bix,0.0001105210949212838
bkbt,1.286290097764122e-05
bkx,3.0147454245441146e-06
blk,1.3573318195997597e-05
bloc,1.3134579942283556e-05
block,3.419788548380978e-05
bltg,6.395809001444031e-07
blue,1.1265669068084567e-06
blur,6.596782343539227e-07
bmx,1.5460270680808697e-05
bnana,1.0180914190911781e-05
bnb,0.015542157711379043
bnk,6.86601961487578e-05
bnt,0.00010813319472120408
bnty,1.7904147763020518e-06
bob,1.3088262306233025e-06
bolt,7.475090636304982e-06
bomb,1.2114763470074985e-05
bos,1.1868529497712793e-05
box,7.250249792967573e-06
boxx,3.3823183913472074e-06
bqqq,3.8607952798972104e-05
brd,5.9947210887102364e-05
bro,6.982641765953318e-07
bsv,0.009151429338493304
btc,0.6947296056383766
btcp,4.721826471101222e-06
btcs,8.752470939994536e-07
btcz,3.6219819106866155e-06
btg,0.0009393197640400728
btk,1.5883942564881182e-06
btm,0.0005313712396021876
btmx,0.0002566682403739036
bto,1.2995537159023579e-05
btr,5.43288652256116e-06
btt,0.0005149197656167248
btwty,6.284203908596833e-07
btx,2.3858542404803046e-05
buck,5.921433579908855e-07
burst,3.495393557244003e-05
buzz,1.4670749831473245e-06
bxy,2.532762190426238e-05
bytz,4.313528733453647e-06
bz,9.800638090814159e-05
bze,1.1622586793128048e-06
bznt,2.0761858688863226e-05
c20,6.797934521499897e-05
c3w,9.464730836644637e-06
cag,1.3852998233638952e-05
cai,4.598979010726453e-06
can,4.085266014207367e-06
capp,4.683693521480101e-06
car,2.749444956438087e-06
card,6.021453485376235e-06
cato,8.330460735774461e-07
cbix,1.1836983148293797e-06
cbx,7.466863086521057e-07
ccx,6.450227899832725e-06
cdc,6.428727289591565e-06
cdn,1.8305724549495181e-06
cdt,4.0817556664303316e-05
cdzc,1.1766201443832406e-06
celr,9.224652403473557e-05
chat,1.0921451219597864e-05
chc,2.2409581798470374e-06
chl,1.4979587168157241e-06
chp,8.944186451847613e-06
chr,1.907333258295928e-05
chx,2.8711117846497294e-05
chz,9.182959379178994e-05
cic,4.46436054635718e-06
clam,4.214053519839443e-05
cln,6.122089211650892e-06
clo,1.2316965528705718e-05
cloak,5.841650791207051e-06
cmct,4.638072254372957e-06
cnn,3.1336917026678436e-05
cnns,3.1181061338572986e-05
cno,5.921024683352061e-07
cnus,2.0827787944839806e-05
cob,3.1921368011582663e-06
cofi,2.5280450522378677e-06
colx,1.3426891788679764e-05
coni,2.2639990013841053e-05
cos,9.608770461570795e-05
coti,1.2335869618784885e-05
cov,7.577400718915664e-06
cova,8.890775065387015e-06
coval,3.123122275109053e-06
cp,1.5152030699252286e-06
cpa,6.865051902158544e-07
cps,5.431570233925244e-07
cpx,9.45839687541807e-06
cpy,1.32758608494561e-06
cre,5.68023299296311e-05
crea,3.816234621937381e-06
credit,9.16277674374626e-07
credo,2.1460689702443038e-06
crpt,0.00010355295803278242
crw,5.412513989357507e-06
crypt,1.1951328901364387e-06
cs,3.631849980890503e-05
cspn,9.429549977401438e-07
cure,4.213045730249788e-06
cv,7.790803132212775e-06
cvn,7.053220768116954e-06
cvnt,6.272404261171363e-05
cxo,5.691994016434417e-06
cyl,1.0445077316397901e-06
czr,1.4442893240773536e-05
dacc,4.453636704711409e-06
dag,1.770928699224803e-05
dagt,9.94481845960928e-07
daps,6.937021927762943e-05
dash,0.0031901501257354118
dat,7.119186157679498e-06
data,3.0234047581659697e-05
datx,3.0462741742143087e-06
dav,1.5895573284988656e-06
dax,8.632662616502647e-06
dbc,2.698540761391798e-05
dbet,7.416531013170325e-07
dcn,4.0808080089781005e-05
dcr,0.0009816006446556789
dct,7.669718950094995e-06
ddd,2.484386477644891e-05
deb,1.8320352948721912e-06
dec2,2.4388476558651883e-05
dem,6.094439052683854e-07
dent,0.00013243181523546905
dero,2.809074760655369e-05
dev,6.483019352505017e-07
dgb,0.00041431335479101826
