coin,weight
0xbtc,2.783889800038625e-06
1337,1.444309796826245e-06
1mt,5.015779058992647e-07
1st,3.596969749399465e-05
1up,2.391682861968832e-06
1wo,6.139668066527999e-06
2key,4.286942119568125e-06
42,4.390438370504907e-06
a,1.7818965968079676e-06
aac,4.486038472988913e-06
abl,6.658338032819827e-06
abt,4.0761913483646254e-05
abx,9.973626666927017e-07
abyss,7.17169890402171e-06
acat,2.03441056763232e-06
acm,1.3907899871601482e-06
act,2.1963690646345455e-05
ad,1.9440114256175626e-06
ada,0.009872759053846403
adb,2.264309352593425e-06
adh,4.2505078644059684e-07
adi,3.230580039635382e-07
adm,4.327163496752625e-06
ads,4.344907210475403e-06
adt,1.0480073085555634e-06
adx,3.663974583882919e-05
ae,0.000197913287931968
aem,8.752911868532985e-07
aer,3.1159573894735194e-07
aergo,2.810751701885112e-05
agi,6.313879489410821e-05
aias,4.286651477425516e-07
aid,2.0988498140888256e-06
aidoc,2.932213760807942e-06
aion,0.0001822126359011253
ait,2.3402950075603856e-06
akro,1.2438592298952487e-05
algo,0.0007284068097252562
ali,3.117797458458663e-07
alt,4.778204639909153e-07
alv,1.375745544621539e-06
amb,7.777830994476883e-06
amlt,8.397992604189545e-06
amm,3.2085166652185845e-07
amn,4.521265378304467e-06
ampl,3.410993849070815e-05
anj,3.4154186367606023e-06
ankr,5.238400562087143e-05
anon,6.243637832192102e-07
ant,0.00015758639033226885
aoa,4.712649700938762e-05
apl,5.758236775341623e-05
appc,1.7682256500526607e-05
ardr,0.00019829455082512952
ark,0.00015401496283167274
arms,3.6569501117892825e-07
arn,1.1345773613258888e-05
aro,4.0484515184296493e-07
arq,3.5360741376029914e-07
arrr,1.6707885457024618e-05
artis,3.7759643005943695e-07
asafe,1.8367329172052395e-06
ast,3.628318962194456e-05
at,4.78240967378896e-06
atl,2.271793092131956e-06
atn,3.0719512316498168e-06
atom,0.00202268935235728
aur,2.9086605251674475e-06
auto,7.836698917418614e-06
aux,1.772974214365466e-06
ava,5.083211701457373e-05
axe,4.741837070319088e-06
axel,3.441913786454725e-05
axpr,4.658645235709942e-06
b2b,2.5216769446820817e-05
baas,1.0650935063628582e-05
ban,3.2622260366548504e-06
banca,4.488819469505527e-06
band,0.00011064868106006323
bat,0.0013721041010898104
bax,1.6996311413684503e-05
bbo,5.537840746790892e-07
bbp,1.8223350008042963e-06
bbr,8.094720121713412e-06
bc,3.703479290019148e-06
bcd,0.00046322068057468583
bcdn,2.062537766293353e-06
bch,0.01728901391659933
bcn,0.00016335084978745583
bcpt,1.064345337782431e-05
bcv,1.1762446672678198e-05
bdg,1.309748758161214e-06
beam,0.00011811494194454771
beet,2.943062684342973e-06
bepro,7.398283598536839e-06
berry,3.5759946854483944e-07
betr,6.411211439017155e-07
bez,6.385011139990356e-07
bgbp,3.403859662863952e-06
bgc,4.918686784259893e-07
bgg,1.6926824084983047e-06
bir,1.527164112337026e-06
bird,5.263351478262458e-07
bis,7.546856149279777e-06
bitg,9.349656069818574e-06
bix,4.5974736562040815e-05
bkbt,9.81994366224247e-06
blk,8.782680838633052e-06
bloc,5.36714331144655e-07
block,3.7560054476401295e-05
bltg,1.2620718636831967e-06
bltv,9.270936436508002e-06
blue,1.4183431376387917e-06
blur,6.127097215242076e-07
bmx,8.25032199148022e-06
bnana,6.52420217059583e-05
bnb,0.009562334542798723
bnkr,1.6094543255094685e-06
bnt,0.00022099219885015294
bnty,5.453307572674587e-07
boa,7.520794767217179e-05
bob,2.6062395533984057e-06
boli,6.959958867221314e-07
bolt,7.579082066600194e-06
bomb,4.067923277759528e-06
bos,4.2882862502290606e-06
box,4.9159792164742495e-06
brd,2.988729763850844e-05
brdg,3.7268586128729696e-07
bro,5.162084896572945e-07
bsv,0.012941955058438452
btb,1.7272830807690316e-06
btc,0.6808854889998034
btcp,2.089321402611823e-06
btcs,3.594996598830409e-07
btct,3.286706888660633e-07
btcz,2.4313875022150637e-06
btdx,4.4960636345868624e-07
btg,0.0006139917760710405
btm,0.0004312463204190648
btmx,0.00011422062536535969
bto,4.807210942745479e-06
btt,0.0002536106373633027
btx,1.4063074097926284e-05
burst,3.933472147352779e-05
bxc,2.0985352883186157e-06
bxy,1.119943060118275e-05
bytz,3.35593812724689e-06
bz,5.6679874327311645e-05
bze,1.7161469857385018e-06
bznt,1.5663022982123805e-05
c20,6.392790882946527e-05
c3w,4.26091601697479e-06
cag,6.227539491904954e-06
capp,2.9895562112175077e-06
card,1.2749503242760878e-05
cato,7.413359974112579e-07
catt,4.522303989624423e-07
cbat,0.000344519097810999
cbix,7.829089154398491e-07
ccx,3.2103783298113193e-06
cdai,0.0001066623499974354
cdc,2.803297972033194e-06
cdt,1.5203854040520321e-05
cel,0.0004199151476638209
celr,5.300434414750594e-05
ceth,0.0005102763920974738
chai,1.7497311767471302e-06
chat,6.143038872755473e-06
chc,1.2924632607457605e-06
chg,1.9026425317249683e-06
chl,4.064298327635941e-07
chp,6.1384681904932025e-06
chr,3.840128958697719e-05
chsb,0.00026361960665842384
cht,1.528037739462112e-05
chx,6.828966069100045e-06
chz,0.00024341698307213047
ckb,0.0002895390598999615
clc,6.027637552728602e-07
clo,6.3540063388057795e-06
cloak,6.609116463676391e-06
cmct,2.113981394456492e-06
cnb,4.788265964740346e-07
cnn,1.3860336171662535e-05
cnns,2.268522821311169e-05
cnus,2.6465894301308172e-06
cocos,3.513180128953562e-05
cofi,1.050566616090967e-06
coni,8.760793160825206e-06
cos,6.58566327457636e-05
coti,4.86647412594456e-05
cov,1.4581083707405634e-05
cova,1.973293222233189e-06
cpx,7.1539913525409834e-06
crad,2.884036969655158e-07
cre,3.8568728980405954e-05
crea,2.8755540586605125e-06
credit,1.4850921296278622e-06
crep,1.7449188287994224e-05
croat,3.523634149691176e-07
crpt,0.00012545422027794603
