coin,weight
0xbtc,3.3379206491346436e-06
1337,1.51204800222375e-06
1mt,3.1893569205614607e-07
1st,3.5743857734215454e-05
1up,2.9706816968749527e-06
1wo,6.826177404874558e-06
1x2,1.0674057943287047e-06
42,4.727470240116835e-06
a,4.721261758177225e-07
aac,4.711607287771719e-06
abl,5.675703233509971e-06
abt,3.773719858324028e-05
abx,4.971337306653633e-07
abyss,6.892788131689759e-06
acat,2.104633061792921e-06
acm,1.1743127562703969e-06
act,1.9081015382799536e-05
ad,1.8594975407262072e-06
ada,0.0068451201840961555
adb,1.5784740260935072e-06
adh,4.4740421537580405e-07
adi,4.5792781337664043e-07
adm,3.978851882051544e-06
ads,4.378040634796205e-06
adt,8.506107381394811e-07
adx,3.0726931524687285e-05
ae,0.00016336621314164362
aem,5.514099832272939e-07
aer,2.5067805440744625e-07
aergo,2.5335317848102277e-05
agi,5.283586521463533e-05
aias,5.317915227404912e-07
aid,2.1697176327882202e-06
aidoc,2.778175107941533e-06
aion,0.0001524725602256311
ait,2.425043959287499e-06
akro,6.788627516506856e-06
algo,0.0006361764790279228
alt,3.9291186097911896e-07
alv,1.0868693408805876e-06
amb,5.3475556676213635e-06
amlt,8.645544796497326e-06
amm,2.7423518617060864e-07
amn,3.202696691598242e-06
ampl,3.055490083561695e-05
ankr,3.761941191900055e-05
anon,3.895430567936997e-07
ant,0.0001490227215404646
aoa,2.99097908968929e-05
apl,4.9139225323289864e-05
appc,1.4594408874408426e-05
ardr,0.00017008279002358635
ark,0.00012366739829951793
arm,3.106365306794559e-07
arms,3.920563653197845e-07
arn,9.001253578022803e-06
arrr,1.8417388171685116e-05
artis,4.431200396666524e-07
asafe,1.939789824758688e-06
ast,1.3355508721019042e-05
at,4.4692896014554975e-06
atl,2.218883026934043e-06
atn,3.214082831600208e-06
atom,0.002015803221191859
aur,3.351168833703289e-06
auto,7.901248757226697e-06
aux,2.139708653386713e-06
ava,3.7563857432784305e-05
axe,4.754572077068005e-06
axel,4.6843663706803186e-05
axpr,2.9969280256566898e-06
b2b,3.2785430096761285e-05
baas,1.0669940350844566e-05
ban,2.215847904154268e-06
banca,3.712281253733712e-06
band,9.538874601033805e-05
bat,0.0011950601179517096
bax,1.9170653708780857e-05
bbo,7.260305725242752e-07
bbp,1.8416351424242588e-06
bbr,8.754009160117881e-06
bbtc,4.74057777226078e-06
bc,2.368342748048088e-06
bcd,0.00043114317103964527
bcdn,2.0411744842903606e-06
bch,0.018195449167935918
bcn,0.00019114771096598424
bcpt,8.584389753428673e-06
bcv,1.3062449468467002e-05
bdg,1.0572021685740773e-06
beam,8.554088201217316e-05
beet,3.636084470538602e-06
bepro,6.928216004312176e-06
berry,3.3662926489534924e-07
betr,5.272584777146772e-07
bez,6.284346886736287e-07
bgbp,3.5197820661583843e-06
bgc,5.021580003232597e-07
bgg,1.7271306874789294e-06
bir,1.6159326361923183e-06
bird,6.345797438933162e-07
bis,5.252438970747351e-06
bitg,1.0857889617948212e-05
bix,4.491251842625968e-05
bkbt,8.416141429673301e-06
blk,9.274505686748897e-06
bloc,5.355329509425918e-07
block,3.776895168585049e-05
bltg,1.7817831052291667e-06
bltv,1.3563861074158511e-05
blue,7.71403945465318e-07
blur,2.8755489541680826e-07
bmx,8.430507398186816e-06
bnana,6.412679021084438e-05
bnb,0.010023520916352604
bnt,8.673052647380505e-05
bnty,4.6915757261590554e-07
boa,5.823127558824581e-05
bob,2.522668876883379e-06
boli,7.38588845147534e-07
bolt,4.658458254723454e-06
bomb,3.369173324715689e-06
bos,3.3720862606350443e-06
box,4.976887081821249e-06
braz,3.6802528483182287e-07
brd,2.835384303481468e-05
bro,4.467731305483033e-07
bsv,0.014774389799197185
btb,1.5587763048776212e-06
btc,0.6930132583134119
btcp,2.691707027466675e-06
btcs,4.4398707561451597e-07
btct,3.1628470204797757e-07
btcz,2.445069124619462e-06
btdx,4.201499444250778e-07
btg,0.0006633687989224243
btm,0.0004285097247563842
btmx,0.00012335332874847545
bto,4.308786935926474e-06
btt,0.00024091238466875868
btx,1.8965193990907162e-05
burst,3.9715901034825854e-05
bxc,2.3972616290434523e-06
bxy,1.181021771881285e-05
bytz,6.430393627049131e-06
bz,6.858101471933189e-05
bze,1.6747701031656148e-06
bznt,9.540120669698568e-06
c20,6.501610860466595e-05
c3w,7.417141729509057e-06
cag,5.905571981208988e-06
capp,2.0254306694696e-06
card,7.85790049151296e-06
cash2,3.492691556266567e-07
cato,1.090745804535814e-06
catt,6.365516698926378e-07
cbat,6.14148744223686e-06
cbix,7.788196292311709e-07
cbx,2.934650047062992e-07
ccx,1.7416407513157537e-06
cdai,7.5362941241659e-05
cdc,2.2149463436468797e-06
cdt,1.1080653223176677e-05
cdzc,4.47795435911798e-07
cel,0.00027085873189358633
celr,3.6731348323405124e-05
ceth,0.0002677622495390849
chai,2.441197626470835e-06
chat,4.276137391555375e-06
chc,1.0361276903106417e-06
chg,6.782269194619928e-06
chp,6.425303239763043e-06
chr,2.565885548763861e-05
chsb,7.283280240078997e-05
cht,1.6661335452906116e-05
chx,8.140698493915482e-06
chz,0.00018393057035632777
civ,4.423192601366081e-07
ckb,0.0002954242250324522
clc,4.160463094398836e-07
clo,5.78397725080688e-06
cloak,3.714651679351099e-06
cmct,1.7689221214545516e-06
cnb,8.886057556208891e-07
cnn,1.3739283414084627e-05
cnns,2.2511498688749622e-05
cnus,2.26282821225456e-06
cocos,3.1649419538961326e-05
cofi,9.771805290809648e-07
coin,9.552452513980173e-07
comp,1.0898168307859045e-06
coni,9.681767686529139e-06
cos,5.3736719919061257e-05
coti,4.19383579670475e-05
cov,1.0823035238838087e-05
cova,1.4776953343819058e-06
cp,2.900554714784445e-07
cpx,4.225001023563464e-06
crad,3.6380179964292154e-07
cre,5.526711933318588e-06
crea,3.1921423275295136e-06
credit,5.878111105585031e-07
crep,1.4385202885540955e-05
croat,2.9747650947283775e-07
crpt,0.00014682827330831201
crw,6.2187119364276555e-06
cs,2.8613231456419286e-05
csai,1.975246994191417e-06
ctsi,2.7119404351887706e-05
ctxc,3.83200552806847e-06
cure,6.923232302932462e-06
cusdc,0.00010495439920815507
cut,1.2646666924400031e-05
cv,4.6878491001618985e-06
cvn,1.8998776714066485e-06
cvnt,2.2928049845439287e-05
cwbtc,5.42036013101227e-06
cxo,9.507023163472406e-06
cyl,5.017605125430674e-07
czr,1.293016198273248e-05
czrx,5.4480747609380165e-06
d,5.985305041795104e-06
dacc,9.64288687680961e-07
dag,6.504641573882875e-05
dagt,1.358174279019687e-05
daps,1.613389984224414e-05
dash,0.0029431503293891985
dat,3.5775474368779575e-06
data,0.00020745861551282654
datx,8.885274690682295e-07
dav,6.108906137669211e-07
dax,4.638213810154626e-06
dbc,8.414766394261334e-06
dcn,1.714280492436873e-05
dcr,0.0006621995111302873
dct,1.7874761609820732e-06
ddd,5.864862832489946e-06
deal,5.435695152583291e-07
deex,1.711849159919374e-06
dem,4.10633652651296e-07
dent,5.3035674441589134e-05
dero,1.4345550542410143e-05
dgb,0.0010276173098619705
dgd,0.0001616008702845516
dgtx,0.00014788267993509944
