coin,weight
$$$,3.777103197118854e-07
1337,1.7349057148723822e-05
1st,5.4150816308064494e-05
2give,1.2718385566241792e-05
300,0.0005166279209695852
611,5.53860296371383e-07
808,9.229078164561434e-07
8bit,1.0936163377133371e-06
aby,1.8730448955724985e-05
acoin,4.090609263334553e-07
act,0.00027484067299336616
ada,0.01564661979585128
adb,1.5520066300264016e-05
ads,1.1297677156523963e-05
adt,8.643722862942567e-05
adx,0.00018883097118875167
adz,5.353361491081043e-06
ae,0.001191054970285482
aeon,0.0001052303736564192
agi,0.0003293360330589419
agrs,0.0001671631836788019
ai,2.162974956631967e-06
aib,9.963088250695637e-07
aid,2.048654265718473e-05
aion,0.0007863996978465892
air,3.531335408325705e-05
ait,2.8549766546356433e-05
aix,1.3110566796893623e-05
alis,3.8424359822949624e-05
altom,1.9383101614305578e-07
amb,0.00015466538140522003
amm,7.897205256162858e-06
ammo,9.711625325490361e-07
amp,9.474798938839846e-05
ams,7.303518298387366e-07
anc,5.040114820189525e-06
ant,0.0002699643758851232
appc,0.0003256219509263986
arco,1.1562731647490284e-06
arct,3.288240515740037e-06
ardr,0.0008716331944497427
arg,2.6614534182053386e-06
ark,0.0008804689443679427
arn,5.831867335937038e-05
ary,1.9536377576947827e-05
ast,0.00013221788914989302
atb,2.861187946382851e-05
atl,1.0149057134878248e-05
atmos,2.045360487775573e-05
ats,2.1977489912696496e-06
atx,2.3453756678673915e-07
au,4.535808888217537e-06
aur,3.682914641095159e-05
axpr,2.9862220094042102e-05
b@,1.2421061920595358e-06
b2b,3.3474411609864965e-05
bas,2.546117359651603e-07
bash,1.2403963430068374e-05
bat,0.0007271665864405846
bay,0.00015776491377839916
bbp,3.850281648723608e-06
bbt,7.926329655642189e-06
bcap,7.629038600389188e-05
bcf,8.595919524671175e-07
bch,0.04977625197965402
bcn,0.0016201623741142158
bcpt,0.0001086448592009152
bcy,2.4867659126123572e-05
bdg,4.2734388231611275e-05
bdl,4.838781085643808e-06
bela,1.2939619676288987e-05
bern,8.066995191903086e-07
bet,1.6519347658304108e-05
bis,3.3114492677000815e-05
bitb,7.707290795613294e-05
bitbtc,1.2428079659486241e-06
bitgold,8.330165741037019e-07
bitusd,4.219121542465718e-05
bitz,1.174538228255756e-06
bix,0.00017832034021017453
bku,2.7187729306915145e-07
