coin,weight
0xbtc,2.8964319782013767e-06
1337,1.4549501755732747e-06
1sg,7.790889722772453e-07
1st,3.5501641035310186e-05
1wo,6.520899143068418e-06
1x2,1.1358385653047646e-06
42,3.772084959550756e-06
a,3.1055846309115776e-06
aac,5.582974059135342e-06
abl,9.184386344458706e-06
abt,6.64961244746717e-05
abx,8.046492775298524e-07
abyss,1.0923703234170693e-05
ac3,3.129273995996787e-06
acat,2.9718713533978e-06
acm,4.597455196615611e-06
act,3.448073760003541e-05
ad,3.7874326976605822e-06
ada,0.005674492558833183
adb,1.5623920597316842e-06
adh,7.35464747938645e-07
adi,8.044576209624145e-07
adm,5.841722113288443e-06
ads,8.682065173462595e-06
adt,1.0983794288313749e-05
adx,3.183807726570344e-05
ae,0.000282948085151655
aem,7.47602000272262e-07
aer,8.494372739883034e-07
aergo,2.465881168322438e-05
agi,7.10343402106296e-05
aid,2.804437482129742e-06
aidoc,6.302040504781055e-06
aion,0.00011330860891618697
ait,3.858368385873532e-06
akro,8.759302473653387e-06
algo,0.00046712561501585626
ali,8.868500259837249e-07
alv,5.145299799809196e-06
amb,1.9541501868028595e-05
amlt,8.42747906902244e-06
amn,2.686099542240048e-06
amp,1.8696219240195059e-06
ampl,4.954916516840709e-06
ankr,4.163329716825649e-05
anon,6.467765959724168e-07
ant,0.00010895966937940927
aoa,0.00014479185065867446
apis,6.452109674807125e-06
apl,5.6380235505956125e-05
appc,1.8091146391829448e-05
ardr,0.00024463282854881137
ark,0.00012386040048388756
arm,1.5587540061871808e-06
arn,1.741067713352145e-05
aro,7.287154699207029e-07
arq,8.557106492913234e-07
arrr,1.4728816211582743e-05
ast,2.053539910417152e-05
at,1.1642750248668512e-05
atl,2.6119550481402895e-06
atn,1.0019468506890942e-05
atom,0.0032092708668900144
aur,4.0702791225125906e-06
auto,2.0063342674065546e-05
aux,7.797502548655205e-07
ava,1.970443539595212e-05
axe,1.6921386351705988e-05
axn,8.263189733561786e-07
axpr,6.846098484801675e-06
b2b,4.3132040292542204e-05
b2n,3.6583111622996568e-06
baas,1.4556557212243854e-05
ban,3.0773745592146366e-06
banca,1.9864968152466902e-06
band,2.798668050939599e-05
bat,0.0013036130311944911
bax,5.645226502564069e-06
bay,2.9363937187887032e-05
bbo,1.3784573758622049e-06
bbp,2.677062082714893e-06
bbr,1.0827714646395062e-05
bbtc,3.3366037005974198e-06
bc,9.337539614992794e-06
bcd,0.0004099405648690293
bcdn,7.188261652660837e-06
bch,0.019207537215150776
bcn,0.00033879083269644744
bcpt,1.5948852367049633e-05
bcv,0.00014699935979565793
bdg,9.103503344959925e-07
bdt,1.5162645970102905e-05
beam,0.00012770394051907214
beet,5.139182420218345e-06
bether,1.3305529253463294e-06
bez,1.7210562861769062e-06
bgbp,4.009031648870439e-06
bgc,5.351320086856822e-07
bgg,5.350793600195977e-06
bir,1.644324877602632e-06
bird,1.3361071537676018e-06
bis,5.499136442259291e-06
bitbtc,1.5536573888431015e-06
bitg,5.7308395259632505e-06
bix,8.00500354008636e-05
bkbt,7.77407279607252e-06
bkx,5.324927034304926e-06
blk,1.511813438121494e-05
bloc,3.008591505553914e-06
block,2.9802554946168056e-05
blue,2.6436175754544665e-06
bmx,1.491028814041163e-05
bnana,1.9507141063058927e-05
bnb,0.012463365732296151
bnk,5.825889443754223e-05
bnt,0.0001057132297751676
bnty,2.9199463911849497e-06
boa,1.1683836356220326e-05
bob,1.2665217860407358e-06
bolt,1.3827617463657373e-05
bomb,3.893350082569984e-06
bos,1.0731111115021453e-05
box,6.888561929500724e-06
boxx,1.8825160872255896e-06
bqqq,1.3686833480276754e-05
brd,8.006972244222851e-05
bro,5.837827949553212e-07
brze,0.0001274989806729515
bsp,1.369083771303687e-06
bsv,0.008206014293371618
btb,2.0989379649650577e-06
btc,0.6853948260539585
btcp,3.79397954356898e-06
btcs,7.497654043465321e-07
btcz,2.3223500904054196e-06
btg,0.0006250849206734567
bti,1.1773353554122615e-06
btm,0.00047441293832493377
btmx,0.00019447959575890248
bto,1.4855111416776557e-05
btr,1.3531827754803277e-06
btt,0.00041549990153394846
btwty,7.806314932643343e-07
btx,1.81107353869484e-05
burst,3.4565713217792414e-05
buzz,8.52569478817082e-07
bxy,6.629551637280947e-06
bytz,7.5289074161715824e-06
bz,0.0001543258703853206
bze,1.3891795598767111e-06
bznt,1.0339594487264926e-05
c20,6.63210699749708e-05
c3w,1.091663231528278e-05
cag,1.2372008156414722e-05
cai,4.958680795185512e-06
can,2.8196397396105836e-06
capp,3.4625056596295896e-06
car,2.1143862955134176e-06
card,4.36386379790674e-06
cato,7.151776331704797e-07
catt,1.5327020369502517e-06
cbix,1.0811956923377728e-06
ccx,3.383799979045447e-06
cdai,0.00016874134689152218
cdc,4.029296895070794e-06
cdn,8.996352726787039e-07
cdt,3.665975766777345e-05
cdzc,1.4250972810119693e-06
cel,7.459036558603963e-05
celr,6.989314978963288e-05
chat,7.331591869081534e-06
