coin,weight
$anrx,3.220518242002042e-06
$based,4.6301072758438474e-06
0xbtc,2.367139631947766e-06
1inch,0.0003462057007272981
1wo,2.0100348327274064e-06
2key,1.8511001777805778e-06
42,4.817670408327795e-06
aave,0.0038773948982702908
abl,2.747207813004352e-06
abt,1.0399872454937656e-05
abyss,6.8426484160406625e-06
ac,3.3634961633859516e-06
ach,8.718398174798951e-06
act,7.3213583525547986e-06
acxt,3.2283630778440256e-06
ada,0.01999347949614306
adel,1.5940350900655853e-06
adx,5.316004586983235e-05
ae,4.3330585222985523e-05
aergo,1.7311213688074984e-05
aga,7.335620138537363e-06
agi,0.00011347833054154386
aion,4.845770658790108e-05
ait,1.98753534349036e-06
aitra,1.3017346470606322e-05
akro,7.485575643383839e-05
akt,9.665933980492447e-05
albt,6.14014813501805e-05
aleph,2.0508399880601726e-05
algo,0.0006502415817405394
alias,2.4215139873654177e-06
alpa,1.2835595655890266e-06
alpha,0.00029401846943384033
amb,3.876384611782136e-06
amlt,2.646203114827142e-06
amn,2.6461550955470287e-06
ampl,0.0003383767740296603
anj,4.428756985785775e-06
ankr,0.00010785189267507929
ant,0.00013682233865642217
aoa,7.772505957624705e-06
aog,6.621545800634232e-06
api3,8.30422537292172e-05
apl,1.6988823670595522e-05
appc,6.062404772191666e-06
apy,3.518761541022098e-05
aqt,8.568015343782016e-06
arch,9.767138857716166e-06
ardr,0.00010194319597526002
ark,9.801053890013962e-05
armor,1.7119209507211387e-05
arnx,1.5315636525807937e-06
arpa,2.5774373171147467e-05
arrr,3.254245328363595e-05
arte,4.980194687579311e-06
arth,1.8648316341871194e-06
asko,5.974581713308664e-06
asp,4.1984042291463015e-06
ast,2.9426377189023368e-05
atom,0.003036637380400664
atri,3.641931042598003e-05
auc,7.109744627927338e-06
audio,3.9924699440226345e-05
ava,6.356336822616778e-05
avt,3.7708900880492272e-06
axel,1.9086496067186386e-05
axis,2.947612092049998e-06
axn,1.7238138047520728e-05
axpr,2.2732874958446443e-06
axs,6.076425866369818e-05
azuki,2.1901520978526894e-06
baas,2.3773904136352634e-06
badger,0.0001368180898162196
bal,0.00031668973834475056
ban,3.6194911444980824e-06
band,0.00023493170107634855
bao,4.344400918512532e-05
bart,2.260269428736898e-06
bas,2.698915743471169e-05
base,3.888282253347187e-06
bat,0.0005333755453785604
bax,1.7742086775548433e-06
bcd,0.00013610168357572805
bcdt,3.5217199988791368e-06
bch,0.0075997664452444585
bcha,0.00022301671060436212
bcn,6.394999928399299e-05
bcv,1.4501599987579694e-06
beam,3.4331714818945145e-05
bel,4.2298657883758505e-05
bepro,2.5121178301015916e-06
bfc,1.1101191676444869e-05
bifi,6.564723042751658e-05
bip,1.7638035137701416e-05
bis,2.0027129841767444e-06
bitg,3.456168193620826e-06
bix,8.419013402307611e-06
bkbt,3.4209209702095943e-06
blk,3.5453454080089304e-06
block,1.1230634529279369e-05
blz,3.602184750711374e-05
bmx,3.865142145444736e-06
bnb,0.0172466705834057
bnf,1.5159058562726358e-06
bnkr,4.195898938086372e-06
bnt,0.00032168630615703647
bolt,4.1880813581004345e-06
bond,6.069555057415304e-05
bondly,4.592736152446341e-05
boost,1.540165359370652e-06
bor,2.5373443417579224e-05
bos,3.1448542332022376e-06
bot,5.146673865409872e-05
brd,9.79755518709277e-06
bsty,1.6621028372690763e-06
bsv,0.0028847742508546336
btb,1.4689260701294721e-06
btc,0.6317084200449296
btc2,1.0797580051865604e-05
btcp,1.590588183003545e-06
btcz,1.3181147505356216e-06
btg,0.0002671853806660561
btm,0.0001157295836953417
btmx,0.00019487969031370517
bto,1.1458334022535057e-06
btse,1.2013438520503086e-05
btt,0.0005155677739505074
btx,5.734026928419752e-06
buidl,1.0034796062850719e-05
build,3.5597050675831977e-06
burst,6.224728920258132e-06
bux,7.513593014611309e-06
bwf,1.0336845473354925e-05
bxy,2.455123419616059e-06
bytz,9.752086551405427e-06
bz,1.4437089250350433e-05
bznt,1.304318158591237e-06
bzrx,5.3609249138032485e-05
c20,5.813491652818303e-05
cake,0.0006999023396860231
cap,5.4325685072695425e-06
card,8.953069252117335e-06
catt,2.7832726786849997e-06
cbat,3.686119370659358e-05
cbix,1.7268767372486939e-06
cdai,0.001408884670094188
cdt,9.048067196808416e-06
cel,0.001496645534954474
celr,4.8324289285334863e-05
ceth,0.001618035666246239
cfi,9.405609788786106e-06
cgt,1.931165048577613e-06
chai,1.140433753708631e-06
chain,1.7155166777602773e-05
chart,1.8920937674755105e-06
cherry,2.5845062396296233e-05
chg,2.229212022695001e-06
chi,7.313989059636639e-06
chonk,1.8182325342032562e-06
chp,2.034976971928598e-06
chr,1.7525419537275172e-05
