coin,weight
0xbtc,2.7650927893804296e-06
1337,5.7328573421441085e-06
1st,2.9065013693939727e-05
1wo,1.9969902346099984e-06
1x2,1.0271513806877062e-06
2give,1.3127515511378538e-06
42,3.4403347114837707e-06
a,1.1031052765390418e-06
aac,1.7770296921477745e-05
abet,1.2981734398648041e-06
abl,2.0255924606526825e-05
ablx,1.5135661759014396e-06
abt,0.0002115794357483414
abx,1.9026582263326875e-06
abyss,1.2329116748890905e-05
ac3,1.3172533211040544e-05
acat,5.922514039463949e-06
act,6.231314782968886e-05
ada,0.010940404656434229
adb,4.542196710827568e-06
adh,1.4641703684897563e-06
adm,1.49247281596587e-05
ads,1.891942876770154e-05
adt,2.3573805704916453e-05
adx,6.041500488766992e-05
ae,0.0006176219345531345
aem,2.2455517853422213e-06
agi,0.00012897108029536313
aid,1.4640843937881357e-05
aidoc,1.0079056334101988e-05
aidus,6.560985110436254e-05
aion,0.0002789477565689611
ait,4.514006721722613e-06
ali,6.785465883040752e-06
alis,5.5033490358295554e-05
alx,4.740158149528246e-06
amb,2.7759701991722174e-05
amlt,4.1276364349117445e-06
amn,1.304868954733229e-06
amp,7.4097228663514595e-06
anon,3.132390719730353e-06
ant,0.00010430913066860756
aoa,0.0003906194624330231
aog,2.090432460816877e-06
aph,1.092861580489028e-06
apis,3.4912491725305595e-05
apl,0.00010110634470372814
appc,3.907127656432464e-05
arct,1.351973219747445e-06
ardr,0.00034411508444063415
arg,1.0684891085045997e-06
ark,0.00035615504116806866
arn,3.870230687774751e-05
arrr,3.5265024373168464e-05
ary,1.7070898488994932e-06
ast,3.178976660748861e-05
at,1.1452564512859721e-05
atb,2.44234827753363e-06
atl,3.976724770817914e-06
atn,2.1444201870425283e-05
atom,0.00491842447464333
aur,2.2754157305020995e-06
auto,5.542049629762932e-05
aux,1.7939824091703145e-06
ava,2.3981640578493125e-05
avinoc,1.3223179101757024e-06
axe,7.277050476625728e-06
axpr,9.213513109382614e-06
b2b,4.436580943396887e-05
baas,2.0140574911010336e-05
ban,4.073770684644969e-06
banca,5.015201776887661e-06
bat,0.0020395322882030675
baw,1.9597440943456895e-06
bax,2.2961834795723934e-05
bay,4.124617755646331e-05
bbo,1.6344922401026451e-06
bbp,2.2945896825918283e-06
bbtc,5.9480825349312825e-06
bcd,0.0008558013569795256
bcdn,1.8658782248020384e-05
bch,0.029211122428610577
bcn,0.0007805876500171842
bcpt,2.043529912628482e-05
bcv,5.7608758604090564e-05
bdg,3.88314782283092e-06
beam,3.958503268784168e-05
beat,1.1546631021476106e-05
beet,1.0398259742505361e-05
berry,1.3459856022436456e-06
bether,2.2092142987287574e-06
betr,1.8123676497020335e-06
bez,5.279581039217706e-06
bgg,6.086441813432946e-06
bir,1.821908278609814e-06
bis,1.4053090749270599e-05
bitcar,4.763921851518025e-06
bitg,2.2123326194952896e-05
bix,0.0001603736573464653
bkbt,1.9068363437856542e-05
bkx,7.864275539554792e-06
blk,2.5670036457938166e-05
block,6.600221460244237e-05
bltg,1.3831844031092105e-06
blue,4.224667544988471e-06
bmc,2.2159167583647218e-05
bmx,1.4315195553749459e-05
bnana,6.447796242194219e-06
bnb,0.017516674887136107
bnk,9.968229983273404e-05
bnt,0.00019718467819307105
bnty,2.914288826984386e-06
bob,2.5458296417888097e-06
bos,2.1791007149673515e-05
bot,7.335013334461041e-06
box,1.3394061578226241e-05
boxx,9.076043255794597e-06
brd,0.00011866538888605026
brdg,1.2502887523932609e-06
bro,1.671541528886158e-06
brze,6.175901234316184e-06
bsp,1.6335348589771308e-06
bsv,0.006659893769458437
btc,0.579702702680646
btcp,6.545969658416723e-06
btcs,2.5512385055893508e-06
btcz,4.541754144821889e-06
btg,0.0017252268844929635
btm,0.0007681520932750882
bto,2.383255196910678e-05
btr,3.901143960621587e-06
btt,0.0006290316117174944
btx,6.41292648643924e-05
btxc,2.037572705217477e-06
burst,3.5393493245678566e-05
buzz,2.333830578847543e-06
bytz,1.5981689943948448e-05
bz,8.298604461913846e-05
bze,3.0893590522408116e-06
bznt,3.971479300249405e-05
c20,9.865699283167406e-05
c2c,2.3369234346732956e-06
c3w,5.214394578937575e-05
c8,5.190305733061289e-06
cag,1.2771933149055902e-05
cai,5.33988609949159e-06
can,2.0171587183777194e-06
cann,4.7163585559483635e-06
capp,7.3392997681243e-06
car,3.208986371690959e-06
carbon,1.7421097291379758e-06
card,9.086733246123496e-06
cas,1.6101791792081188e-05
catt,1.0793678346581738e-05
cbc,1.9941363301619175e-06
cbx,1.5813156927389053e-06
ccl,4.198973845877701e-06
ccx,2.9657095800363626e-06
cdc,3.0936776993410703e-06
cdn,1.3489675866007645e-06
cdt,2.90313802711593e-05
cdzc,2.1380247535761463e-06
ceek,5.490022872448918e-06
celr,0.00013721355343121805
chat,1.9005341325818604e-05
chc,2.5615705598840345e-06
che,1.0236023648268177e-05
chess,1.5160919328852777e-06
chl,1.1127482656317055e-06
chp,1.2999501919913518e-05
chx,6.397790998379967e-05
cic,5.569495679526436e-06
cl,5.619822274833237e-06
clam,0.00020222196076149522
cln,3.222157747607454e-06
cloak,1.4467048812062532e-05
cmct,1.2961547147064017e-05
cms,1.0374304041968959e-05
cnmc,1.2789655293474588e-06
cnn,4.6895351795058326e-05
cnus,6.182016510234026e-05
cob,9.146935336380686e-06
cofi,4.887351578221376e-06
colx,1.8500986776894895e-05
coni,3.0268008853266135e-05
cosm,6.53140792489365e-05
cov,2.029611670376829e-05
cova,2.3081296793796918e-05
coval,5.629702922495269e-06
cp,2.5915250850025978e-06
cps,1.5154589491894235e-06
cpx,1.803667185563935e-05
cpy,4.691582754385848e-06
crea,3.0389224211676614e-06
cred,2.330161922385907e-06
credo,1.2069121108288826e-05
crpt,5.491323458862639e-05
