coin,weight
1st,0.0005274986108808719
2give,7.438968051872391e-06
aby,6.56033511046203e-06
acoin,3.601777631840522e-07
adz,4.572876467547091e-05
aeon,9.341377776164065e-05
agrs,0.0001884869217828881
amp,0.00019690512271940084
anc,1.4220623305825465e-06
arc,7.65673911353654e-05
ardr,0.0007627696012848984
arg,4.775252832589647e-07
atx,2.9563315064091437e-06
aur,5.438612876151338e-05
bash,1.3766805449239653e-05
bay,0.00010901343707996202
bbr,0.0001015165115462359
bcn,0.0005365079852059286
bcy,0.0003477996344829907
bela,7.353054863183702e-05
bitb,3.990161827334432e-06
bitusd,4.565513704491221e-06
bitz,2.3755082244071405e-06
blk,0.0001425409329354211
block,4.023000980571708e-05
bost,1.6458310956131606e-05
brk,2.0249889554343908e-05
bsty,6.793598920102528e-07
bta,4.780417672970445e-06
btc,0.7658909948487043
bucks,5.06508580993547e-06
bun,4.633601130874438e-07
burst,8.313517668572394e-05
byc,3.695697203521669e-06
c2,6.763909712988502e-06
cage,9.43027042292497e-06
cann,1.102781581577809e-05
cbx,4.046597680663788e-06
ccn,4.0745311546279e-06
ccrb,3.966477349933952e-07
cdn,5.910150125015474e-06
cesc,5.422768923843476e-07
chc,8.21035981481893e-08
clam,8.067924218585636e-05
cloak,9.958977699271082e-05
cnt,2.01966187677799e-05
coval,1.8316385317335983e-05
cps,5.164244492468458e-06
crb,0.0001534801725954061
creva,1.215632708808871e-06
crw,7.320597296471952e-05
csc,1.4193469057075417e-05
cure,6.103393339636727e-05
dar,2.7077821211418893e-05
dash,0.02281841429484013
dcr,0.0010874439493909818
dgb,9.443425364666969e-05
dgc,1.0294431604279695e-05
dgd,0.0011418902478743918
dmd,2.2344939783446296e-05
doge,0.0011205220905175241
dope,4.5942650464373695e-06
eac,4.265119822167435e-05
efl,1.0504783582430835e-05
emc,0.0004605762688667172
emc2,1.7474100003055254e-05
enrg,2.9685765629620116e-05
etc,0.007071276441855531
eth,0.13019428334957608
excl,3.267717453175264e-06
exp,9.780440933277643e-05
fair,6.516297123450334e-05
fcn,8.92033232887937e-06
fldc,2.6100938885688478e-05
flo,3.475769884918834e-05
ftc,5.3161583805312776e-05
gam,2.217799932432467e-05
game,0.0006662559631790504
gb,5.50929768713929e-06
gbt,3.4045820771175943e-07
gbyte,0.00032792615171912563
gcn,4.185327324199975e-05
gcr,5.7086834364304056e-05
geo,5.591839106595541e-06
gnt,0.001345620900056875
golos,8.024221226568198e-05
grc,0.00010120524367160551
grs,1.5105051872542122e-05
hbn,6.119966379048364e-07
heat,5.2321366412891804e-05
hkg,3.0991934437249185e-05
hodl,1.5603218631329174e-06
htc,5.362991198089178e-06
huc,1.9566466152795376e-05
icoo,1.2762807167275624e-05
ifc,1.5832021428836214e-05
incnt,4.7929530039100136e-05
infx,1.2870215158057407e-06
insn,9.929288266549786e-07
ioc,0.00029764929120616626
ion,0.00012614567617020664
j,1.5285125128504085e-05
jobs,2.0419190187577242e-07
kmd,0.0004243567232988469
kore,4.548607067353854e-06
kurt,6.168315073463745e-07
lbc,6.866821063826552e-05
lc4,0.00211601430483388
ldoge,1.80872977256967e-06
lkk,6.09748759574984e-05
lmc,9.705351133515764e-05
log,7.3770606821774606e-06
lsk,0.0008631306276104669
ltc,0.00912039182498233
maid,0.0030908962947978156
marks,3.2787127313598794e-05
mec,2.175098831013323e-05
mint,2.8532488073483715e-05
moin,3.90018869918022e-06
mona,8.462810939026542e-05
mtlmc3,1.2841751765107624e-07
mue,4.9855710853520845e-05
mxt,1.0289004883318854e-06
mzc,8.315495272072832e-06
nav,0.00015333813040614317
neo,0.0003198918604966668
neos,4.2544518819587245e-05
net,7.14550308656195e-05
nlg,0.00030772635846658056
nmc,0.00032700429735781967
nobl,1.1934649196142786e-05
note,3.028651500406621e-05
nsr,1.8595024669732674e-05
nvc,0.00012934796140376571
nxc,0.00015379822564064996
nxs,0.0003789741769392839
nxt,0.00041246002703110264
obits,3.142093580392545e-05
ok,2.8490008736337337e-05
omni,9.575241800853958e-05
orb,7.180539340333088e-06
pak,2.042083967191575e-06
pasc,6.645678632640842e-05
pepecash,7.261805373351837e-05
pink,1.3299821652591e-05
pip,3.6534579101031833e-06
pivx,0.0006908494342232085
pkb,2.3822674182292522e-06
pnd,1.5353063902029505e-05
pot,0.00016609347840586643
ppc,0.0005331504988896639
psb,6.120435340488785e-06
qcn,1.1973549228651026e-06
qrk,2.5551030772771873e-05
qtl,6.84923397493536e-06
rads,9.673750369442629e-05
rby,0.0002369374633425795
rdd,3.509972859780451e-05
rep,0.0036526575835340836
ric,1.7409836582211727e-05
rise,1.4149186189594068e-05
rvr,1.2802565248590725e-05
sbd,4.608082065005303e-05
sc,0.0004603894211761213
seq,2.683504320831893e-05
sh,1.379065220808549e-07
shift,4.491592143923803e-05
sib,9.10657996665284e-05
slg,1.968820487263216e-06
slr,0.00015181895079962603
sls,2.3541261442440942e-05
smc,2.173246011385025e-06
sngls,0.0005756375799917596
snrg,7.665340803522161e-06
start,9.183873101799172e-06
steem,0.0012629076659631633
strat,0.0005056686988195214
stv,1.9342104133163863e-06
swing,4.256327447824925e-06
sxc,2.5154709292524253e-06
sys,0.00028452980269072584
tag,7.032685143933699e-06
tes,4.857148234285358e-06
time,0.0002154245356194893
tips,2.2019280649986673e-05
trc,3.7788128426244606e-06
trig,2.4684588561084526e-05
trk,2.7653286310249847e-06
troll,2.159748166284736e-06
trump,2.0357610508685047e-05
tx,6.968006453411446e-06
u,4.5887760352144426e-07
ubq,9.313343397445951e-05
uis,2.2235299870946335e-06
unity,0.00010310592796764605
uno,2.6968015800107123e-05
vash,9.375878980952486e-05
via,5.435320452298586e-05
vrc,4.550326875774487e-05
vrm,4.684213691394037e-06
vrs,8.959778125970025e-05
vsl,7.141613334535765e-05
vtc,7.029542971496536e-05
waves,0.0011443323176952536
wex,4.151437344575359e-06
xaur,0.00032795582682997244
xbc,4.2565494173506915e-05
xcn,5.4213771377912065e-06
xcp,0.0003445438684062046
xdn,3.7742684850683215e-05
xem,0.004653218481655456
xhi,3.0709287518804514e-05
xlm,0.0005754684690539325
xmg,9.67181791815079e-06
xmr,0.010707245680341456
xpm,4.678658251851385e-05
xre,6.796219938136702e-07
xrp,0.012995663750548898
xsd,3.3551195048913596e-05
