coin,weight
0xbtc,2.4748630233265007e-06
1337,1.4744820245133672e-06
1mt,2.386489789287685e-07
1st,1.9582168007158393e-05
1up,1.4512743968520245e-05
1wo,4.9985634318325e-06
1x2,1.2748459341500015e-07
2give,1.1743890605851108e-07
2key,5.452362009520162e-06
2x2,1.160149835367174e-07
404,2.5424877332496618e-08
42,4.306987720263353e-06
a,5.993716433328418e-07
abat,3.074050627880942e-06
abet,1.7770955960040004e-07
abl,1.039476513517617e-05
abst,5.942222655908676e-08
abt,3.47529280912273e-05
abusd,8.519414686818524e-07
abx,1.5073807864011808e-06
abyss,1.0983095458226547e-05
acat,2.381509846949281e-06
aced,2.065740645274787e-06
acm,7.82126080674011e-07
act,2.5621925148160426e-05
actp,2.7969862229083195e-08
ada,0.011696310053301991
adai,8.40425812463301e-05
adb,5.993276431765719e-06
adi,2.566696525479467e-07
adm,2.9192206924949112e-06
ads,5.434942151350901e-06
adt,1.4637731418355465e-06
adx,5.561954321728474e-05
adz,1.403881452243833e-07
ae,0.0001930583711744616
aem,4.653911290104531e-07
aer,4.1414136371948423e-07
aergo,4.240346095515042e-05
aet,4.611056123353734e-08
aeth,0.00016591547700994065
ag8,1.488045410822921e-06
agi,0.00012744398884819225
agu,1.8967524061597283e-08
aias,1.9973398547703236e-07
aib,5.0133769773327925e-08
aid,1.550428234445377e-06
aidoc,2.333468168974725e-06
aion,0.00015826854336839597
ait,2.0700946268480575e-06
aknc,5.747730697387554e-06
akro,0.0001395614824739522
alend,0.00022639972392124203
aleph,5.63156381715092e-05
algo,0.0011445773593410224
ali,5.016145029127338e-07
alink,0.0005343116016698833
alt,2.732676089910445e-07
alv,8.494909441472903e-07
amana,1.3561396012850717e-05
amb,1.277148645911439e-05
amkr,2.939169101340256e-05
amlt,6.6914088539765695e-06
amm,3.3072133729255795e-07
amn,4.959005353821217e-06
ampl,0.0006743919630911008
ams,2.1527400182909625e-08
anj,1.2420592197360868e-05
ankr,0.00018873975304502423
anon,3.1129810641321777e-07
ant,0.0005165522048446293
aoa,0.00015459553174475158
apc,2.6001825225595113e-08
apl,3.89390738600256e-05
appc,1.6017391596157057e-05
apr,3.1822787229844403e-07
araw,5.937551467518871e-08
arc,2.0340237565006162e-07
arco,6.767619455433796e-07
arct,2.597079377990367e-07
ardr,0.00020140265665928884
arepa,1.0269100011407612e-07
arion,8.309903049438933e-08
ark,0.00021426642089615038
arm,9.305418879278639e-08
arms,3.19829543211999e-07
aro,4.100831036346722e-07
arq,6.00868249546289e-07
arrr,3.2131353368743854e-05
asafe,7.197672373923002e-07
asnx,1.4461871961832043e-05
ast,7.553164481524107e-05
asusd,1.6669254813911e-06
at,1.9052306162831382e-06
atb,1.2558524756106967e-07
atl,2.291775511325294e-06
atn,2.5307902519604984e-06
atom,0.003914246478871955
atusd,0.0004342587329383429
audax,7.321071497622891e-08
aus,4.1313807060522936e-08
ausdc,0.0005364642117278757
ausdt,3.320206384155093e-05
auto,5.9296125198858035e-06
ava,0.0001790484524744625
awbtc,1.9986985244662003e-05
axe,2.9707562119939856e-06
axel,3.2769118293342845e-05
axpr,4.793738861500428e-06
azrx,2.1787344709148353e-06
baas,6.220378110497858e-06
bal,0.000419802138383616
ban,3.981659981535221e-06
banca,4.706683951011879e-06
band,0.0006496242892114689
bat,0.001298025317450259
bax,7.272585675424797e-06
bbk,1.4614722547108597e-06
bbo,5.512638209675637e-07
bbp,1.1536201191514248e-06
bbr,3.492368221682894e-06
bbtc,2.1154876688146564e-06
bc,3.898727608894074e-06
bcd,0.000444840512463397
bcdn,1.8632163115959489e-06
bcf,1.4343039274304237e-07
bch,0.015352540591629743
bcn,0.00011851982048793873
bcpt,9.594677716391075e-06
bcv,9.331959648095223e-06
bdg,1.4103588651876786e-06
bds,3.364918813682277e-10
beam,9.83742809393737e-05
becn,6.902754992732536e-08
beet,1.5620716889118323e-06
ben,1.524854305853417e-07
bepro,7.700021975610133e-06
bern,8.627317636745474e-08
berry,3.1173891549217537e-07
bether,9.219481557804472e-07
bez,5.550480074420019e-07
bgbp,2.6149051532560285e-06
bgc,4.230252464412574e-07
bgg,1.3636918277090518e-06
bip,4.9441106143418846e-05
bir,1.316825191661766e-06
bird,2.9823947967638876e-07
bis,7.162678889459242e-06
bit,9.30031707925341e-08
bitcny,1.6297221076944705e-05
bitg,7.705767366548449e-06
bits,5.5872330402260225e-12
bix,2.9891571210110406e-05
bkbt,7.767970587868923e-06
bkc,1.552002911146116e-08
blc,2.725492469423885e-08
blk,8.762887446269168e-06
bloc,5.433445855761444e-07
block,2.672720458290224e-05
bltg,9.003613501236763e-07
bltv,3.960701629340459e-06
blue,1.432787576434196e-06
blur,4.0787809144475374e-07
blz,8.836459037673835e-05
bmx,9.487515745930498e-06
bnana,7.591341028115126e-05
bnb,0.009449631952239421
bnkr,1.0569908109778774e-06
bnt,0.0003869835192755569
bnty,4.6466862872203263e-07
bob,2.106493644431404e-06
bold,1.949470193424623e-08
boli,5.104215351938583e-07
bolt,9.951256618177046e-06
bomb,3.041201563019898e-06
boom,3.008261808550109e-06
bos,2.2145102082869213e-06
bost,6.792907353926376e-08
bouts,3.47420848949319e-07
box,1.9733581189349485e-06
braz,2.005629446352452e-07
brd,2.62111640168444e-05
brdg,4.5411220327434035e-06
bro,3.8324808321879764e-07
bsd,3.4294685940250855e-07
bsm,9.482803269807305e-08
bsov,7.39599315589142e-07
bsv,0.011173745024635383
bta,2.1441091983029732e-07
btb,2.8336445509363025e-06
btc,0.6123373198823472
btc2,3.120411572487707e-05
btcn,5.973101416758119e-08
btcone,6.312774903007117e-09
btcp,1.6037737346422835e-06
btcred,2.2880356900451232e-07
btcs,5.891809131585918e-07
btct,3.097510713338188e-07
btcui,6.485287190937066e-09
btcv,1.0219021931399614e-07
btcz,1.9870403539690124e-06
btdx,2.485790770245321e-07
btg,0.0005271933079616239
bti,6.25166189544687e-07
btm,0.00047684740530261376
btmx,0.0001553150716803171
bto,4.014639686835852e-06
btse,3.053721184265792e-05
btt,0.0006620594411619956
btw,2.693306855979204e-07
btx,1.4201312775263051e-05
buck,1.0032968898906485e-08
buidl,2.5489659190855343e-05
bul,5.379999899086156e-08
bunny,2.8953930675371798e-08
burn,1.7214675764041888e-07
burst,3.0467809208607018e-05
busd,0.0005020311405442814
bxc,1.2534614695547977e-06
bxy,6.440240504196458e-06
bytz,1.9021176093627122e-06
bz,4.012944254688238e-05
bze,6.987711970496862e-14
bznt,1.0828155083659799e-05
bzrx,0.00023008554159881407
bzx,1.6317272026856918e-07
c20,6.739734532797775e-05
cag,7.628125145747113e-06
can,7.933689880513939e-06
capp,3.154356587762914e-06
card,1.4256818126093498e-05
cash2,1.4132993903431963e-07
cato,2.6450244104164287e-07
catt,3.0155739940000993e-07
cbat,4.368605051296045e-05
cbc,9.674746068724387e-08
cbix,1.0648500456032015e-06
cbt,1.0842431272294355e-05
cbx,4.4269328531585865e-07
ccn,2.2445454284041949e-07
cco,3.380682035434159e-08
ccx,3.2047255222064076e-06
cdai,0.0030282265643150784
cdc,2.14649406635682e-06
cdm,2.9939682368406574e-09
cdt,2.116923118956685e-05
cdzc,9.070847583058539e-08
cel,0.0004126603066418642
celr,0.00011510761177041713
cen,3.458552187572608e-07
cet,6.163479138808635e-07
ceth,0.0011517635526665665
cgt,1.202796771322371e-06
chai,1.201814521540629e-06
chan,1.661362889073871e-08
chat,4.610599629640959e-06
chc,1.21462846621073e-06
cheese,2.010128689035157e-07
chg,3.951551161308643e-06
chi,3.0899936021706855e-06
chl,6.00472104637417e-07
chp,3.5959278592493154e-06
chr,7.651835052408037e-05
chsb,0.00023533009486250905
cht,1.6811430510823597e-05
chtc,1.2444137407847958e-08
chx,8.747646819799415e-06
chz,0.00023705774725926645
civ,1.9443802892957091e-07
cjt,9.420004608508767e-08
ckb,0.0004270248542797396
clc,1.5920369675561076e-07
clo,5.811894342605497e-06
cloak,4.066483754814488e-06
cmct,6.040562678568652e-06
cnb,4.048049157975227e-07
cnmc,2.7280876333675512e-08
cnn,9.82336349103329e-06
cnns,2.0964227677096134e-05
cnus,2.1084325202744537e-06
cob,6.521664248315517e-07
cocos,4.3662826237653405e-05
cof,1.5216027033349112e-07
cofi,1.1385086132395024e-06
col,1.841056807714928e-05
comp,6.3907340968922e-07
coni,6.355945844682913e-06
cos,7.74653059693014e-05
coti,0.00010746215803145185
cou,1.7058973498575473e-08
cov,1.836917516883189e-05
cova,1.6662382610918669e-06
coval,3.6460543721187504e-06
cpc,2.6505666818198815e-06
cpr,3.2863273049978165e-08
cps,1.0154228766234146e-07
cpu,3.748758584070939e-08
cpx,1.023058441820935e-05
crad,2.1210508386456819e-07
crb,1.6584869511056585e-08
crcl,6.032664787635621e-09
cre,5.8898087831934465e-05
crea,2.1434203657644982e-06
cro,0.00907499759610929
croat,2.530984963332743e-07
crp,1.4568726383473093e-07
crpt,7.383002074182433e-05
crw,5.882933669893921e-06
crypt,6.121166740210629e-08
cs,1.5158489993397409e-05
csai,1.9427679302987127e-06
cspn,1.7155135088162295e-06
cstl,5.111332509968641e-16
ctrt,5.051094957647669e-08
ctsc,4.4938753457201876e-08
ctsi,4.056805839938095e-05
ctxc,3.886582092643617e-06
cure,5.836114383963198e-06
cusdc,0.0005047692587096475
cusdt,7.195956685321687e-05
cut,1.0304397894472922e-05
cv,6.203272874580588e-06
cv2,1.643120071249659e-07
cvc,7.211596370353524e-05
cvn,1.635032303309329e-06
cvnt,1.4927093372663952e-05
cwbtc,4.774163843063521e-06
cxo,7.077279745817384e-06
cyl,1.9573961743130946e-07
cymt,6.973579702537158e-08
czr,1.4759627703129931e-05
czrx,0.00019235586598553655
d,3.6744439310285308e-06
d4rk,7.610386073630062e-07
dacc,2.400478056748746e-06
dag,7.596702093891815e-05
dagt,1.063867818761164e-05
dai,0.0011427421033669823
dalc,1.6342039388049484e-07
dam,3.5912299662132216e-06
