coin,weight
1337,6.952374536280878e-06
1st,0.00011473030360914062
2give,1.6698475876794637e-05
300,0.00024577640845505636
aby,2.3895019105678076e-05
acoin,4.2942380009392246e-07
act,0.0001900836814141753
ada,0.017165311587673194
ads,8.958612004978548e-06
adt,5.250536467029616e-05
adx,0.00021762340981237844
adz,2.7937791780107496e-06
ae,0.0004903232140703758
aeon,0.00012054362140212548
agrs,0.00016382255186816368
aht,3.4231947771718563e-06
air,3.455235017033229e-05
alis,4.19892156435837e-05
altom,1.3017673552565938e-06
amb,9.907459963875759e-05
amp,7.559707184433837e-05
anc,8.95634288462658e-06
ant,0.0001910766212402943
ardr,0.0020619996807072043
arg,3.0990679968981133e-07
ark,0.0010704410519496203
ast,0.00010373445477870893
atb,4.089379597878371e-05
atl,6.5846335050478535e-06
atx,1.4142631171833045e-07
aur,2.390496514331457e-05
b@,1.2646087310242204e-05
bash,5.8985333446553504e-06
bat,0.0005946721940616363
bay,0.0002990806335411891
bcap,4.640363601210382e-05
bch,0.07188162411319636
bcn,0.0015208171283003628
bcy,2.8262314413324435e-05
bdl,3.1632936404466064e-05
bela,1.6970507892985723e-05
bis,2.2872775606885053e-05
bitb,4.304607581438318e-05
bitusd,3.231360960246628e-05
bitz,3.117771332953839e-07
blc,5.528500505638272e-07
blk,8.144602254659082e-05
block,0.0003007382777122868
blu,1.2916162455910472e-05
blue,2.6427184628798062e-05
bmc,3.265791135940002e-05
bnb,0.000983056190323765
bnt,0.00031621831448771105
bost,3.534308774275332e-07
brat,1.3170545958852135e-07
brit,3.26257157618813e-06
brk,1.4767404575702995e-05
bro,2.2049330271790423e-06
bsty,6.93444601835399e-07
bta,3.253045186815225e-06
btc,0.5128858237581393
btcred,6.802929782521635e-06
btcs,2.589389186259989e-06
btcz,5.741272324488652e-06
btg,0.0098985680821451
btm,0.000545185882793567
btwty,1.083534991377343e-06
btx,7.184589701940991e-05
bucks,1.023639255286422e-06
bun,1.1023124694765217e-06
burst,0.00011725103508328427
buzz,5.485199721389012e-06
byc,4.400716736201911e-06
c2,9.218554644784792e-07
cach,3.2877892347371145e-07
cann,1.513975799618106e-05
cbx,4.497919242788496e-06
ccn,1.3672110869591803e-06
ccrb,2.1821379426836873e-06
cdn,3.52958274897488e-06
cesc,7.479697524562138e-08
cfi,0.0001251964418330782
chc,1.1498134753828063e-05
clam,5.099936003257748e-05
cloak,0.00015019048340090795
cmpco,1.2875910421025893e-06
cnt,8.394156885794003e-06
cob,0.0001350682533960351
coval,2.931907173481313e-05
cps,2.643474671701462e-06
crave,7.793791126086457e-06
crb,1.503081417003497e-05
crea,1.19748744803998e-05
credo,3.83846634809174e-05
creva,5.2391063620836424e-08
crm,1.897733657943318e-06
crw,8.135800880283138e-05
crypt,5.1210575908737785e-06
csno,5.4620739269603225e-05
