coin,weight
1337,7.550163319418776e-06
1st,5.678301802334282e-05
1wo,9.383025104737963e-06
2give,1.1429235497937918e-05
42,3.697619325541264e-06
808,4.036275513388143e-06
abt,0.0002359058956867094
aby,1.3393789215187443e-05
ac3,5.7799496953369135e-05
acat,5.324216269578851e-05
acc,9.511505027587038e-07
act,0.0002753796009885981
ada,0.016533717948447647
adb,1.937163833969778e-05
adh,1.4923170970271385e-05
adi,1.4396733678250676e-05
adl,5.879227383316958e-06
ads,1.628675118717778e-05
adt,4.210957792143065e-05
adx,0.00011809212067051315
adz,2.9564011010898493e-06
ae,0.0021572794139469846
aec,4.004152796775155e-05
aeg,1.721238201849631e-05
aeon,7.78733257342709e-05
agi,0.00024774646459489134
agrs,0.00015613682854826458
aht,2.9803285787579244e-06
aid,1.7471903057707985e-05
aidoc,3.848440305140266e-05
aion,0.0008465302637541877
air,2.470601205668309e-05
ait,4.280559510369099e-05
aix,6.517997786605927e-06
alis,1.6902002500928987e-05
amb,0.0001658909140337921
amlt,1.0752730035670978e-05
amm,4.83045866683184e-06
amn,6.233561827240818e-06
amp,4.885202569567122e-05
anc,6.427683054951501e-06
ant,0.00022832313576635451
aph,3.059668955580074e-05
appc,8.498662356835113e-05
apr,1.7595376916601554e-05
arco,1.4877507286684612e-06
arct,1.5640917154192873e-06
ardr,0.0006598326880488379
arg,4.735372500797061e-06
ari,1.1586675803668207e-06
ark,0.0006444265347523522
arn,4.005611690863029e-05
ary,1.53266234271476e-05
ast,0.00010341541314192152
astro,1.3102987911917444e-05
atb,1.6761614191880478e-05
atfs,9.394664393986373e-07
atl,1.1371736538974301e-05
atn,2.9039881517770113e-05
ats,3.92633973660152e-06
au,1.5083665516057524e-05
aur,1.479429043202125e-05
auto,0.00014258402845241823
ava,1.6352198540666277e-05
axpr,2.7316394774844986e-05
b@,1.1926899004219296e-06
b2b,1.1257652005462127e-05
b2c,5.688047774483397e-06
b2x,0.00015619828711313817
banca,7.801206094473142e-05
bash,7.963655086158282e-06
bat,0.0010011947724785201
bax,0.00010896152759461565
bay,0.00010486383487946728
bbn,0.0001397364393562918
bbp,6.105442366196428e-06
bbt,3.7402433946865374e-06
bca,3.927349787905082e-05
bcap,8.779640111964357e-05
bcd,0.0020092098310126255
bch,0.05395863827175843
bcn,0.0028004667059979443
bco,1.504799417586944e-06
bcpt,5.4501458021503705e-05
bcy,1.5772431059201477e-05
