coin,weight
$$$,2.154579372562712e-07
1337,8.585786948183006e-06
1st,7.109148463219215e-05
1wo,1.2002512538992787e-05
2give,1.1596311790910527e-05
300,4.966406940474391e-07
42,3.496781338849491e-06
611,3.326240605482741e-07
808,4.474301399099917e-06
8bit,8.326115657520721e-07
abt,0.00028942597797424233
aby,1.6733837007020463e-05
ac3,7.31256105877284e-05
acat,6.073723475789489e-05
acc,1.4468670996267869e-06
acoin,2.9089110346980323e-07
act,0.0003699937740110896
ada,0.01850441352099889
adb,2.0660864372567485e-05
adh,1.7607524023826013e-05
adl,5.349028331927715e-06
ads,1.4070105845890135e-05
adt,6.984430529467514e-05
adx,0.00015875948393656312
adz,2.2455311784230715e-06
ae,0.002393489993917203
aec,4.8061252933195e-05
aeon,7.463045247815825e-05
agi,0.00025946982100001235
agrs,0.00014778868702598787
aht,4.586233317421588e-06
aib,3.370039055985454e-07
aid,1.6964115977861763e-05
aidoc,5.900597439587635e-05
aion,0.001026951074673221
air,2.139324816459122e-05
ait,4.6876210451488515e-05
aix,9.160770925981466e-06
alis,2.0854477690266592e-05
amb,0.00021198712419411998
amm,7.042805591621752e-06
ammo,5.859006500780234e-07
amp,6.364107231295307e-05
ams,2.976721023265592e-07
anc,8.132863225351037e-06
ant,0.0002816316827172345
appc,0.00012903738660902353
arco,1.5662071581930785e-06
arct,1.5890139239409487e-06
ardr,0.0008498788102994045
arg,4.3720581451039124e-06
ari,1.2060320924208465e-06
ark,0.0008257258581877056
arn,4.9674503200645614e-05
ary,2.60866822155974e-05
asafe,2.1719386150386017e-07
ast,0.00015279756056376726
astro,1.399178916391833e-05
atb,2.0725476825522337e-05
atl,1.526039950616984e-05
atn,2.4101388104341056e-05
ats,1.9578985440661094e-06
atx,2.408998576735256e-07
au,1.7826494362574042e-05
aur,2.0298146846543458e-05
auto,0.00017944473171482763
axpr,3.765485155419221e-05
b@,4.3257409491528976e-07
b2b,1.3581372976578553e-05
b2x,0.00029375826859199216
banca,0.00011501810875348513
bas,2.243176314822644e-07
bash,8.092165835779372e-06
bat,0.001065092403456988
bax,0.00011541696613183505
bay,0.000144496740926735
bbn,0.0002571406180739483
bbp,5.564899001147045e-06
bbt,4.122291089125151e-06
bca,8.308965925374715e-05
bcap,0.0001033314559806464
bcd,0.00352003154597526
bcf,3.96263134528364e-07
bch,0.058936421187225925
bcn,0.004883868576154273
bco,4.108206045989456e-06
bcpt,8.551242968929008e-05
bcy,2.0322179925993273e-05
bdg,3.0256762022541448e-05
bdl,3.205697190648323e-06
beet,1.9878715484343112e-06
bern,5.628322591918792e-07
berry,4.473382222986525e-05
bet,1.1701962318502908e-05
bez,1.2503582030442692e-05
bis,3.7546421329828254e-05
bitb,5.8869571211155905e-05
bitbtc,1.3222196053722156e-06
bitgold,7.75710129956214e-07
bitusd,3.9662871272901496e-05
bitz,7.704665128959571e-07
bix,0.0002534407548684079
bku,5.90477863474956e-07
bkx,6.826126154054104e-05
blc,8.225973570752346e-07
blk,5.3858282016084515e-05
block,0.00024099187403048316
blu,8.117642077408425e-06
blue,1.7842648308558367e-05
bmc,4.579676393981483e-05
bnb,0.004061297350501852
bnt,0.0006159117145908002
bnty,2.726020111442149e-05
boli,7.568657281945468e-07
bost,3.841514920166551e-07
bot,0.00011146496726746869
bpl,1.0015191546530639e-05
bq,3.01874779118964e-05
brat,3.1195474773111114e-07
brd,0.00015348128406154232
bria,8.091320484366534e-07
brit,2.1330329353373714e-06
brk,9.728580006930919e-06
bro,2.1480651625898757e-06
bsm,2.4525688480164258e-06
bsr,1.2938169188477305e-05
bsty,6.267312855810434e-07
bta,2.170468317356147e-06
btc,0.3787269021822982
btcp,0.0014750276221965181
btcred,9.446133014083917e-07
btcs,1.627775383600605e-06
btcz,1.2738768699653168e-05
btdx,1.03736076747579e-05
btg,0.002636745019840337
btk,2.102923913650373e-06
btm,0.0018898935839516693
bto,0.00032938937978694064
btw,3.6062525055510878e-06
btwty,1.7737447316704063e-06
btx,0.00020200596123643873
bucks,1.0028695900682168e-06
bumba,3.585999825732348e-07
bun,7.886232937127566e-06
burst,0.00013486605034566953
buzz,8.133319070542648e-06
bwk,2.3921783668187364e-05
byc,3.405901274861836e-06
c2,4.5203392832002796e-07
c20,0.00016936496393624072
cag,1.8718484293655938e-05
can,2.1152873945584778e-05
cann,9.719923952361075e-06
capp,4.9678719124963544e-05
carbon,5.015646615107294e-06
cas,3.8171628640650716e-05
cash,1.2772035446520523e-06
cat,4.0942567553388444e-05
cbx,7.338633536233586e-06
ccn,6.561823675525605e-07
cco,5.960130965476987e-07
ccrb,1.4278806413970038e-06
cdn,4.234707689965084e-06
cdt,9.331649816120444e-05
cennz,0.0005564194944427913
cesc,5.215990010628803e-07
cfi,6.817522312659937e-05
chc,5.5620331314019835e-06
chess,8.387703429478131e-07
chp,5.015345171339546e-05
chsb,3.414681211310784e-05
chx,3.690886854304459e-05
civ,1.1470697375502733e-05
cl,5.0911043268498486e-06
clam,3.169688041548369e-05
cloak,0.00014312349326057463
cmpco,7.842727619697503e-06
cnt,1.1504780443789414e-06
cob,7.8730361708321e-05
cofi,2.817921449281501e-05
colx,7.090460524846064e-05
comp,1.7405409812350438e-06
cor,3.410707097476145e-06
cov,4.279076215929395e-05
coval,1.9197800813527384e-05
cpn,2.437588017599664e-07
cps,4.710566254285686e-06
cpx,0.000216030596176102
cpy,1.0152375311928881e-05
crave,8.483724126972135e-06
crb,8.679997559069553e-06
crea,5.215327262470853e-06
cred,8.346693058287354e-06
credo,3.673566023700481e-05
crm,1.8438061502657002e-06
crpt,0.00016784217121734634
crw,5.7173663293578594e-05
cs,0.00025191818510820894
csc,7.852986850424882e-05
csno,1.5088051041835037e-05
ctx,7.865586424122263e-07
ctxc,0.0006481917850729623
cure,2.030421741167324e-05
cv,4.5062956066631195e-05
cv2,3.2041290542684155e-06
cvn,2.2482880550596786e-05
cxo,2.5814105703633828e-05
cyr,6.300839831890954e-07
d,1.0341354115914465e-05
dalc,3.9951366278441043e-07
dan,1.0674465408135413e-05
dar,6.691504852360677e-06
dash,0.008540612520475018
dat,9.255142710550381e-05
data,0.0001779945470515894
datx,0.0001157183285936129
daxx,1.0439124364325398e-06
day,4.486876726395858e-06
dbc,0.00036295102066678304
dbet,7.953215007197813e-05
dbix,2.5853237533481526e-05
dbtc,1.7720932796314727e-07
dcn,0.0007148070449829632
dcr,0.0019118291972331667
dct,1.181015888677479e-05
dcy,2.7328744512665446e-06
ddd,0.00029280279445192183
deb,2.8397118557407838e-05
dem,3.994228861334114e-06
dent,0.00025202926445152277
dero,1.6124582767602926e-05
dev,9.022221736188872e-05
dew,0.00021428401849780032
dfs,3.1913098660637768e-06
dgb,0.0010745963404435982
dgc,2.9147236291690604e-06
dgd,0.0008914863764655081
dgm,4.596761199306493e-07
dgpt,8.527148463564464e-06
dim,4.5706745214119355e-05
dime,5.5779659612740915e-05
divx,3.9976624992051844e-05
dlt,5.751268630581491e-05
dmb,6.979555322562266e-07
dmd,4.673175349687097e-05
dmt,5.560465919613787e-05
dna,2.9443771748850948e-05
dnt,0.00013473123234869063
dnx,3.705413600291643e-07
dock,8.935310522104899e-05
doge,0.0013029460074348734
dollar,6.337803819721458e-07
dope,9.930187018480709e-06
dp,4.401884169044836e-06
dpy,0.0002334666500700107
drgn,0.0005263245229867604
drop,0.0003166250643923256
drp,9.144845257027378e-06
drpu,2.025228503493015e-06
drt,3.141271125628943e-05
dsr,5.747380069310317e-07
dta,0.00021368731055152712
dtb,4.040317179957661e-05
dtr,0.00021658184859838807
dtrc,3.130103849371572e-06
dxt,7.064743242577866e-05
dyn,2.265458496769781e-05
eac,1.4570214124297631e-05
eagle,4.2723982355426024e-07
earth,2.062509447883931e-05
ebch,1.3779821186895967e-06
ebet,1.4229003772051083e-06
ebst,1.665038850738176e-05
ebtc,4.479947670863916e-06
eca,0.00014274022065107728
ecash,1.7152987872502388e-06
ecc,7.70819513392997e-05
ecob,1.685570701791743e-05
edg,0.00013115254222304074
edge,5.043286507478683e-05
edo,0.00015014446106655717
efl,6.713281519482751e-06
eko,4.873030497525288e-05
ekt,0.0001175081130136552
ela,0.0006269387416142719
ele,1.7568273718998524e-06
elec,0.00022481157397484397
elf,0.0009046080660135147
elix,3.006215002471032e-05
ella,4.559586620362667e-06
emc,0.0003426038578454101
emc2,0.00014378441818097725
emd,6.200204359327296e-07
emv,4.6712995758835175e-06
eng,0.000472175272973777
enj,0.0002737273072713787
enrg,2.837271953444455e-05
eos,0.032926085154089145
eosdac,0.0004209180682367528
epy,2.356628541046475e-06
eql,2.395023099486849e-06
eqt,4.59573430659194e-06
erc,1.2276225777438231e-05
erc20,8.330687446181319e-07
erg,5.47440612778332e-06
ero,1.6882706560698738e-05
ery,2.9589310096255533e-07
esce,2.5200483942834964e-06
esp,2.2655909929243172e-05
esz,5.46819051001295e-06
etbs,5.142400879465269e-06
etc,0.0049627567714437834
etg,7.581744659055263e-07
eth,0.1764399039270672
etn,0.0004527685400833277
etp,8.641043135271275e-05
eve,3.267416086875879e-05
evil,8.626274531993251e-07
evn,7.152714421203822e-05
evr,2.8845238782717075e-05
evx,6.115137655230591e-05
excl,1.2670647120453615e-05
exp,3.9894184545749336e-05
exrn,2.1714549405672546e-05
extn,5.045455237248635e-06
exy,9.28746007193364e-06
ezt,1.820973917434033e-05
fair,5.4531170405364566e-05
fcn,2.6632640889507235e-06
fdx,1.6161434414130875e-05
fdz,4.8229747760140125e-05
fid,0.00012522273121019127
fjc,2.3068623719368183e-06
flash,4.7945364734209e-05
flax,2.1438962253786498e-07
fldc,2.7228888387883597e-05
flik,3.148552815576443e-06
flixx,2.5621122497025267e-05
flo,4.2489244804285234e-05
fluz,2.8107805206284404e-05
fntb,5.729443733856939e-07
fota,5.3879069194854914e-05
frc,5.340749207752515e-07
frd,4.037139576951053e-06
ftc,9.322082172327556e-05
ftx,2.657253209170948e-05
fuel,9.63893674411343e-05
fun,0.0005821167315637172
func,2.2975003964606349e-07
funk,4.06170721666735e-06
fuzz,2.2481671414600867e-07
fyp,6.173725203332021e-06
gam,2.4967420013206113e-05
game,0.00023883347593597727
gap,6.835546855899562e-07
gas,0.0006698429375326201
gat,1.4862190099115033e-05
gb,6.249165719972473e-07
gbyte,0.0003723676844061884
gcn,7.318717605645556e-06
gcr,1.8438830289402585e-05
geo,5.975998628986996e-06
getx,4.7425703376286036e-05
gim,1.5110508171865542e-06
give,4.620850932332174e-07
gjc,2.7286043095205634e-06
gla,1.8420862309274092e-05
glc,4.25972830225077e-07
glt,3.926601085335793e-07
gmt,7.5452538975988925e-06
gno,0.0002695763316349321
gnt,0.0013108696276684126
gnx,0.0002579028462250519
golos,2.4435147550400533e-05
gp,2.3687283198307533e-07
gpl,1.7531432598182407e-07
gpu,8.0556954731263e-06
grc,4.6554144780162585e-05
grft,5.381662988073675e-05
grid,4.961168615252249e-05
grim,7.393509333813635e-07
grlc,1.1129415152390461e-06
grs,0.00022320892267170363
grwi,2.4602906538250625e-06
gtc,0.00026464639977376986
gto,0.00044275954477808927
guess,1.4525887535890697e-06
gun,2.0417107173597244e-06
gup,5.909229926655469e-05
gvt,0.00018025585200054077
hac,1.2696690990756328e-05
hal,1.1726699291023572e-06
hat,8.880593173522123e-06
hbn,1.788452178355699e-06
hbt,2.3322825182672238e-05
heat,1.7090083679275546e-05
hgt,2.1668380800816085e-05
hight,2.24336964747737e-06
hire,5.700201568140399e-06
hmq,6.891836205335578e-05
hnc,4.942296716543426e-07
hodl,1.210382151481288e-06
horse,9.901439057993268e-06
hot,0.0005495974197479842
hpb,0.00026695253802031053
hpc,1.921522289820243e-06
hqx,1.646820133844338e-05
hst,6.031367748575697e-05
ht,0.0016084384054861171
htc,9.892435211823145e-07
html,9.288071077686334e-05
huc,7.495920186538105e-06
hush,1.1066275233586933e-05
hvn,5.859908401227857e-05
hwc,2.272200722532263e-05
hyp,1.4243996242109526e-05
i0c,2.2675196027087104e-06
ic,6.585761207644124e-06
icoo,2.130059678014571e-06
icos,3.351295792077189e-05
icx,0.0037014258439849066
idex,5.376776140968529e-05
idh,4.9818050857633144e-05
idxm,2.1755638007577502e-05
iflt,1.9016908966664008e-06
ift,2.079427716541776e-05
ignis,0.0002546262809182856
iht,0.00023517503841389615
imx,8.169887378269941e-07
incnt,4.093377656177471e-05
ind,5.720228229457379e-06
infx,8.690897742115642e-07
ing,9.808179502642385e-06
ink,0.000192964594190685
inn,3.887638945726392e-06
ins,0.00011710455186681093
insn,2.080601340789241e-06
instar,2.4877461276077755e-05
int,0.00011889626547510588
inxt,1.2784608866952968e-05
ioc,0.00031089544167673663
ion,0.00011849052319223219
iop,1.697671110995353e-05
iost,0.0011776611912277274
ipl,2.2471994297577678e-05
ipsx,2.208948469753375e-05
itc,0.00017433278812289626
iti,1.587686454735756e-06
itt,1.5432150155533912e-06
ixc,1.0543531691148005e-05
ixt,4.956944259675953e-05
j,5.271798646277644e-07
j8t,1.6801959104344597e-05
jet,2.0488887908153554e-06
jew,3.051079380493718e-06
jin,4.850333848186156e-07
jiyox,1.0175280832055276e-05
jnt,0.00015821219192558198
js,1.734959508169421e-07
kai,4.517852310527793e-05
kat,3.850982464479014e-06
kb3,1.7054625493638072e-05
kbr,8.796099581954979e-07
kcs,0.00047882489569999994
ked,5.774449760232997e-07
kek,4.6301777301078e-06
