,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,0.003037586004656644,0.0093466279815175,0.006582792406038,0.9584142393847862,NIG
1,2021-05-26 20:00:00+00:00,0.020808411825623437,0.0520939918435682,0.0326430667787524,0.9584142393847862,NIG
2,2021-05-25 20:00:00+00:00,0.0018920554343590523,-0.0577640705988379,-0.0622446157222066,0.9584142393847862,NIG
3,2021-05-24 20:00:00+00:00,0.00838138869681046,0.0987886246418455,0.0943300216439482,0.9584142393847862,NIG
4,2021-05-21 20:00:00+00:00,-0.028422135934228626,-0.1327058064644117,-0.1088085571403067,0.9584142393847862,NIG
0,2021-05-20 20:00:00+00:00,0.015249530392617682,0.034773742307065,0.0212907228088815,0.9170290783318416,NIG
1,2021-05-19 20:00:00+00:00,-0.07858146621970707,-0.1615407960325523,-0.0904653208639313,0.9170290783318416,NIG
2,2021-05-18 20:00:00+00:00,0.01046554960855519,-0.0075942281922003,-0.0196937896817927,0.9170290783318416,NIG
3,2021-05-17 20:00:00+00:00,-0.02216074881959834,-0.142882760575718,-0.1316446932912137,0.9170290783318416,NIG
4,2021-05-14 20:00:00+00:00,0.025679911014947453,0.0594724362081333,0.0368500039875044,0.9170290783318416,NIG
0,2021-05-13 20:00:00+00:00,-0.0046333398435984136,-0.1183612079678336,-0.1196032473721272,0.9508760892619272,NIG
1,2021-05-12 20:00:00+00:00,0.01459136922294732,-0.0256962730974971,-0.0423689719148536,0.9508760892619272,NIG
2,2021-05-11 20:00:00+00:00,0.0037897676296141693,0.0218060200019173,0.0189470032696767,0.9508760892619272,NIG
3,2021-05-10 20:00:00+00:00,0.045001524222185625,0.0107786435775159,-0.0359908941145356,0.9508760892619272,NIG
4,2021-05-07 20:00:00+00:00,-0.007413804508343003,0.0176740994890412,0.0263839887033625,0.9508760892619272,NIG
0,2021-05-06 20:00:00+00:00,0.00931334591957063,-0.0089377898806551,-0.0192018525217622,0.95048828125,t_Copula
1,2021-05-05 20:00:00+00:00,-0.0025910045126590828,0.0453158911491361,0.0504024053813606,0.95048828125,t_Copula
2,2021-05-04 20:00:00+00:00,0.02849395964880567,-0.0279589243575175,-0.0593935613094369,0.95048828125,t_Copula
3,2021-05-03 20:00:00+00:00,0.04082263079317765,0.0498640091495712,0.0095123512143707,0.95048828125,t_Copula
4,2021-04-30 20:00:00+00:00,-0.014568126753574898,0.0634542962806105,0.0820866754207396,0.95048828125,t_Copula
0,2021-04-29 20:00:00+00:00,0.009915636101048939,-0.037274584278731,-0.0494098012974383,0.955078125,t_Copula
1,2021-04-28 20:00:00+00:00,0.006653809180707293,0.0190811327934895,0.0130118398563282,0.955078125,t_Copula
2,2021-04-27 20:00:00+00:00,0.011720358952323661,0.0230800680067848,0.0118940102983315,0.955078125,t_Copula
3,2021-04-26 20:00:00+00:00,-0.0018281276696757096,0.0576512054084895,0.0622769295215145,0.955078125,t_Copula
4,2021-04-23 20:00:00+00:00,-0.010648031641566899,-0.0477145951374314,-0.038809980592807,0.955078125,t_Copula
0,2021-04-22 20:00:00+00:00,0.02275287926846449,-0.0278336194665042,-0.0532982556894824,0.94912109375,Gauss Mix Indep
1,2021-04-21 20:00:00+00:00,0.012863657201013633,-0.0057751445935631,-0.0196379597053674,0.94912109375,Gauss Mix Indep
2,2021-04-20 20:00:00+00:00,0.011218408290592008,0.0203241595322963,0.0095938772214273,0.94912109375,Gauss Mix Indep
3,2021-04-19 20:00:00+00:00,-0.008799226846919098,-0.1021783118378184,-0.0983847957924487,0.94912109375,Gauss Mix Indep
4,2021-04-16 20:00:00+00:00,0.008286857146472024,-0.0205594742007585,-0.0303926775383929,0.94912109375,Gauss Mix Indep
0,2021-04-15 20:00:00+00:00,0.010534960704355938,0.0317961755856626,0.0223297272189313,0.9521484375,Gauss Mix Indep
1,2021-04-14 20:00:00+00:00,0.01082156466362171,-0.0079191686092081,-0.0196825752526951,0.9521484375,Gauss Mix Indep
2,2021-04-13 20:00:00+00:00,0.005861186288670307,0.0535794121324595,0.0501163725785027,0.9521484375,Gauss Mix Indep
3,2021-04-12 20:00:00+00:00,0.002441555398752064,0.0318456208003348,0.030881808175611,0.9521484375,Gauss Mix Indep
4,2021-04-09 20:00:00+00:00,0.0011403762315720985,0.0108488308503093,0.0101963666970122,0.9521484375,Gauss Mix Indep
0,2021-04-08 20:00:00+00:00,-0.0013957593282634337,0.0296990780177936,0.0325507191191601,0.9552734374999998,Gauss Mix Indep
1,2021-04-07 20:00:00+00:00,-0.0023404887434478744,-0.0451924365517893,-0.0448583056182188,0.9552734374999998,Gauss Mix Indep
2,2021-04-06 20:00:00+00:00,0.012431071599557735,-0.0060844150918614,-0.0193823945737203,0.9552734374999998,Gauss Mix Indep
3,2021-04-05 20:00:00+00:00,0.0032335131580837565,0.0079877039803204,0.0049767853219897,0.9552734374999998,Gauss Mix Indep
4,2021-04-02 20:00:00+00:00,0.0070171162696209,0.0070171162696209,0.0,0.9552734374999998,Gauss Mix Indep
0,2021-04-01 20:00:00+00:00,0.009895134036645988,0.0135811799283741,0.0038323799300737,0.96181640625,t_Copula
1,2021-03-31 20:00:00+00:00,0.001240458202320444,-0.0038042549896862,-0.0052449855910395,0.96181640625,t_Copula
2,2021-03-30 20:00:00+00:00,-0.0009359626150694939,0.0236547458728115,0.0255669463819577,0.96181640625,t_Copula
3,2021-03-29 20:00:00+00:00,0.0007375275495583589,0.0695043470234849,0.0714968252018487,0.96181640625,t_Copula
