,Date,bitcoin price,Close,log return bitcoin,log return future
5,2021-05-13,49596.658767761546,48365.0,-0.13595187683128107,-0.16943694824390124
6,2021-05-05,56819.25954442052,57295.0,0.04388237264542662,-0.04346097378781023
7,2021-05-04,54379.811458895434,59840.0,-0.049766468273849854,0.18859116980754997
8,2021-05-03,57154.57504790339,49555.0,0.007019018730291362,0.26510234517827186
9,2021-05-02,56754.810633329354,38015.0,-0.011362684999315715,0.09658680652496106
10,2021-05-01,57403.375409342945,34515.0,0.006989371964298846,-0.48622296801595233
11,2021-04-30,57003.56072100917,56127.0,0.06504695521284745,0.059213641307137556
12,2021-04-29,53413.673939003136,52900.0,-0.026791861780304203,-0.04635674401500462
13,2021-04-28,54864.068334250915,55410.0,-0.011038960414104161,0.011252387328933841
14,2021-04-27,55473.0657777974,54790.0,0.041174690383331804,0.013228192156410936
15,2021-04-26,53235.36394257444,54070.0,0.05303763186547948,0.06149771415081265
16,2021-04-23,50485.4552227507,50845.0,-0.019944718882762995,-0.03886511993304242
17,2021-04-22,51502.48187667513,52860.0,-0.0627768784101914,-0.050716132023329454
18,2021-04-21,54839.288291355006,55610.0,-0.035990778008994154,-0.01967568481153326
19,2021-04-20,56848.944561761615,56715.0,0.007923103065708875,0.011883786537947093
20,2021-04-19,56400.304173807206,56045.0,-0.0921429202819694,-0.10065681288654355
21,2021-04-16,61844.14760224298,61980.0,-0.02806481996470028,-0.029568200781951166
22,2021-04-15,63604.37720073516,63840.0,0.014352855358864143,0.022814677766171264
23,2021-04-14,62697.99293559072,62400.0,-0.007584715345393331,-0.020383780666340806
24,2021-04-13,63175.34737507455,63685.0,0.07377028652806134,0.15547316288337773
25,2021-04-05,58682.635499593016,54515.0,0.01735824018131241,0.12083731459202972
26,2021-04-03,57672.79807432743,48310.0,-0.018503491723792474,0.24229176641341638
27,2021-04-02,58749.88037721576,37915.0,-0.0011812624645436741,0.18377322316567665
28,2021-04-01,58819.32041107996,31550.0,0.0009511028599042317,-0.6307827339228117
29,2021-03-31,58763.403782667134,59285.0,-0.0003872741328997003,-0.007059446075314151
30,2021-03-30,58786.16573618672,59705.0,0.020965375186540926,0.02535860770170381
31,2021-03-29,57566.52153875996,58210.0,0.052311607251633994,0.08725816291658726
32,2021-03-26,54632.534114012815,53346.0,0.03695857779293859,0.021812293506795276
33,2021-03-25,52650.25018371413,52195.0,-0.019278238956184537,-0.04587101426837504
34,2021-03-24,53675.10120900251,54645.0,-0.02013272576928069,-0.0062027016342610245
35,2021-03-23,54766.678646683315,54985.0,0.01208149653106186,-0.011212704507907475
36,2021-03-22,54108.99610301334,55605.0,-0.08200253476561642,-0.058840500022933465
37,2021-03-19,58733.07305844571,58975.0,0.011045941449856428,0.027679264042632355
38,2021-03-18,58087.88090975076,57365.0,-0.010321421447890975,-0.010663762242403115
39,2021-03-17,58690.53518386924,57980.0,0.03614485703056312,0.03635486845495558
40,2021-03-16,56607.05456067917,55910.0,-0.007000915763036945,-0.017552086093731316
41,2021-03-15,57004.74625996393,56900.0,0.1457855466872805,-0.015087714802696717
42,2021-03-05,49271.6559355461,57765.0,-0.03444392923522156,0.1265201323785048
43,2021-03-03,50998.33140472039,50900.0,0.06880519092003978,0.3084596345674546
44,2021-03-02,47607.37678546142,37390.0,0.03645425233137787,-0.22878686500716425
45,2021-02-26,45903.137570367435,47002.0,-0.05192932061542479,-0.04407612984270039
46,2021-02-25,48349.834164585394,49120.0,-0.01090425553942398,-0.00030532797550313605
47,2021-02-24,48879.938053177815,49135.0,0.01576915877571441,0.030479140143794176
48,2021-02-23,48115.18812780187,47660.0,-0.13539673534827432,-0.11969289998444078
49,2021-02-22,55091.455090780364,53720.0,-0.01214914162616217,-0.03313804359847895
50,2021-02-19,55764.85129112884,55530.0,0.06784301142093231,0.059162518151515964
51,2021-02-18,52107.07594995904,52340.0,-0.004095445916510526,-0.00846616233965842
52,2021-02-17,52320.915246127704,52785.0,0.07365330777377535,0.07593854615951826
53,2021-02-16,48605.801317652345,48925.0,0.2574044570720258,-0.1976187069759554
54,2021-02-04,37574.98120301644,59615.0,0.00824690966244891,0.22046325822791654
