,Date,bitcoin price,Close,log return bitcoin,log return future
320,2020-01-06,7566.022774345228,9650.0,0.024606657096451774,0.0876710387013424
321,2020-01-05,7382.120140020299,8840.0,0.004352737256469646,0.35312598070416473
322,2020-01-04,7350.057541311411,6210.0,0.023140416067442254,-0.14930805535147038
323,2019-12-31,7181.926959952958,7210.0,-0.01293925209565329,-0.010348488350310426
324,2019-12-30,7275.459539266995,7285.0,0.006734272512871518,0.011181012333458501
325,2019-12-27,7226.62921496809,7204.0,0.005541742588671489,-0.006365041552873781
326,2019-12-26,7186.691859555975,7250.0,-0.009323768185964615,0.0020711087831363196
327,2019-12-24,7254.0122606912355,7235.0,-0.011871291205833828,-0.02390007922454828
328,2019-12-23,7340.639926422073,7410.0,0.020405869477787986,0.024591403137322113
329,2019-12-20,7192.365762885793,7230.0,0.005146990204912177,0.009030974890538092
330,2019-12-19,7155.441831824007,7165.0,0.0060644658838336024,0.004195810351335524
331,2019-12-18,7112.179213878162,7135.0,0.07252120180841481,0.080977505591574
332,2019-12-17,6614.654026823189,6580.0,-0.04209536653003009,-0.041672696400568074
333,2019-12-16,6899.0440699422525,6860.0,-0.04826839355369695,-0.05736085528445232
334,2019-12-13,7240.217554941257,7265.0,0.0038563523606249604,0.0
335,2019-12-12,7212.350492024056,7265.0,0.003361079908718888,-0.19565280874941351
336,2019-12-11,7188.149898537499,8835.0,-0.023183073649605656,-0.1640457768552178
337,2019-12-09,7356.739974382876,10410.0,-0.02286990421793952,-0.10478398061735393
338,2019-12-08,7526.926570837657,11560.0,0.00580485591541115,-0.014598799421152636
339,2019-12-07,7483.3604165672,11730.0,0.004089061933055862,0.3586254504695911
340,2019-12-06,7452.822969662233,8195.0,0.03475026518844443,0.48117007449514626
341,2019-12-04,7198.283663478168,5065.0,-0.016918616072414145,0.27558053474303934
342,2019-12-03,7321.104712575485,3845.0,0.0008647029589403775,0.06445183222069487
343,2019-12-02,7314.776867915093,3605.0,-0.051047865265521464,-0.7687202964212255
344,2019-11-29,7697.875609407361,7776.0,0.024627790131228736,0.02684899970878054
345,2019-11-27,7510.609386154083,7570.0,0.053339238080870266,0.0619878359075417
346,2019-11-26,7120.49587026812,7115.0,-0.010508792937363308,-0.007002829738319429
347,2019-11-25,7195.718242886918,7165.0,-0.02038997429616164,-0.022767454618425
348,2019-11-22,7343.9447851860605,7330.0,-0.035728296623247925,-0.03353768375572013
349,2019-11-21,7611.075062113975,7580.0,-0.06320280348036457,-0.06758466847304131
350,2019-11-20,8107.643308116519,8110.0,-0.0023175032857887024,0.0
