Date,Gauss Mix Indep
2019-05-01,-0.0050256851661439166
2019-05-02,0.002838538899035726
2019-05-03,0.029219489564636582
2019-05-06,-0.027764065419705237
2019-05-07,0.021347554863311618
2019-05-08,-0.006442732444535359
2019-05-09,0.004933873874566539
2019-05-10,0.0034849269558314203
2019-05-13,0.006717720540264677
2019-05-14,0.09783475986033377
2019-05-15,-0.05455505430044316
2019-05-16,0.02772141916939786
2019-05-17,-0.031575723041571316
2019-05-20,0.010958527883487362
2019-05-21,0.0029338571902842274
2019-05-22,0.002350656658363746
2019-05-23,-0.007029193177847328
2019-05-24,0.013547807076160046
2019-05-28,0.027173835574730708
2019-05-29,0.005099526598599022
2019-05-30,0.006396241944241434
2019-05-31,-0.018687709141555077
2019-06-03,-0.014307683651235237
2019-06-04,0.031102045262839627
2019-06-05,-0.04978180525712923
2019-06-06,0.014772794092831847
2019-06-07,-0.0009639918427740146
2019-06-10,-0.0013174611957866
2019-06-11,-0.012347190400572717
2019-06-12,0.0016983114264440269
2019-06-13,0.011633348253777267
2019-06-14,0.01646954724834037
2019-06-17,0.02942335856989356
2019-06-18,0.0003660820567242991
2019-06-19,-0.011824085375107103
2019-06-20,-0.005905959957038076
2019-06-21,0.020984559429697243
2019-06-24,0.04068681923701847
2019-06-25,0.010002983189134899
2019-06-26,-0.015065502111050538
2019-06-27,0.07539803223884158
2019-06-28,-0.04700160683055219
2019-07-01,-0.025768698503072604
2019-07-02,-0.0691347093020592
2019-07-03,0.08396175045796828
2019-07-05,0.0007226804439070256
2019-07-08,-0.0153330992405762
2019-07-09,0.023077052737294244
2019-07-10,0.06435500371919442
2019-07-11,-0.06173322897708271
2019-07-12,-0.0026465792636922
2019-07-15,-0.058247930259890404
2019-07-16,0.06785340007190935
2019-07-17,-0.08746677425813332
2019-07-18,-0.03685619932516451
2019-07-19,0.06694305533063166
2019-07-22,0.026425738710735315
2019-07-23,-0.04536048471801275
2019-07-24,0.0176877269796045
2019-07-25,0.004727718039557131
2019-07-26,-0.016071454675048676
2019-07-29,-0.009282689417211979
2019-07-30,-0.009614429644958306
2019-07-31,0.01804492851869427
2019-08-01,-0.01707561391052457
2019-08-02,0.04267847359123392
2019-08-05,0.037150062928738944
2019-08-06,0.0003305934055522963
2019-08-07,0.02419694441468422
2019-08-08,-0.020866851563681958
2019-08-09,-0.008763031453403472
2019-08-12,-0.011719638512888212
2019-08-13,-0.00047603329901467484
2019-08-14,0.002256608904957519
2019-08-15,-0.04326689321101276
2019-08-16,-0.015215792448584925
2019-08-19,0.04389803539280879
2019-08-20,-0.010912258106388824
2019-08-21,-0.018434129192537806
2019-08-22,0.004247101619403622
2019-08-23,0.012633239046150685
2019-08-26,0.0012825165277181574
2019-08-27,-0.0057068804226403595
2019-08-28,0.03789216835711441
2019-08-29,-0.06692701612618446
2019-08-30,0.010165626456399412
2019-09-03,0.029419395598945852
2019-09-04,-0.029037392426609465
2019-09-05,0.026843271260068614
2019-09-06,0.03952393731518343
2019-09-09,-0.04514457154815182
2019-09-10,0.007796633012731107
2019-09-11,-0.02397618499262289
