Date,Gaussian
2019-05-01,-0.005717728539435269
2019-05-02,0.001962078468822029
2019-05-03,0.026583443706004115
2019-05-06,-0.028448053990803294
2019-05-07,0.020449330998934107
2019-05-08,-0.0070015680801261086
2019-05-09,0.003288100535022438
2019-05-10,0.0006041759447219727
2019-05-13,-0.006549911555179477
2019-05-14,0.09912451823736497
2019-05-15,-0.05678210537164098
2019-05-16,0.02946252228417257
2019-05-17,-0.02787636184263173
2019-05-20,0.007386477006435049
2019-05-21,0.0019265320486022385
2019-05-22,0.0029878719867747613
2019-05-23,-0.006123494385538228
2019-05-24,0.011783736155198885
2019-05-28,0.023407326213427483
2019-05-29,0.005187442508576418
2019-05-30,0.006843285470077519
2019-05-31,-0.017350749735196066
2019-06-03,-0.015772739146211932
2019-06-04,0.03800958113613343
2019-06-05,-0.05128350459072416
2019-06-06,0.016756092886022235
2019-06-07,-0.004450869740923562
2019-06-10,-0.0013174611957866
2019-06-11,-0.011578070282214168
2019-06-12,-0.0006249996516333872
2019-06-13,0.010764033065649574
2019-06-14,0.014994297145858756
2019-06-17,0.021018873672982608
2019-06-18,0.002646996044353027
2019-06-19,-0.01264930806468914
2019-06-20,-0.008948961826568264
2019-06-21,0.018483877635193924
2019-06-24,0.03431417803188393
2019-06-25,0.00731205435218036
2019-06-26,-0.028801717568748664
2019-06-27,0.09064024154056756
2019-06-28,-0.051980625366410294
2019-07-01,-0.017989508932707204
2019-07-02,-0.07270013598735402
2019-07-03,0.08185713425230969
2019-07-05,0.0012964647932211361
2019-07-08,-0.022814765598554138
2019-07-09,0.02116571134451882
2019-07-10,0.06734921553840965
2019-07-11,-0.05829173017698775
2019-07-12,-0.0026465792636922
2019-07-15,-0.05243052525614309
2019-07-16,0.07704197163420311
2019-07-17,-0.08800124726333267
2019-07-18,-0.04281680778297893
2019-07-19,0.06764417664675278
2019-07-22,0.028928075891481504
2019-07-23,-0.04540080792035605
2019-07-24,0.021906582074639334
2019-07-25,0.002839596764744611
2019-07-26,-0.015036173677425133
2019-07-29,-0.006876623711257676
2019-07-30,-0.011734408119686162
2019-07-31,0.014230703085934826
2019-08-01,-0.020321137147529783
2019-08-02,0.04138827583248629
2019-08-05,0.026601420121610375
2019-08-06,0.0009407210309818406
2019-08-07,0.023777040317431684
2019-08-08,-0.019369228264929716
2019-08-09,-0.010967293126968942
2019-08-12,-0.008373059827333103
2019-08-13,0.005108230993348388
2019-08-14,0.009858933720427926
2019-08-15,-0.042964827626181507
2019-08-16,-0.018621739126900988
2019-08-19,0.04192232552183975
2019-08-20,-0.011166836134918203
2019-08-21,-0.012662589190482527
2019-08-22,0.003617384683835119
2019-08-23,0.010523181071058485
2019-08-26,0.002272995857282728
2019-08-27,-0.004431627586941789
2019-08-28,0.042050982750282656
2019-08-29,-0.06576899125231432
2019-08-30,0.009597386515072387
2019-09-03,0.021218798117673632
2019-09-04,-0.029259517143726477
2019-09-05,0.02818692945196537
2019-09-06,0.04059843273413985
2019-09-09,-0.0444264209258437
2019-09-10,0.010318872152568633
2019-09-11,-0.024511421469300552
2019-09-12,0.00818975298517774
2019-09-13,0.01031219594884223
2019-09-16,-0.006857486748052137
2019-09-17,-0.006753930143291935
2019-09-18,0.005641183130822789
2019-09-19,-0.028116313325502004
2019-09-20,0.028964663662491355
2019-09-23,-0.00405640216149428
2019-09-24,0.08006514991057484
2019-09-25,-0.12314202810212313
2019-09-26,-0.0006027908213455148
2019-09-27,-0.018801653627153976
2019-09-30,-0.011292781658233182
2019-10-01,0.02633353800638435
2019-10-02,-0.010559744242206494
2019-10-03,-0.000899990005691291
2019-10-04,-0.003433543403571767
2019-10-07,-0.003947534142950086
2019-10-08,0.012480731720792823
2019-10-09,-0.018660116274407786
2019-10-10,0.018993054815457187
2019-10-11,-0.0009039145030583715
2019-10-14,-0.0055704344498536
2019-10-15,0.01838276470410293
2019-10-16,-0.02026554135191204
2019-10-17,0.00033665513184009954
2019-10-18,-0.007393333565916711
2019-10-21,0.018647063600956762
2019-10-22,0.0008688165259483618
2019-10-23,-0.03146414703758543
2019-10-24,-0.00032136189072812845
2019-10-25,0.00747493969271075
2019-10-28,0.03873616708286057
2019-10-29,0.01414382086442458
2019-10-30,-0.027293919921630858
2019-10-31,0.016348048941197325
2019-11-01,-0.00546063817217716
2019-11-04,-0.007817838751257643
2019-11-05,0.017387874896326608
2019-11-06,0.002552716584284055
2019-11-07,-0.004304227726533319
2019-11-08,-0.021073364094264142
2019-11-11,0.0040021082391538424
2019-11-12,-0.014305646047077398
2019-11-13,0.013368677352305122
2019-11-14,-0.004589724010060371
2019-11-15,-0.003637962131335458
2019-11-18,0.020957813522152133
2019-11-19,-0.03151625712181744
2019-11-20,0.0028609037218794
2019-11-21,-0.018896271648682746
2019-11-22,-0.041085085170808555
2019-11-25,0.034072122057740184
2019-11-26,-0.016085335952749445
2019-11-27,-0.017197721131803984
2019-11-29,0.04757351234724011
2019-12-02,-0.01979116412070428
2019-12-03,0.003687287616009366
2019-12-04,0.028881946345667635
2019-12-05,-0.034886572610781735
2019-12-06,0.0016054917449869898
2019-12-09,0.027730724524490276
2019-12-10,-0.021941992240282898
2019-12-11,-0.0073507205031063914
2019-12-12,-0.011895365909883304
2019-12-13,0.0110363627766432
2019-12-16,0.01823557305899386
2019-12-17,-0.02288856666431524
2019-12-18,-0.04703546700426101
2019-12-19,0.04651266415265513
2019-12-20,-0.0021844403704386513
2019-12-23,0.03803679907020251
2019-12-24,-0.023895186113692953
2019-12-26,-0.009952917368536918
2019-12-27,0.003350261329977031
2019-12-30,-0.00012495925558001376
2019-12-31,-0.002920887776685743
2020-01-02,0.01615851500526691
2020-01-03,-0.021096724666772804
2020-01-06,0.013915684054974856
2020-01-07,-0.02077075566217318
2020-01-08,0.07478118680259568
2020-01-09,-0.028871653967612328
2020-01-10,-0.00661661609666616
2020-01-13,0.00020164150261123542
2020-01-14,0.02781314802560713
2020-01-15,-0.00018744162315992643
2020-01-16,-0.00479418987993033
2020-01-17,0.00481318931294423
2020-01-21,-0.004927709395992824
2020-01-22,0.003172208438456616
2020-01-23,-0.009154908694736341
2020-01-24,0.004801522428273974
2020-01-27,-0.006407220290430393
2020-01-28,0.022665930409943337
2020-01-29,0.006231562621059766
2020-01-30,-0.005383883767296131
2020-01-31,0.012668469125639027
2020-02-03,-0.007724949903764046
2020-02-04,-0.0010760822148370586
2020-02-05,-0.013254650239453603
2020-02-06,0.030879667209980567
2020-02-07,0.0030144584110249023
2020-02-10,0.004807845612405985
2020-02-11,-0.018313907375135226
2020-02-12,0.022478641452559147
2020-02-13,0.008209263056100403
2020-02-14,-0.01346283933370048
2020-02-18,-0.028199219494661806
2020-02-19,0.03392444256270524
2020-02-20,-0.014547712383688183
2020-02-21,0.004651845778698729
2020-02-24,0.011375577863535246
2020-02-25,-0.014772393666926602
2020-02-26,-0.0025038704750439053
2020-02-27,-0.02371787036468961
2020-02-28,-0.006009756701549955
2020-03-02,-0.007023884906799786
2020-03-03,0.009728750248280908
2020-03-04,-0.003688841383104256
2020-03-05,0.0047055141937995815
2020-03-06,0.003800613484378712
2020-03-09,-0.06203190009102992
2020-03-10,0.018265976339842643
2020-03-11,-0.006514214717071226
2020-03-12,-0.07039774224879694
2020-03-13,-0.07306719979873798
2020-03-16,0.026032203686176536
2020-03-17,-0.015170915548957047
2020-03-18,-0.0003456972988608517
2020-03-19,-0.006144916759085378
2020-03-20,0.11592205079917434
2020-03-23,-0.06986184345419116
2020-03-24,0.0075154676928883765
2020-03-25,0.02118460372327557
2020-03-26,-0.011253736407117724
2020-03-27,0.008845572849934676
2020-03-30,-0.01882112938244148
2020-03-31,0.010668015150175686
2020-04-01,-0.004138550226637967
2020-04-02,-0.0022397042498175507
2020-04-03,0.021972766583708253
2020-04-06,-0.014064794838888763
2020-04-07,0.0292004309294193
2020-04-08,-0.008591926416226097
2020-04-09,0.014463268678405212
2020-04-13,-0.035538901091280925
2020-04-14,0.014430107930506697
2020-04-15,-0.0033060808786652927
2020-04-16,-0.0017080017078121706
2020-04-17,0.00798510084944914
2020-04-20,0.03291287700693742
2020-04-21,-0.040027087303167494
2020-04-22,0.010965095773307346
2020-04-23,0.010571816512949646
2020-04-24,0.003785708364582816
2020-04-27,-0.002617354822468932
2020-04-28,0.0068248491233115
2020-04-29,-0.021123730775120073
2020-04-30,0.05209490241973917
