,Date,bitcoin price,Close,log return bitcoin,log return future
230,2020-03-06,9114.231085475887,9165.0,0.00017672684063139133,-0.003267976764616111
231,2020-03-05,9112.62049853253,9195.0,0.04285040347622281,0.048463953107984264
232,2020-03-04,8730.388907049992,8760.0,-0.0017908812002987648,-0.0011409014357915558
233,2020-03-03,8746.038005070093,8770.0,-0.022030859662241803,-0.02310612799025091
234,2020-03-02,8940.858897053618,8975.0,0.02995472618337545,0.031119908713804472
235,2020-02-28,8677.009415173658,8700.0,-0.010851710609655642,-0.027771691300144393
236,2020-02-27,8771.682564057102,8945.0,-0.0014525226736834315,0.006730255354067889
237,2020-02-26,8784.432889694548,8885.0,-0.06597375286648421,-0.06006171721389889
238,2020-02-25,9383.519614198987,9435.0,-0.023244525455793908,-0.032328154139010586
239,2020-02-24,9604.189826182806,9745.0,-0.004778212230999656,-0.01426412366305612
240,2020-02-21,9650.190496440473,9885.0,0.002843322058089238,0.012726056197579123
241,2020-02-20,9622.790868379914,9760.0,0.004455872217002924,-0.06303252088497512
242,2020-02-19,9580.008329449298,10395.0,-0.047606296691643436,-0.0019221534029590186
243,2020-02-18,10047.107258890428,10415.0,-0.02588994491707814,-0.024657484401752916
244,2020-02-14,10310.622794613322,10675.0,0.012583271500319898,0.017482136706482476
245,2020-02-13,10181.69430096442,10490.0,-0.013257143025589665,-0.022621134234401333
246,2020-02-12,10317.57317128986,10730.0,0.013902873964276702,0.013605652055778678
247,2020-02-11,10175.121788211827,10585.0,0.03148585285445923,0.046902480739614755
248,2020-02-10,9859.740479789558,10100.0,0.012117361057531462,0.011952333523841173
249,2020-02-07,9740.987384571983,9980.0,-0.0004233984605941461,-0.004498882869260241
250,2020-02-06,9745.112576873687,10025.0,0.008724309094123658,0.008514952524150188
251,2020-02-05,9660.462994073005,9940.0,0.053962835720091584,0.06012173017898199
252,2020-02-04,9152.972961585505,9360.0,-0.011896848355162136,-0.015898586067798273
253,2020-02-03,9262.514802244492,9510.0,-0.011089443795659827,-0.002625362495083499
254,2020-01-31,9365.80258308166,9535.0,-0.018702691035274648,-0.028942588676042033
255,2020-01-30,9542.616590000958,9815.0,0.02210921935083086,0.020067563050809173
256,2020-01-29,9333.951992155084,9620.0,0.03059459515691716,0.03652165618411625
257,2020-01-28,9052.707724393436,9275.0,0.013101389841030452,0.010840214552864807
258,2020-01-27,8934.878221915445,9175.0,0.05004907562387192,0.06297752396074098
259,2020-01-24,8498.701979680462,8615.0,0.010483776804514393,0.01520497129370341
260,2020-01-23,8410.068901502482,8485.0,-0.027821261141007723,-0.039288704133170815
261,2020-01-22,8647.332811453034,8825.0,-0.009069127523350463,-0.0045223367068106994
