,btc,eth,xrp,ltc,xmr,bch,link,eos,bnb,xem,ada,dot,etc,bsv,dash
2017-03-19,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-20,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-21,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-22,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-23,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-24,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-25,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-26,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-27,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-28,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-29,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-30,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-03-31,0.910142081967534,0.05856334734490048,0.011792291066140074,0.01022807276802572,0.00927420685339964,,,,,,,,,,
2017-04-01,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-02,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-03,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-04,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-05,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-06,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-07,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-08,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-09,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-10,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-11,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-12,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-13,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-14,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-15,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-16,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-17,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-18,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-19,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-20,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-21,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-22,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-23,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-24,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-25,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-26,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-27,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-28,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-29,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-04-30,0.8125245391719074,0.13812154835731968,0.01378694327413215,,0.011359188083858315,,,,,,,,,,0.02420778111278244
2017-05-01,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-02,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-03,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-04,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-05,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-06,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-07,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-08,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-09,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-10,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-11,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-12,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-13,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-14,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-15,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-16,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-17,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-18,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-19,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-20,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-21,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-22,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-23,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-24,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-25,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-26,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-27,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-28,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-29,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-30,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-05-31,0.7349972603807012,0.173260055154787,0.05011348369267186,0.022174186700867418,,,,,,,,,,,0.01945501407097241
2017-06-01,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-02,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-03,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-04,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-05,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-06,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-07,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-08,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-09,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-10,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-11,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-12,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-13,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-14,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-15,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-16,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-17,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-18,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-19,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-20,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-21,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-22,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-23,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-24,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-25,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-26,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-27,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-28,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-29,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-06-30,0.5731304803622781,0.21463704542154322,0.16149998925625755,0.024974144931113582,,,,,,0.02575834002880733,,,,,
2017-07-01,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-02,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-03,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-04,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-05,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-06,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-07,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-08,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-09,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-10,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-11,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-12,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-13,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-14,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-15,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-16,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-17,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-18,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-19,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-20,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-21,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-22,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-23,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-24,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-25,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-26,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-27,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-28,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-29,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-30,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-07-31,0.5024420376351766,0.3281278143398048,0.126421550701198,0.022172389010457635,,,,,,,,,0.020836208313362893,,
2017-08-01,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-02,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-03,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-04,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-05,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-06,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-07,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-08,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-09,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-10,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-11,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-12,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
2017-08-13,0.5631541926237048,0.2808022171086861,0.10402756437981578,0.031597460571889224,,,,,,,,,0.02041856531590414,,
