,Date,Coin,Weight,name_x,ticker_x,name_y,ticker_y,name,ticker
591,2021-07-01,internet-computer,0.0201822,internet-computer,icp,internet-computer,icp,internet-computer,icp
592,2021-07-01,ethereum-classic,0.019405600000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
593,2020-12-01,ethereum-classic,0.012155100000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
594,2020-11-01,ethereum-classic,0.013067800000000001,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
595,2020-10-01,ethereum-classic,0.0134673,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
596,2020-09-01,ethereum-classic,0.0144154,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
597,2020-08-01,ethereum-classic,0.016328000000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
598,2020-07-01,ethereum-classic,0.0167382,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
599,2020-06-01,ethereum-classic,0.017986500000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
600,2020-05-01,ethereum-classic,0.018000000000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
601,2020-04-01,ethereum-classic,0.0183568,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
602,2020-03-01,ethereum-classic,0.0186301,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
603,2020-02-01,ethereum-classic,0.0224014,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
604,2020-01-01,ethereum-classic,0.016966699999999998,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
605,2019-12-01,ethereum-classic,0.015465,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
606,2019-11-01,ethereum-classic,0.015803,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
607,2019-10-01,ethereum-classic,0.0166373,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
608,2019-09-01,ethereum-classic,0.0183012,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
609,2019-08-01,ethereum-classic,0.0161772,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
610,2019-07-01,ethereum-classic,0.0167659,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
611,2019-06-01,ethereum-classic,0.018186,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
612,2019-05-01,ethereum-classic,0.018587700000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
613,2019-04-01,ethereum-classic,0.017855000000000003,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
614,2019-03-01,ethereum-classic,0.018082,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
615,2019-02-01,ethereum-classic,0.0188527,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
616,2019-01-01,ethereum-classic,0.019365300000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
617,2018-12-01,ethereum-classic,0.0188553,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
618,2018-11-01,ethereum-classic,0.020549,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
619,2018-10-01,ethereum-classic,0.0214385,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
620,2018-09-01,ethereum-classic,0.0231107,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
621,2018-08-01,ethereum-classic,0.0223246,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
622,2018-07-01,ethereum-classic,0.021889699999999998,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
623,2018-06-01,ethereum-classic,0.019247900000000002,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
624,2018-05-01,ethereum-classic,0.0194296,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
625,2018-04-01,ethereum-classic,0.0207336,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
626,2018-03-01,ethereum-classic,0.0246637,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
627,2018-02-01,ethereum-classic,0.019798,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
628,2018-01-31,ethereum-classic,0.019798,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
629,2018-01-19,ethereum-classic,0.019614,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
630,2018-01-01,ethereum-classic,0.0198447,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
631,2017-12-01,ethereum-classic,0.0297165,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
632,2017-11-01,ethereum-classic,0.0241756,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
633,2017-10-01,ethereum-classic,0.0268538,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
634,2017-09-01,ethereum-classic,0.0276395,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
635,2017-08-01,ethereum-classic,0.037065600000000004,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
636,2017-07-01,ethereum-classic,0.0387597,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
637,2017-06-01,ethereum-classic,0.042408,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
638,2017-05-01,ethereum-classic,0.038549099999999996,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
639,2017-04-01,ethereum-classic,0.0344446,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
640,2017-03-01,ethereum-classic,0.0307546,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
641,2017-02-01,ethereum-classic,0.0340185,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
642,2017-01-01,ethereum-classic,0.0349815,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
643,2016-12-01,ethereum-classic,0.0294028,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
644,2016-11-01,ethereum-classic,0.0323052,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
645,2016-10-01,ethereum-classic,0.0371003,ethereum-classic,etc,ethereum-classic,etc,ethereum-classic,etc
646,2021-07-01,vechain,0.0190273,vechain,vet,vechain,vet,vechain,vet
647,2021-06-01,vechain,0.021354,vechain,vet,vechain,vet,vechain,vet
648,2021-05-01,vechain,0.022964099999999998,vechain,vet,vechain,vet,vechain,vet
649,2021-04-01,vechain,0.0180604,vechain,vet,vechain,vet,vechain,vet
650,2021-03-01,vechain,0.014370099999999998,vechain,vet,vechain,vet,vechain,vet
651,2021-02-01,vechain,0.014012400000000001,vechain,vet,vechain,vet,vechain,vet
652,2021-01-01,vechain,0.014317200000000002,vechain,vet,vechain,vet,vechain,vet
653,2020-12-01,vechain,0.0139398,vechain,vet,vechain,vet,vechain,vet
654,2020-11-01,vechain,0.0133138,vechain,vet,vechain,vet,vechain,vet
655,2020-10-01,vechain,0.0156764,vechain,vet,vechain,vet,vechain,vet
656,2020-09-01,vechain,0.0161451,vechain,vet,vechain,vet,vechain,vet
657,2020-08-01,vechain,0.0172098,vechain,vet,vechain,vet,vechain,vet
658,2020-07-01,vechain,0.0140488,vechain,vet,vechain,vet,vechain,vet
659,2020-03-01,vechain,0.011216600000000002,vechain,vet,vechain,vet,vechain,vet
660,2020-02-01,vechain,0.0114116,vechain,vet,vechain,vet,vechain,vet
661,2020-01-01,vechain,0.013139099999999999,vechain,vet,vechain,vet,vechain,vet
662,2019-12-01,vechain,0.0137197,vechain,vet,vechain,vet,vechain,vet
663,2019-11-01,vechain,0.009991640000000001,vechain,vet,vechain,vet,vechain,vet
664,2019-10-01,vechain,0.00979877,vechain,vet,vechain,vet,vechain,vet
665,2019-09-01,vechain,0.010360000000000001,vechain,vet,vechain,vet,vechain,vet
666,2019-08-01,vechain,0.010949899999999999,vechain,vet,vechain,vet,vechain,vet
667,2019-07-01,vechain,0.0116384,vechain,vet,vechain,vet,vechain,vet
668,2019-06-01,vechain,0.0121193,vechain,vet,vechain,vet,vechain,vet
669,2019-05-01,vechain,0.0135418,vechain,vet,vechain,vet,vechain,vet
670,2019-04-01,vechain,0.0140432,vechain,vet,vechain,vet,vechain,vet
671,2019-03-01,vechain,0.013391100000000001,vechain,vet,vechain,vet,vechain,vet
672,2019-02-01,vechain,0.013436,vechain,vet,vechain,vet,vechain,vet
673,2019-01-01,vechain,0.0131187,vechain,vet,vechain,vet,vechain,vet
674,2018-12-01,vechain,0.0137777,vechain,vet,vechain,vet,vechain,vet
675,2018-11-01,vechain,0.0159947,vechain,vet,vechain,vet,vechain,vet
676,2018-10-01,vechain,0.016877800000000002,vechain,vet,vechain,vet,vechain,vet
677,2018-09-01,vechain,0.0188761,vechain,vet,vechain,vet,vechain,vet
678,2018-08-01,vechain,0.019202999999999998,vechain,vet,vechain,vet,vechain,vet
679,2018-07-01,vechain,0.0211939,vechain,vet,vechain,vet,vechain,vet
680,2018-06-01,vechain,0.0210018,vechain,vet,vechain,vet,vechain,vet
681,2018-05-01,vechain,0.0197921,vechain,vet,vechain,vet,vechain,vet
682,2018-04-01,vechain,0.019894000000000002,vechain,vet,vechain,vet,vechain,vet
683,2021-07-01,filecoin,0.0179673,filecoin,fil,filecoin,fil,filecoin,fil
684,2021-06-01,filecoin,0.017511699999999998,filecoin,fil,filecoin,fil,filecoin,fil
685,2021-05-01,filecoin,0.021471399999999998,filecoin,fil,filecoin,fil,filecoin,fil
686,2021-04-01,filecoin,0.0216991,filecoin,fil,filecoin,fil,filecoin,fil
687,2021-03-01,filecoin,0.012728600000000001,filecoin,fil,filecoin,fil,filecoin,fil
688,2021-02-01,filecoin,0.0112509,filecoin,fil,filecoin,fil,filecoin,fil
689,2021-01-01,filecoin,0.013443,filecoin,fil,filecoin,fil,filecoin,fil
690,2021-07-01,tron,0.0176497,tron,trx,tron,trx,tron,trx
691,2021-06-01,tron,0.017600400000000002,tron,trx,tron,trx,tron,trx
692,2021-05-01,tron,0.0196566,tron,trx,tron,trx,tron,trx
693,2021-04-01,tron,0.016822,tron,trx,tron,trx,tron,trx
694,2021-03-01,tron,0.016274,tron,trx,tron,trx,tron,trx
695,2021-02-01,tron,0.016490499999999998,tron,trx,tron,trx,tron,trx
696,2021-01-01,tron,0.0186833,tron,trx,tron,trx,tron,trx
697,2020-12-01,tron,0.0209285,tron,trx,tron,trx,tron,trx
698,2020-11-01,tron,0.022688000000000003,tron,trx,tron,trx,tron,trx
699,2020-10-01,tron,0.0236847,tron,trx,tron,trx,tron,trx
700,2020-09-01,tron,0.0238194,tron,trx,tron,trx,tron,trx
701,2020-08-01,tron,0.020886900000000003,tron,trx,tron,trx,tron,trx
702,2020-07-01,tron,0.020842700000000002,tron,trx,tron,trx,tron,trx
703,2020-06-01,tron,0.020618599999999997,tron,trx,tron,trx,tron,trx
704,2020-05-01,tron,0.0209422,tron,trx,tron,trx,tron,trx
705,2020-04-01,tron,0.021067,tron,trx,tron,trx,tron,trx
706,2020-03-01,tron,0.0211353,tron,trx,tron,trx,tron,trx
707,2020-02-01,tron,0.0219507,tron,trx,tron,trx,tron,trx
708,2020-01-01,tron,0.0224929,tron,trx,tron,trx,tron,trx
709,2019-12-01,tron,0.023432900000000003,tron,trx,tron,trx,tron,trx
710,2019-11-01,tron,0.0240469,tron,trx,tron,trx,tron,trx
711,2019-10-01,tron,0.0216018,tron,trx,tron,trx,tron,trx
712,2019-09-01,tron,0.0221507,tron,trx,tron,trx,tron,trx
713,2019-08-01,tron,0.024051700000000002,tron,trx,tron,trx,tron,trx
714,2019-07-01,tron,0.0263399,tron,trx,tron,trx,tron,trx
715,2019-06-01,tron,0.027736800000000002,tron,trx,tron,trx,tron,trx
716,2019-05-01,tron,0.029157199999999998,tron,trx,tron,trx,tron,trx
717,2019-04-01,tron,0.0307698,tron,trx,tron,trx,tron,trx
718,2019-03-01,tron,0.0334623,tron,trx,tron,trx,tron,trx
719,2019-02-01,tron,0.0375756,tron,trx,tron,trx,tron,trx
720,2019-01-01,tron,0.030100099999999998,tron,trx,tron,trx,tron,trx
721,2018-12-01,tron,0.0249845,tron,trx,tron,trx,tron,trx
722,2018-11-01,tron,0.0253732,tron,trx,tron,trx,tron,trx
723,2018-10-01,tron,0.023687999999999997,tron,trx,tron,trx,tron,trx
724,2018-09-01,tron,0.025016,tron,trx,tron,trx,tron,trx
725,2018-08-01,tron,0.0263444,tron,trx,tron,trx,tron,trx
726,2018-07-01,tron,0.028615599999999998,tron,trx,tron,trx,tron,trx
727,2018-06-01,tron,0.0322627,tron,trx,tron,trx,tron,trx
728,2018-05-01,tron,0.029394999999999998,tron,trx,tron,trx,tron,trx
729,2018-04-01,tron,0.0269822,tron,trx,tron,trx,tron,trx
730,2018-03-01,tron,0.0218425,tron,trx,tron,trx,tron,trx
731,2018-02-01,tron,0.023870000000000002,tron,trx,tron,trx,tron,trx
732,2018-01-31,tron,0.023870000000000002,tron,trx,tron,trx,tron,trx
733,2018-01-19,tron,0.0258809,tron,trx,tron,trx,tron,trx
734,2018-01-01,tron,0.0178929,tron,trx,tron,trx,tron,trx
735,2021-07-01,monero,0.0161824,monero,xmr,monero,xmr,monero,xmr
736,2021-06-01,monero,0.0165796,monero,xmr,monero,xmr,monero,xmr
737,2021-05-01,monero,0.0175479,monero,xmr,monero,xmr,monero,xmr
738,2021-04-01,monero,0.015518,monero,xmr,monero,xmr,monero,xmr
739,2021-03-01,monero,0.0177502,monero,xmr,monero,xmr,monero,xmr
740,2021-02-01,monero,0.0171916,monero,xmr,monero,xmr,monero,xmr
741,2021-01-01,monero,0.022212100000000002,monero,xmr,monero,xmr,monero,xmr
742,2020-12-01,monero,0.020880299999999997,monero,xmr,monero,xmr,monero,xmr
743,2020-11-01,monero,0.024997699999999998,monero,xmr,monero,xmr,monero,xmr
744,2020-10-01,monero,0.022402500000000002,monero,xmr,monero,xmr,monero,xmr
745,2020-09-01,monero,0.021120800000000002,monero,xmr,monero,xmr,monero,xmr
746,2020-08-01,monero,0.021476799999999997,monero,xmr,monero,xmr,monero,xmr
747,2020-07-01,monero,0.021389000000000002,monero,xmr,monero,xmr,monero,xmr
748,2020-06-01,monero,0.0214226,monero,xmr,monero,xmr,monero,xmr
749,2020-05-01,monero,0.0217227,monero,xmr,monero,xmr,monero,xmr
750,2020-04-01,monero,0.0217469,monero,xmr,monero,xmr,monero,xmr
751,2020-03-01,monero,0.021627900000000002,monero,xmr,monero,xmr,monero,xmr
752,2020-02-01,monero,0.0220086,monero,xmr,monero,xmr,monero,xmr
753,2020-01-01,monero,0.0212119,monero,xmr,monero,xmr,monero,xmr
754,2019-12-01,monero,0.0221723,monero,xmr,monero,xmr,monero,xmr
755,2019-11-01,monero,0.0213508,monero,xmr,monero,xmr,monero,xmr
756,2019-10-01,monero,0.0226207,monero,xmr,monero,xmr,monero,xmr
757,2019-09-01,monero,0.023513000000000003,monero,xmr,monero,xmr,monero,xmr
758,2019-08-01,monero,0.0233961,monero,xmr,monero,xmr,monero,xmr
759,2019-07-01,monero,0.0227842,monero,xmr,monero,xmr,monero,xmr
760,2019-06-01,monero,0.023277600000000002,monero,xmr,monero,xmr,monero,xmr
761,2019-05-01,monero,0.023751400000000002,monero,xmr,monero,xmr,monero,xmr
762,2019-04-01,monero,0.023589600000000002,monero,xmr,monero,xmr,monero,xmr
763,2019-03-01,monero,0.0241134,monero,xmr,monero,xmr,monero,xmr
764,2019-02-01,monero,0.024688599999999998,monero,xmr,monero,xmr,monero,xmr
765,2019-01-01,monero,0.0243324,monero,xmr,monero,xmr,monero,xmr
766,2018-12-01,monero,0.026207400000000002,monero,xmr,monero,xmr,monero,xmr
767,2018-11-01,monero,0.027123,monero,xmr,monero,xmr,monero,xmr
768,2018-10-01,monero,0.0273372,monero,xmr,monero,xmr,monero,xmr
769,2018-09-01,monero,0.0255342,monero,xmr,monero,xmr,monero,xmr
770,2018-08-01,monero,0.025189,monero,xmr,monero,xmr,monero,xmr
771,2018-07-01,monero,0.0247748,monero,xmr,monero,xmr,monero,xmr
772,2018-06-01,monero,0.0249248,monero,xmr,monero,xmr,monero,xmr
773,2018-05-01,monero,0.027369900000000003,monero,xmr,monero,xmr,monero,xmr
774,2018-04-01,monero,0.0282928,monero,xmr,monero,xmr,monero,xmr
775,2018-03-01,monero,0.027813400000000002,monero,xmr,monero,xmr,monero,xmr
776,2018-02-01,monero,0.0254325,monero,xmr,monero,xmr,monero,xmr
777,2018-01-31,monero,0.0254325,monero,xmr,monero,xmr,monero,xmr
778,2018-01-19,monero,0.0253549,monero,xmr,monero,xmr,monero,xmr
779,2018-01-01,monero,0.027128100000000002,monero,xmr,monero,xmr,monero,xmr
780,2017-12-01,monero,0.0308076,monero,xmr,monero,xmr,monero,xmr
781,2017-11-01,monero,0.0274944,monero,xmr,monero,xmr,monero,xmr
782,2017-10-01,monero,0.0300142,monero,xmr,monero,xmr,monero,xmr
783,2017-09-01,monero,0.030758399999999998,monero,xmr,monero,xmr,monero,xmr
784,2017-08-01,monero,0.024969,monero,xmr,monero,xmr,monero,xmr
785,2017-07-01,monero,0.0235113,monero,xmr,monero,xmr,monero,xmr
786,2017-06-01,monero,0.0265197,monero,xmr,monero,xmr,monero,xmr
787,2017-05-01,monero,0.0323527,monero,xmr,monero,xmr,monero,xmr
788,2017-04-01,monero,0.0395589,monero,xmr,monero,xmr,monero,xmr
789,2017-03-01,monero,0.038451,monero,xmr,monero,xmr,monero,xmr
790,2017-02-01,monero,0.0413232,monero,xmr,monero,xmr,monero,xmr
791,2017-01-01,monero,0.042672100000000004,monero,xmr,monero,xmr,monero,xmr
792,2016-12-01,monero,0.0367374,monero,xmr,monero,xmr,monero,xmr
793,2016-11-01,monero,0.031105900000000002,monero,xmr,monero,xmr,monero,xmr
794,2016-10-01,monero,0.039936,monero,xmr,monero,xmr,monero,xmr
795,2016-09-01,monero,0.0345414,monero,xmr,monero,xmr,monero,xmr
796,2016-08-01,monero,0.017492399999999998,monero,xmr,monero,xmr,monero,xmr
797,2016-07-01,monero,0.0172846,monero,xmr,monero,xmr,monero,xmr
798,2016-06-01,monero,0.0150533,monero,xmr,monero,xmr,monero,xmr
799,2016-05-01,monero,0.016888900000000002,monero,xmr,monero,xmr,monero,xmr
800,2016-04-01,monero,0.0203579,monero,xmr,monero,xmr,monero,xmr
801,2016-03-01,monero,0.0164798,monero,xmr,monero,xmr,monero,xmr
802,2016-02-01,monero,0.0151982,monero,xmr,monero,xmr,monero,xmr
803,2016-01-01,monero,0.014466300000000001,monero,xmr,monero,xmr,monero,xmr
804,2015-12-01,monero,0.013661900000000001,monero,xmr,monero,xmr,monero,xmr
805,2015-11-01,monero,0.0142066,monero,xmr,monero,xmr,monero,xmr
806,2015-10-01,monero,0.0150758,monero,xmr,monero,xmr,monero,xmr
807,2015-09-01,monero,0.015075300000000002,monero,xmr,monero,xmr,monero,xmr
808,2015-08-01,monero,0.015184,monero,xmr,monero,xmr,monero,xmr
809,2015-07-01,monero,0.0142679,monero,xmr,monero,xmr,monero,xmr
810,2015-06-01,monero,0.0144712,monero,xmr,monero,xmr,monero,xmr
811,2015-05-01,monero,0.0165557,monero,xmr,monero,xmr,monero,xmr
812,2015-04-01,monero,0.0177766,monero,xmr,monero,xmr,monero,xmr
813,2015-03-01,monero,0.0112353,monero,xmr,monero,xmr,monero,xmr
814,2015-02-01,monero,0.009997840000000001,monero,xmr,monero,xmr,monero,xmr
815,2015-01-01,monero,0.0101674,monero,xmr,monero,xmr,monero,xmr
816,2021-07-01,eos,0.0158971,eos,eos,eos,eos,eos,eos
817,2021-06-01,eos,0.018876200000000003,eos,eos,eos,eos,eos,eos
818,2021-05-01,eos,0.0158235,eos,eos,eos,eos,eos,eos
819,2021-04-01,eos,0.0153373,eos,eos,eos,eos,eos,eos
820,2021-03-01,eos,0.0163317,eos,eos,eos,eos,eos,eos
821,2021-02-01,eos,0.0182352,eos,eos,eos,eos,eos,eos
822,2021-01-01,eos,0.020943,eos,eos,eos,eos,eos,eos
823,2020-12-01,eos,0.0240475,eos,eos,eos,eos,eos,eos
824,2020-11-01,eos,0.0256657,eos,eos,eos,eos,eos,eos
825,2020-10-01,eos,0.026686800000000004,eos,eos,eos,eos,eos,eos
826,2020-09-01,eos,0.0285595,eos,eos,eos,eos,eos,eos
827,2020-08-01,eos,0.029903100000000002,eos,eos,eos,eos,eos,eos
828,2020-07-01,eos,0.030301300000000003,eos,eos,eos,eos,eos,eos
829,2020-06-01,eos,0.0316165,eos,eos,eos,eos,eos,eos
830,2020-05-01,eos,0.0335401,eos,eos,eos,eos,eos,eos
831,2020-04-01,eos,0.0346898,eos,eos,eos,eos,eos,eos
832,2020-03-01,eos,0.036245,eos,eos,eos,eos,eos,eos
833,2020-02-01,eos,0.038878300000000005,eos,eos,eos,eos,eos,eos
834,2020-01-01,eos,0.0371093,eos,eos,eos,eos,eos,eos
835,2019-12-01,eos,0.0368883,eos,eos,eos,eos,eos,eos
836,2019-11-01,eos,0.0369197,eos,eos,eos,eos,eos,eos
837,2019-10-01,eos,0.0374559,eos,eos,eos,eos,eos,eos
838,2019-09-01,eos,0.0381096,eos,eos,eos,eos,eos,eos
839,2019-08-01,eos,0.039596,eos,eos,eos,eos,eos,eos
840,2019-07-01,eos,0.0423475,eos,eos,eos,eos,eos,eos
841,2019-06-01,eos,0.0515527,eos,eos,eos,eos,eos,eos
842,2019-05-01,eos,0.048961,eos,eos,eos,eos,eos,eos
843,2019-04-01,eos,0.0473374,eos,eos,eos,eos,eos,eos
844,2019-03-01,eos,0.0475061,eos,eos,eos,eos,eos,eos
845,2019-02-01,eos,0.0418513,eos,eos,eos,eos,eos,eos
846,2019-01-01,eos,0.0408286,eos,eos,eos,eos,eos,eos
847,2018-12-01,eos,0.044441499999999995,eos,eos,eos,eos,eos,eos
848,2018-11-01,eos,0.0452424,eos,eos,eos,eos,eos,eos
849,2018-10-01,eos,0.0448267,eos,eos,eos,eos,eos,eos
850,2018-09-01,eos,0.044735699999999996,eos,eos,eos,eos,eos,eos
851,2018-08-01,eos,0.0458265,eos,eos,eos,eos,eos,eos
852,2018-07-01,eos,0.047922700000000006,eos,eos,eos,eos,eos,eos
853,2018-06-01,eos,0.0503426,eos,eos,eos,eos,eos,eos
854,2018-05-01,eos,0.0489445,eos,eos,eos,eos,eos,eos
855,2018-04-01,eos,0.0347687,eos,eos,eos,eos,eos,eos
856,2018-03-01,eos,0.0314529,eos,eos,eos,eos,eos,eos
857,2018-02-01,eos,0.0332442,eos,eos,eos,eos,eos,eos
858,2018-01-31,eos,0.0332442,eos,eos,eos,eos,eos,eos
859,2018-01-19,eos,0.027982999999999997,eos,eos,eos,eos,eos,eos
860,2018-01-01,eos,0.0259665,eos,eos,eos,eos,eos,eos
861,2017-12-01,eos,0.0212587,eos,eos,eos,eos,eos,eos
862,2017-11-01,eos,0.0123746,eos,eos,eos,eos,eos,eos
863,2017-10-01,eos,0.012476300000000001,eos,eos,eos,eos,eos,eos
864,2021-07-01,shiba-inu,0.0144879,shiba-inu,shib,shiba-inu,shib,shiba-inu,shib
865,2021-07-01,aave,0.0139833,aave,aave,aave,aave,aave,aave
866,2021-06-01,aave,0.0165909,aave,aave,aave,aave,aave,aave
867,2021-05-01,aave,0.015048800000000001,aave,aave,aave,aave,aave,aave
868,2021-04-01,aave,0.0160828,aave,aave,aave,aave,aave,aave
869,2021-03-01,aave,0.018621099999999998,aave,aave,aave,aave,aave,aave
870,2021-02-01,aave,0.0210703,aave,aave,aave,aave,aave,aave
871,2021-01-01,aave,0.0130724,aave,aave,aave,aave,aave,aave
872,2020-12-01,aave,0.013118099999999999,aave,aave,aave,aave,aave,aave
873,2020-11-01,aave,0.00989681,aave,aave,aave,aave,aave,aave
874,2020-10-01,aave,0.0144389,aave,aave,aave,aave,aave,aave
875,2021-07-01,crypto-com-coin,0.013448,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
876,2021-06-01,crypto-com-coin,0.013354600000000001,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
877,2021-05-01,crypto-com-coin,0.014291400000000001,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
878,2021-04-01,crypto-com-coin,0.0176355,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
879,2021-03-01,crypto-com-coin,0.0162002,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
880,2021-02-01,crypto-com-coin,0.013156600000000001,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
881,2021-01-01,crypto-com-coin,0.015170999999999999,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
882,2020-12-01,crypto-com-coin,0.0170737,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
883,2020-11-01,crypto-com-coin,0.0222201,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
884,2020-10-01,crypto-com-coin,0.030345300000000002,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
885,2020-09-01,crypto-com-coin,0.0308351,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
886,2020-08-01,crypto-com-coin,0.030708000000000003,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
887,2020-07-01,crypto-com-coin,0.0293336,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
888,2020-06-01,crypto-com-coin,0.0242417,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
889,2020-05-01,crypto-com-coin,0.0203207,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
890,2020-04-01,crypto-com-coin,0.0192073,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
891,2020-03-01,crypto-com-coin,0.0170699,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
892,2020-02-01,crypto-com-coin,0.0164988,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
893,2020-01-01,crypto-com-coin,0.0155616,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
894,2019-12-01,crypto-com-coin,0.013023,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
895,2019-11-01,crypto-com-coin,0.013452200000000001,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
896,2019-10-01,crypto-com-coin,0.0134599,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
897,2019-09-01,crypto-com-coin,0.0132188,crypto-com-coin,cro,crypto-com-coin,cro,crypto-com-coin,cro
898,2021-07-01,bitcoin-sv,0.0133411,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
899,2021-06-01,bitcoin-sv,0.0135764,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
900,2021-05-01,bitcoin-sv,0.0157186,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
901,2021-04-01,bitcoin-sv,0.014908,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
902,2021-03-01,bitcoin-sv,0.0163758,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
903,2021-02-01,bitcoin-sv,0.019726900000000002,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
904,2021-01-01,bitcoin-sv,0.023229899999999998,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
905,2020-12-01,bitcoin-sv,0.025330599999999998,bitcoin-sv,bsv,bitcoin-sv,bsv,bitcoin-sv,bsv
