,copula,risk_measure,h,file,HE,likelihood,AIC,AIC_selected
17,Clayton,VaR q=0.05,1.003515625,181.csv,0.626883501824099,-893.3334126566392,1788.6668253132784,0
18,Clayton,VaR q=0.05,0.9312499999999999,0.csv,0.6909716908617487,-1219.8850935949163,2441.7701871898325,0
19,Clayton,Variance,0.87587890625,76.csv,0.9078306490286112,-1916.009396311974,3834.018792623948,0
20,Clayton,ES q=0.05,0.8764648437499999,125.csv,0.7342746246968547,-851.3103839293167,1704.6207678586334,0
21,Clayton,VaR q=0.05,1.01640625,166.csv,0.5973960958229214,-1465.072397239257,2932.144794478514,0
22,Clayton,Variance,0.8875,86.csv,0.9091788573574046,-2467.9930541711537,4937.9861083423075,0
23,Clayton,ES q=0.01,0.4688476562499996,140.csv,0.44411373164216705,-345.049792584127,692.099585168254,0
24,Clayton,Variance,0.9162109374999998,61.csv,0.8605849938768402,-2503.202261535992,5008.404523071984,0
25,Clayton,ES q=0.05,0.7796874999999998,138.csv,0.6276455894327995,-407.6043103590653,817.2086207181306,0
26,Clayton,VaR q=0.01,0.9355468749999999,125.csv,0.7286255453391222,-851.3103839293167,1704.6207678586334,0
27,Clayton,ERM k=10,0.8908203125,170.csv,0.6700620978510394,-2048.65977948791,4099.31955897582,0
28,Clayton,Variance,0.9289062499999998,4.csv,0.86967469547805,-866.9391606791511,1735.8783213583022,0
29,Clayton,Variance,0.8477539062499998,140.csv,0.878801929153346,-345.049792584127,692.099585168254,0
30,Clayton,ES q=0.05,0.8773437499999999,0.csv,0.6804224391234686,-1219.8850935949163,2441.7701871898325,0
31,Clayton,VaR q=0.01,0.8554687499999999,88.csv,0.720033048579346,-2270.4141401709526,4542.828280341905,0
32,Clayton,ERM k=10,0.8564453124999998,140.csv,0.658286255109485,-345.049792584127,692.099585168254,0
33,Clayton,ERM k=10,0.8487304687499998,138.csv,0.6426136676201892,-407.6043103590653,817.2086207181306,0
34,Clayton,ES q=0.01,0.7464843749999998,64.csv,0.5803271360074673,-2537.297699258956,5076.595398517912,0
35,Clayton,Variance,0.9074218749999999,64.csv,0.8614678124743544,-2537.297699258956,5076.595398517912,0
36,Clayton,ES q=0.01,0.6689453124999998,170.csv,0.5172205438139237,-2048.65977948791,4099.31955897582,0
37,Clayton,ES q=0.01,0.6713867187499998,173.csv,0.5146901235253958,-1826.9212898757485,3655.842579751497,0
38,Clayton,VaR q=0.01,0.9062499999999999,173.csv,0.6724310912922924,-1826.9212898757485,3655.842579751497,0
39,Clayton,ERM k=10,0.8929687499999999,76.csv,0.6758537139302756,-1916.009396311974,3834.018792623948,0
40,Clayton,Variance,0.89482421875,102.csv,0.9115632252803438,-3320.620062874389,6643.240125748778,0
41,Clayton,Variance,0.9212890625000001,56.csv,0.8566675698831281,-2761.785339012601,5525.570678025202,0
42,Clayton,ES q=0.05,0.9124023437499998,102.csv,0.7162858963836443,-3320.620062874389,6643.240125748778,0
43,Clayton,ES q=0.01,0.6446289062499998,181.csv,0.49913218358804345,-893.3334126566392,1788.6668253132784,0
44,Clayton,ERM k=10,0.7543945312499998,162.csv,0.6247891987079766,-1647.1065221061913,3296.2130442123826,0
45,Clayton,Variance,0.8312499999999998,125.csv,0.9138112712313943,-851.3103839293167,1704.6207678586334,0
46,Clayton,ERM k=10,0.9114257812499998,90.csv,0.6914936920151965,-2481.8520245204936,4965.704049040987,0
47,Clayton,VaR q=0.01,0.93603515625,102.csv,0.7141371359525115,-3320.620062874389,6643.240125748778,0
48,Clayton,Variance,0.8698242187499999,88.csv,0.9078936069990393,-2270.4141401709526,4542.828280341905,0
49,Clayton,ES q=0.01,0.7008789062499997,78.csv,0.6310162728340338,-2089.471027729087,4180.942055458174,0
50,Clayton,VaR q=0.05,0.9892578125000002,100.csv,0.6638846956793035,-3383.4557667569998,6768.9115335139995,0
51,Clayton,VaR q=0.05,1.008203125,168.csv,0.6221482589895106,-1349.1334815404643,2700.2669630809287,0
52,Clayton,ES q=0.05,0.8884765625,121.csv,0.7430838568566532,-568.845470609399,1139.690941218798,0
53,Clayton,Variance,0.9195312499999999,0.csv,0.8719144420099858,-1219.8850935949163,2441.7701871898325,0
54,Clayton,VaR q=0.05,0.98125,102.csv,0.6603151154742032,-3320.620062874389,6643.240125748778,0
55,Clayton,Variance,0.8986328124999998,93.csv,0.9133277869915075,-2272.1768245570884,4546.353649114177,0
56,Clayton,ERM k=10,0.8431640624999999,181.csv,0.6346366128128075,-893.3334126566392,1788.6668253132784,0
57,Clayton,Variance,0.8364257812499999,138.csv,0.8710408063836688,-407.6043103590653,817.2086207181306,0
58,Clayton,VaR q=0.05,0.952734375,88.csv,0.6378793928149646,-2270.4141401709526,4542.828280341905,0
59,Clayton,ES q=0.05,0.8814453124999999,78.csv,0.7062486725067804,-2089.471027729087,4180.942055458174,0
60,Clayton,ERM k=10,0.9030273437499999,0.csv,0.7028000382826696,-1219.8850935949163,2441.7701871898325,0
61,Clayton,VaR q=0.05,1.0498046875,170.csv,0.5462923807873723,-2048.65977948791,4099.31955897582,0
62,Clayton,ES q=0.05,0.8737304687499998,88.csv,0.7016171436321215,-2270.4141401709526,4542.828280341905,0
63,Clayton,ES q=0.01,0.7804687499999998,0.csv,0.648062948693657,-1219.8850935949163,2441.7701871898325,0
64,Clayton,VaR q=0.01,0.8708984375,78.csv,0.7222930787705977,-2089.471027729087,4180.942055458174,0
65,Clayton,VaR q=0.01,0.7914062499999999,181.csv,0.683363487293599,-893.3334126566392,1788.6668253132784,0
66,Clayton,ES q=0.05,0.8109374999999998,185.csv,0.6108702584265959,-777.7981718349594,1557.5963436699187,0
67,Clayton,ES q=0.01,0.6637695312499997,185.csv,0.5102612209154926,-777.7981718349594,1557.5963436699187,0
68,Clayton,ERM k=10,0.8618164062499999,173.csv,0.6365286385412288,-1826.9212898757485,3655.842579751497,0
69,Clayton,ERM k=10,0.9033203125,125.csv,0.7099988459442679,-851.3103839293167,1704.6207678586334,0
70,Clayton,VaR q=0.01,0.8452148437499999,154.csv,0.6986391907904963,-541.2622869375798,1084.5245738751596,0
71,Clayton,VaR q=0.05,1.02294921875,173.csv,0.5851780328462686,-1826.9212898757485,3655.842579751497,0
72,Clayton,Variance,0.7737304687499997,162.csv,0.9154189566504501,-1647.1065221061913,3296.2130442123826,0
73,Clayton,ES q=0.05,0.7864257812499998,181.csv,0.6074032467934374,-893.3334126566392,1788.6668253132784,0
74,Clayton,ES q=0.01,0.7678710937499998,4.csv,0.6472280279688252,-866.9391606791511,1735.8783213583022,0
75,Clayton,VaR q=0.01,0.9402343749999998,121.csv,0.7314524380393412,-568.845470609399,1139.690941218798,0
76,Clayton,ERM k=10,0.9048828124999999,88.csv,0.6859481342865679,-2270.4141401709526,4542.828280341905,0
77,Clayton,ES q=0.01,0.6776367187499996,102.csv,0.570744107400581,-3320.620062874389,6643.240125748778,0
78,Clayton,Variance,0.8847656249999999,90.csv,0.9110062984566757,-2481.8520245204936,4965.704049040987,0
79,Clayton,ES q=0.01,0.6588867187499996,104.csv,0.558722446542042,-3328.099619792453,6658.199239584906,0
80,Clayton,ES q=0.01,0.7059570312499998,90.csv,0.6350083615139168,-2481.8520245204936,4965.704049040987,0
81,Clayton,ES q=0.05,0.7876953124999999,140.csv,0.6399579890877908,-345.049792584127,692.099585168254,0
82,Clayton,ERM k=10,0.9160156249999999,61.csv,0.6590540672596048,-2503.202261535992,5008.404523071984,0
83,Clayton,VaR q=0.01,0.9089843749999998,108.csv,0.7107500024381327,-3334.7356356491086,6671.471271298217,0
84,Clayton,ES q=0.05,0.8415039062499999,50.csv,0.6136362797187189,-1564.1630262205053,3130.3260524410107,0
85,Clayton,ES q=0.05,0.8708007812499999,34.csv,0.7048631956133163,-1334.0934766482037,2670.1869532964074,0
86,Clayton,ERM k=10,0.85283203125,143.csv,0.6546882112412302,-80.67918087418195,163.3583617483639,0
87,Clayton,ES q=0.05,0.9009765624999999,83.csv,0.7134095261219318,-2454.7712181907386,4911.542436381477,0
88,Clayton,Variance,0.8132812499999997,155.csv,0.8930172532213733,-517.7974100990787,1037.5948201981573,0
89,Clayton,VaR q=0.01,0.8248046874999999,43.csv,0.8047830601330415,-1107.0181280512948,2216.0362561025895,0
90,Clayton,ES q=0.01,0.7572265624999999,40.csv,0.6595116347118734,-1103.3826864163948,2208.7653728327896,0
91,Clayton,VaR q=0.01,0.8899414062500001,70.csv,0.7242912526070728,-2431.1861902326273,4864.3723804652545,0
92,Clayton,ES q=0.05,0.8074218749999998,183.csv,0.6118509955843523,-794.9293368627682,1591.8586737255364,0
93,Clayton,ERM k=10,0.8962890625,34.csv,0.7113056872067705,-1334.0934766482037,2670.1869532964074,0
94,Clayton,ERM k=10,0.8272460937499998,151.csv,0.6490294094183326,-55.04533535731245,112.0906707146249,0
95,Clayton,VaR q=0.01,0.8097656249999996,34.csv,0.8031414423601622,-1334.0934766482037,2670.1869532964074,0
96,Clayton,VaR q=0.05,0.9449218749999999,61.csv,0.6342346211974672,-2503.202261535992,5008.404523071984,0
97,Clayton,ES q=0.05,0.7073242187499997,166.csv,0.5700516480142986,-1465.072397239257,2932.144794478514,0
98,Clayton,ES q=0.05,0.8816406249999998,70.csv,0.6907916628826654,-2431.1861902326273,4864.3723804652545,0
99,Clayton,VaR q=0.01,0.7988281249999998,183.csv,0.687700058450593,-794.9293368627682,1591.8586737255364,0
100,Clayton,VaR q=0.05,0.9594726562500001,70.csv,0.6510999652328959,-2431.1861902326273,4864.3723804652545,0
101,Clayton,ES q=0.01,0.4729492187499995,147.csv,0.44521385282343306,-6.764693704342662,15.529387408685324,0
102,Clayton,ERM k=10,0.8515624999999999,185.csv,0.6332390057535244,-777.7981718349594,1557.5963436699187,0
103,Clayton,ES q=0.01,0.6982421874999998,88.csv,0.6289434575579409,-2270.4141401709526,4542.828280341905,0
104,Clayton,Variance,0.9004882812499999,173.csv,0.8956419479198985,-1826.9212898757485,3655.842579751497,0
105,Clayton,ERM k=10,0.9356445312499999,102.csv,0.701961692546146,-3320.620062874389,6643.240125748778,0
106,Clayton,VaR q=0.05,0.9734375,65.csv,0.6082469525901164,-2537.1117915233895,5076.223583046779,0
107,Clayton,ES q=0.01,0.7344726562499998,83.csv,0.6574254748701822,-2454.7712181907386,4911.542436381477,0
108,Clayton,Variance,0.9107421874999999,40.csv,0.8824739856555255,-1103.3826864163948,2208.7653728327896,0
109,Clayton,ERM k=10,0.9082031249999999,112.csv,0.7116901155860056,-3072.769404631306,6147.538809262612,0
110,Clayton,ERM k=10,0.8958984374999999,40.csv,0.713834177692716,-1103.3826864163948,2208.7653728327896,0
111,Clayton,VaR q=0.01,0.8168945312499999,50.csv,0.6530402461529105,-1564.1630262205053,3130.3260524410107,0
112,Clayton,ES q=0.01,0.6357421874999998,166.csv,0.46982137590028106,-1465.072397239257,2932.144794478514,0
113,Clayton,ES q=0.05,0.8812499999999999,43.csv,0.7070530923588458,-1107.0181280512948,2216.0362561025895,0
114,Clayton,Variance,0.8127929687499997,151.csv,0.8755012089142565,-55.04533535731245,112.0906707146249,0
115,Clayton,ES q=0.01,0.44882812499999947,143.csv,0.425376676235651,-80.67918087418195,163.3583617483639,0
116,Clayton,Variance,0.8789062499999998,112.csv,0.9254671737541293,-3072.769404631306,6147.538809262612,0
117,Clayton,ES q=0.01,0.7503906249999998,34.csv,0.6575738273831389,-1334.0934766482037,2670.1869532964074,0
118,Clayton,ES q=0.05,0.7916992187499998,147.csv,0.6408629964386486,-6.764693704342662,15.529387408685324,0
119,Clayton,VaR q=0.05,1.0363281250000003,183.csv,0.6079343778151954,-794.9293368627682,1591.8586737255364,0
120,Clayton,ES q=0.05,0.8690429687499999,40.csv,0.7035912646546199,-1103.3826864163948,2208.7653728327896,0
121,Clayton,ES q=0.05,0.7840820312499999,155.csv,0.6465679705283549,-517.7974100990787,1037.5948201981573,0
122,Clayton,ES q=0.05,0.8998046874999999,61.csv,0.6509192181668857,-2503.202261535992,5008.404523071984,0
123,Clayton,Variance,0.8798828124999998,104.csv,0.9110448932597428,-3328.099619792453,6658.199239584906,0
124,Clayton,VaR q=0.05,0.9606445312499999,108.csv,0.6613322441079916,-3334.7356356491086,6671.471271298217,0
125,Clayton,Variance,0.8797851562499999,183.csv,0.8908702237783684,-794.9293368627682,1591.8586737255364,0
126,Clayton,VaR q=0.05,0.9281249999999999,140.csv,0.6514629349338303,-345.049792584127,692.099585168254,0
127,Clayton,ERM k=10,0.9150390625,86.csv,0.6844377397686081,-2467.9930541711537,4937.9861083423075,0
128,Clayton,ES q=0.01,0.7514648437499998,61.csv,0.5836312496323732,-2503.202261535992,5008.404523071984,0
129,Clayton,ES q=0.01,0.7067382812499997,86.csv,0.6356225290031294,-2467.9930541711537,4937.9861083423075,0
130,Clayton,VaR q=0.01,0.7121093749999997,138.csv,0.6474695749817316,-407.6043103590653,817.2086207181306,0
131,Clayton,ERM k=10,0.9296874999999999,104.csv,0.7018344913999335,-3328.099619792453,6658.199239584906,0
132,Clayton,VaR q=0.05,0.9601562499999998,125.csv,0.6610298783894323,-851.3103839293167,1704.6207678586334,0
133,Clayton,VaR q=0.01,0.8263671874999998,140.csv,0.6899072735890105,-345.049792584127,692.099585168254,0
134,Clayton,Variance,0.89931640625,170.csv,0.9098638845276098,-2048.65977948791,4099.31955897582,0
135,Clayton,VaR q=0.05,0.9431640625,43.csv,0.7055795452122132,-1107.0181280512948,2216.0362561025895,0
136,Clayton,Variance,0.88701171875,185.csv,0.8927112697535321,-777.7981718349594,1557.5963436699187,0
137,Clayton,Variance,0.9019531249999999,50.csv,0.861582665270313,-1564.1630262205053,3130.3260524410107,0
138,Clayton,VaR q=0.05,0.934375,15.csv,0.690268677393169,-1384.381644297407,2770.763288594814,0
139,Clayton,ES q=0.05,0.8983398437499999,54.csv,0.6631841765772145,-2546.3445285864354,5094.689057172871,0
140,Clayton,VaR q=0.05,0.9748046875,83.csv,0.6275901863115665,-2454.7712181907386,4911.542436381477,0
141,Clayton,Variance,0.8298828124999997,143.csv,0.8711402813313347,-80.67918087418195,163.3583617483639,0
142,Clayton,VaR q=0.05,0.9721679687500001,154.csv,0.6071632447450432,-541.2622869375798,1084.5245738751596,0
143,Clayton,VaR q=0.01,0.8962890625,83.csv,0.7433511860233848,-2454.7712181907386,4911.542436381477,0
144,Clayton,ES q=0.01,0.7423828124999998,70.csv,0.6590604960735487,-2431.1861902326273,4864.3723804652545,0
145,Clayton,VaR q=0.05,0.92041015625,138.csv,0.6542310105636153,-407.6043103590653,817.2086207181306,0
146,Clayton,ES q=0.01,0.7412109374999998,50.csv,0.5616281283494023,-1564.1630262205053,3130.3260524410107,0
147,Clayton,VaR q=0.05,0.9289062499999998,34.csv,0.6944252895201902,-1334.0934766482037,2670.1869532964074,0
148,Clayton,VaR q=0.01,0.8164062499999998,40.csv,0.8038663125455894,-1103.3826864163948,2208.7653728327896,0
149,Clayton,VaR q=0.01,0.8266601562499999,155.csv,0.7004418668691025,-517.7974100990787,1037.5948201981573,0
150,Clayton,VaR q=0.01,0.9251953124999999,61.csv,0.7369269502195288,-2503.202261535992,5008.404523071984,0
151,Clayton,ERM k=10,0.91845703125,70.csv,0.6792019077350147,-2431.1861902326273,4864.3723804652545,0
152,Clayton,ES q=0.01,0.6506835937499996,183.csv,0.5026525933548895,-794.9293368627682,1591.8586737255364,0
153,Clayton,ERM k=10,0.8801757812499998,50.csv,0.6427986131553747,-1564.1630262205053,3130.3260524410107,0
154,Clayton,ERM k=10,0.8443359374999999,147.csv,0.6470318182547761,-6.764693704342662,15.529387408685324,0
155,Clayton,VaR q=0.05,0.922265625,40.csv,0.725426675948432,-1103.3826864163948,2208.7653728327896,0
156,Clayton,Variance,0.9138671875,70.csv,0.9051126646299835,-2431.1861902326273,4864.3723804652545,0
157,Clayton,VaR q=0.05,0.9609374999999999,155.csv,0.629579270628382,-517.7974100990787,1037.5948201981573,0
158,Clayton,Variance,0.8426757812499999,147.csv,0.8717980087781323,-6.764693704342662,15.529387408685324,0
159,Clayton,VaR q=0.01,0.7635742187499998,168.csv,0.6895121949807534,-1349.1334815404643,2700.2669630809287,0
160,Clayton,ES q=0.01,0.5058593749999996,162.csv,0.5226559237106714,-1647.1065221061913,3296.2130442123826,0
161,Clayton,ES q=0.05,0.8727539062499999,4.csv,0.6775567262321948,-866.9391606791511,1735.8783213583022,0
162,Clayton,ERM k=10,0.9029296874999999,8.csv,0.6922337819708746,-1266.3396490335203,2534.6792980670407,0
163,Clayton,ERM k=10,0.8303710937499998,148.csv,0.6444060253055682,0.4582294464325116,1.0835411071349768,0
164,Clayton,Variance,0.9238281249999999,59.csv,0.8596507188794147,-3312.6338645494898,6627.2677290989795,0
165,Clayton,VaR q=0.01,0.9594726562499999,129.csv,0.7222195887038677,-974.3550043317894,1950.7100086635787,0
166,Clayton,ES q=0.05,0.8961914062499999,131.csv,0.736799043632679,-604.1028017527168,1210.2056035054336,0
167,Clayton,Variance,0.8243164062499998,126.csv,0.9140566365498888,-832.1541381599084,1666.3082763198167,0
168,Clayton,VaR q=0.05,0.9624999999999999,76.csv,0.6313139942260383,-1916.009396311974,3834.018792623948,0
169,Clayton,ES q=0.01,0.7332031249999997,46.csv,0.6149511258783895,-1488.4464286692562,2978.8928573385124,0
170,Clayton,Variance,0.8737304687499998,82.csv,0.908855691304413,-2194.4893145755113,4390.978629151023,0
171,Clayton,ES q=0.01,0.7715820312499999,8.csv,0.6602308205408682,-1266.3396490335203,2534.6792980670407,0
172,Clayton,VaR q=0.05,0.9433593749999999,2.csv,0.6902108570399281,-1234.3941330104835,2470.788266020967,0
173,Clayton,Variance,0.9244140624999999,54.csv,0.8616867445457368,-2546.3445285864354,5094.689057172871,0
174,Clayton,VaR q=0.01,0.8775390624999999,84.csv,0.7278005837444035,-2419.084078906234,4840.168157812468,0
175,Clayton,ES q=0.05,0.8913085937499999,129.csv,0.7359911478607679,-974.3550043317894,1950.7100086635787,0
176,Clayton,ERM k=10,0.8981445312499999,82.csv,0.6831934970653551,-2194.4893145755113,4390.978629151023,0
177,Clayton,ERM k=10,0.9292968749999999,59.csv,0.6583282535199693,-3312.6338645494898,6627.2677290989795,0
178,Clayton,VaR q=0.01,0.8306640624999999,11.csv,0.8256095593839576,-956.7892874612559,1915.5785749225117,0
179,Clayton,VaR q=0.05,0.9398437499999999,16.csv,0.6844915285668236,-1437.9906144923227,2877.9812289846454,0
180,Clayton,ERM k=10,0.9068359374999999,126.csv,0.7119948903216925,-832.1541381599084,1666.3082763198167,0
181,Clayton,ES q=0.01,0.45166015624999956,148.csv,0.42517325403848405,0.4582294464325116,1.0835411071349768,0
182,Clayton,VaR q=0.01,0.9317382812499999,126.csv,0.7268489298235294,-832.1541381599084,1666.3082763198167,0
183,Clayton,ES q=0.05,0.8824218749999999,84.csv,0.7069661523222632,-2419.084078906234,4840.168157812468,0
184,Clayton,VaR q=0.01,0.8294921874999999,52.csv,0.7077179698033673,-1455.6388271061176,2913.277654212235,0
185,Clayton,ERM k=10,0.9230468749999999,131.csv,0.7095980815221499,-604.1028017527168,1210.2056035054336,0
186,Clayton,Variance,0.9259765624999998,8.csv,0.8642544945201793,-1266.3396490335203,2534.6792980670407,0
187,Clayton,Variance,0.8746093749999999,99.csv,0.905385166763805,-3466.013328695792,6934.026657391584,0
188,Clayton,ES q=0.05,0.8783203124999999,126.csv,0.7348215641687417,-832.1541381599084,1666.3082763198167,0
189,Clayton,VaR q=0.05,0.97158203125,129.csv,0.6403711825568824,-974.3550043317894,1950.7100086635787,0
190,Clayton,VaR q=0.05,0.9825195312500001,169.csv,0.6625546136922286,-1470.2354086405217,2942.4708172810433,0
191,Clayton,VaR q=0.05,0.9482421875,52.csv,0.6581995683178274,-1455.6388271061176,2913.277654212235,0
192,Clayton,Variance,0.921484375,15.csv,0.887917865434873,-1384.381644297407,2770.763288594814,0
193,Clayton,VaR q=0.05,0.9157226562499999,11.csv,0.6953047775434593,-956.7892874612559,1915.5785749225117,0
194,Clayton,ES q=0.01,0.5302734374999996,126.csv,0.5093149815377327,-832.1541381599084,1666.3082763198167,0
195,Clayton,Variance,0.8983398437499999,184.csv,0.8940424201860038,-902.5902585217727,1807.1805170435455,0
196,Clayton,ES q=0.01,0.7889648437499999,131.csv,0.7220590277813959,-604.1028017527168,1210.2056035054336,0
197,Clayton,VaR q=0.05,0.96220703125,84.csv,0.6372231879991379,-2419.084078906234,4840.168157812468,0
198,Clayton,Variance,0.8998046874999999,46.csv,0.8738796554395027,-1488.4464286692562,2978.8928573385124,0
199,Clayton,ERM k=10,0.9211914062500001,54.csv,0.6728919009417327,-2546.3445285864354,5094.689057172871,0
200,Clayton,VaR q=0.05,0.965625,92.csv,0.6593194894820211,-2320.595799963652,4643.191599927304,0
201,Clayton,VaR q=0.01,0.8375976562499999,2.csv,0.7637360371093969,-1234.3941330104835,2470.788266020967,0
202,Clayton,ES q=0.01,0.7788085937499997,2.csv,0.6479529203810822,-1234.3941330104835,2470.788266020967,0
203,Clayton,ERM k=10,0.9138671875,16.csv,0.7200555097954786,-1437.9906144923227,2877.9812289846454,0
204,Clayton,VaR q=0.01,0.9634765624999999,59.csv,0.7339570750039413,-3312.6338645494898,6627.2677290989795,0
205,Clayton,ES q=0.01,0.6819335937499996,184.csv,0.5197722580182713,-902.5902585217727,1807.1805170435455,0
206,Clayton,VaR q=0.05,0.9759765625000001,56.csv,0.6000597797498118,-2761.785339012601,5525.570678025202,0
207,Clayton,ERM k=10,0.8541992187499998,155.csv,0.6631624729896135,-517.7974100990787,1037.5948201981573,0
208,Clayton,VaR q=0.01,0.7214843749999998,166.csv,0.6302825513986241,-1465.072397239257,2932.144794478514,0
209,Clayton,ES q=0.05,0.8667968749999999,82.csv,0.6986474600991894,-2194.4893145755113,4390.978629151023,0
210,Clayton,Variance,0.9345703125,16.csv,0.8851815072278348,-1437.9906144923227,2877.9812289846454,0
211,Clayton,Variance,0.8483398437499998,134.csv,0.9131589328360383,-681.3602801043497,1364.7205602086995,0
212,Clayton,ERM k=10,0.9194335937499999,2.csv,0.7017347332708922,-1234.3941330104835,2470.788266020967,0
213,Clayton,VaR q=0.05,0.9588867187499999,59.csv,0.6215277982981178,-3312.6338645494898,6627.2677290989795,0
214,Clayton,VaR q=0.05,0.9556640624999999,8.csv,0.665983535376603,-1266.3396490335203,2534.6792980670407,0
215,Clayton,VaR q=0.01,0.8566406249999998,82.csv,0.7201778033904869,-2194.4893145755113,4390.978629151023,0
216,Clayton,ES q=0.05,0.8809570312499999,92.csv,0.7236042859511671,-2320.595799963652,4643.191599927304,0
217,Clayton,VaR q=0.05,0.9589843749999999,131.csv,0.6417294043553664,-604.1028017527168,1210.2056035054336,0
218,Clayton,VaR q=0.05,0.9824218749999999,54.csv,0.6245655707023772,-2546.3445285864354,5094.689057172871,0
219,Clayton,VaR q=0.01,0.8522460937499998,54.csv,0.7187168636134392,-2546.3445285864354,5094.689057172871,0
220,Clayton,VaR q=0.01,0.8280273437499996,8.csv,0.8036192966881613,-1266.3396490335203,2534.6792980670407,0
221,Clayton,ES q=0.05,0.8796874999999998,11.csv,0.7221743763447527,-956.7892874612559,1915.5785749225117,0
222,Clayton,ES q=0.01,0.6835937499999998,100.csv,0.5740915718472654,-3383.4557667569998,6768.9115335139995,0
223,Clayton,ERM k=10,0.8499023437499998,184.csv,0.6351384979771628,-902.5902585217727,1807.1805170435455,0
224,Clayton,ES q=0.01,0.7637695312499998,59.csv,0.5917943538821409,-3312.6338645494898,6627.2677290989795,0
225,Clayton,VaR q=0.01,0.8562499999999998,16.csv,0.8330031849727688,-1437.9906144923227,2877.9812289846454,0
226,Clayton,ES q=0.01,0.7801757812499998,54.csv,0.5994091763549638,-2546.3445285864354,5094.689057172871,0
227,Clayton,ES q=0.05,0.8697265624999999,8.csv,0.6767715506776066,-1266.3396490335203,2534.6792980670407,0
228,Clayton,ES q=0.05,0.8853515624999999,2.csv,0.6812226328427275,-1234.3941330104835,2470.788266020967,0
229,Clayton,ES q=0.01,0.6958984374999997,82.csv,0.6271009550903025,-2194.4893145755113,4390.978629151023,0
230,Clayton,VaR q=0.01,0.9639648437499999,131.csv,0.7272865870139731,-604.1028017527168,1210.2056035054336,0
231,Clayton,ES q=0.05,0.89462890625,16.csv,0.7202312972167619,-1437.9906144923227,2877.9812289846454,0
232,Clayton,ES q=0.01,0.5541015624999996,129.csv,0.5318091318185483,-974.3550043317894,1950.7100086635787,0
233,Clayton,VaR q=0.01,0.8621093750000001,169.csv,0.7246750335786488,-1470.2354086405217,2942.4708172810433,0
234,Clayton,ERM k=10,0.8782226562499998,46.csv,0.6665889328715343,-1488.4464286692562,2978.8928573385124,0
235,Clayton,ES q=0.05,0.9201171875,59.csv,0.6514689466585889,-3312.6338645494898,6627.2677290989795,0
236,Clayton,Variance,0.8100585937499997,148.csv,0.8659233129341964,0.4582294464325116,1.0835411071349768,0
237,Clayton,ES q=0.01,0.7962890624999999,16.csv,0.6908763014830444,-1437.9906144923227,2877.9812289846454,0
238,Clayton,VaR q=0.01,0.8814453124999998,92.csv,0.7310402925525246,-2320.595799963652,4643.191599927304,0
239,Clayton,VaR q=0.01,0.8540039062499999,56.csv,0.7195665635644319,-2761.785339012601,5525.570678025202,0
240,Clayton,ES q=0.05,0.7711914062499999,148.csv,0.6296343550333724,0.4582294464325116,1.0835411071349768,0
241,Clayton,VaR q=0.01,0.8908203125,76.csv,0.7388155936920153,-1916.009396311974,3834.018792623948,0
242,Clayton,ERM k=10,0.94921875,100.csv,0.7017781791193358,-3383.4557667569998,6768.9115335139995,0
243,Clayton,VaR q=0.05,0.9525390625000001,162.csv,0.6247998882195609,-1647.1065221061913,3296.2130442123826,0
