"Date","unhedged","unhedged","0.5","0.6","0.7","0.8","0.9","1.","1.1","1.2","1.3","1.4"
"2020-07-03-01-00-00",0.00018976103720692698,-0.00023872255077812352,0.0003090783027601964,0.00033294004757265474,0.0003568012230158337,0.00038066182911712627,0.0004045218659034795,0.0004283813334018385,0.0004522402316398124,0.0004760985606441204,0.0004999563204423678,0.00052381351106127
"2020-07-03-02-00-00",0.000271149676281634,0.0009979761960346091,-0.00022807673683209254,-0.0003279519336653438,-0.0004278371065497949,-0.0005277322574787862,-0.0006276373884458112,-0.0007275525014454055,-0.0008274775984723691,-0.000927412681522211,-0.0010273577525908167,-0.0011273128136753368
"2020-07-03-03-00-00",0.0030963140604597936,0.002366914357145224,0.0019144200649731337,0.001677873548564536,0.001441271064662337,0.0012046125867763938,0.0009678980883968656,0.0007311275429966338,0.0004943009240281796,0.0002574182049262282,0.000020479359105733405,-0.00021651564003658615
"2020-07-03-04-00-00",-0.0016308339892391218,-0.0018955146091109826,-0.000682878382548934,-0.000493395047906722,-0.0003039476103968163,-0.00011453605642055347,0.00007483962761300405,0.0002641794552869629,0.00045348344017693756,0.0006427515958509453,0.0008319839358688571,0.0010211804737826258
"2020-07-03-05-00-00",-0.0010857469647807118,0.00007456729043464803,-0.001123073200816624,-0.0011305386152164441,-0.0011380040853490926,-0.0011454696112155125,-0.0011529351928163138,-0.0011604008301524399,-0.001167866523224834,-0.0011753322720339948,-0.0011827980765811996,-0.0011902639368668356
"2020-07-03-06-00-00",0.0004341573345811814,-0.0005700791906660166,0.0007189514501750823,0.0007759005416646523,0.0008328463901398867,0.000889788995969895,0.0009467283595243891,0.0010036644811723524,0.0010605973612829271,0.0011175270002251924,0.0011744533983681642,0.0012313765560807957
"2020-07-03-07-00-00",0.0006515896301994044,0.0010000461380973312,0.00015151730602673864,0.00005147282550824599,-0.00004858166490999447,-0.00014864616723103197,-0.0002487206834586281,-0.00034880521559736824,-0.0004488997656524397,-0.0005490043356291877,-0.0006491189275343373,-0.0007492435433743275
"2020-07-03-08-00-00",0.0006520144760859392,-0.000047173770076182655,0.0006755851533857368,0.0006802992221772102,0.0006850132687463439,0.0006897272930933472,0.0006944412952184297,0.000699155275121801,0.0007038692328036705,0.0007085831682642476,0.0007132970815037421,0.0007180109725223633
"2020-07-03-09-00-00",0.0008156163792907178,0.0012118645643958699,0.000209627526904499,0.00008838567726346924,-0.000032870873746215044,-0.0001541421296900387,-0.000275428094135228,-0.00039672877064986326,-0.0005180441628036565,-0.0006393742741675079,-0.00076071910831384,-0.0008820786688157091
"2020-07-03-10-00-00",0.0035420450088788657,0.0031991683931709546,0.0019442885119304227,0.0016244306448700506,0.001304470436019302,0.0009844078198659478,0.0006642427308357226,0.00034397510329113487,0.000023604871531608302,-0.00029686803020659915,-0.0006174436677504765,-0.0009381221069903404
"2020-07-03-11-00-00",0.0006552901258377167,0.00036148469208409644,0.00047461720897446044,0.0004384787081472569,0.0004023389012816129,0.00036619778828290316,0.00033005536905737987,0.0002939116435097314,0.0002577666115461896,0.0002216202730718661,0.0001854726279927504,0.00014932367621415567
"2020-07-03-12-00-00",-0.0002730897389848633,0.00010582512188027306,-0.00032602095321027606,-0.0003366075322692984,-0.0003471942234051635,-0.00035778102662013323,-0.00036836794191680294,-0.00037895496929743483,-0.000389542108764291,-0.0004001293603200781,-0.00041071672396672537,-0.0004213041997070505
"2020-07-03-13-00-00",-0.0003276092742725125,-0.0018437225057482646,0.0005932803049630741,0.0007773565000117156,0.0009613988172507761,0.0011454072691478624,0.0013293818681639215,0.0015133226267523598,0.0016972295573605984,0.0018811026724283066,0.0020649419843889573,0.0022487475056689465
"2020-07-03-14-00-00",0.0014204159835792182,0.0031696900384253763,-0.00016594792528673599,-0.00048352291682997577,-0.0008011987942881611,-0.0011189756217795937,-0.0014368534634840544,-0.001754832383642214,-0.002072912446556155,-0.0023910937165893403,-0.0027093762581666884,-0.0030277601357746545
"2020-07-03-15-00-00",-0.005452130290011745,-0.005702837973160842,-0.0025973607951831437,-0.0020273835600300035,-0.0014577310138689076,-0.0008884027869905084,-0.0003193985103167793,0.00024928218460064345,0.0008176396655823364,0.0013856742998210735,0.001953386453885801,0.0025207764937197298
"2020-07-03-16-00-00",-0.0007609316344006062,-0.0003533611596288165,-0.0005841634221116571,-0.0005488135289846593,-0.0005134648854284336,-0.0004781174913547528,-0.000442771346675066,-0.0004074264513011649,-0.00037208280514473954,-0.0003367404081174891,-0.0003013992601311223,-0.0002660593610973573
"2020-07-03-17-00-00",-0.005418452204676994,-0.005917219103643803,-0.0024569412593520817,-0.00186569008326302,-0.0012747882785712186,-0.0006842354326318849,-0.00009403113353130562,0.0004958250299158785,0.001085333468166947,0.0016744945909550337,0.00226330880728784,0.0028517765254523334
"2020-07-03-18-00-00",-0.004636501822942451,-0.002710055325983798,-0.003277943210963882,-0.0030064528300133087,-0.00273503613608493,-0.002463693089189601,-0.0021924236493710532,-0.0019212277767055271,-0.0016501054313015123,-0.0013790565732999366,-0.0011080811628743532,-0.0008371791602307924
"2020-07-03-19-00-00",0.00016137708480428383,-0.00044697598656114735,0.00038475413325956865,0.00042942355589795404,0.0004740909832681477,0.0005187564155486106,0.0005634198529168922,0.0006080812955520713,0.0006527407436316497,0.0006973981973342146,0.0007420536568374421,0.0007867071223196496
