"","LL","mean LL"
0,439.25107167254725,1.4593058859553065
1,470.1665990849625,1.562015279352035
2,471.5342595637351,1.5665590018728741
3,482.64760326775604,1.6034804095274287
4,485.0288706366076,1.6113915967993608
5,490.24306837811935,1.6287145128841174
6,492.49271682558503,1.636188427991977
7,497.78024643427716,1.653754971542449
8,478.8298765141448,1.5907969319406805
9,487.7740510961464,1.6205117976616161
10,499.73057549994223,1.660234470099476
11,499.9942776479541,1.6611105569699471
12,475.8922068995663,1.5810372322244728
13,494.76012743035335,1.643721353589214
14,498.615376650415,1.6565294905329402
15,500.62125319326344,1.6631935322035332
16,475.6659640260744,1.5802855947710113
17,473.2953736603642,1.572409879270313
18,494.00285294128577,1.6412054914992884
19,452.978927055247,1.5049133789210865
20,484.5801957542361,1.609900982572213
21,468.51235025613454,1.5565194360668921
22,499.610898533385,1.659836872203937
23,500.8926415694676,1.6640951547158394
24,512.229202432813,1.7017581476173191
25,491.095190342367,1.6315454828650067
26,491.811948366758,1.6339267387599934
27,499.7239208298333,1.660212361560908
28,503.822666468428,1.6738294567057408
29,512.5630267569394,1.702867198528038
30,512.5572227066767,1.7028479159690257
31,514.9892012895677,1.7109275790351088
32,508.76086855494134,1.690235443704124
33,509.9593797967738,1.6942172086271556
34,520.7758306378994,1.7301522612554798
35,516.222919412126,1.715026310339289
36,467.85194369205715,1.5543253943257713
37,528.508781572092,1.755843128146485
38,540.8493357524192,1.796841647018004
39,546.9368423793087,1.8170659215259426
40,536.6818856077417,1.7829962977001386
41,529.4899666852491,1.759102879352987
42,526.7751028520354,1.7500833981795196
43,519.921889403217,1.7273152471867677
44,524.5148214387314,1.7425741576037588
45,532.5791926136314,1.7693660884173803
46,526.7530878866103,1.7500102587595026
47,530.6905803048695,1.7630916289198324
48,534.315368114462,1.775134113337083
49,532.9416172880503,1.7705701571031573
50,531.8498427928453,1.7669429993117782
51,530.7907818606427,1.7634245244539626
52,522.7423355825433,1.7366855002742303
53,521.9309562826112,1.733989887982097
54,524.2635970950612,1.7417395252327614
55,519.6225026607492,1.7263206068463428
56,516.2777339776426,1.715208418530374
57,507.5521774540126,1.6862198586512047
58,508.3651719848374,1.6889208371589282
59,507.487318782973,1.6860043813387806
60,501.92885372347286,1.6675377200115378
61,480.90075657100397,1.5976769321295814
62,482.70072280589113,1.6036568863983094
63,503.37109609479063,1.6723292229062812
64,504.91979894421314,1.6774744150970538
65,458.3829521536097,1.5228669506764443
66,517.3173756690378,1.7186623776379994
67,512.0925453089033,1.7013041372388813
68,497.9963498223253,1.6544729229977586
69,504.8706328112491,1.6773110724626217
70,498.1175599082349,1.6548756143130727
71,483.0072444815664,1.6046752308357688
72,486.7570476506987,1.6171330486734177
73,484.6407388751649,1.6101021225088537
74,467.2911959999201,1.552462445182459
75,457.07482606945223,1.518521016842034
76,462.93599382031164,1.5379933349512014
77,457.4128745930875,1.5196441016381645
78,462.0700482779703,1.5351164394616954
79,462.99025953735696,1.5381736197254385
80,448.5260589028827,1.490119797019544
