"Date","unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2021-04-22",-0.029935463805302875,-0.02034956918451225,-0.010774984761174222,-0.011084379337013894,-0.010536560886169055,-0.011227366726059174,-0.010609212273348878,-0.010610170396079921
"2021-04-21",-0.09369990381532534,-0.0971314548349762,-0.0022441492479147174,-0.003720934579185431,-0.001106117398854023,-0.004403434193555267,-0.001452893041550385,-0.0014574663007648203
"2021-04-20",0.00964004598921031,0.020532101622852794,-0.00969229954152484,-0.009380129744950727,-0.009932862041228563,-0.009235859781491329,-0.009859558982520444,-0.009858592265578947
"2021-04-19",-0.019446391030133126,-0.005758500502117125,-0.014024378053052788,-0.014111930217138968,-0.013956909106094484,-0.01415239264384427,-0.01397746792214416,-0.013977739050745397
"2021-04-16",-0.05190280507414691,-0.02744983324371142,-0.026056953013983697,-0.02647429990896244,-0.025735339541439473,-0.02666717770159066,-0.025833340066410138,-0.02583463249225748
