,Date,log return future,log return brr
65,2020-10-30,-0.0028849641358376743,0.0032131979691711774
66,2020-10-29,0.02997300396370206,0.01972982223495869
67,2020-10-28,-0.03822121282019774,-0.02352599556063573
68,2020-10-27,0.05242175040348183,0.030448910864575573
69,2020-10-26,0.005283031155524213,0.010156872117472862
70,2020-10-23,-0.014275223631670055,0.0033461766034568294
71,2020-10-22,0.033760080763794,0.020613799056856306
72,2020-10-21,0.06289378392469275,0.058342262265377094
73,2020-10-20,0.021595523632227158,0.02299624537979923
74,2020-10-19,0.03242604908624102,0.02591114155603814
75,2020-10-16,-0.02060158699121764,-0.002680108667857739
76,2020-10-15,0.015411263920524944,-0.0057710274323358995
77,2020-10-14,-0.0030152941217597056,0.007747879836411743
78,2020-10-13,-0.015365219064056253,-0.01007887814098743
79,2020-10-12,0.045935285148734295,0.03610481890616398
80,2020-10-09,0.014742281737203431,0.025118112527878638
81,2020-10-08,0.02229898994314575,0.016839184629330685
82,2020-10-07,0.008782122540095706,-0.006150497198447195
83,2020-10-06,-0.016118239806529076,-0.004660611307725095
84,2020-10-05,0.02217180893318015,0.019203377226526933
85,2020-10-02,-0.009760709609470841,-0.03050331978742104
86,2020-10-01,-0.010124338665642038,0.009999301041258691
87,2020-09-30,-0.0032000027306709027,-0.0017894555210529104
88,2020-09-29,-0.012698583337127431,-0.011793187247057083
89,2020-09-28,0.044980395861224036,0.02679497042552487
90,2020-09-25,-0.005921904790328773,0.020808453156469113
91,2020-09-24,0.03723580528664303,-0.00893254538196897
92,2020-09-23,-0.020698693245577306,-0.00016790000068066135
93,2020-09-22,0.00095328891871301,0.00025663127235806547
94,2020-09-21,-0.03698057707391325,-0.04286779455671781
95,2020-09-18,-0.006413214834713269,0.010096808521456734
96,2020-09-17,-0.005918523991796617,-0.006613495855719553
97,2020-09-16,0.01832392084928442,0.0067981890393114894
98,2020-09-15,0.010223137363376038,0.016920502394233275
99,2020-09-14,0.03469105296136303,0.034820231116815925
100,2020-09-11,0.0024207225570680225,-0.015015405830224917
101,2020-09-10,-0.0004846135302015303,0.019282514583791106
102,2020-09-09,0.02999979093563501,0.014531721703548288
103,2020-09-08,-0.05865504669601118,-0.018025318953793553
104,2020-09-04,-0.00937213982886321,-0.05645189302836185
105,2020-09-03,-0.06675155564393763,-0.04096177605691657
106,2020-09-02,-0.05227448825204289,-0.04636523758895043
107,2020-09-01,0.020075956572689225,0.012073475424192001
108,2020-08-31,0.017473276435374302,0.023397685975360964
109,2020-08-28,0.025251668230967125,0.010991211063896123
110,2020-08-27,-0.025251668230966987,-0.012726964298472882
111,2020-08-26,0.016471980578921276,0.006092311035717556
112,2020-08-25,-0.04277812201280418,-0.03138328534045941
113,2020-08-24,0.0067227143948767375,0.0036529324304805885
114,2020-08-21,-0.01630811806355497,-0.009003850913498954
115,2020-08-20,0.017573674022385504,-0.0020012399325762616
116,2020-08-19,-0.028710105882431367,-0.01235093037425848
117,2020-08-18,-0.0350630316682434,-0.013986357746635855
118,2020-08-17,0.047444535280748594,0.03905547586331369
119,2020-08-14,0.028218338937800954,0.015450687937980446
120,2020-08-13,-0.005537820329311236,-0.004335929034004002
121,2020-08-12,0.018868484304382736,-0.0014103601173763366
122,2020-08-11,-0.04775891730068647,-0.029207394023206542
123,2020-08-10,0.035710578784512004,0.025264980636922445
124,2020-08-07,-0.03612320515719131,-0.018433756644108883
125,2020-08-06,0.01580074453134367,0.019861807236756037
126,2020-08-05,0.03844984521840445,0.039690247279492274
127,2020-08-04,-0.018555009144722044,-0.013094730784909572
128,2020-08-03,-0.00042744176756808513,0.009198686978554138
129,2020-07-31,0.022472855852058576,0.020398458932637815
130,2020-07-30,-0.007836348329315861,-0.014827767795848695
131,2020-07-29,0.018823055195466867,0.0028528126272334355
132,2020-07-28,0.015138312247668552,0.06985995380944401
133,2020-07-27,0.1337236818280764,0.08345305713464012
134,2020-07-24,-0.002560820861673704,0.0036336737628995318
135,2020-07-23,0.025383388205318783,0.01791029240192436
136,2020-07-22,0.0021008411088117938,-0.006784611174161467
137,2020-07-21,0.022329476398088577,0.02430361675080807
138,2020-07-20,0.00107584733346311,0.002408937159946059
139,2020-07-17,0.0048556879866589525,0.006914983903895596
140,2020-07-16,-0.0053937563343191665,-0.015750231929914107
141,2020-07-15,-0.01388911216066715,0.0026650969663860337
142,2020-07-14,0.004785970315941081,-0.012467659187063624
143,2020-07-13,-0.0005329070203388823,0.015357800014711867
144,2020-07-10,0.0021333341424203877,-0.019929562032185846
145,2020-07-09,-0.02478376257773877,-0.008065610902474488
146,2020-07-08,0.021053409197832263,0.018086479243261844
147,2020-07-07,-0.005305052229693229,0.0025875136452163045
148,2020-07-06,0.030622860213983,0.0015253914546779052
149,2020-07-02,-0.02691228081744742,-9.642078471235942e-05
150,2020-07-01,0.013903967304446652,0.008435600307599609
151,2020-06-30,-0.0010764263687381775,0.010143832128219794
152,2020-06-29,0.022961996930095402,-0.0025681878640993632
153,2020-06-26,-0.021346922554797202,-0.016551678870934523
154,2020-06-25,-0.0005386480065598942,-0.009406871813539944
155,2020-06-24,-0.03959345341975756,-0.03442023598352364
156,2020-06-23,0.007794271726818703,0.01886360870818082
157,2020-06-22,0.028573372444055948,0.01002764708789069
158,2020-06-19,-0.010146949543736529,-0.0031258462434252763
159,2020-06-18,0.00907398806740899,-0.0006027442585591257
160,2020-06-17,-0.021745752136231502,-0.009061027533993769
161,2020-06-16,0.009488737508701453,0.031083270580881495
162,2020-06-15,-0.002644804503876813,-0.030184542804858893
163,2020-06-12,0.01758638450207599,-0.014365697970785135
