Date,Clayton
2019-05-01,-0.004384279112849495
2019-05-02,0.003650868078258174
2019-05-03,0.03166265401897886
2019-05-06,-0.02713012479283387
2019-05-07,0.022180055030295645
2019-05-08,-0.006031151370859685
2019-05-09,0.006145981898780684
2019-05-10,0.005606593003293366
2019-05-13,0.01648929900663107
2019-05-14,0.09688485598199656
2019-05-15,-0.049552337138069585
2019-05-16,0.023810307050599108
2019-05-17,-0.03988575149089653
2019-05-20,0.01898257387803652
2019-05-21,0.005196653423184483
2019-05-22,0.0015132434106818375
2019-05-23,-0.008219441016015988
2019-05-24,0.0158661071753542
2019-05-28,0.032123692704719216
2019-05-29,0.004983989598130643
2019-05-30,0.006073991487454996
2019-05-31,-0.019651453731297976
2019-06-03,-0.013251601244962274
2019-06-04,0.026122761453115435
2019-06-05,-0.048699308211004266
2019-06-06,0.014377272525753713
2019-06-07,-0.00026861734084749483
2019-06-10,-0.0013174611957866
2019-06-11,-0.012500573035367318
2019-06-12,0.0021616403214981955
2019-06-13,0.01171867980598612
2019-06-14,0.016614357074350834
2019-06-17,0.03024833868247377
2019-06-18,0.00014218865916565057
2019-06-19,-0.011743081920915003
2019-06-20,-0.005574543911841721
2019-06-21,0.02125691091226691
2019-06-24,0.04138086926926085
2019-06-25,0.010296054646624996
2019-06-26,-0.01356947864536065
2019-06-27,0.07431617195717331
2019-06-28,-0.046648206461287804
2019-07-01,-0.02632084918235722
2019-07-02,-0.06888164273922281
2019-07-03,0.08411113173439515
2019-07-05,0.0005973712181947489
2019-07-08,-0.013699172104925841
2019-07-09,0.02349447212192336
2019-07-10,0.06370109539086005
2019-07-11,-0.06248482066905747
2019-07-12,-0.0026465792636922
2019-07-15,-0.05915380354514546
2019-07-16,0.06642257627632103
2019-07-17,-0.08738354731815094
2019-07-18,-0.035928026718594866
2019-07-19,0.06679998642244943
2019-07-22,0.02591511859390047
2019-07-23,-0.045352256475052484
2019-07-24,0.01682683888741959
2019-07-25,0.0051130029297635025
2019-07-26,-0.01603288538298035
2019-07-29,-0.00919305167522545
2019-07-30,-0.009693409235193264
2019-07-31,0.017902829924140495
2019-08-01,-0.01719652556053064
2019-08-02,0.04262140982844141
2019-08-05,0.03668351022637402
2019-08-06,0.00035757855403407805
2019-08-07,0.024178372604557623
2019-08-08,-0.020800613640004673
2019-08-09,-0.009443697343041759
2019-08-12,-0.010686230371937635
2019-08-13,0.001248361888780039
2019-08-14,0.004604171921589399
2019-08-15,-0.04317361674456869
2019-08-16,-0.015940694468889627
2019-08-19,0.04347753671438864
2019-08-20,-0.010966441023690798
2019-08-21,-0.017205747951458662
2019-08-22,0.004113076303705086
2019-08-23,0.01277113432689038
2019-08-26,0.0012177872990289792
2019-08-27,-0.00579022000376493
2019-08-28,0.037620383939311795
2019-08-29,-0.067002694693774
2019-08-30,0.010244032252002145
2019-09-03,0.030550914739320548
2019-09-04,-0.02900674363918365
2019-09-05,0.02665787318807148
2019-09-06,0.039375678345569244
2019-09-09,-0.044962291249187596
2019-09-10,0.008436825320844976
2019-09-11,-0.024112038199394187
2019-09-12,0.009911153006443803
2019-09-13,0.009442367978232108
2019-09-16,-0.00785321101109382
2019-09-17,-0.0054543649527873305
2019-09-18,0.004879353593274804
2019-09-19,-0.028500032171553565
2019-09-20,0.02915675866952485
2019-09-23,-0.006728397281083633
2019-09-24,0.06888492789714731
2019-09-25,-0.12339734722665095
2019-09-26,-0.0023724167367344708
2019-09-27,-0.02004485671967431
2019-09-30,-0.008475229428676113
2019-10-01,0.02625006710800449
2019-10-02,-0.01102063399841803
2019-10-03,-0.001831037087959262
2019-10-04,-0.002881873588640219
2019-10-07,-0.003703630278265527
2019-10-08,0.011787351291972184
2019-10-09,-0.014874239688406517
2019-10-10,0.018604467951579974
2019-10-11,-0.002801165194092986
2019-10-14,-0.0055704344498536
2019-10-15,0.01682805952756565
2019-10-16,-0.022160868786114386
2019-10-17,0.0012907857376001277
2019-10-18,-0.008260181201351902
