Date,Gumbel
2019-05-01,-0.00857159595874932
2019-05-02,-0.0016522930614025558
2019-05-03,0.015712845587290893
2019-05-06,-0.03126870479619452
2019-05-07,0.016745210822758195
2019-05-08,-0.009063131946937152
2019-05-09,-0.0027832138795968776
2019-05-10,-0.010023013546342996
2019-05-13,-0.05549466236226808
2019-05-14,0.10388248121908072
2019-05-15,-0.06489726220181052
2019-05-16,0.03580693217069304
2019-05-17,-0.014396250546983638
2019-05-20,-0.005629727896775016
2019-05-21,-0.0017440624920633287
2019-05-22,0.005268175116031038
2019-05-23,-0.002882411350991494
2019-05-24,0.0054709306372765915
2019-05-28,0.009928706506694904
2019-05-29,0.00550205346612005
2019-05-30,0.008242073604804922
2019-05-31,-0.013167436822366006
2019-06-03,-0.02035686155187225
2019-06-04,0.05962309002589205
2019-06-05,-0.05598228466103618
2019-06-06,0.022626315856397808
2019-06-07,-0.014771427996135192
2019-06-10,-0.0013174611957866
2019-06-11,-0.009301607148536003
2019-06-12,-0.0075016004465741255
2019-06-13,0.008396082491853895
2019-06-14,0.01097582447406835
2019-06-17,-0.0018743244511184032
2019-06-18,0.008860037826605511
2019-06-19,-0.014897153918519963
2019-06-20,-0.016989029000942235
2019-06-21,0.011876701408698592
2019-06-24,0.01747670452241952
2019-06-25,0.00020221691592706148
2019-06-26,-0.06509485826886197
2019-06-27,0.1258848453833598
2019-06-28,-0.06349362406288973
2019-07-01,-1.6668031241617864e-06
2019-07-02,-0.08094448223442371
2019-07-03,0.0769906242247143
2019-07-05,0.0027833210445089114
2019-07-08,-0.04220212324904869
2019-07-09,0.016212822856726577
2019-07-10,0.07510816289624836
2019-07-11,-0.04937372115349777
2019-07-12,-0.0026465792636922
2019-07-15,-0.038764577491865626
2019-07-16,0.09862728998796134
2019-07-17,-0.08925680367822308
2019-07-18,-0.056819161714900646
2019-07-19,0.06934176035845892
2019-07-22,0.034986837394744036
2019-07-23,-0.0454984401131419
2019-07-24,0.03212144721524274
2019-07-25,-0.0017319999734350978
2019-07-26,-0.012913847632296869
2019-07-29,-0.0019441890140513528
2019-07-30,-0.01608036399287827
2019-07-31,0.006411540948777966
2019-08-01,-0.02697445978339048
2019-08-02,0.0384808075282535
2019-08-05,0.0028299909694080028
2019-08-06,0.0023156472548462636
2019-08-07,0.022830783942932704
2019-08-08,-0.01599432527561641
2019-08-09,-0.015181942598413437
2019-08-12,-0.001974247809063294
2019-08-13,0.015785600577216577
2019-08-14,0.024394927631461213
2019-08-15,-0.04238726436646592
2019-08-16,-0.025273352639847656
2019-08-19,0.03806388036206493
2019-08-20,-0.011664012049457932
2019-08-21,-0.0013911110688216294
2019-08-22,0.0023875845508425112
2019-08-23,0.005748882200165516
2019-08-26,0.00451409273737026
2019-08-27,-0.0015461911461194956
2019-08-28,0.05146087721571267
2019-08-29,-0.06314879933671419
2019-08-30,0.008076960726116293
2019-09-03,-0.000723341088973678
2019-09-04,-0.029853850846282802
2019-09-05,0.031782122992445885
2019-09-06,0.04347343399026648
2019-09-09,-0.04279349324762254
2019-09-10,0.016053928246088735
2019-09-11,-0.025728439779960102
2019-09-12,0.0029442269361229026
2019-09-13,0.012962774095504562
2019-09-16,-0.004401781784325593
2019-09-17,-0.009958982794373912
2019-09-18,0.007520045227800507
2019-09-19,-0.027169966721427335
2019-09-20,0.028490909351395005
2019-09-23,0.003230190839525783
2019-09-24,0.11055387605967487
2019-09-25,-0.12244576689559185
2019-09-26,0.004223020316916803
2019-09-27,-0.01541140980283242
2019-09-30,-0.019223083158278646
2019-10-01,0.02656847575968947
2019-10-02,-0.009262520827251548
2019-10-03,0.0017205413887820455
2019-10-04,-0.004986276983800448
2019-10-07,-0.004661468487391185
2019-10-08,0.014510335075124958
2019-10-09,-0.0297418075057351
2019-10-10,0.02013049274937183
2019-10-11,0.00464955399198172
2019-10-14,-0.0055704344498536
2019-10-15,0.022841335526830805
2019-10-16,-0.014830136797286744
2019-10-17,-0.0023995928360146072
2019-10-18,-0.0049073949883465945
2019-10-21,0.012202224182899655
2019-10-22,0.0019077808722789435
2019-10-23,-0.01269334569421221
2019-10-24,-0.0007475517887190165
2019-10-25,0.002204580217055139
2019-10-28,-0.006042513380780629
2019-10-29,0.018872464447027122
2019-10-30,-0.026290399498034946
2019-10-31,0.015567113461128249
2019-11-01,-0.003895813112404823
2019-11-04,-0.01446610722179708
2019-11-05,0.020280377067747348
2019-11-06,0.0037626597984946972
2019-11-07,-0.0014505929204966655
2019-11-08,-0.013210811886632708
2019-11-11,0.005845467655111851
2019-11-12,-0.015955902359864015
2019-11-13,0.01433748315931522
2019-11-14,-0.0024387970697157865
2019-11-15,-0.0002595595166918069
2019-11-18,0.02784182856738925
2019-11-19,-0.029283755545438522
2019-11-20,0.0028609037218794
2019-11-21,-0.005940343502922968
2019-11-22,-0.03465593739615244
2019-11-25,0.03820984012853012
2019-11-26,-0.014812653712220888
2019-11-27,-0.028463283888047655
2019-11-29,0.042694021286884584
2019-12-02,-0.009180437167276366
2019-12-03,0.003571497577457253
2019-12-04,0.03168291979447031
2019-12-05,-0.03952953564180949
2019-12-06,0.0006919310766957875
2019-12-09,0.03094990910084397
2019-12-10,-0.01938958232162848
2019-12-11,-0.00636859062815617
2019-12-12,-0.014097529337246542
2019-12-13,0.0110363627766432
2019-12-16,0.02836895071617884
2019-12-17,-0.015791185558593497
2019-12-18,-0.06082694842532597
2019-12-19,0.045798065202193296
2019-12-20,-0.003722528281483406
2019-12-23,0.033848575723377336
2019-12-24,-0.019614644580702577
