Date,t_Copula
2019-05-01,-0.0047049821394967075
2019-05-02,0.0032447034886469474
2019-05-03,0.03044107179180771
2019-05-06,-0.027447095106269557
2019-05-07,0.02176380494680363
2019-05-08,-0.005905847799540648
2019-05-09,0.006515001452819212
2019-05-10,0.006252522444409554
2019-05-13,0.01946420178416927
2019-05-14,0.09659566302348056
2019-05-15,-0.05426173537887079
2019-05-16,0.027492103149403153
2019-05-17,-0.03206295597996822
2019-05-20,0.011428993120952774
2019-05-21,0.00306652928211551
2019-05-22,0.0015730586426591165
2019-05-23,-0.008134423313289655
2019-05-24,0.015700514311126047
2019-05-28,0.03177013148114861
2019-05-29,0.004992242241021242
2019-05-30,0.004575684829308255
2019-05-31,-0.024132393649783927
2019-06-03,-0.00834133574324708
2019-06-04,0.002971532563294979
2019-06-05,-0.04366622758233013
2019-06-06,0.008896880164656598
2019-06-07,0.009366571800954543
2019-06-10,-0.0013174611957866
2019-06-11,-0.014625860478636416
2019-06-12,0.008581578824191298
2019-06-13,0.013219448480459327
2019-06-14,0.019161199889309886
2019-06-17,0.04475767641247832
2019-06-18,-0.003795536470397067
2019-06-19,-0.010318433670311414
2019-06-20,0.0009892154248393806
2019-06-21,0.026650885080042812
2019-06-24,0.055126665362372845
2019-06-25,0.01610039195405876
2019-06-26,0.016059557525770374
2019-06-27,0.036835723532266704
2019-06-28,-0.034404847001661985
2019-07-01,-0.04544980271579513
2019-07-02,-0.06011429226229125
2019-07-03,0.08928636306660608
2019-07-05,-0.0007172764480498414
2019-07-08,0.0034427301252305254
2019-07-09,0.027873714086979688
2019-07-10,0.05684079398131711
2019-07-11,-0.07036994052521373
2019-07-12,-0.0026465792636922
2019-07-15,-0.07412194415697707
2019-07-16,0.04278044871640457
2019-07-17,-0.08600835217703585
2019-07-18,-0.020591424664729293
2019-07-19,0.06492419407072683
2019-07-22,0.019220321506510322
2019-07-23,-0.04524437506735121
2019-07-24,0.0055396394565507545
2019-07-25,0.010164515934691502
2019-07-26,-0.01849015528028094
2019-07-29,-0.014903919394946405
2019-07-30,-0.004661577973118613
2019-07-31,0.02695600617189601
2019-08-01,-0.009493180700932956
2019-08-02,0.045876827905799236
2019-08-05,0.06329977292958196
2019-08-06,-0.0011818912581338901
2019-08-07,0.025237871723730963
2019-08-08,-0.024579406407838005
2019-08-09,-0.0048117975739242575
2019-08-12,-0.017718524780016162
2019-08-13,-0.010486067283891107
2019-08-14,-0.0113708853866362
2019-08-15,-0.043808358766996125
2019-08-16,-0.007959486798097652
2019-08-19,0.04810724829438132
2019-08-20,-0.010369884381436392
2019-08-21,-0.030730287143440605
2019-08-22,0.005588701764486467
2019-08-23,0.018786490724440535
2019-08-26,-0.0016058726392611435
2019-08-27,-0.00942571267470833
2019-08-28,0.02576442971365828
2019-08-29,-0.07030399371768
2019-08-30,0.012181544541277933
2019-09-03,0.05851226916693011
2019-09-04,-0.0282493710261972
2019-09-05,0.022076438357379408
2019-09-06,0.035712000508814574
2019-09-09,-0.04688045383967684
2019-09-10,0.0016999868192577976
2019-09-11,-0.02268243477813881
2019-09-12,0.016072951822723728
2019-09-13,0.006328794785796203
2019-09-16,-0.010922531051919798
2019-09-17,-0.0014484552530568936
2019-09-18,0.00253101404378314
2019-09-19,-0.02968284551450751
2019-09-20,0.02974889152870559
2019-09-23,-0.015451783268220328
2019-09-24,0.032384340253858564
2019-09-25,-0.12423089937531515
2019-09-26,-0.008149796268456966
2019-09-27,-0.024103599326256456
2019-09-30,0.0020391473605558263
2019-10-01,0.02593857528638189
2019-10-02,-0.012740555462257996
2019-10-03,-0.005305464191310388
2019-10-04,-0.0008231844056723519
2019-10-07,-0.0027671247686749624
2019-10-08,0.009125013027375152
2019-10-09,-0.000337798103089728
2019-10-10,0.017112430343048515
2019-10-11,-0.010085944086491183
2019-10-14,-0.0055704344498536
2019-10-15,0.011118727296990625
2019-10-16,-0.029121065594415827
2019-10-17,0.004794632448766696
2019-10-18,-0.01144349931122712
2019-10-21,0.02770299551636177
2019-10-22,-0.0005910787131077938
2019-10-23,-0.057839838957373546
2019-10-24,0.0002774965832976529
2019-10-25,0.014880557348213969
2019-10-28,0.10856305381904746
2019-10-29,0.006770078350366235
2019-10-30,-0.028858787537879148
2019-10-31,0.017565822505546322
2019-11-01,-0.00790079185869302
2019-11-04,0.002423717680666706
2019-11-05,0.012932019307861541
2019-11-06,0.0006888174709023176
2019-11-07,-0.008700208729953373
2019-11-08,-0.03318550614903211
2019-11-11,0.0005400092903036441
2019-11-12,-0.011206223006529075
2019-11-13,0.011549118162136841
2019-11-14,-0.008629479813922654
2019-11-15,-0.009983097019135865
2019-11-18,0.009956715612366673
2019-11-19,-0.0350839379394948
2019-11-20,0.0028609037218794
2019-11-21,-0.039600676433832235
2019-11-22,-0.05135927598542711
2019-11-25,0.02721965182981187
2019-11-26,-0.018193023575161595
2019-11-27,0.0014591646364620035
2019-11-29,0.05565443198615237
2019-12-02,-0.03736357705486057
2019-12-03,0.0038941125814231396
2019-12-04,0.02387882825435803
2019-12-05,-0.02659328002432527
2019-12-06,0.0032373001111071355
2019-12-09,0.02198059483293437
2019-12-10,-0.026420349941669932
2019-12-11,-0.009073926817695671
2019-12-12,-0.008031536878124912
2019-12-13,0.0110363627766432
2019-12-16,0.0004559485792231706
2019-12-17,-0.0359682586791029
2019-12-18,-0.02161928507346813
2019-12-19,0.04782959134691219
2019-12-20,0.0006500863188376336
2019-12-23,0.04575523360959248
2019-12-24,-0.032064158504895954
2019-12-26,-0.009245018858675878
2019-12-27,0.0011747100179596525
2019-12-30,0.003696675819332562
2019-12-31,-0.006457968755795745
2020-01-02,0.0036311828615809907
2020-01-03,-0.0006979683715949425
2020-01-06,0.023981967794493513
2020-01-07,0.006709023895463094
2020-01-08,0.06797217488785401
2020-01-09,-0.03859823530566039
2020-01-10,0.004173995398083639
2020-01-13,0.0029528899538993182
2020-01-14,0.05025603798572211
2020-01-15,0.00491093850245793
2020-01-16,-0.008257120398840747
2020-01-17,0.009994445678838355
2020-01-21,-0.011659442366500792
2020-01-22,0.00044174069644717113
2020-01-23,-0.02151777679618315
2020-01-24,0.009921837896225392
2020-01-27,0.013347170737832523
2020-01-28,0.025152970803645366
2020-01-29,0.018589016184107444
2020-01-30,0.0006329140039629767
2020-01-31,0.004049747046727604
2020-02-03,-0.0035861958214194536
2020-02-04,-0.005942002401895871
2020-02-05,0.004404037690316196
2020-02-06,0.032810520206695545
2020-02-07,0.0014763939198788783
2020-02-10,0.007570776237851032
2020-02-11,-0.004280117027067768
2020-02-12,0.02596015057544319
2020-02-13,0.0017956859381604963
2020-02-14,-0.008088966906192293
2020-02-18,-0.03514718805294262
2020-02-19,0.03320615008120898
2020-02-20,-0.0326406913425773
2020-02-21,0.00845118334749426
2020-02-24,0.0071226597292183644
2020-02-25,-0.023467531663712005
2020-02-26,-0.02003669790862078
2020-02-27,-0.020060494312795663
2020-02-28,-0.013607884395531622
2020-03-02,0.003359168184640616
2020-03-03,0.0029480945245793392
2020-03-04,-0.004023646931400493
2020-03-05,0.018927601995507852
2020-03-06,0.00284160272484049
2020-03-09,-0.11024988624313499
2020-03-10,0.02396415725773546
2020-03-11,-0.012014160591653807
2020-03-12,-0.15374822738898963
2020-03-13,-0.11044946064419985
2020-03-16,0.017072984336095512
2020-03-17,-0.005139384486842299
2020-03-18,-0.0012027441868559079
2020-03-19,0.011742517477756217
2020-03-20,0.11536858587254585
2020-03-23,-0.0684454521112501
2020-03-24,0.013941693320538684
2020-03-25,0.01978412147127824
2020-03-26,-0.010587865773401869
2020-03-27,0.008446591218388637
2020-03-30,-0.022811356381960374
2020-03-31,0.012101320487802696
2020-04-01,-0.008190815622998567
2020-04-02,0.0074842427493646
2020-04-03,0.021050224293805108
2020-04-06,-0.005797248413868174
2020-04-07,0.0292004309294193
2020-04-08,-0.008516811343421209
2020-04-09,0.013785381923727611
2020-04-13,-0.04304180034607745
2020-04-14,0.016914182566160958
2020-04-15,-0.00705140981573622
2020-04-16,0.004729844559869495
2020-04-17,0.007554820839264141
2020-04-20,0.02789739115457886
2020-04-21,-0.03853428210764712
2020-04-22,0.014420144143853196
2020-04-23,0.016809771832903928
2020-04-24,0.002653234330201308
2020-04-27,0.0018841529954720937
2020-04-28,0.0068248491233115
2020-04-29,-0.0073758753463446375
2020-04-30,0.05338510200383348
2020-05-01,-0.0015039547708430752
2020-05-04,-0.0019098826415425655
2020-05-05,0.0016307847657747866
2020-05-06,0.014880297379573915
2020-05-07,-0.014519040837116758
2020-05-08,0.04338018064802565
2020-05-11,-0.027109898013784453
2020-05-12,-0.009403573841099822
2020-05-13,-0.0016957074016748057
2020-05-14,0.032445376821014206
2020-05-15,0.00946841093064967
2020-05-18,-0.01194036722905826
2020-05-19,0.004401737935664424
2020-05-20,0.015290215558638562
2020-05-21,-0.03437537676679262
2020-05-22,-0.005986196632414444
2020-05-26,-0.007625318199120545
2020-05-27,0.007911244237889622
2020-05-28,0.014844135379210834
2020-05-29,-0.001244159856028344
2020-06-01,-0.0013354079838115082
2020-06-02,0.05109881683207457
2020-06-03,-0.05182843190568978
2020-06-04,0.004410646323294222
2020-06-05,0.000900838502047056
2020-06-08,-0.0002455967064298138
2020-06-09,0.000511804313422036
2020-06-10,-0.003821952652930404
2020-06-11,0.028650230385685156
2020-06-12,-0.02547569028952816
2020-06-15,-0.02851371855333741
2020-06-16,0.025088871855901976
2020-06-17,0.004825249147531468
2020-06-18,-0.006397159099651558
2020-06-19,0.0033537341341620024
2020-06-22,-0.008218571897625168
2020-06-23,0.013886387729502337
2020-06-24,-0.00898994856733757
2020-06-25,-0.009060906194482887
2020-06-26,-0.0028408673823699365
2020-06-29,-0.010718054170880136
2020-06-30,0.01119189081535399
2020-07-01,-0.0013749511001924248
2020-07-02,0.018600747555074404
2020-07-06,-0.019254868042998533
2020-07-07,0.007109364643744698
2020-07-08,0.002907303959938091
2020-07-09,0.00911826314665839
2020-07-10,-0.021294325783951296
2020-07-13,0.015698714858507542
2020-07-14,-0.015189844501359153
2020-07-15,0.010867070107109966
2020-07-16,-0.012619526587995093
2020-07-17,0.003437369133380212
2020-07-20,0.002755846588542279
2020-07-21,0.010232821845793745
2020-07-22,-0.00881795923673227
2020-07-23,0.003126011932985383
2020-07-24,0.005910666194759023
2020-07-27,0.005133328140848603
2020-07-28,0.061858712245981995
2020-07-29,-0.00868199851775445
2020-07-30,-0.009462334994658728
