Date,Clayton
2019-05-01,-0.005177597126134701
2019-05-02,0.002646145146061988
2019-05-03,0.028640845351766045
2019-05-06,-0.0279142092523853
2019-05-07,0.02115038377113119
2019-05-08,-0.006603706375572956
2019-05-09,0.004459804958429448
2019-05-10,0.002655119790601859
2019-05-13,0.0028959476289747155
2019-05-14,0.098206277821639
2019-05-15,-0.052328003229245384
2019-05-16,0.025980316054623177
2019-05-17,-0.035275084240510866
2019-05-20,0.014530578760539634
2019-05-21,0.003941182331966206
2019-05-22,0.0021089542924147405
2019-05-23,-0.007372734099068018
2019-05-24,0.014216937425490132
2019-05-28,0.028602511539362947
2019-05-29,0.005066179184469665
2019-05-30,0.00648865200170225
2019-05-31,-0.01841134120773175
2019-06-03,-0.014610530811857626
2019-06-04,0.03252992812003993
2019-06-05,-0.05009222720417977
2019-06-06,0.015928058526168
2019-06-07,-0.0029950857117104837
2019-06-10,-0.0013174611957866
2019-06-11,-0.011899180690309343
2019-06-12,0.0003449910567174391
2019-06-13,0.011220556869966938
2019-06-14,0.015769029715014746
2019-06-17,0.025432517275286767
2019-06-18,0.001449166367414257
2019-06-19,-0.012215939584761396
2019-06-20,-0.007636209959232046
2019-06-21,0.019562672468749105
2019-06-24,0.03706333725050634
2019-06-25,0.008472921813667114
2019-06-26,-0.022875910334522437
2019-06-27,0.0862647177347093
2019-06-28,-0.050551317206274364
2019-07-01,-0.02022265168003609
2019-07-02,-0.07167662233321576
2019-07-03,0.08246129852585837
2019-07-05,0.0009681692779047605
2019-07-08,-0.018534067605739155
2019-07-09,0.02225930131126645
2019-07-10,0.06563605219867985
2019-07-11,-0.060260812504500584
2019-07-12,-0.0026465792636922
2019-07-15,-0.05511983657174404
2019-07-16,0.07279421349105028
2019-07-17,-0.08775416728525998
2019-07-18,-0.0400612953572253
2019-07-19,0.0672760461227751
2019-07-22,0.027614199567462028
2019-07-23,-0.045379635833206824
2019-07-24,0.019691431428081666
2019-07-25,0.003830973090421824
2019-07-26,-0.01547667559210025
2019-07-29,-0.007900381080261764
2019-07-30,-0.01083237806279215
2019-07-31,0.015853618613206985
2019-08-01,-0.018940198829039325
2019-08-02,0.04191855128672884
2019-08-05,0.03093694645334283
2019-08-06,0.0006899566024072381
2019-08-07,0.023949622260315412
2019-08-08,-0.01998475628739423
2019-08-09,-0.010649087091874884
2019-08-12,-0.00885617013471247
2019-08-13,0.004302089589766342
2019-08-14,0.008761466180144922
2019-08-15,-0.04300843365229003
2019-08-16,-0.01793326434379753
2019-08-19,0.04232169361340461
2019-08-20,-0.011115375977279643
2019-08-21,-0.013829242731004936
2019-08-22,0.0037446750590462924
2019-08-23,0.011129399946763152
2019-08-26,0.0019884315122906853
2019-08-27,-0.004798007254904512
2019-08-28,0.040856156913527786
2019-08-29,-0.06610169137020797
2019-08-30,0.009746115034566231
2019-09-03,0.023365184940652414
2019-09-04,-0.029201379237681627
2019-09-05,0.027835246511269778
2019-09-06,0.04031719922476861
2019-09-09,-0.0444264209258437
2019-09-10,0.010318872152568633
2019-09-11,-0.024511421469300552
2019-09-12,0.00818975298517774
2019-09-13,0.01031219594884223
2019-09-16,-0.007069078153948492
2019-09-17,-0.006477772540309709
2019-09-18,0.005479294354093844
2019-09-19,-0.02819785358028796
2019-09-20,0.029005483851485974
2019-09-23,-0.004606195395977685
2019-09-24,0.0777646927061659
2019-09-25,-0.12319456290140869
2019-09-26,-0.0009669113800675234
2019-09-27,-0.019057456732610834
2019-09-30,-0.0111186632620246
2019-10-01,0.02632837969243953
2019-10-02,-0.01058822619343305
2019-10-03,-0.0009575266231348165
2019-10-04,-0.0033994514487164463
2019-10-07,-0.003933667888252276
2019-10-08,0.012441312133731591
2019-10-09,-0.018444884223600133
2019-10-10,0.01897096314243793
2019-10-11,-0.001011775693948093
2019-10-14,-0.0055704344498536
2019-10-15,0.018293112225568432
2019-10-16,-0.02037483590156365
2019-10-17,0.0003916753214830825
2019-10-18,-0.007443320560365155
2019-10-21,0.018892778654562067
2019-10-22,0.0008292051154084263
2019-10-23,-0.03217980000566077
2019-10-24,-0.00030511303379967473
2019-10-25,0.007675876686959449
2019-10-28,0.04042433599760664
2019-10-29,0.013965549664326468
2019-10-30,-0.027331752925347952
2019-10-31,0.01637749042960709
2019-11-01,-0.005519632519388179
2019-11-04,-0.008315001684846203
2019-11-05,0.017604178565669572
2019-11-06,0.0026431971237686055
2019-11-07,-0.004090830590444967
2019-11-08,-0.020485396033353077
2019-11-11,0.004227782675661286
