Date,Gauss Mix Indep
2019-05-01,-0.0061968354901754345
2019-05-02,0.0013552981709817787
2019-05-03,0.024758488880797035
2019-05-06,-0.028921584540025025
2019-05-07,0.01982748370821122
2019-05-08,-0.007276870087184724
2019-05-09,0.0024773349454925327
2019-05-10,-0.0008149829003581271
2019-05-13,-0.013086011818237875
2019-05-14,0.0997598983870972
2019-05-15,-0.058362768449003316
2019-05-16,0.030698280836366307
2019-05-17,-0.025250717674603892
2019-05-20,0.004851192115649161
2019-05-21,0.0012115768870669813
2019-05-22,0.0031953942201653216
2019-05-23,-0.005828535008732585
2019-05-24,0.011209230299713456
2019-05-28,0.022180685233692723
2019-05-29,0.0052160741267682905
2019-05-30,0.0066758416052767255
2019-05-31,-0.017851518982807565
2019-06-03,-0.015223990444913245
2019-06-04,0.03542230621539443
2019-06-05,-0.05072103063538472
2019-06-06,0.013654520885193653
2019-06-07,0.001002067000802416
2019-06-10,-0.0013174611957866
2019-06-11,-0.012780854972330117
2019-06-12,0.0030082988779281325
2019-06-13,0.012097338568912906
2019-06-14,0.017256950677272273
2019-06-17,0.033909187932048473
2019-06-18,-0.0008513382925008466
2019-06-19,-0.011383629092937553
2019-06-20,-0.004244575626573224
2019-06-21,0.022349853874786746
2019-06-24,0.044166083035012724
2019-06-25,0.011472146599409934
2019-06-26,-0.007565955906423283
2019-06-27,0.06513238023278951
2019-06-28,-0.043648229993310216
2019-07-01,-0.0310079949487288
2019-07-02,-0.06673338880581176
2019-07-03,0.08537921279206326
2019-07-05,0.0007072915916265703
2019-07-08,-0.01513244152216299
2019-07-09,0.023128314766985538
2019-07-10,0.06427469918764459
2019-07-11,-0.06182552971118487
2019-07-12,-0.0026465792636922
2019-07-15,-0.057391596919922745
2019-07-16,0.06920597569117642
2019-07-17,-0.08754544972483541
2019-07-18,-0.03773361249231237
2019-07-19,0.06687193920668143
2019-07-22,0.026171921693595192
2019-07-23,-0.04535639465572256
2019-07-24,0.017259800150155862
2019-07-25,0.0049192339206538625
2019-07-26,-0.016265316116760537
2019-07-29,-0.009733237015091658
2019-07-30,-0.009217453283514167
2019-07-31,0.01875916092816197
2019-08-01,-0.016467873774967706
2019-08-02,0.042741104550396425
2019-08-05,0.03766213296791995
2019-08-06,0.0003009755596576572
2019-08-07,0.024217328108725605
2019-08-08,-0.020939551723815564
2019-08-09,-0.007964355378564741
2019-08-12,-0.012932213390350344
2019-08-13,-0.002499394835157702
2019-08-14,-0.0004979619411832892
2019-08-15,-0.043376341448728865
2019-08-16,-0.01368220576241266
2019-08-19,0.04478763309941624
2019-08-20,-0.010797629924559017
2019-08-21,-0.02103286538597661
2019-08-22,0.004530642613921634
2019-08-23,0.012680071405647187
2019-08-26,0.0012605330160878692
2019-08-27,-0.005735184431324177
2019-08-28,0.03779986421521918
2019-08-29,-0.06695271828121487
2019-08-30,0.00980754637957456
2019-09-03,0.024251736019708883
2019-09-04,-0.029177365754750058
2019-09-05,0.027689986166199852
2019-09-06,0.0402010375578544
2019-09-09,-0.04524921394200165
2019-09-10,0.007429115206221292
2019-09-11,-0.023898195188735663
2019-09-12,0.010832847506019327
2019-09-13,0.008976633316803071
2019-09-16,-0.007210968861431933
2019-09-17,-0.006292584500662802
2019-09-18,0.005370733644993256
2019-09-19,-0.028252533515850307
2019-09-20,0.029032857389988245
2019-09-23,-0.00638019489924414
2019-09-24,0.07034188412660633
2019-09-25,-0.12336407518710342
2019-09-26,-0.0021418070495438646
2019-09-27,-0.019882848086218298
2019-09-30,-0.011193850751296489
2019-10-01,0.026330607146188432
2019-10-02,-0.010575927169039764
2019-10-03,-0.000932681265602385
2019-10-04,-0.003414172974676698
2019-10-07,-0.003867180974701236
2019-10-08,0.012252300267566196
2019-10-09,-0.017412874133830095
2019-10-10,0.018865036402576356
2019-10-11,-0.0015289562759065144
2019-10-14,-0.0055704344498536
2019-10-15,0.01773114425036438
2019-10-16,-0.021059926127428633
2019-10-17,0.0007365579736354419
2019-10-18,-0.007756653671907832
2019-10-21,0.020207206170233794
2019-10-22,0.0006173079313152811
2019-10-23,-0.03600811226861791
2019-10-24,-0.00021819143770047673
2019-10-25,0.008750768559807904
2019-10-28,0.048485342565519424
2019-10-29,0.013114304683857962
2019-10-30,-0.027512405518097072
2019-10-31,0.01651807353676373
2019-11-01,-0.0058013305273208055
2019-11-04,-0.006727509007249631
2019-11-05,0.01691349857321583
2019-11-06,0.002354283401138628
2019-11-07,-0.004772229721540877
2019-11-08,-0.02236283887612427
2019-11-11,0.0035570866867886946
2019-11-12,-0.01390724320726278
2019-11-13,0.013134789451528085
2019-11-14,-0.00510899813410237
2019-11-15,-0.004453571915877573
2019-11-18,0.018713407190541455
2019-11-19,-0.032244123147738224
2019-11-20,0.0028609037218794
2019-11-21,-0.02312031342824783
2019-11-22,-0.04318119040554106
2019-11-25,0.03257356107992588
2019-11-26,-0.01654626439450992
2019-11-27,-0.01311766240117087
2019-11-29,0.049340721898384454
2019-12-02,-0.023634060395078496
2019-12-03,0.0037264832095192475
2019-12-04,0.027933800735699375
2019-12-05,-0.03331490294108326
2019-12-06,0.0019147372815522291
2019-12-09,0.02664101204433377
2019-12-10,-0.023137067531106725
2019-12-11,-0.007810567934882422
2019-12-12,-0.010864281098950927
2019-12-13,0.0110363627766432
2019-12-16,0.013490978876774012
2019-12-17,-0.026815729948157837
2019-12-18,-0.039404286057398805
2019-12-19,0.046908070108615946
2019-12-20,-0.0013333768187424426
2019-12-23,0.0403542506353896
2019-12-24,-0.025916423282487753
2019-12-26,-0.009777763051525588
2019-12-27,0.002811967776775017
2019-12-30,0.0008206224515269261
2019-12-31,-0.0037960626703741037
2020-01-02,0.013199067899617804
2020-01-03,-0.016277738502425507
2020-01-06,0.016293735018729046
2020-01-07,-0.014278954124308477
2020-01-08,0.07317263117620326
2020-01-09,-0.03134451362982793
2020-01-10,-0.003873240292916212
2020-01-13,0.0009011114478539679
2020-01-14,0.03351896750699229
2020-01-15,0.0011087567138615625
2020-01-16,-0.005500504349458167
2020-01-17,0.005869981045143264
2020-01-21,-0.006300743124536537
2020-01-22,0.0026152902836658345
2020-01-23,-0.011676493397990366
2020-01-24,0.00592634151750164
2020-01-27,-0.0020676212435091906
2020-01-28,0.023212277705930467
2020-01-29,0.008946219510652092
2020-01-30,-0.004062127513898241
2020-01-31,0.009962190392860842
2020-02-03,-0.006425381121907844
2020-02-04,-0.0026039811535735254
2020-02-05,-0.007709822229505885
2020-02-06,0.031485955050949074
2020-02-07,0.002988238591780534
2020-02-10,0.00485494607015722
2020-02-11,-0.01807466939236019
2020-02-12,0.022537991720655917
2020-02-13,0.00809992899780165
2020-02-14,-0.013441429483391682
2020-02-18,-0.028226900644296386
2020-02-19,0.033921580839671395
2020-02-20,-0.014619795965197697
2020-02-21,0.004666982581761658
2020-02-24,0.011140875599473873
2020-02-25,-0.015252245032440697
2020-02-26,-0.003471440074104347
2020-02-27,-0.02351603378735769
2020-02-28,-0.0064290682697683635
2020-03-02,-0.006236085870244566
2020-03-03,0.009214277867247971
2020-03-04,-0.0037142442666355515
2020-03-05,0.005784594399719553
2020-03-06,0.0037278499392290557
2020-03-09,-0.06109416008430767
2020-03-10,0.01815515851772553
2020-03-11,-0.006407252156147722
2020-03-12,-0.06877674787028626
2020-03-13,-0.07234019221642346
2020-03-16,0.028957663065794836
2020-03-17,-0.0184465175284231
2020-03-18,-6.584525380124058e-05
2020-03-19,-0.011985711611931626
2020-03-20,0.11610277404052242
2020-03-23,-0.07052507432112387
2020-03-24,0.004506362041845791
2020-03-25,0.02184038509524257
