Date,Gumbel
2019-05-01,-0.007023911716791925
2019-05-02,0.0003078210714580962
2019-05-03,0.0216080926107241
2019-05-06,-0.029739034295727575
2019-05-07,0.018753996650784442
2019-05-08,-0.007947289924971991
2019-05-09,0.0005029456527170378
2019-05-10,-0.0042709411510017115
2019-05-13,-0.02900282740900806
2019-05-14,0.10130718626003316
2019-05-15,-0.0618174135253004
2019-05-16,0.033399113960748524
2019-05-17,-0.019512196400151283
2019-05-20,-0.0006898429033880688
2019-05-21,-0.0003510055278348294
2019-05-22,0.004214694601818956
2019-05-23,-0.004379763952069564
2019-05-24,0.008387392715417354
2019-05-28,0.016155713362642557
2019-05-29,0.0053567058984754275
2019-05-30,0.0076520709302473995
2019-05-31,-0.014931939784468804
2019-06-03,-0.018423298910975435
2019-06-04,0.05050660716838234
2019-06-05,-0.054000359922175035
2019-06-06,0.019632872053763246
2019-06-07,-0.009508593636230855
2019-06-10,-0.0013174611957866
2019-06-11,-0.010462459895326808
2019-06-12,-0.00399496737033677
2019-06-13,0.009690988796623244
2019-06-14,0.013173313583777158
2019-06-17,0.010644748757286396
2019-06-18,0.005462455518653025
2019-06-19,-0.013667926501154818
2019-06-20,-0.013050773398933568
2019-06-21,0.015113085909364131
2019-06-24,0.02572418217828673
2019-06-25,0.003684819300387325
2019-06-26,-0.04731743656618334
2019-06-27,0.11133983492982001
2019-06-28,-0.05874235243166868
2019-07-01,-0.007425025935728358
2019-07-02,-0.07754214288962347
2019-07-03,0.07899897249667556
2019-07-05,0.002050518554963434
2019-07-08,-0.03264699380080102
2019-07-09,0.018653871889645374
2019-07-10,0.07128413758435151
2019-07-11,-0.05376899420598174
2019-07-12,-0.0026465792636922
2019-07-15,-0.04579924972267443
2019-07-16,0.08751604895034576
2019-07-17,-0.08861049447242242
2019-07-18,-0.04961132131700825
2019-07-19,0.06847079700513901
2019-07-22,0.03187832545541615
2019-07-23,-0.045448348879682035
2019-07-24,0.02688060216281882
2019-07-25,0.0006135062879966784
2019-07-26,-0.014081076208048902
