"Date","unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-11-05",0.009398904249936502,-0.005904404873476987,0.014363613877342973,0.014688789772656974,0.01447558978106378,0.014613095798658438,0.014559789499769327,0.014323066341749069
"2020-11-04",0.013008911972256065,0.046007353634392345,-0.025676299562984006,-0.02821008285354043,-0.026548820182997757,-0.027620272448534045,-0.027204907683332058,-0.025360351580241414
"2020-11-03",-0.011240243083252444,-0.012618296529968487,-0.0006301681296843054,0.00006476488378548417,-0.0003908645609692618,-0.00009700061670325777,-0.00021092144373169308,-0.0007168222190713225
"2020-11-02",-0.003197210480527013,-0.0031948881789137795,-0.0005107937390884665,-0.0003348402524511185,-0.00045020329876677145,-0.00037579845025859093,-0.0004046426213192289,-0.0005327341115609618
"2020-10-30",-0.010958918107275561,-0.010073260073260037,-0.002488833088252762,-0.0019340639907322599,-0.002297795646835743,-0.002063202337848624,-0.002154146001733359,-0.002558009555673091
"2020-10-29",-0.011808502763718809,-0.00971322849213696,-0.0036411497380594016,-0.0031062088186942782,-0.0034569402263877613,-0.003230731591214453,-0.0033184248087824164,-0.0037078537474313222
"2020-10-28",0.024403648931536903,0.022419430172816446,0.005552306043459909,0.004317590871465771,0.005127125858783499,0.004605006081115137,0.004807413753238565,0.005706267816476207
"2020-10-27",-0.015346716800825888,-0.01598903608953861,-0.00190236074671013,-0.0010217895059098092,-0.0015991317500342328,-0.0012267676041193276,-0.0013711202281349033,-0.0020121628391893687
"2020-10-26",0.008343790070961976,0.00882079851439177,0.0009268353999615231,0.00044104367060582295,0.0007595506513112804,0.0005541255658523259,0.000633761724300852,0.000987410792298693
"2020-10-23",0.020158371352407167,0.022549470777726732,0.0011976840245455644,-0.00004419293107194022,0.000770037644788113,0.0002448893881977776,0.00044847109623191717,0.001352538830165284
"2020-10-22",0.0163793799196299,0.014851485148514865,0.003891531799774417,0.003073609403970168,0.0036098762380812888,0.003264004194768244,0.003398086752322782,0.003993521947060263
"2020-10-21",0.05632249680177859,0.04700665188470077,0.016797026891601785,0.01420820880749829,0.015905554772315367,0.014810830132046315,0.015235216787235939,0.017119837391776915
"2020-10-20",-0.019768703539656762,-0.015247776365946653,-0.006947634567810224,-0.006107887050898153,-0.0066584634193375125,-0.006303362261780965,-0.006441022625826798,-0.007052346180271396
"2020-10-19",-0.004835940692882179,-0.0030107526881720803,-0.0023043539915953426,-0.002138541480101841,-0.002247255645468571,-0.002177139076401269,-0.002204320830721196,-0.0023250298436758854
"2020-10-16",0.009006985437892245,0.015530629853321765,-0.004051920447582069,-0.00490724567943257,-0.004346455858084353,-0.004708144310625717,-0.004567930281500487,-0.0039452663850191305
"2020-10-15",-0.013885489976350529,-0.020390824129141838,0.0032601026843855907,0.004383095540477,0.003646810745299822,0.004121686889729692,0.003937593930504413,0.0031200720318673714
"2020-10-14",0.03554977840653728,0.03295750216825666,0.007837514119746203,0.006022431058111843,0.0072124814248758495,0.006444943464635533,0.006742491227511693,0.00806384438010066
"2020-10-13",0.017918424762614737,0.02183039462636449,-0.0004376285050822215,-0.0016399034624748898,-0.0008516377438205769,-0.0013600396390012204,-0.0011629499126434295,-0.00028771183742326567
"2020-10-12",0.08548119393617504,0.06491372226787173,0.030898591828080413,0.02732356975406125,0.02966751556034597,0.028155758215182902,0.02874181394058828,0.03134437620780861
"2020-10-09",0.01234635451798649,0.03433641975308643,-0.01652537046899427,-0.01841639526731831,-0.017176554070861272,-0.017976205253305122,-0.017666208311469256,-0.016289570717463175
"2020-10-08",-0.017168790577873794,-0.014173815740395335,-0.005250759722718934,-0.004470158913295497,-0.00498195603111673,-0.004651866039264041,-0.004779830444559208,-0.005348096086086662
"2020-10-07",0.00880167759370476,0.005297010972379779,0.004347694180544148,0.004055969557598682,0.004247237385428981,0.004123876792858749,0.004171699402615858,0.004384070537780116
"2020-10-06",0.05232000786320423,0.053820097854723414,0.007065462537630851,0.00410140453672736,0.006044774724926372,0.004791373665693932,0.005277273647819158,0.007435063264578434
"2020-10-05",-0.03674996457978286,-0.03749999999999998,-0.005218148077147822,-0.0031528940277421036,-0.004506967783872717,-0.003633640874507127,-0.003972199332332282,-0.005475673199044517
"2020-10-02",0.02070106034040009,0.030426716141001897,-0.004883196463222217,-0.006558900429097458,-0.005460233287450378,-0.006168832486638798,-0.005894133230815224,-0.0046742459623387855
"2020-10-01",0.006382916295607499,-0.0028808066258552145,0.00880523805310196,0.008963893987757987,0.008859871997129787,0.008926962289050766,0.008900953717089655,0.008785454584369079
"2020-09-30",0.003289200536705783,0.00505597688696291,-0.0009621097417282787,-0.0012405597881149921,-0.001057995371735343,-0.001175742589562323,-0.0011300960898916745,-0.0009273886466850678
"2020-09-29",0.009705844477093217,0.0032339202299676018,0.006986607696413238,0.006808504580402719,0.006925277020744525,0.006849963165822648,0.006879159727043671,0.007008816115117944
"2020-09-28",0.02146775998822159,0.024355300859598916,0.0009886432529857547,-0.00035268697967505425,0.0005267496527688875,-0.000040454070601270153,0.00017943107870255215,0.0011558993015911012
"2020-09-25",0.08616934871142701,0.07692307692307687,0.02148869947525245,0.017252280912369078,0.020029868104431747,0.018238428290348607,0.01893290717819518,0.022016956135553545
