,Date,PX_LAST,contract_name,ltc Price,log return future,log return ltc
65,2021-02-25 21:00:00+00:00,49415.0,BTCH1 Curncy,192.61979284384464,-0.0080621216686723,0.0771385715890745
66,2021-02-24 21:00:00+00:00,49815.0,BTCH1 Curncy,178.32,0.0332683741935688,0.0485094826228399
67,2021-02-23 21:00:00+00:00,48185.0,BTCH1 Curncy,169.8762458650098,-0.1259014453192968,-0.1861064674938149
68,2021-02-22 21:00:00+00:00,54650.0,BTCH1 Curncy,204.62451672896853,-0.0349714274618358,-0.1561458096349779
69,2021-02-19 21:00:00+00:00,56595.0,BTCH1 Curncy,239.2053728528368,0.0624263145681362,0.0467095805363416
70,2021-02-18 21:00:00+00:00,53170.0,BTCH1 Curncy,228.28912165265103,-0.0066545069594993,-0.0071490678432773
71,2021-02-17 21:00:00+00:00,53525.0,BTCH1 Curncy,229.9270238321497,0.0758556271095416,0.1112578884341985
72,2021-02-16 21:00:00+00:00,49615.0,BTCH1 Curncy,205.71754403664147,0.0186141772776606,0.0610839448519579
73,2021-02-12 21:00:00+00:00,48700.0,BTCH1 Curncy,193.5275999317027,0.0104237488526126,0.0514051111758747
74,2021-02-11 21:00:00+00:00,48195.0,BTCH1 Curncy,183.83066343147743,0.0560056759601402,0.0456346759875365
75,2021-02-10 21:00:00+00:00,45570.0,BTCH1 Curncy,175.63014770617244,-0.0599402430571146,-0.0005114686666446
76,2021-02-09 21:00:00+00:00,48385.0,BTCH1 Curncy,175.72,0.0657724466588818,0.0704526854230272
77,2021-02-08 21:00:00+00:00,45305.0,BTCH1 Curncy,163.7660907294728,0.1637986615133903,0.0718672946295481
78,2021-02-05 21:00:00+00:00,38460.0,BTCH1 Curncy,152.4096313446216,0.003907781448076,0.0313906144443223
79,2021-02-04 21:00:00+00:00,38310.0,BTCH1 Curncy,147.6997097806185,0.01366644135116,-0.0455746062532742
80,2021-02-03 21:00:00+00:00,37790.0,BTCH1 Curncy,154.5868123647595,0.0337738121182165,0.068998304494249
81,2021-02-02 21:00:00+00:00,36535.0,BTCH1 Curncy,144.28024099604391,0.0641462802053941,0.0966907513990432
82,2021-02-01 21:00:00+00:00,34265.0,BTCH1 Curncy,130.9828992980635,-0.026353314271625,-0.0285028468104047
83,2021-01-29 21:00:00+00:00,35180.0,BTCH1 Curncy,134.77,0.0703541484528553,0.0333789150874542
84,2021-01-28 21:00:00+00:00,32790.0,BTCG1 Curncy,130.34577233760302,0.0358594882577093,0.0233616100197399
85,2021-01-27 21:00:00+00:00,31635.0,BTCG1 Curncy,127.335978931792,-0.0208031276297632,-0.0475935251566359
86,2021-01-26 21:00:00+00:00,32300.0,BTCG1 Curncy,133.54287960758805,-0.0461329438282408,-0.0498546138627266
87,2021-01-25 21:00:00+00:00,33825.0,BTCG1 Curncy,140.36936021563267,-0.0035413936967586,0.0048457381315667
88,2021-01-22 21:00:00+00:00,33945.0,BTCG1 Curncy,139.69081241456698,0.0499839829834265,0.0448382353633782
89,2021-01-21 21:00:00+00:00,32290.0,BTCG1 Curncy,133.56566935804932,-0.0939296840153466,-0.0930733636413027
90,2021-01-20 21:00:00+00:00,35470.0,BTCG1 Curncy,146.59396553854148,-0.0438509520716832,-0.0776162933593941
91,2021-01-19 21:00:00+00:00,37060.0,BTCG1 Curncy,158.42525728073082,0.0262453555183784,0.1239674768752972
92,2021-01-15 21:00:00+00:00,36100.0,BTCG1 Curncy,139.95423024332598,-0.1045845914377741,-0.0825222574658729
93,2021-01-14 21:00:00+00:00,40080.0,BTCG1 Curncy,151.99349133873457,0.0851079093856795,0.0538597366646966
94,2021-01-13 21:00:00+00:00,36810.0,BTCG1 Curncy,144.023713503358,0.0525666422479041,0.0622437298147275
95,2021-01-12 21:00:00+00:00,34925.0,BTCG1 Curncy,135.3324350446032,0.0202465339685128,0.0503278218045662
96,2021-01-11 21:00:00+00:00,34225.0,BTCG1 Curncy,128.69,-0.1551728015487195,-0.2445310409974684
97,2021-01-08 21:00:00+00:00,39970.0,BTCG1 Curncy,164.34,-0.0032471615892913,-0.0581525084241214
98,2021-01-07 21:00:00+00:00,40100.0,BTCG1 Curncy,174.18012430579074,0.0789730389092012,0.0435942761314301
99,2021-01-06 21:00:00+00:00,37055.0,BTCG1 Curncy,166.75,0.0592003902602966,0.0522590299946819
100,2021-01-05 21:00:00+00:00,34925.0,BTCG1 Curncy,158.25958925569483,0.0880921977372173,0.0487146389250354
101,2021-01-04 21:00:00+00:00,31980.0,BTCG1 Curncy,150.73480219164202,0.0846263673411944,0.192125190722691
102,2020-12-31 21:00:00+00:00,29385.0,BTCF1 Curncy,124.38689450949934,0.0078579153904943,-0.0294046737848337
103,2020-12-30 21:00:00+00:00,29155.0,BTCF1 Curncy,128.0987561595825,0.0690418718789644,0.0166665420081759
104,2020-12-29 21:00:00+00:00,27210.0,BTCF1 Curncy,125.98148565766638,0.0036818892845807,-0.0319314137498543
105,2020-12-28 21:00:00+00:00,27110.0,BTCF1 Curncy,130.06916802345748,0.1350607271348589,0.1905341637114948
106,2020-12-24 21:00:00+00:00,23685.0,BTCF1 Curncy,107.50444622751314,-0.00253004562537,0.0293312960131401
107,2020-12-23 21:00:00+00:00,23745.0,BTCF1 Curncy,104.39699703008532,-0.0025236606453969,-0.0470955379284597
108,2020-12-22 21:00:00+00:00,23805.0,BTCF1 Curncy,109.4312446040734,0.0274689899416876,0.0562385805842736
109,2020-12-21 21:00:00+00:00,23160.0,BTCF1 Curncy,103.4468411101856,-0.0034482792789159,-0.0349370146839057
110,2020-12-18 21:00:00+00:00,23240.0,BTCF1 Curncy,107.12483996237012,-0.00193444445063,0.0522626086962238
