,Date,Open,High,Low,Close,Open Interest,SMAVG (15),date,price,log return future,log return CRIX
36,2020-07-23,9535.0,9835.0,9535.0,9775.0,1846.0,1520.0,2020-07-23,26039.9510991163,-0.0010482181253285274,0.022132092101826012
37,2020-07-22,9545.0,9550.0,9470.0,9530.0,1745.0,1479.0,2020-07-22,25469.9632807245,0.02654083600430369,0.026147978997085042
38,2020-07-21,9295.0,9585.0,9295.0,9510.0,1698.0,1440.0,2020-07-21,24812.6069390824,-0.005899722127188271,-0.009246659595205105
39,2020-07-20,9350.0,9350.0,9270.0,9300.0,1621.0,1402.0,2020-07-20,25043.1046939482,0.011834457647002798,0.009332606876737017
40,2020-07-17,9240.0,9305.0,9195.0,9290.0,1589.0,1327.0,2020-07-17,24810.4744546102,-0.005934735519814578,-0.011197260451804367
41,2020-07-16,9295.0,9340.0,9140.0,9245.0,1580.0,1277.0,2020-07-16,25089.8449723174,-0.012827540935708356,-0.004335435152154277
42,2020-07-15,9415.0,9415.0,9285.0,9295.0,1573.0,1317.0,2020-07-15,25198.8565036366,0.011752272014901703,0.0032966747062628528
43,2020-07-14,9305.0,9420.0,9305.0,9425.0,1506.0,1519.0,2020-07-14,25115.9208518196,-0.01599181201620669,-0.006400764367242811
44,2020-07-13,9455.0,9495.0,9345.0,9380.0,1456.0,1799.0,2020-07-13,25277.197539474,0.011167358809825187,0.006849213928034459
45,2020-07-10,9350.0,9365.0,9300.0,9385.0,1420.0,2090.0,2020-07-10,25104.6601532611,-0.019592895751786778,-0.020474609665776366
46,2020-07-09,9535.0,9560.0,9320.0,9365.0,1420.0,2386.0,2020-07-09,25623.9664259163,0.014259549776424237,0.026553482957015262
47,2020-07-08,9400.0,9650.0,9400.0,9600.0,1429.0,2681.0,2020-07-08,24952.5150092103,-0.010055654988290957,-0.008086672262173604
48,2020-07-07,9495.0,9495.0,9380.0,9400.0,1355.0,3008.0,2020-07-07,25155.1158996303,0.029932753142462538,0.03889829958005238
49,2020-07-06,9215.0,9525.0,9215.0,9450.0,1306.0,3339.0,2020-07-06,24195.4111134775,-0.020408871631207123,-0.012849798606248755
50,2020-07-02,9405.0,9405.0,9100.0,9165.0,1249.0,3696.0,2020-07-02,24508.3233978072,0.014458083175229917,0.011817810050102134
51,2020-07-01,9270.0,9470.0,9235.0,9415.0,1234.0,4068.0,2020-07-01,24220.3933893521,-0.011796383440369538,-0.00535642800679905
52,2020-06-30,9380.0,9380.0,9230.0,9285.0,1171.0,4521.0,2020-06-30,24350.4762615879,0.015037877364540502,0.006107296383755007
53,2020-06-29,9240.0,9295.0,9170.0,9295.0,1114.0,4949.0,2020-06-29,24202.2138879391,-0.004858309151076295,-0.01753743358155719
54,2020-06-26,9285.0,9300.0,9055.0,9084.0,504.0,5388.0,2020-06-26,24630.4022949306,0.004317329965580898,-0.006242063055522495
55,2020-06-25,9245.0,9315.0,8985.0,9280.0,835.0,5862.0,2020-06-25,24784.627660606,-0.044428247821205996,-0.030001409463797455
56,2020-06-24,9665.0,9685.0,9180.0,9285.0,2182.0,6305.0,2020-06-24,25539.4679421513,-0.006188776844215764,-0.004135748565682855
57,2020-06-23,9725.0,9755.0,9600.0,9660.0,4605.0,6640.0,2020-06-23,25645.311480326,0.0393235462039143,0.04117525563974221
58,2020-06-22,9350.0,9700.0,9280.0,9585.0,5708.0,6807.0,2020-06-22,24610.8034453224,-0.0037363267378765067,-0.012213413300946042
59,2020-06-19,9385.0,9465.0,9245.0,9315.0,5821.0,6909.0,2020-06-19,24913.228420756,-0.0042530632956022845,-0.007431797582021474
60,2020-06-18,9425.0,9515.0,9320.0,9410.0,5853.0,6987.0,2020-06-18,25099.0681979453,-0.012127752126120713,-0.0033279340526293924
61,2020-06-17,9540.0,9600.0,9255.0,9325.0,5843.0,7055.0,2020-06-17,25182.7353839103,0.006836734491705143,0.00846094826945598
62,2020-06-16,9475.0,9630.0,9415.0,9530.0,6334.0,7008.0,2020-06-16,24970.5644120856,0.01114365471815914,0.006170165345916021
63,2020-06-15,9370.0,9525.0,8930.0,9440.0,6321.0,6851.0,2020-06-15,24816.9662512088,-0.0010666667678024576,0.0033656829986406533
64,2020-06-12,9380.0,9610.0,9265.0,9465.0,6664.0,6661.0,2020-06-12,24733.5806133459,-0.05849014928780224,-0.05750936008496103
65,2020-06-11,9945.0,10060.0,9090.0,9300.0,6831.0,6441.0,2020-06-11,26197.6894876592,0.004030232155421235,0.010691884835892338
66,2020-06-10,9905.0,10130.0,9720.0,9935.0,8025.0,6212.0,2020-06-10,25919.0788989963,0.02815645434048016,-0.0025489710124336545
67,2020-06-09,9630.0,9985.0,9620.0,9805.0,7599.0,5901.0,2020-06-09,25985.2301527762,-0.018519047767237527,0.004680242903207037
68,2020-06-08,9810.0,9900.0,9720.0,9780.0,7699.0,5611.0,2020-06-08,25863.8971192799,-0.005590865897306988,-0.003415817448442642
69,2020-06-05,9865.0,9950.0,9675.0,9800.0,7617.0,5302.0,2020-06-05,25952.3945297966,0.020482026814284352,0.01088718565447025
70,2020-06-04,9665.0,9985.0,9535.0,9895.0,7472.0,5006.0,2020-06-04,25671.3785049392,0.008833520677524973,0.011867682164866257
71,2020-06-03,9580.0,9730.0,9465.0,9655.0,7202.0,4722.0,2020-06-03,25368.5194164056,-0.017076740976754937,-0.053972765601034235
72,2020-06-02,9745.0,10565.0,9335.0,9580.0,7115.0,4444.0,2020-06-02,26775.3524029286,0.022309615293413403,0.06572505542037957
73,2020-06-01,9530.0,9775.0,9465.0,9650.0,7233.0,4164.0,2020-06-01,25072.1262843168,-0.0005245213862716541,0.001083853480208667
74,2020-05-29,9535.0,9720.0,9400.0,9470.0,6995.0,3870.0,2020-05-29,25044.9664942626,0.04176195720955332,0.0004700993186860852
75,2020-05-28,9145.0,9645.0,9130.0,9560.0,6869.0,3595.0,2020-05-28,25033.1956395293,0.02547203052772522,0.07095085083868134
76,2020-05-27,8915.0,9335.0,8870.0,9250.0,5140.0,3310.0,2020-05-27,23318.6138385452,-0.02273455277113626,-0.006707538533488175
77,2020-05-26,9120.0,9130.0,8695.0,8855.0,3987.0,3127.0,2020-05-26,23475.550078961,-0.010905233482262468,-0.01722645998525677
78,2020-05-22,9220.0,9370.0,9045.0,9255.0,3467.0,3014.0,2020-05-22,23883.4539860899,-0.046100878311975305,-0.028084816509926894
79,2020-05-21,9655.0,9680.0,8900.0,9165.0,3361.0,2930.0,2020-05-21,24563.7243293897,-0.013374684967561836,-0.030046475082066395
80,2020-05-20,9785.0,9975.0,9380.0,9640.0,3406.0,2850.0,2020-05-20,25312.9775013739,-0.004079556907285416,0.0006169857224340564
81,2020-05-19,9825.0,10040.0,9590.0,9765.0,3357.0,2764.0,2020-05-19,25297.3645726356,0.002547772078798783,0.010423334610058711
82,2020-05-18,9800.0,10125.0,9630.0,9830.0,3249.0,2669.0,2020-05-18,25035.0511422071,-0.01569255183963339,-0.005420933352085377
83,2020-05-15,9955.0,9970.0,9245.0,9455.0,3062.0,2578.0,2020-05-15,25171.1329980029,0.04363021985004878,0.08417707676321973
84,2020-05-14,9530.0,10125.0,9435.0,9815.0,3179.0,2485.0,2020-05-14,23139.0286825909,0.0678318009244858,0.0017878743143531213
85,2020-05-13,8905.0,9450.0,8905.0,9325.0,3208.0,2380.0,2020-05-13,23097.6959674101,0.02099367882073663,0.020817085650756854
86,2020-05-12,8720.0,9105.0,8655.0,8930.0,3027.0,2250.0,2020-05-12,22621.839409768,-0.015927526696101306,-0.03195855917775851
87,2020-05-11,8860.0,9280.0,8315.0,8845.0,2918.0,2131.0,2020-05-11,23356.4772611085,-0.13296689924232985,-0.10140337421432666
88,2020-05-08,10120.0,10275.0,9920.0,10090.0,2826.0,2020.0,2020-05-08,25849.1500057328,0.06796996174889866,0.07239304462477475
89,2020-05-07,9455.0,10145.0,9185.0,10060.0,2874.0,1912.0,2020-05-07,24043.9804960512,0.0338833166443621,0.010076271241941827
90,2020-05-06,9140.0,9530.0,9025.0,9385.0,2595.0,1800.0,2020-05-06,23802.9233450222,0.0071370053151441695,0.013388930739855864
91,2020-05-05,9075.0,9225.0,8885.0,9020.0,2386.0,1704.0,2020-05-05,23486.351660261,0.0027586224390796607,-0.007352245738424994
92,2020-05-04,9050.0,9060.0,8625.0,8965.0,2300.0,1621.0,2020-05-04,23659.66543117,0.022347298691996618,0.026741267273461926
93,2020-05-01,8850.0,9135.0,8725.0,8850.0,2208.0,1542.0,2020-05-01,23035.3605488184,-0.00563381771825602,0.11876241275347273
94,2020-04-30,8900.0,9585.0,8520.0,8950.0,2150.0,1462.0,2020-04-30,20455.8322561696,0.13064631288649947,0.10704158517760667
95,2020-04-29,7810.0,9085.0,7805.0,8860.0,2124.0,1388.0,2020-04-29,18379.3261211184,-0.0031959119563895653,0.0026148246932933493
96,2020-04-28,7835.0,7875.0,7760.0,7785.0,1935.0,1314.0,2020-04-28,18331.3301831596,0.017380546948345964,0.008668287940220069
97,2020-04-27,7700.0,7910.0,7680.0,7795.0,1881.0,1253.0,2020-04-27,18173.1156500445,-0.001946156955485977,0.0419412491054047
98,2020-04-24,7715.0,7720.0,7500.0,7610.0,1666.0,1198.0,2020-04-24,17426.6752183605,0.0690854597931146,0.035458512439526836
99,2020-04-23,7200.0,7855.0,7130.0,7660.0,1598.0,1156.0,2020-04-23,16819.5782240761,0.04691691978775166,0.040011753963214845
100,2020-04-22,6870.0,7235.0,6840.0,7160.0,1269.0,1114.0,2020-04-22,16159.8831848999,-0.0036324050110071574,-0.0018008178965188421
101,2020-04-21,6895.0,6975.0,6830.0,6910.0,1242.0,1094.0,2020-04-21,16189.0104102878,-0.048824695152359834,-0.038893757049037116
102,2020-04-20,7240.0,7290.0,6800.0,6825.0,1247.0,1071.0,2020-04-20,16831.0669069121,0.005540180375615351,0.013048139159433463
103,2020-04-17,7200.0,7280.0,7075.0,7125.0,1202.0,1009.0,2020-04-17,16612.8793699798,0.06453852113757116,0.06576725654311373
104,2020-04-16,6750.0,7235.0,6490.0,7155.0,1194.0,965.0,2020-04-16,15555.4491307128,-0.028479471321868687,-0.03257926894658962
105,2020-04-15,6945.0,6975.0,6725.0,6755.0,1151.0,955.0,2020-04-15,16070.5800225638,0.012314534468513206,-0.0017195279490597613
106,2020-04-14,6860.0,7010.0,6820.0,6965.0,1148.0,972.0,2020-04-14,16098.2376062495,-0.040705369644036836,-0.007394082377588159
107,2020-04-13,7145.0,7175.0,6595.0,6825.0,1122.0,998.0,2020-04-13,16217.710452957,-0.048490209160434034,-0.05561985571350929
108,2020-04-09,7500.0,7500.0,7200.0,7365.0,995.0,1042.0,2020-04-09,17145.2940859839,0.016129381929883717,0.019659456862441527
109,2020-04-08,7380.0,7545.0,7340.0,7425.0,1041.0,1136.0,2020-04-08,16811.5185891209,-0.004731336977514314,-0.014022166180739957
110,2020-04-07,7415.0,7560.0,7320.0,7430.0,1016.0,1242.0,2020-04-07,17048.9129987419,0.07634086935563753,0.08065909765725048
111,2020-04-06,6870.0,7420.0,6870.0,7415.0,1024.0,1366.0,2020-04-06,15727.7607301145,-0.015168221473171317,-0.0008229613387554087
112,2020-04-03,6975.0,7150.0,6695.0,6865.0,1057.0,1504.0,2020-04-03,15740.7093965357,0.06745795176886783,0.04362400874626261
113,2020-04-02,6520.0,7385.0,6510.0,6935.0,1029.0,1658.0,2020-04-02,15068.7988220092,0.0015349197180837407,0.023371245105594393
114,2020-04-01,6510.0,6510.0,6230.0,6255.0,969.0,1803.0,2020-04-01,14720.7057597614,-0.0038328908557074405,0.004581159861122833
115,2020-03-31,6535.0,6565.0,6410.0,6530.0,973.0,1944.0,2020-03-31,14653.4220897053,0.088751779113645,0.06985395609525237
116,2020-03-30,5980.0,6580.0,5900.0,6425.0,891.0,2090.0,2020-03-30,13664.7557054757,-0.12186240344962186,-0.11939167938950344
117,2020-03-27,6755.0,6855.0,6570.0,6648.0,328.0,2275.0,2020-03-27,15397.5995088426,0.023213322379782277,0.01439058356803903
118,2020-03-26,6600.0,6805.0,6520.0,6675.0,531.0,2502.0,2020-03-26,15177.6057819276,-0.020990275891835858,-0.007234391306940324
119,2020-03-25,6740.0,6995.0,6465.0,6630.0,1054.0,2718.0,2020-03-25,15287.8046515112,0.04397979411653445,0.038312307869557215
120,2020-03-24,6450.0,6885.0,6395.0,6725.0,1399.0,2900.0,2020-03-24,14713.1716189356,0.06237033072645809,0.09167047787480805
121,2020-03-23,6060.0,6650.0,5685.0,6300.0,1535.0,3064.0,2020-03-23,13424.3825020612,-0.034863684936624534,-0.05819885069750872
122,2020-03-20,6275.0,6950.0,5665.0,6210.0,1791.0,3224.0,2020-03-20,14228.848580753,0.15388511084415454,0.13565795209393913
123,2020-03-19,5380.0,6410.0,5275.0,6240.0,2399.0,3364.0,2020-03-19,12423.7944586987,-0.011090686694158173,-0.0010928974932345895
124,2020-03-18,5440.0,5475.0,4990.0,5340.0,2635.0,3468.0,2020-03-18,12437.3798148677,0.0893536902572952,0.0615600060536182
125,2020-03-17,4975.0,5525.0,4835.0,5380.0,2877.0,3531.0,2020-03-17,11694.8249648417,-0.16201629063320905,-0.07265142632346218
126,2020-03-16,5850.0,5850.0,4390.0,4930.0,3098.0,3559.0,2020-03-16,12576.0958784665,0.012903404835907782,0.06981124744166664
127,2020-03-13,5775.0,5935.0,4210.0,5330.0,3366.0,3537.0,2020-03-13,11728.0875732524,-0.30570057795445915,-0.44664393429464794
128,2020-03-12,7840.0,8000.0,5595.0,6010.0,3200.0,3466.0,2020-03-12,18331.6769891149,-0.018951925415866867,-0.0024410487141093436
129,2020-03-11,7990.0,8025.0,7610.0,7855.0,3078.0,3404.0,2020-03-11,18376.4801667788,0.019589883970199246,0.00035577195929161886
130,2020-03-10,7835.0,8175.0,7755.0,7995.0,3175.0,3348.0,2020-03-10,18369.9434932765,-0.053428855465003366,-0.012433771527561104
131,2020-03-09,8265.0,8280.0,7640.0,7850.0,3666.0,3278.0,2020-03-09,18599.7770616962,-0.10063065419307114,-0.11840702448964799
132,2020-03-06,9140.0,9250.0,9060.0,9165.0,3731.0,3171.0,2020-03-06,20937.8100787436,0.0373406435178891,0.02909068137907022
133,2020-03-05,8805.0,9250.0,8795.0,9195.0,3769.0,3051.0,2020-03-05,20337.4891251844,-0.0028352726676991783,-0.0011074974591259816
134,2020-03-04,8830.0,8910.0,8700.0,8760.0,3788.0,2922.0,2020-03-04,20360.0253198012,-0.017957833867660263,-0.01793883591919802
135,2020-03-03,8990.0,8995.0,8740.0,8770.0,3848.0,2784.0,2020-03-03,20728.5560971263,0.039131729348275,0.04313338783282312
136,2020-03-02,8645.0,9030.0,8540.0,8975.0,3932.0,2628.0,2020-03-02,19853.4715969029,-0.024001152099543014,-0.028213946756932107
137,2020-02-28,8855.0,8965.0,8480.0,8700.0,3901.0,2460.0,2020-02-28,20421.5931773223,0.006230549750636163,-0.0005973592722515785
138,2020-02-27,8800.0,9055.0,8575.0,8945.0,3952.0,2296.0,2020-02-27,20433.7958496878,-0.07759215507313813,-0.068418587215447
139,2020-02-26,9510.0,9530.0,8705.0,8885.0,3579.0,2121.0,2020-02-26,21880.7832975396,-0.0315679511711255,-0.03789541845010544
140,2020-02-25,9815.0,9850.0,9385.0,9435.0,3296.0,1971.0,2020-02-25,22725.8761793628,-0.01967276559870478,-0.03413100589316232
141,2020-02-24,10010.0,10220.0,9640.0,9745.0,2775.0,1838.0,2020-02-24,23514.9220611661,0.022733992479089596,0.04141772505696378
142,2020-02-21,9785.0,9950.0,9745.0,9885.0,2303.0,1737.0,2020-02-21,22560.8809688257,-0.009661910911736859,-0.007242033929981368
143,2020-02-20,9880.0,9880.0,9560.0,9760.0,2272.0,1666.0,2020-02-20,22724.8606909608,-0.058001513122669,-0.058037099337473294
144,2020-02-19,10470.0,10705.0,9455.0,10395.0,2236.0,1598.0,2020-02-19,24082.769087843,0.02074863335810161,0.04644109138052766
145,2020-02-18,10255.0,10455.0,9660.0,10415.0,2118.0,1530.0,2020-02-18,22989.9121557425,-0.027886422406394027,-0.056737137577806164
146,2020-02-14,10545.0,10795.0,10425.0,10675.0,2070.0,1469.0,2020-02-14,24332.0072730865,-0.013656911106215927,-0.003353889595149691
147,2020-02-13,10690.0,10880.0,10425.0,10490.0,1921.0,1409.0,2020-02-13,24413.7511424401,0.014605677780801487,0.024672907981928772
148,2020-02-12,10535.0,10820.0,10520.0,10730.0,1833.0,1361.0,2020-02-12,23818.7631322796,0.0411780142237723,0.034627558411571786
149,2020-02-11,10110.0,10725.0,9975.0,10585.0,1720.0,1321.0,2020-02-11,23008.0942647001,-0.029722041680555315,-0.022358495720020532
150,2020-02-10,10415.0,10485.0,9870.0,10100.0,1512.0,1288.0,2020-02-10,23528.3146429592,0.04718319870915524,0.04425374107996993
151,2020-02-07,9935.0,10170.0,9910.0,9980.0,1407.0,1271.0,2020-02-07,22509.8014242247,0.002015114032020891,0.017843227705745007
152,2020-02-06,9915.0,10130.0,9810.0,10025.0,1439.0,1259.0,2020-02-06,22111.7160377383,0.05974250973100796,0.051843392597519966
153,2020-02-05,9340.0,10020.0,9335.0,9940.0,1341.0,1241.0,2020-02-05,20994.5779789395,-0.011708489264900167,-0.010261410002568971
154,2020-02-04,9450.0,9490.0,9240.0,9360.0,1322.0,1229.0,2020-02-04,21211.121070033,-0.01209586138656485,-0.0001061492056383671
155,2020-02-03,9565.0,9895.0,9400.0,9510.0,1296.0,1217.0,2020-02-03,21213.3727331893,-0.022228881154509716,-0.013134709378620203
156,2020-01-31,9780.0,9785.0,9430.0,9535.0,1258.0,1205.0,2020-01-31,21493.8421287631,0.030100871424889538,0.029510198770506348
157,2020-01-30,9490.0,9825.0,9420.0,9815.0,1239.0,1196.0,2020-01-30,20868.8221645479,0.0186126085682848,-0.0026860692065121166
158,2020-01-29,9315.0,9670.0,9315.0,9620.0,1253.0,1189.0,2020-01-29,20924.9526165313,0.024451095864164336,0.04347182310612328
159,2020-01-28,9090.0,9405.0,9090.0,9275.0,1222.0,1180.0,2020-01-28,20034.795338227,0.03926471852194341,0.031313027158473776
160,2020-01-27,8740.0,9160.0,8730.0,9175.0,1202.0,1171.0,2020-01-27,19417.165640398,0.026080875552792458,0.02452508235242076
161,2020-01-24,8515.0,8650.0,8385.0,8615.0,1175.0,1145.0,2020-01-24,18946.7501222225,-0.03632570050121707,-0.036323127729298126
162,2020-01-23,8830.0,8830.0,8410.0,8485.0,1189.0,1121.0,2020-01-23,19647.6069472157,-0.008457902125756379,-0.00578858030000601
163,2020-01-22,8905.0,8975.0,8765.0,8825.0,1239.0,1096.0,2020-01-22,19761.6685064856,0.010725476793536875,0.011107472114033116
164,2020-01-21,8810.0,8940.0,8635.0,8865.0,1232.0,1067.0,2020-01-21,19543.3808807629,-0.012408506643829849,-0.003239968183433735
165,2020-01-17,8920.0,9210.0,8915.0,9075.0,1257.0,1015.0,2020-01-17,19606.8035011684,-0.005589729478786774,-0.00955366874873336
166,2020-01-16,8970.0,8975.0,8790.0,8930.0,1220.0,982.0,2020-01-16,19795.0180451768,-0.018227513759265266,-0.002152867988260099
167,2020-01-15,9135.0,9175.0,8835.0,9045.0,1168.0,995.0,2020-01-15,19837.6800121672,0.08209736218720061,0.110316283067828
168,2020-01-14,8415.0,9125.0,8415.0,8935.0,1161.0,1029.0,2020-01-14,17765.6510566839,0.00775428878000531,-0.005772696026268081
169,2020-01-13,8350.0,8365.0,8235.0,8330.0,1137.0,1083.0,2020-01-13,17868.5033418109,0.04532312740104679,0.05305503217402931
170,2020-01-10,7980.0,8295.0,7850.0,8235.0,1130.0,1144.0,2020-01-10,16945.1988655536,-0.028414512002619487,-0.024814162142408742
171,2020-01-09,8210.0,8210.0,7910.0,7985.0,1123.0,1209.0,2020-01-09,17370.9401388683,-0.01690861539842726,-0.013508233334200528
172,2020-01-08,8350.0,8665.0,8055.0,8225.0,1123.0,1323.0,2020-01-08,17607.1828701642,0.05413375708320157,0.035333176213755375
173,2020-01-07,7910.0,8365.0,7910.0,8350.0,1129.0,1417.0,2020-01-07,16995.9275622405,0.05189231600351905,0.05709342899220365
174,2020-01-06,7510.0,7750.0,7480.0,7710.0,1077.0,1508.0,2020-01-06,16052.7525161215,0.06320784895186618,0.05742944392610748
175,2020-01-03,7050.0,7550.0,6955.0,7455.0,822.0,1607.0,2020-01-03,15156.8244197241,-0.03210324538441731,-0.0322381550901149
176,2020-01-02,7280.0,7280.0,7020.0,7040.0,810.0,1728.0,2020-01-02,15653.4140345525,-0.00888894741724604,-0.006474452022175916
177,2019-12-31,7345.0,7420.0,7260.0,7285.0,809.0,1854.0,2019-12-31,15755.0901059498,-0.019548987903287494,-0.01971122061227443
178,2019-12-30,7490.0,7545.0,7350.0,7385.0,802.0,1974.0,2019-12-30,16068.7230522494,0.04018245718979704,0.03205766972612189
179,2019-12-27,7195.0,7245.0,7055.0,7204.0,460.0,2086.0,2019-12-27,15561.7665730169,-0.0034686125654037445,0.002344986910000177
180,2019-12-26,7220.0,7445.0,7170.0,7250.0,763.0,2219.0,2019-12-26,15525.3171874755,-0.01512056299382522,-0.016929160459220317
181,2019-12-24,7330.0,7430.0,7215.0,7235.0,1405.0,2339.0,2019-12-24,15790.385131604,-0.012203541280729003,-0.018275484494135213
182,2019-12-23,7420.0,7715.0,7290.0,7410.0,1680.0,2415.0,2019-12-23,16081.6151493748,0.03566907620673493,0.04013134964086095
183,2019-12-20,7160.0,7235.0,7085.0,7230.0,1977.0,2473.0,2019-12-20,15449.0166439688,-0.016620881236040407,-0.015861084907779162
184,2019-12-19,7280.0,7440.0,7055.0,7165.0,2048.0,2502.0,2019-12-19,15696.0084093441,0.10185628414476632,0.08401358400254814
185,2019-12-18,6575.0,7235.0,6420.0,7135.0,2113.0,2508.0,2019-12-18,14431.2046926301,-0.04534407388142407,-0.05288301966213289
186,2019-12-17,6880.0,6940.0,6560.0,6580.0,2833.0,2498.0,2019-12-17,15214.9100932639,-0.034289073478632075,-0.038063987979622134
187,2019-12-16,7120.0,7145.0,6790.0,6860.0,2524.0,2430.0,2019-12-16,15805.213630643,-0.013254466801949815,-0.011526394078546694
188,2019-12-13,7215.0,7335.0,7200.0,7265.0,2496.0,2371.0,2019-12-13,15988.4447196804,0.0006932409289764863,0.0029694617387036044
189,2019-12-12,7210.0,7370.0,7070.0,7265.0,2562.0,2310.0,2019-12-12,15941.0380657812,-0.005532517569725667,-0.007087390190114549
190,2019-12-11,7250.0,7290.0,7130.0,7175.0,2636.0,2239.0,2019-12-11,16054.419738058,-0.013018340759257273,-0.01476088285899135
191,2019-12-10,7345.0,7410.0,7165.0,7215.0,2699.0,2157.0,2019-12-10,16293.1547825035,-0.030173257823516764,-0.02021778961619139
192,2019-12-09,7570.0,7705.0,7290.0,7320.0,2606.0,2062.0,2019-12-09,16625.9189005953,0.01799448753723906,0.018763896956799576
193,2019-12-06,7435.0,7655.0,7335.0,7460.0,2495.0,1974.0,2019-12-06,16316.8605092554,0.024507693575967132,0.019621652528250804
194,2019-12-05,7255.0,7525.0,7180.0,7420.0,2450.0,1894.0,2019-12-05,15999.8173691366,-0.01096652525879387,-0.010824876008424801
195,2019-12-04,7335.0,7965.0,7085.0,7220.0,2563.0,1815.0,2019-12-04,16173.9542127723,-0.0047602946063002305,-0.0036183221876077754
196,2019-12-03,7370.0,7445.0,7260.0,7340.0,2536.0,1728.0,2019-12-03,16232.5827947462,-0.012807724789908445,-0.013151849414592943
197,2019-12-02,7465.0,7555.0,7195.0,7335.0,2558.0,1643.0,2019-12-02,16447.4813383199,-0.009996751028711039,-0.0031119458767660943
198,2019-11-29,7540.0,7930.0,7365.0,7800.0,2414.0,1556.0,2019-11-29,16498.7447331385,0.050316527408335684,0.03164761401656348
199,2019-11-27,7170.0,7745.0,6845.0,7625.0,2131.0,1481.0,2019-11-27,15984.7746882925,-0.006949298293205917,0.01051515770436981
200,2019-11-26,7220.0,7365.0,7040.0,7125.0,1974.0,1424.0,2019-11-26,15817.5728788757,0.025957262338382442,0.01757937023859559
201,2019-11-25,7035.0,7390.0,6530.0,7190.0,1809.0,1378.0,2019-11-25,15541.9397358018,-0.08446133854329468,-0.09139185271367531
202,2019-11-22,7655.0,7755.0,6810.0,7355.0,1637.0,1344.0,2019-11-22,17029.2765352013,-0.06265889814312424,-0.059177123488966824
203,2019-11-21,8150.0,8175.0,7425.0,7615.0,1576.0,1316.0,2019-11-21,18067.4347999517,-0.000613308820205833,-0.006098994016011071
204,2019-11-20,8155.0,8295.0,8080.0,8150.0,1506.0,1290.0,2019-11-20,18177.9646946429,-0.012187841299114177,-0.011874490139748324
205,2019-11-19,8255.0,8265.0,8080.0,8150.0,1397.0,1269.0,2019-11-19,18395.1054234304,-0.03977965862407269,-0.037723409095575304
206,2019-11-18,8590.0,8595.0,8095.0,8260.0,1272.0,1255.0,2019-11-18,19102.2862860154,-0.011574203281136678,-0.017733356374146934
207,2019-11-15,8690.0,8855.0,8425.0,8545.0,1292.0,1250.0,2019-11-15,19444.0553361171,-0.02050185704418747,-0.013626490361418582
208,2019-11-14,8870.0,8870.0,8685.0,8740.0,1293.0,1231.0,2019-11-14,19710.8229944041,-0.0005635390399913477,-0.00045876484829789033
209,2019-11-13,8875.0,8905.0,8785.0,8850.0,1261.0,1214.0,2019-11-13,19719.8677016632,0.015900391775459596,0.005480768827643102
210,2019-11-12,8735.0,8960.0,8630.0,8890.0,1263.0,1197.0,2019-11-12,19612.0833059663,-0.05023377508106912,-0.028475036043633644
211,2019-11-11,9185.0,9195.0,8675.0,8805.0,1261.0,1174.0,2019-11-11,20178.5651037229,-0.01994137758324188,-0.01355750955410625
212,2019-11-08,9370.0,9380.0,8785.0,8910.0,1256.0,1150.0,2019-11-08,20453.9990733858,-0.01693162141577996,-0.01657522179369607
213,2019-11-07,9530.0,9535.0,9210.0,9305.0,1281.0,1127.0,2019-11-07,20795.8539783562,0.0010498688628367949,0.008019393468477076
214,2019-11-06,9520.0,9600.0,9410.0,9445.0,1285.0,1104.0,2019-11-06,20629.7507565201,-0.00836824967051658,-0.0011312859780478466
215,2019-11-05,9600.0,9660.0,9015.0,9515.0,1287.0,1080.0,2019-11-05,20653.1021103207,0.029600469776290682,0.018980145108595126
216,2019-11-04,9320.0,9860.0,9270.0,9650.0,1296.0,1056.0,2019-11-04,20264.7999083472,0.007539077173165914,0.005002155864159911
217,2019-11-01,9250.0,9435.0,9210.0,9325.0,1216.0,1033.0,2019-11-01,20163.6853269348,-0.005928338569880278,-0.0013661030004504195
218,2019-10-31,9305.0,9560.0,9105.0,9375.0,1191.0,1014.0,2019-10-31,20191.2498216427,-0.03225233288798705,-0.02577855165706434
219,2019-10-30,9610.0,9610.0,9150.0,9340.0,1191.0,997.0,2019-10-30,20718.5179033022,-0.005706889678093052,0.02524071982064941
220,2019-10-29,9665.0,9740.0,9245.0,9405.0,1182.0,983.0,2019-10-29,20202.112239429,-0.007730004994149473,-0.02497691368206089
221,2019-10-28,9740.0,10115.0,9430.0,9595.0,1188.0,967.0,2019-10-28,20713.0529519724,0.26200498609988265,0.2202661984168633
222,2019-10-25,7495.0,8940.0,7485.0,8785.0,1013.0,951.0,2019-10-25,16618.1900324243,-0.0006668889877037677,-0.003180030112926043
223,2019-10-24,7500.0,7540.0,7415.0,7530.0,1040.0,946.0,2019-10-24,16671.1204927733,-0.09044990292207214,-0.07151787833441389
224,2019-10-23,8210.0,8210.0,7325.0,7535.0,1006.0,940.0,2019-10-23,17907.0732595987,-0.01690861539842726,-0.020308776091930273
225,2019-10-22,8350.0,8350.0,8235.0,8285.0,913.0,936.0,2019-10-22,18274.4619812742,-0.0005986231845928798,0.0008898855079438541
226,2019-10-21,8355.0,8430.0,8280.0,8310.0,910.0,939.0,2019-10-21,18258.2070359844,0.020556951224258838,0.01069992879015835
