,Date,PX_LAST,contract_name
419,2019-09-30 20:00:00+00:00,8365,BTCX19 Curncy
420,2019-09-27 20:00:00+00:00,8080,BTCX19 Curncy
421,2019-09-26 20:00:00+00:00,8180,BTCV19 Curncy
422,2019-09-25 20:00:00+00:00,8405,BTCV19 Curncy
423,2019-09-24 20:00:00+00:00,8430,BTCV19 Curncy
424,2019-09-23 20:00:00+00:00,9915,BTCV19 Curncy
425,2019-09-20 20:00:00+00:00,10275,BTCV19 Curncy
426,2019-09-19 20:00:00+00:00,10230,BTCV19 Curncy
427,2019-09-18 20:00:00+00:00,10300,BTCV19 Curncy
428,2019-09-17 20:00:00+00:00,10390,BTCV19 Curncy
429,2019-09-16 20:00:00+00:00,10240,BTCV19 Curncy
430,2019-09-13 20:00:00+00:00,10365,BTCV19 Curncy
431,2019-09-12 20:00:00+00:00,10485,BTCV19 Curncy
432,2019-09-11 20:00:00+00:00,10210,BTCV19 Curncy
433,2019-09-10 20:00:00+00:00,10150,BTCV19 Curncy
434,2019-09-09 20:00:00+00:00,10450,BTCV19 Curncy
435,2019-09-06 20:00:00+00:00,10550,BTCV19 Curncy
436,2019-09-05 20:00:00+00:00,10695,BTCV19 Curncy
437,2019-09-04 20:00:00+00:00,10915,BTCV19 Curncy
438,2019-09-03 20:00:00+00:00,10855,BTCV19 Curncy
439,2019-08-30 20:00:00+00:00,9695,BTCV19 Curncy
440,2019-08-29 20:00:00+00:00,9570,BTCU19 Curncy
441,2019-08-28 20:00:00+00:00,9745,BTCU19 Curncy
442,2019-08-27 20:00:00+00:00,10300,BTCU19 Curncy
443,2019-08-26 20:00:00+00:00,10470,BTCU19 Curncy
444,2019-08-23 20:00:00+00:00,10550,BTCU19 Curncy
445,2019-08-22 20:00:00+00:00,10275,BTCU19 Curncy
446,2019-08-21 20:00:00+00:00,10210,BTCU19 Curncy
447,2019-08-20 20:00:00+00:00,10845,BTCU19 Curncy
448,2019-08-19 20:00:00+00:00,10830,BTCU19 Curncy
449,2019-08-16 20:00:00+00:00,10625,BTCU19 Curncy
450,2019-08-15 20:00:00+00:00,10240,BTCU19 Curncy
451,2019-08-14 20:00:00+00:00,10260,BTCU19 Curncy
452,2019-08-13 20:00:00+00:00,11090,BTCU19 Curncy
453,2019-08-12 20:00:00+00:00,11690,BTCU19 Curncy
454,2019-08-09 20:00:00+00:00,12090,BTCU19 Curncy
455,2019-08-08 20:00:00+00:00,11825,BTCU19 Curncy
456,2019-08-07 20:00:00+00:00,12040,BTCU19 Curncy
457,2019-08-06 20:00:00+00:00,11970,BTCU19 Curncy
458,2019-08-05 20:00:00+00:00,12070,BTCU19 Curncy
459,2019-08-02 20:00:00+00:00,10705,BTCU19 Curncy
460,2019-08-01 20:00:00+00:00,10520,BTCU19 Curncy
461,2019-07-31 20:00:00+00:00,10170,BTCU19 Curncy
462,2019-07-30 20:00:00+00:00,9785,BTCU19 Curncy
463,2019-07-29 20:00:00+00:00,9590,BTCU19 Curncy
464,2019-07-26 20:00:00+00:00,10085,BTCU19 Curncy
465,2019-07-25 20:00:00+00:00,9945,BTCQ19 Curncy
466,2019-07-24 20:00:00+00:00,9770,BTCQ19 Curncy
467,2019-07-23 20:00:00+00:00,10330,BTCQ19 Curncy
468,2019-07-22 20:00:00+00:00,10330,BTCQ19 Curncy
469,2019-07-19 20:00:00+00:00,10605,BTCQ19 Curncy
470,2019-07-18 20:00:00+00:00,10695,BTCQ19 Curncy
471,2019-07-17 20:00:00+00:00,9900,BTCQ19 Curncy
472,2019-07-16 20:00:00+00:00,9785,BTCQ19 Curncy
473,2019-07-15 20:00:00+00:00,11015,BTCQ19 Curncy
474,2019-07-12 20:00:00+00:00,11815,BTCQ19 Curncy
475,2019-07-11 20:00:00+00:00,11785,BTCQ19 Curncy
476,2019-07-10 20:00:00+00:00,12375,BTCQ19 Curncy
477,2019-07-09 20:00:00+00:00,12885,BTCQ19 Curncy
478,2019-07-08 20:00:00+00:00,12565,BTCQ19 Curncy
479,2019-07-05 20:00:00+00:00,11395,BTCQ19 Curncy
480,2019-07-03 20:00:00+00:00,11470,BTCQ19 Curncy
481,2019-07-02 20:00:00+00:00,11070,BTCQ19 Curncy
482,2019-07-01 20:00:00+00:00,10460,BTCQ19 Curncy
483,2019-06-28 20:00:00+00:00,12615,BTCQ19 Curncy
484,2019-06-27 20:00:00+00:00,11095,BTCN19 Curncy
485,2019-06-26 20:00:00+00:00,14145,BTCN19 Curncy
486,2019-06-25 20:00:00+00:00,11635,BTCN19 Curncy
487,2019-06-24 20:00:00+00:00,11115,BTCN19 Curncy
488,2019-06-21 20:00:00+00:00,10040,BTCN19 Curncy
489,2019-06-20 20:00:00+00:00,9670,BTCN19 Curncy
490,2019-06-19 20:00:00+00:00,9230,BTCN19 Curncy
491,2019-06-18 20:00:00+00:00,9135,BTCN19 Curncy
492,2019-06-17 20:00:00+00:00,9385,BTCN19 Curncy
493,2019-06-14 20:00:00+00:00,8455,BTCN19 Curncy
494,2019-06-13 20:00:00+00:00,8290,BTCN19 Curncy
495,2019-06-12 20:00:00+00:00,8205,BTCN19 Curncy
496,2019-06-11 20:00:00+00:00,7925,BTCN19 Curncy
497,2019-06-10 20:00:00+00:00,8015,BTCN19 Curncy
498,2019-06-07 20:00:00+00:00,8015,BTCN19 Curncy
499,2019-06-06 20:00:00+00:00,7620,BTCN19 Curncy
500,2019-06-05 20:00:00+00:00,7845,BTCN19 Curncy
501,2019-06-04 20:00:00+00:00,7635,BTCN19 Curncy
502,2019-06-03 20:00:00+00:00,8660,BTCN19 Curncy
503,2019-05-31 20:00:00+00:00,8555,BTCN19 Curncy
504,2019-05-30 20:00:00+00:00,8680,BTCM19 Curncy
505,2019-05-29 20:00:00+00:00,8755,BTCM19 Curncy
506,2019-05-28 20:00:00+00:00,8775,BTCM19 Curncy
507,2019-05-24 20:00:00+00:00,8095,BTCM19 Curncy
508,2019-05-23 20:00:00+00:00,7820,BTCM19 Curncy
509,2019-05-22 20:00:00+00:00,7965,BTCM19 Curncy
510,2019-05-21 20:00:00+00:00,8050,BTCM19 Curncy
511,2019-05-20 20:00:00+00:00,7850,BTCM19 Curncy
512,2019-05-17 20:00:00+00:00,7195,BTCM19 Curncy
513,2019-05-16 20:00:00+00:00,7895,BTCM19 Curncy
514,2019-05-15 20:00:00+00:00,8230,BTCM19 Curncy
515,2019-05-14 20:00:00+00:00,7785,BTCM19 Curncy
516,2019-05-13 20:00:00+00:00,7945,BTCM19 Curncy
517,2019-05-10 20:00:00+00:00,6360,BTCM19 Curncy
518,2019-05-09 20:00:00+00:00,6055,BTCM19 Curncy
519,2019-05-08 20:00:00+00:00,5895,BTCM19 Curncy
520,2019-05-07 20:00:00+00:00,5840,BTCM19 Curncy
521,2019-05-06 20:00:00+00:00,5740,BTCM19 Curncy
522,2019-05-03 20:00:00+00:00,5675,BTCM19 Curncy
523,2019-05-02 20:00:00+00:00,5385,BTCM19 Curncy
524,2019-05-01 20:00:00+00:00,5290,BTCM19 Curncy
525,2019-04-30 20:00:00+00:00,5230,BTCM19 Curncy
526,2019-04-29 20:00:00+00:00,5140,BTCM19 Curncy
527,2019-04-26 20:00:00+00:00,5080,BTCM19 Curncy
528,2019-04-25 20:00:00+00:00,5490,BTCK19 Curncy
529,2019-04-24 20:00:00+00:00,5435,BTCK19 Curncy
530,2019-04-23 20:00:00+00:00,5600,BTCK19 Curncy
531,2019-04-22 20:00:00+00:00,5395,BTCK19 Curncy
532,2019-04-18 20:00:00+00:00,5295,BTCK19 Curncy
533,2019-04-17 20:00:00+00:00,5230,BTCK19 Curncy
534,2019-04-16 20:00:00+00:00,5200,BTCK19 Curncy
535,2019-04-15 20:00:00+00:00,5015,BTCK19 Curncy
536,2019-04-12 20:00:00+00:00,5065,BTCK19 Curncy
537,2019-04-11 20:00:00+00:00,5080,BTCK19 Curncy
538,2019-04-10 20:00:00+00:00,5415,BTCK19 Curncy
539,2019-04-09 20:00:00+00:00,5220,BTCK19 Curncy
540,2019-04-08 20:00:00+00:00,5210,BTCK19 Curncy
541,2019-04-05 20:00:00+00:00,5015,BTCK19 Curncy
542,2019-04-04 20:00:00+00:00,4835,BTCK19 Curncy
543,2019-04-03 20:00:00+00:00,5140,BTCK19 Curncy
544,2019-04-02 20:00:00+00:00,4770,BTCK19 Curncy
545,2019-04-01 20:00:00+00:00,4125,BTCK19 Curncy
546,2019-03-29 20:00:00+00:00,4075,BTCK19 Curncy
547,2019-03-28 20:00:00+00:00,4005,BTCJ19 Curncy
548,2019-03-27 20:00:00+00:00,4005,BTCJ19 Curncy
549,2019-03-26 20:00:00+00:00,3905,BTCJ19 Curncy
550,2019-03-25 20:00:00+00:00,3890,BTCJ19 Curncy
551,2019-03-22 20:00:00+00:00,3980,BTCJ19 Curncy
552,2019-03-21 20:00:00+00:00,3960,BTCJ19 Curncy
553,2019-03-20 20:00:00+00:00,4010,BTCJ19 Curncy
554,2019-03-19 20:00:00+00:00,3990,BTCJ19 Curncy
555,2019-03-18 20:00:00+00:00,3960,BTCJ19 Curncy
556,2019-03-15 20:00:00+00:00,3900,BTCJ19 Curncy
557,2019-03-14 20:00:00+00:00,3840,BTCJ19 Curncy
558,2019-03-13 20:00:00+00:00,3835,BTCJ19 Curncy
559,2019-03-12 20:00:00+00:00,3835,BTCJ19 Curncy
560,2019-03-11 20:00:00+00:00,3835,BTCJ19 Curncy
561,2019-03-08 21:00:00+00:00,3890,BTCJ19 Curncy
562,2019-03-07 21:00:00+00:00,3865,BTCJ19 Curncy
563,2019-03-06 21:00:00+00:00,3840,BTCJ19 Curncy
564,2019-03-05 21:00:00+00:00,3830,BTCJ19 Curncy
565,2019-03-04 21:00:00+00:00,3695,BTCJ19 Curncy
566,2019-03-01 21:00:00+00:00,3820,BTCJ19 Curncy
567,2019-02-28 21:00:00+00:00,3790,BTCH19 Curncy
568,2019-02-27 21:00:00+00:00,3710,BTCH19 Curncy
569,2019-02-26 21:00:00+00:00,3775,BTCH19 Curncy
570,2019-02-25 21:00:00+00:00,3820,BTCH19 Curncy
571,2019-02-22 21:00:00+00:00,3930,BTCH19 Curncy
572,2019-02-21 21:00:00+00:00,3900,BTCH19 Curncy
573,2019-02-20 21:00:00+00:00,3940,BTCH19 Curncy
574,2019-02-19 21:00:00+00:00,3935,BTCH19 Curncy
575,2019-02-15 21:00:00+00:00,3555,BTCH19 Curncy
576,2019-02-14 21:00:00+00:00,3555,BTCH19 Curncy
577,2019-02-13 21:00:00+00:00,3555,BTCH19 Curncy
578,2019-02-12 21:00:00+00:00,3595,BTCH19 Curncy
579,2019-02-11 21:00:00+00:00,3595,BTCH19 Curncy
580,2019-02-08 21:00:00+00:00,3605,BTCH19 Curncy
581,2019-02-07 21:00:00+00:00,3330,BTCH19 Curncy
582,2019-02-06 21:00:00+00:00,3325,BTCH19 Curncy
583,2019-02-05 21:00:00+00:00,3390,BTCH19 Curncy
584,2019-02-04 21:00:00+00:00,3380,BTCH19 Curncy
585,2019-02-01 21:00:00+00:00,3415,BTCH19 Curncy
586,2019-01-31 21:00:00+00:00,3395,BTCG19 Curncy
587,2019-01-30 21:00:00+00:00,3410,BTCG19 Curncy
588,2019-01-29 21:00:00+00:00,3370,BTCG19 Curncy
589,2019-01-28 21:00:00+00:00,3380,BTCG19 Curncy
590,2019-01-25 21:00:00+00:00,3505,BTCG19 Curncy
591,2019-01-24 21:00:00+00:00,3520,BTCG19 Curncy
592,2019-01-23 21:00:00+00:00,3505,BTCG19 Curncy
593,2019-01-22 21:00:00+00:00,3560,BTCG19 Curncy
594,2019-01-18 21:00:00+00:00,3560,BTCG19 Curncy
595,2019-01-17 21:00:00+00:00,3590,BTCG19 Curncy
596,2019-01-16 21:00:00+00:00,3545,BTCG19 Curncy
597,2019-01-15 21:00:00+00:00,3530,BTCG19 Curncy
598,2019-01-14 21:00:00+00:00,3645,BTCG19 Curncy
599,2019-01-11 21:00:00+00:00,3620,BTCG19 Curncy
600,2019-01-10 21:00:00+00:00,3595,BTCG19 Curncy
601,2019-01-09 21:00:00+00:00,3980,BTCG19 Curncy
602,2019-01-08 21:00:00+00:00,3975,BTCG19 Curncy
603,2019-01-07 21:00:00+00:00,3970,BTCG19 Curncy
604,2019-01-04 21:00:00+00:00,3730,BTCG19 Curncy
605,2019-01-03 21:00:00+00:00,3745,BTCG19 Curncy
606,2019-01-02 21:00:00+00:00,3815,BTCG19 Curncy
607,2018-12-31 21:00:00+00:00,3635,BTCG19 Curncy
608,2018-12-28 21:00:00+00:00,3845,BTCG19 Curncy
609,2018-12-27 21:00:00+00:00,3545,BTCF19 Curncy
610,2018-12-26 21:00:00+00:00,3755,BTCF19 Curncy
611,2018-12-24 21:00:00+00:00,4060,BTCF19 Curncy
612,2018-12-21 21:00:00+00:00,3765,BTCF19 Curncy
613,2018-12-20 21:00:00+00:00,3870,BTCF19 Curncy
614,2018-12-19 21:00:00+00:00,3685,BTCF19 Curncy
615,2018-12-18 21:00:00+00:00,3490,BTCF19 Curncy
616,2018-12-17 21:00:00+00:00,3530,BTCF19 Curncy
617,2018-12-14 21:00:00+00:00,3135,BTCF19 Curncy
618,2018-12-13 21:00:00+00:00,3210,BTCF19 Curncy
619,2018-12-12 21:00:00+00:00,3410,BTCF19 Curncy
620,2018-12-11 21:00:00+00:00,3310,BTCF19 Curncy
621,2018-12-10 21:00:00+00:00,3360,BTCF19 Curncy
622,2018-12-07 21:00:00+00:00,3280,BTCF19 Curncy
623,2018-12-06 21:00:00+00:00,3590,BTCF19 Curncy
624,2018-12-05 21:00:00+00:00,3695,BTCF19 Curncy
625,2018-12-04 21:00:00+00:00,3830,BTCF19 Curncy
626,2018-12-03 21:00:00+00:00,3795,BTCF19 Curncy
627,2018-11-30 21:00:00+00:00,3925,BTCF19 Curncy
628,2018-11-29 21:00:00+00:00,4175,BTCZ18 Curncy
629,2018-11-28 21:00:00+00:00,4285,BTCZ18 Curncy
630,2018-11-27 21:00:00+00:00,3700,BTCZ18 Curncy
631,2018-11-26 21:00:00+00:00,3605,BTCZ18 Curncy
632,2018-11-23 21:00:00+00:00,4175,BTCZ18 Curncy
633,2018-11-21 21:00:00+00:00,4375,BTCZ18 Curncy
634,2018-11-20 21:00:00+00:00,4225,BTCZ18 Curncy
635,2018-11-19 21:00:00+00:00,4815,BTCZ18 Curncy
636,2018-11-16 21:00:00+00:00,5425,BTCZ18 Curncy
637,2018-11-15 21:00:00+00:00,5405,BTCZ18 Curncy
638,2018-11-14 21:00:00+00:00,5355,BTCZ18 Curncy
639,2018-11-13 21:00:00+00:00,6280,BTCZ18 Curncy
640,2018-11-12 21:00:00+00:00,6320,BTCZ18 Curncy
641,2018-11-09 21:00:00+00:00,6330,BTCZ18 Curncy
642,2018-11-08 21:00:00+00:00,6410,BTCZ18 Curncy
643,2018-11-07 21:00:00+00:00,6500,BTCZ18 Curncy
644,2018-11-06 21:00:00+00:00,6410,BTCZ18 Curncy
645,2018-11-05 21:00:00+00:00,6385,BTCZ18 Curncy
646,2018-11-02 20:00:00+00:00,6345,BTCZ18 Curncy
647,2018-11-01 20:00:00+00:00,6305,BTCZ18 Curncy
648,2018-10-31 20:00:00+00:00,6290,BTCZ18 Curncy
649,2018-10-30 20:00:00+00:00,6245,BTCZ18 Curncy
650,2018-10-29 20:00:00+00:00,6235,BTCZ18 Curncy
651,2018-10-26 20:00:00+00:00,6390,BTCZ18 Curncy
652,2018-10-25 20:00:00+00:00,6405,BTCX18 Curncy
653,2018-10-24 20:00:00+00:00,6415,BTCX18 Curncy
654,2018-10-23 20:00:00+00:00,6390,BTCX18 Curncy
655,2018-10-22 20:00:00+00:00,6390,BTCX18 Curncy
656,2018-10-19 20:00:00+00:00,6380,BTCX18 Curncy
657,2018-10-18 20:00:00+00:00,6385,BTCX18 Curncy
658,2018-10-17 20:00:00+00:00,6420,BTCX18 Curncy
659,2018-10-16 20:00:00+00:00,6420,BTCX18 Curncy
660,2018-10-15 20:00:00+00:00,6375,BTCX18 Curncy
661,2018-10-12 20:00:00+00:00,6180,BTCX18 Curncy
662,2018-10-11 20:00:00+00:00,6175,BTCX18 Curncy
663,2018-10-10 20:00:00+00:00,6540,BTCX18 Curncy
664,2018-10-09 20:00:00+00:00,6580,BTCX18 Curncy
665,2018-10-08 20:00:00+00:00,6625,BTCX18 Curncy
666,2018-10-05 20:00:00+00:00,6535,BTCX18 Curncy
667,2018-10-04 20:00:00+00:00,6555,BTCX18 Curncy
668,2018-10-03 20:00:00+00:00,6420,BTCX18 Curncy
669,2018-10-02 20:00:00+00:00,6510,BTCX18 Curncy
670,2018-10-01 20:00:00+00:00,6535,BTCX18 Curncy
671,2018-09-28 20:00:00+00:00,6660,BTCX18 Curncy
672,2018-09-27 20:00:00+00:00,6645,BTCV18 Curncy
673,2018-09-26 20:00:00+00:00,6475,BTCV18 Curncy
674,2018-09-25 20:00:00+00:00,6350,BTCV18 Curncy
675,2018-09-24 20:00:00+00:00,6610,BTCV18 Curncy
676,2018-09-21 20:00:00+00:00,6735,BTCV18 Curncy
677,2018-09-20 20:00:00+00:00,6395,BTCV18 Curncy
678,2018-09-19 20:00:00+00:00,6375,BTCV18 Curncy
679,2018-09-18 20:00:00+00:00,6275,BTCV18 Curncy
680,2018-09-17 20:00:00+00:00,6230,BTCV18 Curncy
681,2018-09-14 20:00:00+00:00,6525,BTCV18 Curncy
682,2018-09-13 20:00:00+00:00,6430,BTCV18 Curncy
683,2018-09-12 20:00:00+00:00,6285,BTCV18 Curncy
684,2018-09-11 20:00:00+00:00,6230,BTCV18 Curncy
685,2018-09-10 20:00:00+00:00,6260,BTCV18 Curncy
686,2018-09-07 20:00:00+00:00,6385,BTCV18 Curncy
687,2018-09-06 20:00:00+00:00,6430,BTCV18 Curncy
688,2018-09-05 20:00:00+00:00,6905,BTCV18 Curncy
689,2018-09-04 20:00:00+00:00,7355,BTCV18 Curncy
690,2018-08-31 20:00:00+00:00,7040,BTCV18 Curncy
691,2018-08-30 20:00:00+00:00,6805,BTCU18 Curncy
692,2018-08-29 20:00:00+00:00,6995,BTCU18 Curncy
693,2018-08-28 20:00:00+00:00,7080,BTCU18 Curncy
694,2018-08-27 20:00:00+00:00,6715,BTCU18 Curncy
695,2018-08-24 20:00:00+00:00,6595,BTCU18 Curncy
696,2018-08-23 20:00:00+00:00,6395,BTCU18 Curncy
697,2018-08-22 20:00:00+00:00,6405,BTCU18 Curncy
698,2018-08-21 20:00:00+00:00,6420,BTCU18 Curncy
699,2018-08-20 20:00:00+00:00,6430,BTCU18 Curncy
700,2018-08-17 20:00:00+00:00,6480,BTCU18 Curncy
701,2018-08-16 20:00:00+00:00,6410,BTCU18 Curncy
702,2018-08-15 20:00:00+00:00,6370,BTCU18 Curncy
703,2018-08-14 20:00:00+00:00,6075,BTCU18 Curncy
704,2018-08-13 20:00:00+00:00,6230,BTCU18 Curncy
705,2018-08-10 20:00:00+00:00,6395,BTCU18 Curncy
706,2018-08-09 20:00:00+00:00,6465,BTCU18 Curncy
707,2018-08-08 20:00:00+00:00,6330,BTCU18 Curncy
708,2018-08-07 20:00:00+00:00,6975,BTCU18 Curncy
709,2018-08-06 20:00:00+00:00,6925,BTCU18 Curncy
710,2018-08-03 20:00:00+00:00,7365,BTCU18 Curncy
711,2018-08-02 20:00:00+00:00,7525,BTCU18 Curncy
712,2018-08-01 20:00:00+00:00,7540,BTCU18 Curncy
713,2018-07-31 20:00:00+00:00,7725,BTCU18 Curncy
714,2018-07-30 20:00:00+00:00,8100,BTCU18 Curncy
715,2018-07-27 20:00:00+00:00,8215,BTCU18 Curncy
716,2018-07-26 20:00:00+00:00,8255,BTCQ18 Curncy
717,2018-07-25 20:00:00+00:00,8135,BTCQ18 Curncy
718,2018-07-24 20:00:00+00:00,8265,BTCQ18 Curncy
719,2018-07-23 20:00:00+00:00,7755,BTCQ18 Curncy
720,2018-07-20 20:00:00+00:00,7350,BTCQ18 Curncy
721,2018-07-19 20:00:00+00:00,7465,BTCQ18 Curncy
722,2018-07-18 20:00:00+00:00,7405,BTCQ18 Curncy
723,2018-07-17 20:00:00+00:00,7315,BTCQ18 Curncy
724,2018-07-16 20:00:00+00:00,6675,BTCQ18 Curncy
725,2018-07-13 20:00:00+00:00,6165,BTCQ18 Curncy
726,2018-07-12 20:00:00+00:00,6165,BTCQ18 Curncy
727,2018-07-11 20:00:00+00:00,6335,BTCQ18 Curncy
728,2018-07-10 20:00:00+00:00,6365,BTCQ18 Curncy
729,2018-07-09 20:00:00+00:00,6700,BTCQ18 Curncy
730,2018-07-06 20:00:00+00:00,6570,BTCQ18 Curncy
731,2018-07-05 20:00:00+00:00,6515,BTCQ18 Curncy
732,2018-07-03 20:00:00+00:00,6590,BTCQ18 Curncy
733,2018-07-02 20:00:00+00:00,6630,BTCQ18 Curncy
734,2018-06-29 20:00:00+00:00,5880,BTCQ18 Curncy
735,2018-06-28 20:00:00+00:00,6065,BTCN18 Curncy
736,2018-06-27 20:00:00+00:00,6135,BTCN18 Curncy
737,2018-06-26 20:00:00+00:00,6165,BTCN18 Curncy
738,2018-06-25 20:00:00+00:00,6255,BTCN18 Curncy
739,2018-06-22 20:00:00+00:00,6180,BTCN18 Curncy
740,2018-06-21 20:00:00+00:00,6730,BTCN18 Curncy
741,2018-06-20 20:00:00+00:00,6765,BTCN18 Curncy
742,2018-06-19 20:00:00+00:00,6755,BTCN18 Curncy
743,2018-06-18 20:00:00+00:00,6710,BTCN18 Curncy
744,2018-06-15 20:00:00+00:00,6555,BTCN18 Curncy
745,2018-06-14 20:00:00+00:00,6650,BTCN18 Curncy
746,2018-06-13 20:00:00+00:00,6295,BTCN18 Curncy
747,2018-06-12 20:00:00+00:00,6525,BTCN18 Curncy
748,2018-06-11 20:00:00+00:00,6775,BTCN18 Curncy
749,2018-06-08 20:00:00+00:00,7675,BTCN18 Curncy
750,2018-06-07 20:00:00+00:00,7720,BTCN18 Curncy
751,2018-06-06 20:00:00+00:00,7550,BTCN18 Curncy
752,2018-06-05 20:00:00+00:00,7645,BTCN18 Curncy
753,2018-06-04 20:00:00+00:00,7515,BTCN18 Curncy
754,2018-06-01 20:00:00+00:00,7460,BTCN18 Curncy
755,2018-05-31 20:00:00+00:00,7545,BTCM18 Curncy
756,2018-05-30 20:00:00+00:00,7320,BTCM18 Curncy
757,2018-05-29 20:00:00+00:00,7495,BTCM18 Curncy
758,2018-05-25 20:00:00+00:00,7440,BTCM18 Curncy
759,2018-05-24 20:00:00+00:00,7600,BTCM18 Curncy
760,2018-05-23 20:00:00+00:00,7600,BTCM18 Curncy
761,2018-05-22 20:00:00+00:00,8185,BTCM18 Curncy
762,2018-05-21 20:00:00+00:00,8390,BTCM18 Curncy
763,2018-05-18 20:00:00+00:00,8250,BTCM18 Curncy
764,2018-05-17 20:00:00+00:00,8200,BTCM18 Curncy
765,2018-05-16 20:00:00+00:00,8300,BTCM18 Curncy
766,2018-05-15 20:00:00+00:00,8580,BTCM18 Curncy
767,2018-05-14 20:00:00+00:00,8780,BTCM18 Curncy
768,2018-05-11 20:00:00+00:00,8650,BTCM18 Curncy
769,2018-05-10 20:00:00+00:00,9110,BTCM18 Curncy
770,2018-05-09 20:00:00+00:00,9300,BTCM18 Curncy
771,2018-05-08 20:00:00+00:00,9260,BTCM18 Curncy
772,2018-05-07 20:00:00+00:00,9470,BTCM18 Curncy
773,2018-05-04 20:00:00+00:00,9690,BTCM18 Curncy
774,2018-05-03 20:00:00+00:00,9685,BTCM18 Curncy
775,2018-05-02 20:00:00+00:00,9160,BTCM18 Curncy
776,2018-05-01 20:00:00+00:00,8990,BTCM18 Curncy
777,2018-04-30 20:00:00+00:00,9365,BTCM18 Curncy
778,2018-04-27 20:00:00+00:00,9095,BTCM18 Curncy
779,2018-04-26 20:00:00+00:00,8895,BTCK18 Curncy
780,2018-04-25 20:00:00+00:00,9000,BTCK18 Curncy
781,2018-04-24 20:00:00+00:00,9470,BTCK18 Curncy
782,2018-04-23 20:00:00+00:00,8860,BTCK18 Curncy
783,2018-04-20 20:00:00+00:00,8530,BTCK18 Curncy
784,2018-04-19 20:00:00+00:00,8260,BTCK18 Curncy
785,2018-04-18 20:00:00+00:00,8125,BTCK18 Curncy
786,2018-04-17 20:00:00+00:00,7885,BTCK18 Curncy
787,2018-04-16 20:00:00+00:00,7980,BTCK18 Curncy
788,2018-04-13 20:00:00+00:00,8110,BTCK18 Curncy
789,2018-04-12 20:00:00+00:00,7680,BTCK18 Curncy
790,2018-04-11 20:00:00+00:00,6915,BTCK18 Curncy
791,2018-04-10 20:00:00+00:00,6840,BTCK18 Curncy
792,2018-04-09 20:00:00+00:00,6670,BTCK18 Curncy
793,2018-04-06 20:00:00+00:00,6620,BTCK18 Curncy
794,2018-04-05 20:00:00+00:00,6760,BTCK18 Curncy
795,2018-04-04 20:00:00+00:00,6865,BTCK18 Curncy
796,2018-04-03 20:00:00+00:00,7460,BTCK18 Curncy
797,2018-04-02 20:00:00+00:00,6990,BTCK18 Curncy
798,2018-03-29 20:00:00+00:00,7335,BTCJ18 Curncy
799,2018-03-28 20:00:00+00:00,7900,BTCJ18 Curncy
800,2018-03-27 20:00:00+00:00,7915,BTCJ18 Curncy
801,2018-03-26 20:00:00+00:00,7930,BTCJ18 Curncy
802,2018-03-23 20:00:00+00:00,8625,BTCJ18 Curncy
803,2018-03-22 20:00:00+00:00,8630,BTCJ18 Curncy
804,2018-03-21 20:00:00+00:00,8900,BTCJ18 Curncy
805,2018-03-20 20:00:00+00:00,8950,BTCJ18 Curncy
806,2018-03-19 20:00:00+00:00,8415,BTCJ18 Curncy
807,2018-03-16 20:00:00+00:00,8580,BTCJ18 Curncy
808,2018-03-15 20:00:00+00:00,8255,BTCJ18 Curncy
809,2018-03-14 20:00:00+00:00,8285,BTCJ18 Curncy
810,2018-03-13 20:00:00+00:00,9080,BTCJ18 Curncy
811,2018-03-12 20:00:00+00:00,8930,BTCJ18 Curncy
812,2018-03-09 21:00:00+00:00,9030,BTCJ18 Curncy
813,2018-03-08 21:00:00+00:00,9420,BTCJ18 Curncy
814,2018-03-07 21:00:00+00:00,9805,BTCJ18 Curncy
815,2018-03-06 21:00:00+00:00,10665,BTCJ18 Curncy
816,2018-03-05 21:00:00+00:00,11650,BTCJ18 Curncy
817,2018-03-02 21:00:00+00:00,11085,BTCJ18 Curncy
818,2018-03-01 21:00:00+00:00,11080,BTCJ18 Curncy
819,2018-02-28 21:00:00+00:00,10665,BTCJ18 Curncy
820,2018-02-27 21:00:00+00:00,10670,BTCJ18 Curncy
821,2018-02-26 21:00:00+00:00,10275,BTCJ18 Curncy
822,2018-02-23 21:00:00+00:00,10000,BTCJ18 Curncy
823,2018-02-22 21:00:00+00:00,10095,BTCH18 Curncy
824,2018-02-21 21:00:00+00:00,10370,BTCH18 Curncy
825,2018-02-20 21:00:00+00:00,11750,BTCH18 Curncy
826,2018-02-16 21:00:00+00:00,10070,BTCH18 Curncy
827,2018-02-15 21:00:00+00:00,10135,BTCH18 Curncy
828,2018-02-14 21:00:00+00:00,9350,BTCH18 Curncy
829,2018-02-13 21:00:00+00:00,8730,BTCH18 Curncy
830,2018-02-12 21:00:00+00:00,8885,BTCH18 Curncy
831,2018-02-09 21:00:00+00:00,8600,BTCH18 Curncy
832,2018-02-08 21:00:00+00:00,8315,BTCH18 Curncy
833,2018-02-07 21:00:00+00:00,8205,BTCH18 Curncy
834,2018-02-06 21:00:00+00:00,7540,BTCH18 Curncy
835,2018-02-05 21:00:00+00:00,7230,BTCH18 Curncy
836,2018-02-02 21:00:00+00:00,8580,BTCH18 Curncy
837,2018-02-01 21:00:00+00:00,9085,BTCH18 Curncy
838,2018-01-31 21:00:00+00:00,10010,BTCH18 Curncy
