,datetime,close,timeToMaturityinYears,instrumentName
0,2020-10-08 02:00:00,340.11,0.0,spot
3,2020-10-08 02:00:00,342.83,0.21438356164383562,ETH-25DEC20
2,2020-10-08 02:00:00,346.23,0.46369863013698626,ETH-26MAR21
1,2020-10-08 02:00:00,349.23,0.713013698630137,ETH-25JUN21
