,datetime,close,timeToMaturityinYears,instrumentName
0,2020-05-20 02:00:00,213.99,0.0,spot
2,2020-05-20 02:00:00,214.45,0.10205479452054793,ETH-26JUN20
3,2020-05-20 02:00:00,216.43,0.3513698630136986,ETH-25SEP20
1,2020-05-20 02:00:00,217.38,0.6006849315068493,ETH-25DEC20
