,datetime,close,timeToMaturityinYears,instrumentName
0,2020-02-29 22:00:00,223.49,0.0,spot
2,2020-02-29 22:00:00,226.65,0.07237442922374429,ETH-27MAR20
1,2020-02-29 22:00:00,233.33,0.321689497716895,ETH-26JUN20
