,datetime,close,timeToMaturityinYears,instrumentName
0,2021-01-07 11:00:00,1184.92,0.0,spot
2,2021-01-07 11:00:00,1236.63,0.21335616438356164,ETH-26MAR21
1,2021-01-07 11:00:00,1279.03,0.46267123287671236,ETH-25JUN21
3,2021-01-07 11:00:00,1309.9,0.7119863013698631,ETH-24SEP21
