,datetime,close,timeToMaturityinYears,instrumentName
0,2022-01-17 17:00:00,3229.25,0.0,spot
5,2022-01-17 17:00:00,3232.85,0.00993150684931507,ETH-21JAN22
2,2022-01-17 17:00:00,3235.0,0.02910958904109589,ETH-28JAN22
4,2022-01-17 17:00:00,3244.52,0.10582191780821917,ETH-25FEB22
6,2022-01-17 17:00:00,3266.18,0.18253424657534245,ETH-25MAR22
1,2022-01-17 17:00:00,3324.73,0.43184931506849317,ETH-24JUN22
7,2022-01-17 17:00:00,3396.0,0.7003424657534246,ETH-30SEP22
3,2022-01-17 17:00:00,3462.7,0.9496575342465753,ETH-30DEC22
