,datetime,close,timeToMaturityinYears,instrumentName
0,2020-04-28 09:00:00,194.11,0.0,spot
3,2020-04-28 09:00:00,193.58,0.1615296803652968,ETH-26JUN20
2,2020-04-28 09:00:00,195.08,0.4108447488584475,ETH-25SEP20
1,2020-04-28 09:00:00,195.3,0.6601598173515982,ETH-25DEC20
