,datetime,close,timeToMaturityinYears,instrumentName
0,2021-01-21 13:00:00,1241.76,0.0,spot
2,2021-01-21 13:00:00,1274.58,0.1747716894977169,ETH-26MAR21
1,2021-01-21 13:00:00,1308.53,0.42408675799086754,ETH-25JUN21
3,2021-01-21 13:00:00,1336.3,0.6734018264840184,ETH-24SEP21
