,Date,PX_LAST,contract_name,ada Price,log return future,log return ada
405,2019-10-11 20:00:00+00:00,8415.0,BTCX19 Curncy,0.0404619967711337,-0.0275434933010185,-0.0313362690416136
406,2019-10-10 20:00:00+00:00,8650.0,BTCX19 Curncy,0.04175,-0.0040380787492802,-0.0107866544921421
407,2019-10-09 20:00:00+00:00,8685.0,BTCX19 Curncy,0.042202780427918,0.0544191030416326,0.0326466599882375
408,2019-10-08 20:00:00+00:00,8225.0,BTCX19 Curncy,0.0408472478033272,-0.007871672495768,-0.0059253370945491
409,2019-10-07 20:00:00+00:00,8290.0,BTCX19 Curncy,0.04109,0.0042308917751122,0.0267545603640543
410,2019-10-04 20:00:00+00:00,8255.0,BTCX19 Curncy,0.0400052310787156,0.0060753528300371,0.0554692208380181
411,2019-10-03 20:00:00+00:00,8205.0,BTCX19 Curncy,0.0378465944787141,-0.013918530291063,-0.0316228737296475
412,2019-10-02 20:00:00+00:00,8320.0,BTCX19 Curncy,0.0390625370283876,-0.0059916296682667,0.0174497571738593
413,2019-10-01 20:00:00+00:00,8370.0,BTCX19 Curncy,0.0383868179554655,0.0005975500625965,-0.0128731588644252
414,2019-09-30 20:00:00+00:00,8365.0,BTCX19 Curncy,0.0388841719514411,0.0346644619057832,0.0161802620871832
415,2019-09-27 20:00:00+00:00,8080.0,BTCX19 Curncy,0.0382600784718826,-0.0123002780816516,0.0155747783447042
416,2019-09-26 20:00:00+00:00,8180.0,BTCV19 Curncy,0.0376688026772356,-0.0271346162459232,-0.024671304273827
417,2019-09-25 20:00:00+00:00,8405.0,BTCV19 Curncy,0.0386097000276913,-0.0029700051531852,0.0446693642209511
418,2019-09-24 20:00:00+00:00,8430.0,BTCV19 Curncy,0.0369229820417483,-0.1622519899579952,-0.2677688834624376
419,2019-09-23 20:00:00+00:00,9915.0,BTCV19 Curncy,0.04826,-0.035664998410539,-0.0573771125833025
420,2019-09-20 20:00:00+00:00,10275.0,BTCV19 Curncy,0.05111,0.0043891804187631,-0.0530719146954726
421,2019-09-19 20:00:00+00:00,10230.0,BTCV19 Curncy,0.0538957749209273,-0.0068193152720549,0.0177031075728142
422,2019-09-18 20:00:00+00:00,10300.0,BTCV19 Curncy,0.0529500480709669,-0.0086999098755459,0.0561266938992185
423,2019-09-17 20:00:00+00:00,10390.0,BTCV19 Curncy,0.05006,0.0145421854997743,0.0739620081806697
424,2019-09-16 20:00:00+00:00,10240.0,BTCV19 Curncy,0.0464910712405222,-0.0121331262763811,0.0226474571994707
425,2019-09-13 20:00:00+00:00,10365.0,BTCV19 Curncy,0.04545,-0.0115109184661403,-0.0120285758656071
426,2019-09-12 20:00:00+00:00,10485.0,BTCV19 Curncy,0.046,0.026578032177309,0.0338265919664897
427,2019-09-11 20:00:00+00:00,10210.0,BTCV19 Curncy,0.04447,0.0058939266887777,-0.0331748374100672
428,2019-09-10 20:00:00+00:00,10150.0,BTCV19 Curncy,0.0459700290583144,-0.0291282729230237,-0.0155403670501732
429,2019-09-09 20:00:00+00:00,10450.0,BTCV19 Curncy,0.04669,-0.0095238815112554,0.0616156889017201
430,2019-09-06 20:00:00+00:00,10550.0,BTCV19 Curncy,0.0439,-0.0136504826122934,-0.0065841990615229
431,2019-09-05 20:00:00+00:00,10695.0,BTCV19 Curncy,0.04419,-0.0203616474675382,-0.029433562885902
432,2019-09-04 20:00:00+00:00,10915.0,BTCV19 Curncy,0.04551,0.005512186671652,-0.0063527691971141
433,2019-09-03 20:00:00+00:00,10855.0,BTCV19 Curncy,0.0458000348128463,0.11301551463564,0.0234168951636811
434,2019-08-30 20:00:00+00:00,9695.0,BTCV19 Curncy,0.04474,0.0129770832297522,0.0087327075785227
435,2019-08-29 20:00:00+00:00,9570.0,BTCU19 Curncy,0.044350999648197,-0.0181211274946612,-0.0298864878896327
436,2019-08-28 20:00:00+00:00,9745.0,BTCU19 Curncy,0.0456965012721488,-0.0553895622760659,-0.0701636310504479
