"","LL","mean LL"
0,134.26533000779537,0.44606421929500123
1,148.18190800890207,0.4922986977039936
2,153.35918151907174,0.5094989419238264
3,166.8472635509058,0.5543098456840725
4,167.1083356785878,0.5551771949454745
5,174.11602663075428,0.578458560235064
6,173.5407202632967,0.5765472433996568
7,153.46283516675567,0.509843306201846
8,154.87019435797237,0.5145189181327986
9,155.17859037327474,0.5155434896122084
10,153.7771390884566,0.5108875052772645
11,167.12448346932953,0.5552308420907958
12,153.71216306623202,0.5106716380937941
13,154.9827996433502,0.5148930220709309
14,163.29849849107802,0.5425199285417874
15,172.78633736284812,0.574040987916439
16,190.59099995691707,0.6331926908867677
17,179.38740695580245,0.5959714516804068
18,190.9630076672938,0.6344285969013083
19,168.21375300720126,0.5588496777647882
20,180.8610932526848,0.6008674194441356
21,183.68437542226934,0.610247094426144
22,190.05756039319863,0.6314204664225869
23,190.35243284506237,0.6324001091198086
24,169.40725428154414,0.5628147982775553
25,170.44690421750266,0.5662687847757564
26,183.3455733159822,0.6091215060331634
27,186.83831009266095,0.6207252826998703
28,175.49176925606116,0.583029133741067
29,175.7335801134846,0.5838324920713774
30,172.1780002106836,0.5720199342547628
31,171.6786413243983,0.5703609346325526
32,169.83455551553698,0.5642344037061029
33,169.89441171666516,0.56443326151716
34,170.9940960213284,0.5680866977452771
35,179.613821669821,0.5967236600326279
36,176.38631595038362,0.5860010496690485
37,174.60715073756296,0.5800902017859235
38,184.04678621444327,0.6114511169915059
39,184.13557110205232,0.6117460833955227
40,164.87546129103322,0.5477590076114061
41,191.4565226218204,0.6360681814678418
42,199.3324922837749,0.6622341936338038
43,192.771473437213,0.6404367888279502
44,189.37058497113236,0.6291381560502737
45,184.64146044340484,0.6134267788817437
46,187.2124978243482,0.6219684313101269
47,187.53605476815818,0.6230433713227846
48,178.6495970633856,0.593520256024537
49,191.27822923513438,0.635475844634998
50,192.6426205849504,0.6400087062622938
51,183.18456925939284,0.6085866088351922
52,187.35844416624286,0.6224533028778833
53,179.68719389685265,0.5969674215842281
54,181.32500132669222,0.6024086422813695
55,184.4818184421884,0.612896406784679
56,182.6829052008218,0.6069199508332951
57,178.7230751618915,0.5937643693086097
58,183.73429994998213,0.6104129566444589
59,183.41928003677907,0.6093663788597311
60,176.38402182210018,0.5859934279803993
61,165.5069745943635,0.5498570584530349
62,173.16643519300274,0.5753037714053247
63,164.5115174834145,0.5465498919714767
64,168.10181622500514,0.558477794767459
65,184.13191854356614,0.6117339486497214
66,185.86116674768442,0.6174789592946326
67,177.38458420859106,0.5893175555102693
68,174.50993054518534,0.5797672111135725
69,180.67839843898264,0.6002604599301749
70,181.23043969540402,0.6020944840378871
71,174.1751193019919,0.5786548814019665
72,185.31913115283962,0.615678176587507
73,183.902484293022,0.6109717086146911
74,184.5350405261116,0.6130732243392412
75,182.91536722306864,0.6076922499105271
76,175.3248224043322,0.5824744930376485
77,174.94463229680008,0.5812114029794023
78,178.4923884363596,0.5929979682271083
79,181.4493250533784,0.6028216779182007
80,182.42546153526376,0.6060646562633348
81,176.58117718034634,0.5866484291705859
82,174.17924348777524,0.5786685830158645
83,173.65906393831517,0.5769404117551999
84,178.08649925732018,0.5916494991937548
85,187.22362347141024,0.622005393592725
86,194.16983078986814,0.6450824943184988
87,191.06989987838114,0.6347837205261831
88,191.85041951929313,0.6373768090341965
89,196.7902351894943,0.6537881567757285
90,205.71883112530867,0.6834512661970388
91,204.65836232332606,0.6799281140309836
92,208.2481221227009,0.6918542263212655
93,210.46016045110605,0.699203190867462
94,200.37654287879903,0.6657028002617909
95,202.7287420928884,0.6735174155909914
96,203.99119841362983,0.677711622636644
97,206.69145371844064,0.6866825704931583
98,207.96669449970983,0.6909192508296008
99,210.6198311096227,0.699733658171504
100,210.5188816429241,0.6993982778834688
101,207.42264470811017,0.6891117764389042
102,210.34959543269161,0.698835865224889
103,208.58987228972134,0.6929896089359513
104,208.1898512098416,0.6916606352486432
105,200.68680969502694,0.6667335870266676
106,193.23233739433616,0.6419678983200537
107,197.4021936799419,0.6558212414616009
108,191.7247095893557,0.6369591680709492
109,197.23205104089482,0.6552559835245675
110,175.05175131999977,0.5815672801328896
111,166.1677222642561,0.5520522334360668
