,Date,PX_LAST,contract_name,ada Price,log return future,log return ada
190,2020-08-21 20:00:00+00:00,11860.0,BTCU0 Curncy,0.12647,-0.0163081180635549,-0.0351921973092665
191,2020-08-20 20:00:00+00:00,12055.0,BTCU0 Curncy,0.131,0.0175736740223855,0.0194240730026999
192,2020-08-19 20:00:00+00:00,11845.0,BTCU0 Curncy,0.12848,-0.0287101058824313,-0.0639156621949803
193,2020-08-18 20:00:00+00:00,12190.0,BTCU0 Curncy,0.13696,-0.0350630316682434,-0.0341643676038393
194,2020-08-17 20:00:00+00:00,12625.0,BTCU0 Curncy,0.14172,0.0474445352807485,0.0209633345258685
195,2020-08-14 20:00:00+00:00,12040.0,BTCU0 Curncy,0.13878,0.0282183389378009,0.0235442916548997
196,2020-08-13 20:00:00+00:00,11705.0,BTCU0 Curncy,0.1355506883072739,-0.0055378203293112,0.0154156840167735
197,2020-08-12 20:00:00+00:00,11770.0,BTCU0 Curncy,0.1334771056399228,0.0188684843043827,-0.0320408461776228
198,2020-08-11 20:00:00+00:00,11550.0,BTCU0 Curncy,0.1378230775616163,-0.0477589173006864,-0.0416915239166156
199,2020-08-10 20:00:00+00:00,12115.0,BTCU0 Curncy,0.143690594684259,0.035710578784512,0.0442566284106391
200,2020-08-07 20:00:00+00:00,11690.0,BTCU0 Curncy,0.13747,-0.0361232051571913,-0.0495277154289155
201,2020-08-06 20:00:00+00:00,12120.0,BTCU0 Curncy,0.14445,0.0158007445313436,0.0064186282714001
202,2020-08-05 20:00:00+00:00,11930.0,BTCU0 Curncy,0.1435257983725403,0.0384498452184044,-0.0020477190335039
203,2020-08-04 20:00:00+00:00,11480.0,BTCU0 Curncy,0.14382,-0.018555009144722,0.0464706380500781
204,2020-08-03 20:00:00+00:00,11695.0,BTCU0 Curncy,0.1372895061295972,-0.000427441767568,-0.0158385729812419
205,2020-07-31 20:00:00+00:00,11700.0,BTCU0 Curncy,0.139481287517656,0.0286105340412658,-0.0161675679360927
206,2020-07-30 20:00:00+00:00,11370.0,BTCQ0 Curncy,0.1417546888746568,-0.0048256290178236,-0.025046213432136
207,2020-07-29 20:00:00+00:00,11425.0,BTCQ0 Curncy,0.1453499428729344,0.0185517688080968,-0.0039856560533222
208,2020-07-28 20:00:00+00:00,11215.0,BTCQ0 Curncy,0.1459304137628339,0.0134651944691587,0.0231058718876513
209,2020-07-27 20:00:00+00:00,11065.0,BTCQ0 Curncy,0.1425972207757876,0.1326925476003381,0.1545286509177907
210,2020-07-24 20:00:00+00:00,9690.0,BTCQ0 Curncy,0.12218,-0.0030911925696728,-0.0183283048078153
211,2020-07-23 20:00:00+00:00,9720.0,BTCQ0 Curncy,0.12444,0.0250013022054171,0.0262990935470157
212,2020-07-22 20:00:00+00:00,9480.0,BTCQ0 Curncy,0.12121,0.0021119332031435,-0.0149036495896569
213,2020-07-21 20:00:00+00:00,9460.0,BTCQ0 Curncy,0.12303,0.021908437038326,0.036334530242401
214,2020-07-20 20:00:00+00:00,9255.0,BTCQ0 Curncy,0.11864,0.0005403945011269,-0.03876999174822
215,2020-07-17 20:00:00+00:00,9250.0,BTCQ0 Curncy,0.12333,0.0059636934680495,-0.012409506549157
216,2020-07-16 20:00:00+00:00,9195.0,BTCQ0 Curncy,0.12487,-0.0059636934680494,-0.0318412903279597
217,2020-07-15 20:00:00+00:00,9250.0,BTCQ0 Curncy,0.12891,-0.0128895447259969,-0.0324369262518107
218,2020-07-14 20:00:00+00:00,9370.0,BTCQ0 Curncy,0.13316,0.0042780813910783,0.0332905990365709
219,2020-07-13 20:00:00+00:00,9330.0,BTCQ0 Curncy,0.1288,0.0,0.0813245848277239
220,2020-07-10 20:00:00+00:00,9330.0,BTCQ0 Curncy,0.11874,0.0010723861617527,-0.0139663570615982
221,2020-07-09 20:00:00+00:00,9320.0,BTCQ0 Curncy,0.12041,-0.02542509836581,-0.0912930923472158
222,2020-07-08 20:00:00+00:00,9560.0,BTCQ0 Curncy,0.13192,0.0222113837627142,0.1538348817080537
223,2020-07-07 20:00:00+00:00,9350.0,BTCQ0 Curncy,0.11311,-0.0058651194523981,0.138202730675702
224,2020-07-06 20:00:00+00:00,9405.0,BTCQ0 Curncy,0.09851,0.0313200546223673,0.0680434550168221
225,2020-07-02 20:00:00+00:00,9115.0,BTCQ0 Curncy,0.09203,-0.0270579277654255,-0.0007603324104956
226,2020-07-01 20:00:00+00:00,9365.0,BTCQ0 Curncy,0.0921,0.0091177890979427,0.1301556790486363
227,2020-06-26 20:00:00+00:00,9280.0,BTCQ0 Curncy,0.08086,-0.006444705442642,-0.0118024482886277
228,2020-06-25 20:00:00+00:00,9340.0,BTCN0 Curncy,0.08182,-0.0037403196157232,-0.0077916147775014
229,2020-06-24 20:00:00+00:00,9375.0,BTCN0 Curncy,0.08246,-0.0387077611030496,-0.0132516094096109
230,2020-06-23 20:00:00+00:00,9745.0,BTCN0 Curncy,0.08356,0.0087606847350975,0.0199438531608543
231,2020-06-22 20:00:00+00:00,9660.0,BTCN0 Curncy,0.08191,0.0288809781859545,0.0240945738953112
232,2020-06-19 20:00:00+00:00,9385.0,BTCN0 Curncy,0.07996,-0.0100716462284583,-0.0140331393242664
233,2020-06-18 20:00:00+00:00,9480.0,BTCN0 Curncy,0.08109,0.0084746269909722,0.0180431697604703
234,2020-06-17 20:00:00+00:00,9400.0,BTCN0 Curncy,0.07964,-0.020532440183705,0.0200387174435265
235,2020-06-16 20:00:00+00:00,9595.0,BTCN0 Curncy,0.07806,0.0088982529023642,0.0079743187841474
236,2020-06-15 20:00:00+00:00,9510.0,BTCN0 Curncy,0.07744,-0.0015760444554657,-0.0212094318052867
