,Date,PX_LAST,contract_name,BITW20 Price,% Change,log return future,log return BITW20
315,2020-02-28 21:00:00+00:00,8780.0,BTCJ20 Curncy,6851.94,-4.64%,-0.0186183093136571,-0.0475235407873956
316,2020-02-27 21:00:00+00:00,8945.0,BTCH20 Curncy,7185.43,5.02%,0.0067302553540678,0.0489957401506974
317,2020-02-26 21:00:00+00:00,8885.0,BTCH20 Curncy,6841.86,-7.56%,-0.0600617172138988,-0.0786217068002056
318,2020-02-25 21:00:00+00:00,9435.0,BTCH20 Curncy,7401.49,-5.86%,-0.0323281541390105,-0.0603762308027156
319,2020-02-24 21:00:00+00:00,9745.0,BTCH20 Curncy,7862.13,-6.45%,-0.0142641236630561,-0.0534977075924305
320,2020-02-21 21:00:00+00:00,9885.0,BTCH20 Curncy,8294.19,3.13%,0.0127260561975791,0.0307742583814971
321,2020-02-20 21:00:00+00:00,9760.0,BTCH20 Curncy,8042.83,-7.56%,-0.0630325208849751,-0.0786316655075054
322,2020-02-19 21:00:00+00:00,10395.0,BTCH20 Curncy,8700.78,-2.24%,-0.001922153402959,-0.0226779249933829
323,2020-02-18 21:00:00+00:00,10415.0,BTCH20 Curncy,8900.35,6.06%,-0.0246574844017529,-0.0822032084030973
324,2020-02-14 21:00:00+00:00,10675.0,BTCH20 Curncy,9662.9,5.80%,0.0174821367064824,0.0563623555579916
325,2020-02-13 21:00:00+00:00,10490.0,BTCH20 Curncy,9133.34,-2.65%,-0.0226211342344013,-0.0268988100363545
326,2020-02-12 21:00:00+00:00,10730.0,BTCH20 Curncy,9382.35,4.28%,0.0136056520557786,0.0419079552533523
327,2020-02-11 21:00:00+00:00,10585.0,BTCH20 Curncy,8997.28,5.87%,0.0469024807396147,0.0570326321003887
328,2020-02-10 21:00:00+00:00,10100.0,BTCH20 Curncy,8498.5,0.05%,0.0119523335238411,0.0447482759570176
329,2020-02-07 21:00:00+00:00,9980.0,BTCH20 Curncy,8126.59,0.37%,-0.0044988828692602,0.0037194127083755
330,2020-02-06 21:00:00+00:00,10025.0,BTCH20 Curncy,8096.42,3.00%,0.0085149525241501,0.02953487837359
331,2020-02-05 21:00:00+00:00,9940.0,BTCH20 Curncy,7860.79,5.71%,0.0601217301789819,0.0554854575280568
332,2020-02-04 21:00:00+00:00,9360.0,BTCH20 Curncy,7436.51,-0.30%,-0.0158985860677982,-0.0029781428102319
333,2020-02-03 21:00:00+00:00,9510.0,BTCH20 Curncy,7458.69,-0.98%,-0.0026253624950834,0.0275676209398666
334,2020-01-31 21:00:00+00:00,9535.0,BTCH20 Curncy,7255.88,-3.55%,-0.0202446571455313,-0.0361607954493579
335,2020-01-30 21:00:00+00:00,9730.0,BTCG20 Curncy,7523.06,1.48%,0.0212939751851489,0.0146959368606479
336,2020-01-29 21:00:00+00:00,9525.0,BTCG20 Curncy,7413.31,5.85%,0.0374375270721305,0.0568841435671314
337,2020-01-28 21:00:00+00:00,9175.0,BTCG20 Curncy,7003.38,1.26%,0.0109590137897193,0.0125495381658601
338,2020-01-27 21:00:00+00:00,9075.0,BTCG20 Curncy,6916.04,5.73%,0.0601770635833603,0.097819818469157
339,2020-01-24 21:00:00+00:00,8545.0,BTCG20 Curncy,6271.55,2.38%,0.0135495445537901,0.0234994810278281
340,2020-01-23 21:00:00+00:00,8430.0,BTCG20 Curncy,6125.89,-6.70%,-0.03611341765368,-0.0693868590525516
341,2020-01-22 21:00:00+00:00,8740.0,BTCG20 Curncy,6566.04,-0.36%,-0.0062731885220773,-0.0035771849562752
342,2020-01-21 21:00:00+00:00,8795.0,BTCG20 Curncy,6589.57,-0.20%,-0.0224854892129749,-0.0700130548534977
343,2020-01-17 21:00:00+00:00,8995.0,BTCG20 Curncy,7067.46,4.28%,0.0162514083826582,0.0419002258477123
344,2020-01-16 21:00:00+00:00,8850.0,BTCG20 Curncy,6777.45,3.52%,-0.0112360732669258,0.0345649750484698
345,2020-01-15 21:00:00+00:00,8950.0,BTCG20 Curncy,6547.19,15.97%,0.0134985176708953,0.1482037525123959
346,2020-01-14 21:00:00+00:00,8830.0,BTCG20 Curncy,5645.35,11.13%,0.0667304270829819,0.1055504638556856
347,2020-01-13 21:00:00+00:00,8260.0,BTCG20 Curncy,5079.85,1.49%,0.009732436918231,0.0601698643624059
348,2020-01-10 21:00:00+00:00,8180.0,BTCG20 Curncy,4783.21,4.24%,0.0304087966362832,0.0415499785482602
349,2020-01-09 21:00:00+00:00,7935.0,BTCG20 Curncy,4588.54,-0.09%,-0.0279608149976432,-0.000912727823249
350,2020-01-08 21:00:00+00:00,8160.0,BTCG20 Curncy,4592.73,-2.88%,-0.0188169436688753,-0.0292306866701195
351,2020-01-07 21:00:00+00:00,8315.0,BTCG20 Curncy,4728.96,-0.23%,0.0827020835352438,-0.0022643177014312
352,2020-01-06 21:00:00+00:00,7655.0,BTCG20 Curncy,4739.68,1.99%,0.0318540535197516,0.073719835626046
353,2020-01-03 21:00:00+00:00,7415.0,BTCG20 Curncy,4402.84,5.32%,0.0597399828809702,0.051833283098694
354,2020-01-02 21:00:00+00:00,6985.0,BTCG20 Curncy,4180.44,-5.30%,-0.0358562136886998,-0.0239733259068198
355,2019-12-31 21:00:00+00:00,7240.0,BTCG20 Curncy,4281.87,-2.24%,-0.0123543095009351,-0.0226109479718652
356,2019-12-30 21:00:00+00:00,7330.0,BTCG20 Curncy,4379.79,-2.23%,0.002732242136873,0.0071031325463388
357,2019-12-27 21:00:00+00:00,7310.0,BTCG20 Curncy,4348.79,-0.92%,0.0013689256073417,-0.0092926197811963
358,2019-12-26 21:00:00+00:00,7300.0,BTCF20 Curncy,4389.39,2.82%,0.0034305350967892,0.0185540307803056
359,2019-12-24 21:00:00+00:00,7275.0,BTCF20 Curncy,4308.7,-1.51%,-0.0244411351591455,-0.0152382848095476
360,2019-12-23 21:00:00+00:00,7455.0,BTCF20 Curncy,4374.86,-1.47%,0.0278834793501184,-0.0097582610016211
361,2019-12-20 21:00:00+00:00,7250.0,BTCF20 Curncy,4417.76,3.24%,0.008310297133628,0.0319111058726138
362,2019-12-19 21:00:00+00:00,7190.0,BTCF20 Curncy,4279.01,-1.81%,0.0041811907604011,-0.0182387842001426
363,2019-12-18 21:00:00+00:00,7160.0,BTCF20 Curncy,4357.77,10.12%,0.0806830429982655,0.0964363894362144
364,2019-12-17 21:00:00+00:00,6605.0,BTCF20 Curncy,3957.15,-9.39%,-0.0415181942063295,-0.0986552455731323
365,2019-12-16 21:00:00+00:00,6885.0,BTCF20 Curncy,4367.45,-7.89%,-0.0578440497941308,-0.066064991751992
366,2019-12-13 21:00:00+00:00,7295.0,BTCF20 Curncy,4665.73,0.81%,-0.0013698632279138,0.0080201071365153
367,2019-12-12 21:00:00+00:00,7305.0,BTCF20 Curncy,4628.46,1.67%,0.0117040922979279,0.0165937963242608
368,2019-12-11 21:00:00+00:00,7220.0,BTCF20 Curncy,4552.29,1.33%,-0.0075888601528213,0.0132388709947003
369,2019-12-10 21:00:00+00:00,7275.0,BTCF20 Curncy,4492.42,-2.11%,-0.0143298255548249,-0.0212945734291756
370,2019-12-09 21:00:00+00:00,7380.0,BTCF20 Curncy,4589.11,-2.63%,-0.0187924993493672,-0.0027635988743233
371,2019-12-06 21:00:00+00:00,7520.0,BTCF20 Curncy,4601.81,1.60%,0.0066711388170226,0.0158624317725311
372,2019-12-05 21:00:00+00:00,7470.0,BTCF20 Curncy,4529.39,1.24%,0.0278267021224796,0.0123580542342711
373,2019-12-04 21:00:00+00:00,7265.0,BTCF20 Curncy,4473.76,-2.68%,-0.0190871506975158,-0.0271681724507358
374,2019-12-03 21:00:00+00:00,7405.0,BTCF20 Curncy,4596.97,0.06%,0.0006754475096379,0.0006027524425866
375,2019-12-02 21:00:00+00:00,7400.0,BTCF20 Curncy,4594.2,-2.09%,-0.0596702714974603,-0.0788686328763666
376,2019-11-29 21:00:00+00:00,7855.0,BTCF20 Curncy,4971.21,2.66%,0.029717949214109,0.0457544704712051
377,2019-11-27 21:00:00+00:00,7625.0,BTCZ19 Curncy,4748.88,2.66%,0.067822596338761,0.0262918991401247
378,2019-11-26 21:00:00+00:00,7125.0,BTCZ19 Curncy,4625.65,0.80%,-0.0090814455782411,0.0079504079788486
379,2019-11-25 21:00:00+00:00,7190.0,BTCZ19 Curncy,4589.02,0.56%,-0.0226891823204454,-0.025271664170248
380,2019-11-22 21:00:00+00:00,7355.0,BTCZ19 Curncy,4706.47,-4.98%,-0.0347396322937242,-0.0510855800020511
381,2019-11-21 21:00:00+00:00,7615.0,BTCZ19 Curncy,4953.15,-5.93%,-0.0678979409056461,-0.0611200838609461
382,2019-11-20 21:00:00+00:00,8150.0,BTCZ19 Curncy,5265.33,-0.39%,0.0,-0.0039047518825543
383,2019-11-19 21:00:00+00:00,8150.0,BTCZ19 Curncy,5285.93,-2.15%,-0.0134066602801153,-0.0217317887391664
384,2019-11-18 21:00:00+00:00,8260.0,BTCZ19 Curncy,5402.06,-5.21%,-0.0339217290346675,-0.0530329678987146
385,2019-11-15 21:00:00+00:00,8545.0,BTCZ19 Curncy,5696.28,-2.23%,-0.0225638730998898,-0.0225705366661889
386,2019-11-14 21:00:00+00:00,8740.0,BTCZ19 Curncy,5826.31,-1.37%,-0.012507269352394,-0.0137965432264866
387,2019-11-13 21:00:00+00:00,8850.0,BTCZ19 Curncy,5907.25,1.47%,-0.004509590505975,0.0145657647881956
388,2019-11-12 21:00:00+00:00,8890.0,BTCZ19 Curncy,5821.83,1.43%,0.0096073075776436,0.0142094434049396
389,2019-11-11 21:00:00+00:00,8805.0,BTCZ19 Curncy,5739.69,-1.26%,-0.0118544995345484,0.0317315569265382
390,2019-11-08 21:00:00+00:00,8910.0,BTCZ19 Curncy,5560.42,-2.70%,-0.0433776486114961,-0.0273769067801536
391,2019-11-07 21:00:00+00:00,9305.0,BTCZ19 Curncy,5714.75,-0.27%,-0.0149336108592588,-0.0027522351965962
392,2019-11-06 21:00:00+00:00,9445.0,BTCZ19 Curncy,5730.5,-0.09%,-0.0073839997946399,-0.0008704002558931
393,2019-11-05 21:00:00+00:00,9515.0,BTCZ19 Curncy,5735.49,1.48%,-0.0140884146027817,0.0147309574863909
394,2019-11-04 21:00:00+00:00,9650.0,BTCZ19 Curncy,5651.62,3.40%,0.0342589498210153,0.0399828381565742
395,2019-11-01 20:00:00+00:00,9325.0,BTCZ19 Curncy,5430.11,0.03%,0.0021470754356652,0.0002633810964694
396,2019-10-31 20:00:00+00:00,9305.0,BTCX19 Curncy,5428.68,0.24%,0.0037685105164502,0.0023587852593796
397,2019-10-30 20:00:00+00:00,9270.0,BTCX19 Curncy,5415.89,0.68%,-0.004842624475788,0.0067771120511987
398,2019-10-29 20:00:00+00:00,9315.0,BTCX19 Curncy,5379.31,-2.53%,-0.0228187136125589,-0.0256293235808038
399,2019-10-28 20:00:00+00:00,9530.0,BTCX19 Curncy,5518.96,0.44%,0.0893990386941265,0.0699230858037082
400,2019-10-25 20:00:00+00:00,8715.0,BTCX19 Curncy,5146.24,7.25%,0.1501426584297194,0.069977569860501
401,2019-10-24 20:00:00+00:00,7500.0,BTCX19 Curncy,4798.43,2.44%,-0.0006664445431605,0.0241427401443686
402,2019-10-23 20:00:00+00:00,7505.0,BTCX19 Curncy,4683.97,-7.14%,-0.0922165496035531,-0.074055359721514
403,2019-10-22 20:00:00+00:00,8230.0,BTCX19 Curncy,5044.01,0.58%,-0.0024271856576111,0.0057639912123977
404,2019-10-21 20:00:00+00:00,8250.0,BTCX19 Curncy,5015.02,1.20%,0.0320224405684062,0.0331639025899738
405,2019-10-18 20:00:00+00:00,7990.0,BTCX19 Curncy,4851.43,-2.40%,-0.0142903954094561,-0.0242449199461403
406,2019-10-17 20:00:00+00:00,8105.0,BTCX19 Curncy,4970.49,4.32%,0.0142903954094561,0.0422964434378728
407,2019-10-16 20:00:00+00:00,7990.0,BTCX19 Curncy,4764.64,-4.89%,-0.0295952549107951,-0.0501660263975813
408,2019-10-15 20:00:00+00:00,8230.0,BTCX19 Curncy,5009.76,-2.29%,-0.0222298129537908,-0.0231892447365802
409,2019-10-14 20:00:00+00:00,8415.0,BTCX19 Curncy,5127.29,0.77%,0.0,0.0158109867719496
410,2019-10-11 20:00:00+00:00,8415.0,BTCX19 Curncy,5046.86,-1.54%,-0.0275434933010185,-0.0155164408435755
411,2019-10-10 20:00:00+00:00,8650.0,BTCX19 Curncy,5125.78,-1.85%,-0.0040380787492802,-0.0187030797956653
412,2019-10-09 20:00:00+00:00,8685.0,BTCX19 Curncy,5222.55,5.42%,0.0544191030416326,0.0527682532615592
413,2019-10-08 20:00:00+00:00,8225.0,BTCX19 Curncy,4954.11,0.91%,-0.007871672495768,0.0090637634465311
414,2019-10-07 20:00:00+00:00,8290.0,BTCX19 Curncy,4909.41,6.00%,0.0042308917751122,0.042893633996724
415,2019-10-04 20:00:00+00:00,8255.0,BTCX19 Curncy,4703.28,2.39%,0.0060753528300371,0.0236374700223458
416,2019-10-03 20:00:00+00:00,8205.0,BTCX19 Curncy,4593.41,-1.25%,-0.013918530291063,-0.0126036272745297
417,2019-10-02 20:00:00+00:00,8320.0,BTCX19 Curncy,4651.67,0.94%,-0.0059916296682667,0.0093390598968074
418,2019-10-01 20:00:00+00:00,8370.0,BTCX19 Curncy,4608.43,0.60%,0.0005975500625965,0.0059655542580902
419,2019-09-30 20:00:00+00:00,8365.0,BTCX19 Curncy,4581.02,5.50%,0.0346644619057832,0.0516768725142354
420,2019-09-27 20:00:00+00:00,8080.0,BTCX19 Curncy,4350.3,0.23%,-0.0123002780816516,0.002259867164795
421,2019-09-26 20:00:00+00:00,8180.0,BTCV19 Curncy,4340.48,-2.47%,-0.0271346162459232,-0.0249933096569754
422,2019-09-25 20:00:00+00:00,8405.0,BTCV19 Curncy,4450.33,4.35%,-0.0029700051531852,0.0425477931865047
