,Date,PX_LAST,contract_name,eth Price,log return future,log return eth
295,2020-03-27 20:00:00+00:00,6710.0,BTCK20 Curncy,136.7276304894031,0.0022379718404546,0.0111675657079979
296,2020-03-26 20:00:00+00:00,6695.0,BTCJ20 Curncy,135.20921000281655,0.0052414945908379,-0.00455946920263
297,2020-03-25 20:00:00+00:00,6660.0,BTCJ20 Curncy,135.82709978602512,-0.0126820051074214,-0.027236987448345
298,2020-03-24 20:00:00+00:00,6745.0,BTCJ20 Curncy,139.5774632505296,0.0666658131065974,0.0701643203804689
299,2020-03-23 20:00:00+00:00,6310.0,BTCJ20 Curncy,130.11978104422516,0.0127593437537599,-0.0085402091166299
300,2020-03-20 20:00:00+00:00,6230.0,BTCJ20 Curncy,131.23578987593595,-0.0064000218454675,-0.0372098007914011
301,2020-03-19 20:00:00+00:00,6270.0,BTCJ20 Curncy,136.21103742434258,0.1596148101678208,0.1588236791979492
302,2020-03-18 20:00:00+00:00,5345.0,BTCJ20 Curncy,116.20800705709068,-0.0120875483813816,-0.0114187060612644
303,2020-03-17 20:00:00+00:00,5410.0,BTCJ20 Curncy,117.54255704806069,0.0898721277837146,0.066010686735624
304,2020-03-16 20:00:00+00:00,4945.0,BTCJ20 Curncy,110.0340396094737,-0.083381608939051,-0.1566177876851632
305,2020-03-13 20:00:00+00:00,5375.0,BTCJ20 Curncy,128.690147362635,-0.1158172805357683,-0.0694997179059714
306,2020-03-12 20:00:00+00:00,6035.0,BTCJ20 Curncy,137.9522036095712,-0.2699196161119405,-0.3201439760005838
307,2020-03-11 20:00:00+00:00,7905.0,BTCJ20 Curncy,190.0051639564418,-0.0175553097829111,-0.0624195987270093
308,2020-03-10 20:00:00+00:00,8045.0,BTCJ20 Curncy,202.24318293434573,0.0181880209713708,0.0226917014428871
309,2020-03-09 20:00:00+00:00,7900.0,BTCJ20 Curncy,197.70561824267293,-0.1593811002643472,-0.1892072613339597
310,2020-03-06 21:00:00+00:00,9265.0,BTCJ20 Curncy,238.88599007147667,-0.0005395198404406,0.0329147638610195
311,2020-03-05 21:00:00+00:00,9270.0,BTCJ20 Curncy,231.1511083280957,0.0469310519660152,0.0422423270110491
312,2020-03-04 21:00:00+00:00,8845.0,BTCJ20 Curncy,221.5901087462423,-0.0022586119144226,-0.0036032661919797
313,2020-03-03 21:00:00+00:00,8865.0,BTCJ20 Curncy,222.3899971335088,-0.0201011793210872,-0.041908415694675
314,2020-03-02 21:00:00+00:00,9045.0,BTCJ20 Curncy,231.90806002874183,0.0297357112002332,0.0368804819415572
315,2020-02-28 21:00:00+00:00,8780.0,BTCJ20 Curncy,223.51097504625733,-0.0186183093136571,-0.0403584931695354
316,2020-02-27 21:00:00+00:00,8945.0,BTCH20 Curncy,232.7160431380589,0.0067302553540678,0.0194091702259948
317,2020-02-26 21:00:00+00:00,8885.0,BTCH20 Curncy,228.2427695354378,-0.0600617172138988,-0.0858404700157487
318,2020-02-25 21:00:00+00:00,9435.0,BTCH20 Curncy,248.7007362402112,-0.0323281541390105,-0.0508818937851219
319,2020-02-24 21:00:00+00:00,9745.0,BTCH20 Curncy,261.68257015891385,-0.0142641236630561,-0.0083303262673674
320,2020-02-21 21:00:00+00:00,9885.0,BTCH20 Curncy,263.8715762556102,0.0127260561975791,0.0261476845848131
321,2020-02-20 21:00:00+00:00,9760.0,BTCH20 Curncy,257.06136909115924,-0.0630325208849751,-0.0687193154110568
322,2020-02-19 21:00:00+00:00,10395.0,BTCH20 Curncy,275.34756215273234,-0.001922153402959,-0.0312964860050101
323,2020-02-18 21:00:00+00:00,10415.0,BTCH20 Curncy,284.1012384466655,-0.0246574844017529,0.0045310518575161
