,Date,PX_LAST,contract_name,eth Price,log return future,log return eth
135,2020-11-12 21:00:00+00:00,16365.0,BTCZ0 Curncy,457.9748549267277,0.0269407840311866,-0.016767186024948
136,2020-11-11 21:00:00+00:00,15930.0,BTCZ0 Curncy,465.71854302354654,0.0280094694931798,0.0348951303083561
137,2020-11-10 21:00:00+00:00,15490.0,BTCZ0 Curncy,449.74751000481393,-0.0067556956309892,0.0062086229012742
138,2020-11-09 21:00:00+00:00,15595.0,BTCZ0 Curncy,446.96384761126336,-0.0130595899731544,0.0081117659645213
139,2020-11-06 21:00:00+00:00,15800.0,BTCZ0 Curncy,443.3528470809613,0.0256424306133376,0.068682783435365
140,2020-11-05 21:00:00+00:00,15400.0,BTCZ0 Curncy,413.92432369762975,0.0741079721537218,0.0310030061771952
141,2020-11-04 21:00:00+00:00,14300.0,BTCZ0 Curncy,401.2883145812728,0.0240634399316352,0.0483269310795065
142,2020-11-03 21:00:00+00:00,13960.0,BTCZ0 Curncy,382.3564263514684,0.0032287023563722,-0.0135316032968542
143,2020-11-02 21:00:00+00:00,13915.0,BTCZ0 Curncy,387.5654858107514,0.005043238354929,0.0113619811412528
144,2020-10-30 20:00:00+00:00,13845.0,BTCZ0 Curncy,383.18689590221584,0.0047058910374127,-0.0137882394194847
145,2020-10-29 20:00:00+00:00,13780.0,BTCX0 Curncy,388.5069614487359,0.0294572108854301,0.0097812068971687
146,2020-10-28 20:00:00+00:00,13380.0,BTCX0 Curncy,384.7254186529881,-0.0363276049324157,-0.0542831537743366
147,2020-10-27 20:00:00+00:00,13875.0,BTCX0 Curncy,406.186752476255,0.051388130558137,0.0366599624198087
148,2020-10-26 20:00:00+00:00,13180.0,BTCX0 Curncy,391.56560424192287,0.0053252312987527,-0.0440757012672729
149,2020-10-23 20:00:00+00:00,13110.0,BTCX0 Curncy,409.21012376649406,-0.0117536898140945,-0.0164776193678574
150,2020-10-22 20:00:00+00:00,13265.0,BTCX0 Curncy,416.0087915312838,0.0321743570278561,0.061480105219553
151,2020-10-21 20:00:00+00:00,12845.0,BTCX0 Curncy,391.2028753878397,0.0614034380551779,0.0598546582141906
152,2020-10-20 20:00:00+00:00,12080.0,BTCX0 Curncy,368.47454433306166,0.0204899495407216,-0.0293194657886507
153,2020-10-19 20:00:00+00:00,11835.0,BTCX0 Curncy,379.43795646012336,0.0330715129656985,0.0378117536007739
154,2020-10-16 20:00:00+00:00,11450.0,BTCX0 Curncy,365.3586019175629,-0.0198882473998323,-0.0349705420807961
155,2020-10-15 20:00:00+00:00,11680.0,BTCX0 Curncy,378.361423020908,0.0164008855394167,0.0087735442305585
156,2020-10-14 20:00:00+00:00,11490.0,BTCX0 Curncy,375.0563720468687,-0.0026075634070808,-0.0083109368406293
